step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,302.64,0.49523,0.495229,-1339.22,9.11732e-006,-7.33837e-006,-0.650423,0.0444493,-7.87646e-005,0.468985,0.0978093,-0.0297181,-3.27049,0.0435293,-0.000753266,-0.0262437,0.622702,0.638792,1
3520,290.855,0.490989,0.490985,-1330.17,2.61248e-005,-7.53628e-006,-0.650836,0.0444494,-7.88055e-005,0.465732,0.228993,0.0474137,-3.22367,0.0427018,-0.00134057,-0.0252527,0.62267,0.637992,1
3530,288.606,0.487267,0.487257,-1330.69,5.94559e-005,1.39668e-005,-0.651251,0.0444496,-7.87949e-005,0.462477,0.342878,0.185012,-3.26907,0.0423867,-0.00235698,-0.0247802,0.6228,0.638258,1
3540,278.188,0.483739,0.483726,-1320.08,0.000104991,3.94817e-005,-0.651664,0.04445,-7.86632e-005,0.45922,0.385144,0.2206,-3.34,0.0428444,-0.00321621,-0.0245068,0.622794,0.638234,1
3550,266.848,0.480072,0.480059,-1308.25,0.000156047,6.8697e-005,-0.652086,0.0444507,-7.8394e-005,0.45596,0.43151,0.244741,-3.39536,0.0437526,-0.00346772,-0.0240993,0.622727,0.637764,1
3560,274.992,0.476602,0.47659,-1318.08,0.000208934,0.000102442,-0.652522,0.0444516,-7.79696e-005,0.452699,0.405169,0.293066,-3.58043,0.044368,-0.0035049,-0.0238913,0.622762,0.637767,1
3570,284.99,0.47372,0.473708,-1328.62,0.000262662,0.000140036,-0.652975,0.0444528,-7.73642e-005,0.449435,0.452817,0.307021,-3.66067,0.0446237,-0.00349639,-0.0242729,0.622762,0.637767,1
3580,304.451,0.470826,0.470818,-1348.87,0.000322049,0.000179229,-0.65344,0.0444542,-7.65667e-005,0.446169,0.494858,0.319547,-3.78146,0.0445923,-0.00288357,-0.0246487,0.622879,0.637788,1
3590,328.925,0.467015,0.467012,-1374.77,0.000385633,0.000214021,-0.653928,0.044456,-7.55737e-005,0.4429,0.516406,0.191468,-4.0342,0.0443933,-0.0017084,-0.0241115,0.623081,0.637828,1
3600,330.732,0.46246,0.46246,-1377,0.0004517,0.000239062,-0.654443,0.0444581,-7.4442e-005,0.43963,0.537243,0.209575,-4.2087,0.0441227,-0.000701086,-0.0228303,0.623081,0.637828,1
3610,319.451,0.458455,0.458455,-1364.67,0.000519555,0.000266571,-0.654982,0.0444605,-7.31791e-005,0.436356,0.544053,0.238579,-4.40129,0.0441061,-8.61395e-005,-0.022099,0.623081,0.637828,1
3620,308.435,0.455418,0.455417,-1353,0.000587502,0.000297132,-0.655545,0.0444633,-7.17701e-005,0.43308,0.53943,0.241216,-4.59764,0.044065,0.000329437,-0.0223377,0.623081,0.637828,1
3630,280.786,0.452083,0.452082,-1323.41,0.000644875,0.000322323,-0.65614,0.0444664,-7.02168e-005,0.429801,0.41234,0.177606,-4.88057,0.0437839,0.000335668,-0.0222819,0.623081,0.637828,1
3640,279.371,0.447559,0.447558,-1321.89,0.000696737,0.000344254,-0.656761,0.0444697,-6.85501e-005,0.426518,0.419365,0.172794,-5.04047,0.0435121,-0.00021257,-0.02104,0.623081,0.637828,1
3650,279.141,0.442737,0.442737,-1321.75,0.000755553,0.000374419,-0.657414,0.0444734,-6.67664e-005,0.423233,0.548978,0.344345,-5.44841,0.0439081,-0.000638344,-0.0195038,0.623081,0.637828,1
3660,285.476,0.438666,0.438666,-1328.43,0.000818463,0.000413367,-0.658124,0.0444773,-6.47967e-005,0.419944,0.522817,0.31294,-5.77073,0.0446692,-0.00049396,-0.0187216,0.623081,0.637828,1
3670,282.533,0.434955,0.434954,-1325.33,0.000887053,0.000453314,-0.658857,0.0444816,-6.26307e-005,0.416652,0.571733,0.327837,-5.94869,0.0451616,-0.000256777,-0.0183024,0.623081,0.637828,1
3680,264.105,0.430695,0.430694,-1305.81,0.000968111,0.000515038,-0.659618,0.0444862,-6.02181e-005,0.413355,0.688939,0.542905,-6.13262,0.0451667,-0.000357463,-0.0173391,0.623081,0.637828,1
3690,273.176,0.425802,0.425801,-1315.38,0.00105499,0.000588078,-0.660394,0.0444912,-5.74649e-005,0.410055,0.695939,0.629705,-6.27231,0.0451499,-0.000419963,-0.0157458,0.623115,0.63783,1
3700,281.738,0.420775,0.420774,-1324.45,0.001149,0.000673873,-0.661196,0.0444967,-5.4316e-005,0.406751,0.903533,0.753124,-6.67717,0.0451879,-0.000139096,-0.0140226,0.623127,0.63783,1
3710,278.967,0.415653,0.415652,-1321.5,0.00126316,0.000775223,-0.662044,0.0445028,-5.06992e-005,0.403443,0.921959,0.864609,-6.8742,0.0453002,0.000318909,-0.0122091,0.623127,0.63783,1
