step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,308.163,0.498386,-0.498382,-1342.8,-1.58816e-005,8.9682e-005,0.250308,0.046086,0.0018555,-0.524801,-0.176245,0.580866,2.46813,0.0443412,0.000534963,-0.026419,0.622558,0.640359,1
3520,321.759,0.498011,-0.497994,-1357.27,-4.0888e-005,0.000160457,0.250618,0.0460858,0.00185613,-0.523548,-0.222674,0.549467,2.47247,0.042769,-0.000614836,-0.0255548,0.622558,0.640359,1
3530,328.806,0.498196,-0.498169,-1364.8,-7.15453e-005,0.000227251,0.250927,0.0460856,0.0018571,-0.522295,-0.267318,0.518113,2.47571,0.0421809,-0.00153854,-0.0241254,0.622537,0.640227,1
3540,327.105,0.497902,-0.497877,-1362.84,-0.000107857,0.000290123,0.251237,0.0460851,0.0018584,-0.521039,-0.312992,0.486189,2.46225,0.0427361,-0.00175145,-0.0231619,0.622537,0.640227,1
3550,313.238,0.497115,-0.497097,-1348.32,-0.000149898,0.000348967,0.251543,0.0460845,0.00186,-0.519782,-0.358926,0.454724,2.43638,0.0436452,-0.00165782,-0.0226853,0.622393,0.640323,1
3560,304.295,0.496441,-0.496427,-1338.95,-0.000197775,0.00039838,0.251857,0.0460836,0.00186187,-0.518524,-0.406279,0.342793,2.5802,0.0443401,-0.00137597,-0.0220963,0.622393,0.640323,1
3570,287.572,0.495911,-0.4959,-1321.13,-0.000251574,0.000439532,0.252182,0.0460825,0.00186397,-0.517264,-0.453152,0.314771,2.61136,0.0449217,-0.00117153,-0.0213637,0.622393,0.640323,1
3580,294.654,0.49504,-0.495031,-1328.37,-0.000315398,0.000472669,0.252504,0.0460811,0.00186626,-0.516002,-0.533704,0.150087,2.63212,0.0452948,-0.000970228,-0.0209704,0.622445,0.640046,1
3590,315.662,0.49398,-0.49397,-1351.04,-0.000384932,0.000489304,0.252836,0.0460793,0.00186866,-0.514739,-0.577719,0.114647,2.68236,0.0450496,-0.00101618,-0.0207682,0.62265,0.63978,1
3600,321.842,0.493536,-0.493526,-1358.15,-0.000459898,0.000501029,0.253175,0.0460772,0.00187114,-0.513473,-0.61906,0.0713495,2.72299,0.0445597,-0.000818475,-0.0199476,0.623037,0.639178,1
3610,315.363,0.493703,-0.493695,-1353.64,-0.000539635,0.0005069,0.253517,0.0460747,0.00187366,-0.512207,-0.654605,0.0218669,2.74227,0.0444778,-0.0003264,-0.0185113,0.623189,0.639094,1
3620,303.539,0.49328,-0.493275,-1341.12,-0.000635771,0.000504358,0.253847,0.0460718,0.0018762,-0.510938,-0.789589,-0.0456031,2.65045,0.0446483,2.02386e-005,-0.0176635,0.623433,0.638899,1
3630,295.717,0.491914,-0.491905,-1333.21,-0.000736673,0.000495712,0.254182,0.0460683,0.0018787,-0.509668,-0.821871,-0.0918417,2.68631,0.044456,-0.000629035,-0.0177636,0.623822,0.638533,1
3640,302.51,0.4907,-0.490682,-1341.49,-0.000843955,0.000470077,0.254513,0.0460644,0.00188113,-0.508397,-0.846891,-0.285553,2.69417,0.0440555,-0.00178116,-0.0177148,0.623822,0.638533,1
3650,297.793,0.490334,-0.49031,-1336.64,-0.000950708,0.000432557,0.254852,0.0460599,0.00188338,-0.507123,-0.858199,-0.312624,2.7094,0.0439004,-0.00248722,-0.0168135,0.623822,0.638533,1
3660,308.251,0.490111,-0.49009,-1347.47,-0.00106549,0.00039355,0.255183,0.0460549,0.00188545,-0.505848,-0.964465,-0.312353,2.60155,0.0441698,-0.00226877,-0.0157581,0.623822,0.638533,1
3670,321.853,0.489362,-0.48935,-1361.7,-0.00118628,0.000353176,0.25551,0.0460492,0.00188732,-0.504571,-0.965905,-0.333396,2.61678,0.0446959,-0.00138846,-0.0152218,0.623822,0.638533,1
3680,319.703,0.488295,-0.48829,-1359.27,-0.00130758,0.000309765,0.255839,0.046043,0.00188898,-0.503293,-0.97371,-0.362022,2.65106,0.0454369,-0.000168797,-0.0150031,0.623822,0.638533,1
3690,302.242,0.487521,-0.48752,-1340.48,-0.00143012,0.000262121,0.256174,0.0460362,0.00189041,-0.502013,-0.983596,-0.400499,2.70233,0.0457784,0.000916524,-0.0144929,0.623828,0.638508,1
3700,303.243,0.486927,-0.486926,-1341.34,-0.00155716,0.000199447,0.256502,0.0460287,0.00189157,-0.500731,-1.02067,-0.532655,2.62173,0.0452915,0.00146707,-0.0138053,0.623918,0.638082,1
3710,296.385,0.486105,-0.486102,-1334.64,-0.00168481,0.000130186,0.256831,0.0460206,0.00189239,-0.499448,-1.01832,-0.646225,2.5172,0.0442844,0.00151164,-0.0133463,0.623918,0.638082,1
3720,292.351,0.48538,-0.485374,-1330.35,-0.00180421,4.2758e-005,0.257163,0.0460119,0.00189283,-0.498163,-0.938436,-0.719541,2.68566,0.0436773,0.00136211,-0.0127891,0.623949,0.63774,1
3730,288.863,0.4854,-0.485392,-1327.31,-0.00192652,-4.52932e-005,0.257489,0.0460025,0.00189282,-0.496876,-0.993689,-0.699707,2.55287,0.0432739,0.00135189,-0.0114842,0.624013,0.636995,1
3740,294.928,0.485722,-0.485709,-1336.36,-0.00205011,-0.000134175,0.257808,0.0459926,0.00189237,-0.495588,-0.983495,-0.720773,2.55219,0.0425604,0.00127072,-0.00987895,0.624021,0.636781,1
3750,288.995,0.485427,-0.485409,-1330.08,-0.00217326,-0.000225914,0.258129,0.045982,0.00189148,-0.494298,-0.985651,-0.74576,2.57422,0.0418625,0.00107632,-0.00888935,0.624017,0.636402,1
3760,282.183,0.484664,-0.484647,-1323.58,-0.0022968,-0.000320843,0.258453,0.0459709,0.00189011,-0.493007,-0.987204,-0.770636,2.60629,0.0420868,0.00072697,-0.00835992,0.623997,0.635899,1
3770,281.384,0.484422,-0.484412,-1323.88,-0.00242007,-0.000418727,0.258781,0.0459591,0.00188826,-0.491714,-0.981604,-0.793083,2.63747,0.0432119,0.000382357,-0.00730179,0.623975,0.635603,1
3780,285.11,0.485147,-0.485141,-1328.12,-0.00254221,-0.000519082,0.259113,0.0459467,0.00188592,-0.490419,-0.968196,-0.80831,2.6668,0.0448591,-8.34235e-005,-0.00527749,0.623962,0.635482,1
3790,284.352,0.486191,-0.486186,-1327.44,-0.00266187,-0.000620308,0.259447,0.0459337,0.00188307,-0.489122,-0.941747,-0.806207,2.66023,0.0466015,-0.000279158,-0.00293656,0.623962,0.635482,1
3800,274.037,0.486836,-0.486828,-1316.41,-0.0027776,-0.000720479,0.259778,0.0459201,0.00187972,-0.487824,-0.906762,-0.794611,2.63092,0.0478422,-0.000265425,-0.000996673,0.623962,0.635482,1
3810,282.436,0.487122,-0.487114,-1325.3,-0.00288544,-0.000820283,0.26011,0.0459059,0.00187587,-0.486525,-0.763059,-0.812887,2.73002,0.0479758,3.47812e-005,0.000589086,0.623918,0.635325,1
3820,291.805,0.487361,-0.487356,-1335.51,-0.00297792,-0.000922555,0.26045,0.0458912,0.00187151,-0.485223,-0.714895,-0.822661,2.714,0.0474149,0.000355644,0.0021327,0.623836,0.634979,1
3830,283.707,0.487241,-0.487239,-1327.41,-0.00306475,-0.00102648,0.260788,0.0458761,0.00186664,-0.48392,-0.674879,-0.838508,2.68751,0.0469409,0.000878209,0.00331864,0.623739,0.634541,1
3840,268.505,0.48663,-0.486629,-1312.13,-0.0031386,-0.00112656,0.261139,0.0458606,0.00186125,-0.482615,-0.502155,-0.821403,2.92105,0.046451,0.000972228,0.00401373,0.623585,0.633898,1
3850,239.644,0.486208,-0.486207,-1283.38,-0.0031999,-0.00122978,0.261502,0.0458448,0.00185536,-0.481309,-0.477966,-0.827057,2.88196,0.0456092,0.000543934,0.00489775,0.623418,0.633223,1
3860,222.291,0.486366,-0.486361,-1266.93,-0.00325835,-0.00133358,0.261861,0.0458286,0.00184896,-0.48,-0.456332,-0.832504,2.85065,0.0450898,-0.000277797,0.00636072,0.623415,0.633198,1
3870,242.692,0.48645,-0.486442,-1288.42,-0.0033115,-0.0014316,0.262228,0.0458122,0.00184204,-0.47869,-0.397882,-0.744902,2.99935,0.0455963,-0.000830938,0.00775221,0.623415,0.633198,1
3880,264.416,0.485707,-0.485697,-1311.41,-0.00336008,-0.00151666,0.262621,0.0457955,0.00183466,-0.477378,-0.3744,-0.674964,3.18527,0.0466665,-0.00113759,0.00831892,0.623415,0.633198,1
