step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,297.793,0.500524,-0.500524,-1335.94,1.42325e-005,0.000113298,0.200296,0.0442003,0.000215031,-0.524587,0.101772,0.863632,2.26337,0.0442384,0.000562462,-0.0240637,0.622614,0.638505,1
3520,270.965,0.502367,-0.502367,-1308.52,2.59052e-005,0.000221327,0.20058,0.0442004,0.000215867,-0.523585,0.0837498,0.860916,2.26405,0.0446019,0.000202765,-0.0212182,0.622506,0.638708,1
3530,223.876,0.503158,-0.503156,-1258.66,3.51153e-005,0.000328407,0.200862,0.0442006,0.000217242,-0.522581,0.0639156,0.848919,2.24747,0.0449814,-0.00101904,-0.0194252,0.622506,0.638708,1
3540,230.47,0.502324,-0.502319,-1265.78,3.31645e-005,0.000428874,0.201159,0.0442007,0.000219137,-0.521576,-0.0295844,0.790421,2.3785,0.0448989,-0.00198822,-0.0192574,0.622506,0.638708,1
3550,263.216,0.501696,-0.50169,-1300.62,2.81592e-005,0.00052645,0.201456,0.0442009,0.000221527,-0.52057,-0.0509139,0.768625,2.36638,0.0448838,-0.00217462,-0.0188798,0.622214,0.638935,1
3560,270.101,0.501793,-0.501786,-1308.49,1.90048e-005,0.000619752,0.201754,0.044201,0.000224397,-0.519562,-0.143263,0.668431,2.47579,0.045196,-0.00205151,-0.0177755,0.622119,0.638972,1
3570,291.608,0.501199,-0.501193,-1331.41,-5.17205e-007,0.000701644,0.202063,0.0442011,0.000227702,-0.518552,-0.168393,0.639912,2.45809,0.0454121,-0.00186879,-0.0173591,0.621559,0.639305,1
3580,275.768,0.499687,-0.499683,-1316.43,-2.30773e-005,0.000780037,0.202369,0.044201,0.000231407,-0.517541,-0.191946,0.61388,2.43207,0.0451261,-0.00138017,-0.0178582,0.621035,0.639673,1
3590,250.584,0.498684,-0.498682,-1291.08,-4.85495e-005,0.000855568,0.202672,0.0442008,0.000235497,-0.516529,-0.214969,0.593621,2.4256,0.0448116,-0.00088573,-0.0178467,0.621035,0.639673,1
3600,262.537,0.498479,-0.498477,-1303.85,-8.13914e-005,0.000928205,0.202968,0.0442005,0.000239959,-0.515515,-0.38116,0.582383,2.16007,0.0443577,-0.00101603,-0.0170375,0.620644,0.640177,1
3610,271.444,0.497733,-0.497729,-1315.65,-0.000130345,0.00100056,0.20324,0.0442,0.000244781,-0.514499,-0.402406,0.573417,2.18694,0.0436119,-0.00161535,-0.0167699,0.619917,0.641224,1
3620,284.522,0.495948,-0.495942,-1336.68,-0.000186095,0.00106068,0.203529,0.0441992,0.000249939,-0.513482,-0.466029,0.456236,2.35175,0.0430668,-0.0018865,-0.0175404,0.6199,0.641275,1
3630,309.12,0.494648,-0.494645,-1362.37,-0.000246259,0.00111668,0.203826,0.0441981,0.000255383,-0.512464,-0.493804,0.438782,2.40546,0.0434292,-0.00137308,-0.0178192,0.619902,0.641307,1
3640,328.486,0.494855,-0.494855,-1382.69,-0.00030924,0.00117052,0.20413,0.0441967,0.000261102,-0.511444,-0.511202,0.421521,2.44343,0.0438238,-0.000369263,-0.016589,0.619938,0.641347,1
3650,329.81,0.495266,-0.495266,-1384.15,-0.000374203,0.00121857,0.204443,0.044195,0.000267082,-0.510422,-0.527835,0.321016,2.59814,0.0435436,0.000503333,-0.0151565,0.619938,0.641347,1
3660,379.214,0.494462,-0.494461,-1436.71,-0.000441367,0.00125752,0.204769,0.044193,0.000273273,-0.509399,-0.545611,0.301789,2.60642,0.0431894,0.000794908,-0.0149388,0.619938,0.641347,1
3670,376.307,0.493487,-0.493487,-1433.26,-0.000510304,0.00129374,0.205095,0.0441906,0.000279654,-0.508375,-0.493847,0.206432,2.71378,0.0437557,0.000228698,-0.0148876,0.619938,0.641347,1
3680,362.905,0.493712,-0.493711,-1419.3,-0.000572803,0.00131821,0.205433,0.0441879,0.000286185,-0.507348,-0.505217,0.18432,2.68907,0.0447565,-0.000622558,-0.0136378,0.619949,0.641325,1
3690,310.58,0.494353,-0.494349,-1363.63,-0.000642655,0.00134089,0.205762,0.0441849,0.000292832,-0.50632,-0.619668,0.178915,2.54856,0.0455729,-0.000983347,-0.0119714,0.619716,0.640769,1
3700,310.915,0.494091,-0.494086,-1365.55,-0.000722567,0.00134852,0.206088,0.0441815,0.00029956,-0.505291,-0.696738,0.0282522,2.54701,0.0460695,-0.000474197,-0.0112043,0.619426,0.639948,1
3710,308.996,0.493316,-0.493312,-1366.92,-0.0008103,0.00134979,0.206407,0.0441776,0.000306308,-0.50426,-0.706235,-0.00766116,2.55701,0.0461035,0.000337551,-0.0109472,0.619349,0.639384,1
3720,307.211,0.49331,-0.493308,-1366.27,-0.000899615,0.0013469,0.206729,0.0441734,0.000313051,-0.503227,-0.721881,-0.036624,2.57959,0.0454539,0.00100341,-0.00991834,0.619326,0.639373,1
3730,295.276,0.49424,-0.494239,-1353.43,-0.000988874,0.00134246,0.207057,0.0441686,0.000319773,-0.502192,-0.667842,-0.0114488,2.73869,0.0448673,0.00112462,-0.00795343,0.618788,0.639039,1
3740,292.055,0.494934,-0.494933,-1351.2,-0.0010737,0.00134026,0.207402,0.0441635,0.000326481,-0.501156,-0.687479,-0.0236788,2.76534,0.0450441,0.000789395,-0.00622276,0.618471,0.638761,1
3750,271.091,0.495084,-0.495082,-1329.46,-0.00116311,0.00132674,0.20773,0.0441579,0.000333154,-0.500118,-0.777196,-0.157775,2.51319,0.0454593,0.000132561,-0.00503639,0.618246,0.638642,1
3760,265.825,0.495749,-0.495747,-1324.12,-0.00126061,0.00130593,0.208046,0.0441518,0.000339737,-0.499079,-0.778491,-0.175732,2.52315,0.0453985,-0.000287177,-0.00333207,0.617494,0.638311,1
3770,238.231,0.497364,-0.497363,-1297.36,-0.00134775,0.00128453,0.208373,0.0441453,0.000346213,-0.498038,-0.662841,-0.176955,2.63527,0.0451467,-0.000230089,-0.000675197,0.616615,0.637951,1
3780,217.527,0.498453,-0.498451,-1278.25,-0.00143183,0.00125423,0.208693,0.0441384,0.000352569,-0.496995,-0.677707,-0.297009,2.49572,0.0452652,0.000192974,0.00145634,0.616014,0.637752,1
3790,232.988,0.498352,-0.498351,-1295.86,-0.00151568,0.0012157,0.209004,0.044131,0.000358745,-0.495951,-0.66217,-0.318869,2.46525,0.045434,0.000590236,0.00239973,0.615735,0.637678,1
3800,230.061,0.498371,-0.49837,-1292.95,-0.00159776,0.00117429,0.209309,0.0441232,0.000364721,-0.494905,-0.6506,-0.343396,2.41513,0.0453468,0.000953309,0.00346457,0.615735,0.637678,1
3810,279.096,0.499462,-0.49946,-1345.03,-0.0016783,0.00112995,0.20961,0.044115,0.000370483,-0.493858,-0.633503,-0.362918,2.39821,0.0452517,0.00136143,0.00560232,0.615735,0.637678,1
3820,317.674,0.500373,-0.500369,-1385.88,-0.00175695,0.00108302,0.209909,0.0441064,0.000376017,-0.492809,-0.622484,-0.386194,2.38533,0.0453968,0.00189172,0.00755988,0.615735,0.637678,1
3830,316.495,0.500027,-0.500022,-1384.47,-0.00184634,0.00102779,0.21019,0.0440974,0.000381302,-0.491759,-0.781402,-0.49842,2.1355,0.0452548,0.00238504,0.00826337,0.615735,0.637678,1
3840,282.616,0.499496,-0.49949,-1348.41,-0.00194331,0.000964057,0.210458,0.044088,0.000386283,-0.490707,-0.768304,-0.52104,2.15996,0.0448137,0.00285395,0.00878254,0.615735,0.637678,1
3850,252.094,0.500131,-0.500122,-1315.97,-0.00203284,0.000903317,0.210742,0.044078,0.000390947,-0.489654,-0.684979,-0.471321,2.31824,0.0444858,0.00327664,0.0104682,0.615735,0.637678,1
3860,241.256,0.500894,-0.500885,-1304.25,-0.00211794,0.000842692,0.211033,0.0440676,0.000395313,-0.4886,-0.675848,-0.497319,2.33408,0.0443327,0.00338747,0.0122855,0.615499,0.637615,1
3870,256.31,0.500114,-0.500108,-1320.34,-0.00220229,0.000778917,0.211326,0.0440568,0.000399369,-0.487544,-0.672697,-0.521115,2.34615,0.0441737,0.0028092,0.0125642,0.615063,0.637462,1
3880,237.152,0.498661,-0.498659,-1300.52,-0.00227036,0.00071082,0.211638,0.0440456,0.000403094,-0.486486,-0.453333,-0.545834,2.602,0.0444962,0.00152495,0.012173,0.614808,0.637334,1
