step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,272.806,0.496534,0.496533,-1297.95,1.8368e-005,-1.65096e-005,-0.750443,0.043353,0.00143363,0.459732,0.182124,-0.065375,-3.56628,0.0439444,0.000644544,-0.0368011,0.622475,0.641017,1
3520,259.711,0.491598,0.491597,-1284.66,4.16247e-005,-1.87722e-005,-0.750906,0.0433532,0.00143353,0.455979,0.18968,0.0225372,-3.8174,0.0443816,0.000749308,-0.0356179,0.622233,0.642318,1
3530,252.939,0.486003,0.486002,-1286.1,6.62869e-005,-1.50631e-005,-0.75139,0.0433534,0.00143344,0.452223,0.212477,0.0412109,-3.93076,0.0444454,0.000897789,-0.0337788,0.622233,0.642318,1
3540,268.001,0.481005,0.481003,-1302.27,9.45666e-005,-9.03895e-006,-0.751888,0.0433538,0.00143338,0.448465,0.237237,0.0518541,-4.02396,0.0446058,0.000852498,-0.0325377,0.622363,0.643191,1
3550,290.939,0.476405,0.476402,-1331.32,0.000126583,-4.57852e-007,-0.752398,0.0433544,0.00143336,0.444704,0.274714,0.0805126,-4.114,0.0449814,0.000559787,-0.0316976,0.622476,0.643668,1
3560,335.635,0.471242,0.471237,-1380,0.000146247,1.23427e-005,-0.752921,0.0433551,0.00143339,0.440941,0.110164,0.105111,-4.20437,0.0451774,0.000360633,-0.0302964,0.622476,0.643668,1
3570,344.619,0.465479,0.465475,-1389.64,0.0001687,1.96272e-005,-0.753449,0.0433559,0.00143348,0.437175,0.174678,0.00699967,-4.29242,0.0449242,0.000193662,-0.0282999,0.622474,0.643675,1
3580,353.399,0.459639,0.459637,-1399.01,0.000193065,9.29107e-006,-0.753986,0.0433568,0.00143356,0.433406,0.218179,-0.14032,-4.29947,0.0443467,0.000440964,-0.0262301,0.622251,0.644322,1
3590,319.637,0.453614,0.453613,-1365.42,0.000221705,-8.69766e-006,-0.754531,0.0433578,0.00143356,0.429635,0.236574,-0.150169,-4.41009,0.0437015,0.000930165,-0.0239783,0.622251,0.644322,1
3600,313.146,0.447169,0.447169,-1358.6,0.000251943,-2.89906e-005,-0.75509,0.043359,0.00143347,0.425861,0.246772,-0.176617,-4.52805,0.0433575,0.00108345,-0.0213075,0.622251,0.644322,1
3610,284.527,0.44097,0.440969,-1328.17,0.000284289,-5.3229e-005,-0.755664,0.0433603,0.00143326,0.422084,0.268626,-0.216428,-4.64661,0.0435229,0.000438043,-0.018885,0.621845,0.644558,1
3620,282.921,0.435705,0.435702,-1327.23,0.000318797,-8.45441e-005,-0.756254,0.0433618,0.00143292,0.418304,0.281707,-0.28792,-4.78048,0.0439423,-0.00021522,-0.0173974,0.621845,0.644558,1
3630,284.942,0.430704,0.430699,-1329.24,0.00036379,-0.000133923,-0.756876,0.0433635,0.00143238,0.414522,0.44112,-0.357002,-5.16546,0.0442616,-0.000438386,-0.0161779,0.62183,0.644537,1
3640,286.76,0.424737,0.424731,-1331.3,0.000427848,-0.000182529,-0.75754,0.0433655,0.00143159,0.410736,0.587768,-0.539172,-5.52606,0.0445683,-0.000491139,-0.0139958,0.62183,0.644537,1
3650,320.49,0.418054,0.418044,-1367.08,0.000514034,-0.000247946,-0.758253,0.0433678,0.00143052,0.406946,0.760574,-0.502847,-5.84663,0.0451722,-0.000798197,-0.0110977,0.621812,0.644354,1
