step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,296.88,0.498214,-0.498213,-1331.13,2.61784e-005,5.03886e-005,0.650343,0.0457247,-0.00135125,-0.516852,0.0908087,0.310989,2.81856,0.0465294,-0.000780174,-0.0186396,0.622516,0.638806,1
3520,265.065,0.496712,-0.496709,-1298.14,3.57544e-005,8.85612e-005,0.6507,0.0457248,-0.0013509,-0.5136,0.0620516,0.297775,2.8815,0.0470326,-0.000121621,-0.0168909,0.62249,0.637865,1
3530,269.838,0.494328,-0.494325,-1307.13,4.16028e-005,0.000124716,0.651064,0.045725,-0.00135037,-0.510345,0.0307657,0.279496,2.93178,0.0469425,-3.06093e-005,-0.0160202,0.62249,0.637865,1
3540,290.349,0.491082,-0.491081,-1328.79,4.32694e-005,0.000158433,0.651434,0.0457252,-0.00134966,-0.507089,-0.00473089,0.258851,2.98438,0.0464458,-0.000696514,-0.0160081,0.622051,0.637352,1
3550,309.196,0.48777,-0.48777,-1350.88,4.04576e-005,0.000180503,0.651827,0.0457254,-0.00134881,-0.503831,-0.0397843,0.150872,3.19547,0.046127,-0.00109753,-0.0160612,0.621806,0.637124,1
3560,340.228,0.484634,-0.484633,-1384.13,3.34538e-005,0.000197826,0.652231,0.0457256,-0.00134786,-0.500571,-0.0720247,0.126143,3.27057,0.0452322,-0.00107949,-0.0159375,0.621806,0.637124,1
3570,311.446,0.481241,-0.481237,-1353.64,2.23366e-005,0.000212104,0.652645,0.0457258,-0.00134683,-0.497309,-0.106215,0.102094,3.35027,0.0437069,-0.000951117,-0.0160718,0.621806,0.637124,1
3580,281.919,0.477658,-0.477647,-1322.29,6.7008e-006,0.000223417,0.65307,0.0457258,-0.00134574,-0.494044,-0.144195,0.078964,3.44389,0.0426126,-0.000842953,-0.0163969,0.621806,0.637124,1
3590,289.008,0.474536,-0.474525,-1329.65,-1.3829e-005,0.000232008,0.653508,0.0457258,-0.0013446,-0.490778,-0.183938,0.0589915,3.54482,0.0426757,-0.000548641,-0.0162526,0.621806,0.637124,1
3600,331.561,0.471675,-0.471667,-1374.77,-3.94152e-005,0.000238249,0.653958,0.0457257,-0.00134343,-0.487509,-0.225374,0.0402554,3.65189,0.0430003,-0.000882641,-0.0158424,0.621806,0.637124,1
3610,359.045,0.468338,-0.468329,-1403.82,-7.03216e-005,0.0002418,0.654423,0.0457254,-0.00134223,-0.484238,-0.26868,0.0149685,3.77439,0.0429333,-0.00197098,-0.0159088,0.621182,0.63715,1
3620,351.19,0.46458,-0.46457,-1396.84,-0.000106842,0.000241554,0.654903,0.045725,-0.00134102,-0.480965,-0.316123,-0.0207311,3.9028,0.0430005,-0.0026838,-0.0163944,0.621135,0.637311,1
3630,322.543,0.461252,-0.461245,-1366.39,-0.000149788,0.000236169,0.655399,0.0457243,-0.00133982,-0.477689,-0.371208,-0.0669905,4.0228,0.0433946,-0.00211736,-0.0164439,0.621168,0.637455,1
3640,328.717,0.458518,-0.458513,-1372.93,-0.000199992,0.000224368,0.65591,0.0457235,-0.00133866,-0.474411,-0.431595,-0.122977,4.14018,0.0437036,-0.00128027,-0.0158976,0.621168,0.637455,1
3650,303.749,0.455822,-0.455818,-1346.36,-0.000257787,0.000205262,0.656435,0.0457223,-0.00133759,-0.47113,-0.491076,-0.181611,4.24839,0.043791,-0.00110519,-0.0153121,0.621168,0.637455,1
3660,282.125,0.452795,-0.452793,-1323.18,-0.000322651,0.000179261,0.656973,0.0457209,-0.00133662,-0.467847,-0.544088,-0.232336,4.34267,0.0443582,-0.00129462,-0.0150532,0.621065,0.637652,1
3670,300.748,0.449917,-0.449917,-1343.19,-0.000393522,0.000147418,0.657522,0.0457191,-0.0013358,-0.46456,-0.586348,-0.275506,4.43035,0.0449706,-0.00103921,-0.0146437,0.621065,0.637652,1
3680,294.388,0.447556,-0.447555,-1336.31,-0.000469122,0.000110466,0.658082,0.0457169,-0.00133516,-0.461271,-0.621728,-0.314679,4.51438,0.0452131,-0.000424897,-0.0137162,0.621065,0.637652,1
3690,287.351,0.445624,-0.445621,-1328.9,-0.000552598,6.56922e-005,0.658655,0.0457144,-0.00133471,-0.457979,-0.764559,-0.448344,4.68304,0.0451422,0.000201922,-0.0123585,0.620581,0.637659,1
3700,271.32,0.443622,-0.443617,-1312.35,-0.000652295,6.81454e-006,0.659247,0.0457114,-0.00133453,-0.454685,-0.831312,-0.491796,4.7888,0.0456001,0.000728014,-0.0110678,0.62031,0.637608,1
3710,269.424,0.441497,-0.44149,-1310.27,-0.000761064,-5.68788e-005,0.659854,0.0457079,-0.00133465,-0.451387,-0.907565,-0.522463,4.9036,0.0457485,0.0010271,-0.00989674,0.620154,0.637673,1
3720,288.22,0.439398,-0.439393,-1330.4,-0.000879869,-0.000123095,0.660474,0.0457038,-0.0013351,-0.448086,-0.992806,-0.533484,5.01278,0.0455104,0.000806755,-0.00869354,0.61984,0.637753,1
3730,289.341,0.437563,-0.43756,-1331.99,-0.00101236,-0.000191103,0.66111,0.045699,-0.00133588,-0.444782,-1.21687,-0.580926,5.20869,0.0452374,0.000336843,-0.0072226,0.618888,0.637957,1
3740,304.108,0.435774,-0.435772,-1350.72,-0.00118098,-0.000262016,0.661777,0.0456936,-0.00133702,-0.441475,-1.43564,-0.564078,5.41329,0.0458168,5.69414e-005,-0.00570304,0.617875,0.638198,1
3750,308.604,0.434154,-0.434153,-1359.36,-0.00136785,-0.000330871,0.662463,0.0456872,-0.0013385,-0.438164,-1.59402,-0.486969,5.60182,0.0461098,-0.000317459,-0.00401142,0.616809,0.638479,1
3760,279.463,0.432658,-0.432658,-1332.58,-0.00156988,-0.000392321,0.66317,0.0456799,-0.00134031,-0.43485,-1.62969,-0.493884,5.69719,0.046205,-0.00105002,-0.00219226,0.615478,0.638864,1
3770,243.867,0.431381,-0.431381,-1301.78,-0.00177466,-0.000454423,0.66389,0.0456715,-0.00134243,-0.431533,-1.63901,-0.498837,5.79693,0.046041,-0.00153712,-0.000151665,0.613987,0.639335,1
3780,225.375,0.429734,-0.429734,-1290.09,-0.00197777,-0.00051921,0.664623,0.0456621,-0.00134486,-0.428211,-1.53757,-0.604368,5.98781,0.0462874,-0.000708257,0.0015221,0.612875,0.639717,1
3790,239.169,0.427616,-0.427609,-1309.82,-0.00216923,-0.000596545,0.665379,0.0456518,-0.00134765,-0.424886,-1.52155,-0.634245,6.08153,0.0462135,0.0010488,0.0027225,0.61177,0.640126,1
3800,228.063,0.425066,-0.425047,-1303.32,-0.00235893,-0.000678556,0.666146,0.0456404,-0.00135083,-0.421558,-1.51181,-0.677493,6.17216,0.0462992,0.00258112,0.00348937,0.610918,0.640474,1
3810,229.728,0.422727,-0.422702,-1308.16,-0.00253783,-0.000763028,0.666931,0.0456282,-0.00135444,-0.418225,-1.38747,-0.682497,6.35215,0.0461189,0.00321099,0.00447673,0.610557,0.640649,1
3820,234.01,0.420058,-0.420031,-1313.26,-0.00271431,-0.000856739,0.667736,0.0456151,-0.00135847,-0.414888,-1.44725,-0.856883,6.54729,0.0457741,0.0033454,0.00514296,0.610533,0.640654,1
3830,234.496,0.416853,-0.416826,-1313.65,-0.00288784,-0.000970315,0.668572,0.045601,-0.00136303,-0.411548,-1.36677,-0.947324,6.79595,0.0446411,0.00330232,0.0052782,0.610533,0.640654,1
3840,208.622,0.413169,-0.413137,-1286.18,-0.00306187,-0.00109462,0.669437,0.0455862,-0.00136819,-0.408203,-1.39139,-1.12937,7.08541,0.0437326,0.00338268,0.00493481,0.610533,0.640654,1
3850,215.347,0.409595,-0.409562,-1293.1,-0.00323878,-0.0012396,0.670338,0.0455704,-0.00137402,-0.404853,-1.43103,-1.18774,7.31126,0.0433074,0.00332823,0.00470902,0.610533,0.640654,1
3860,272.742,0.405743,-0.405719,-1353.95,-0.00341844,-0.00139176,0.671268,0.0455538,-0.0013806,-0.401499,-1.43181,-1.24031,7.55476,0.0437568,0.00265401,0.00421964,0.610533,0.640654,1
3870,306.146,0.40126,-0.401251,-1389.34,-0.00359535,-0.00154857,0.672228,0.0455362,-0.00138795,-0.39814,-1.38982,-1.25822,7.79238,0.0440507,0.000855342,0.00311021,0.610533,0.640654,1
3880,304.755,0.396198,-0.396195,-1387.86,-0.00376562,-0.00170575,0.673219,0.0455178,-0.00139608,-0.394777,-1.33399,-1.32925,8.17039,0.0440843,-0.000953329,0.00141858,0.61051,0.640644,1
3890,307.715,0.391209,-0.391204,-1390.99,-0.00392823,-0.00187116,0.674259,0.0454986,-0.00140503,-0.391408,-1.26201,-1.31651,8.44573,0.0435691,-0.00163894,-0.000204398,0.61051,0.640644,1
3900,311.53,0.386209,-0.386202,-1395.3,-0.00407999,-0.00203022,0.675337,0.0454786,-0.00141479,-0.388034,-1.10901,-1.0948,8.88081,0.0432252,-0.00111415,-0.00183227,0.61051,0.640644,1
3910,284.999,0.380868,-0.380861,-1367.22,-0.00421145,-0.0021648,0.676467,0.0454578,-0.00142528,-0.384655,-0.976863,-0.994251,9.21737,0.0432013,-0.000583116,-0.00379404,0.61051,0.640644,1
3920,262.819,0.375128,-0.375123,-1343.78,-0.00432858,-0.00229263,0.677638,0.0454365,-0.00143642,-0.381269,-0.899954,-1.05309,9.50066,0.0437994,-0.000303427,-0.00614631,0.61051,0.640644,1
3930,267.222,0.369796,-0.369792,-1348.49,-0.00443817,-0.00242888,0.678847,0.0454146,-0.00144822,-0.377878,-0.857231,-1.12249,9.81861,0.0443102,-0.000163913,-0.00808598,0.61051,0.640644,1
3940,289.613,0.365302,-0.365299,-1372.25,-0.00454433,-0.00257212,0.680094,0.0453921,-0.00146073,-0.374481,-0.841566,-1.15804,10.1016,0.0447137,4.01273e-005,-0.00918208,0.61051,0.640644,1
3950,310.612,0.361232,-0.361228,-1394.78,-0.00464924,-0.00271746,0.681375,0.0453691,-0.00147395,-0.371077,-0.835912,-1.16233,10.3761,0.0450918,8.98672e-005,-0.00984875,0.61051,0.640644,1
3960,312.129,0.356914,-0.356909,-1396.62,-0.00475408,-0.00286326,0.682694,0.0453456,-0.0014879,-0.367667,-0.915313,-1.21722,10.8127,0.0456425,0.000183705,-0.0107575,0.61051,0.640644,1
3970,308.571,0.352568,-0.352565,-1392.87,-0.00486716,-0.00301599,0.68407,0.0453216,-0.0015026,-0.36425,-0.884711,-1.22271,11.1992,0.0456182,-6.96315e-005,-0.0116854,0.61051,0.640644,1
3980,296.443,0.348875,-0.348874,-1379.86,-0.00497312,-0.00316889,0.6855,0.0452969,-0.00151806,-0.360826,-0.797455,-1.21727,11.647,0.0447535,-0.000773449,-0.0119521,0.61051,0.640644,1
3990,288.522,0.345821,-0.345816,-1371.59,-0.0050644,-0.00330977,0.686998,0.0452718,-0.00153426,-0.357395,-0.655291,-1.07333,12.2279,0.0434418,-0.00141076,-0.0115792,0.61051,0.640644,1
4000,290.493,0.342752,-0.34274,-1373.59,-0.00513234,-0.00344072,0.688556,0.0452463,-0.00155114,-0.353956,-0.399366,-1.0303,12.6798,0.0423736,-0.00121975,-0.0112163,0.61051,0.640644,1
4010,294.461,0.33917,-0.339152,-1377.87,-0.00516984,-0.0035622,0.690159,0.0452206,-0.00156866,-0.350509,-0.194669,-0.91074,12.9209,0.0418066,-0.000646472,-0.0113576,0.610191,0.640368,1
4020,298.057,0.335292,-0.335272,-1382.04,-0.0051794,-0.00366929,0.69179,0.0451947,-0.00158674,-0.347055,0.0485403,-0.804427,13.1426,0.0417914,-0.000502528,-0.011782,0.610082,0.640262,1
4030,269.339,0.331315,-0.331303,-1351.51,-0.00515687,-0.00376459,0.693453,0.0451688,-0.00160533,-0.343591,0.311882,-0.722701,13.4686,0.0423614,-0.000873294,-0.0122889,0.610082,0.640262,1
4040,231.785,0.327155,-0.327148,-1311.78,-0.00509153,-0.00384478,0.695181,0.0451432,-0.00162436,-0.34012,0.654785,-0.611945,14.0174,0.043075,-0.00101294,-0.0129718,0.610082,0.640262,1
4050,215.835,0.322863,-0.322858,-1295.03,-0.00499392,-0.00391834,0.696964,0.045118,-0.00164377,-0.33664,0.90301,-0.560249,14.4825,0.0436012,-0.000795454,-0.0137811,0.610082,0.640262,1
4060,237.117,0.318977,-0.318972,-1317.84,-0.00486727,-0.00398339,0.6988,0.0450933,-0.00166353,-0.33315,1.10992,-0.472073,14.8366,0.0436519,-0.000617771,-0.0141779,0.610082,0.640262,1
4070,226.455,0.315402,-0.315398,-1306.32,-0.00471849,-0.00403503,0.700681,0.0450693,-0.00168358,-0.329651,1.25949,-0.346779,15.2324,0.0436359,-0.000799607,-0.014254,0.610082,0.640262,1
4080,242.47,0.311321,-0.311316,-1323.25,-0.00455372,-0.00406876,0.702615,0.0450461,-0.00170385,-0.326143,1.36943,-0.190096,15.6793,0.0433333,-0.00124283,-0.0148268,0.610082,0.640262,1
4090,268.781,0.306262,-0.306256,-1351.04,-0.00437525,-0.00408282,0.704611,0.0450238,-0.00172423,-0.322625,1.48714,-0.0379423,16.2351,0.0430597,-0.00186631,-0.0163693,0.610082,0.640262,1
4100,274.663,0.301009,-0.301001,-1357.4,-0.00418203,-0.00408031,0.70667,0.0450024,-0.00174465,-0.319097,1.59445,0.0671899,16.6268,0.0428615,-0.00232224,-0.0180963,0.610082,0.640262,1
4110,256.716,0.296634,-0.296629,-1338.23,-0.00398072,-0.00406466,0.708783,0.044982,-0.00176502,-0.315558,1.61432,0.188902,17.1504,0.0433816,-0.00192951,-0.018929,0.610082,0.640262,1
4120,238.61,0.292897,-0.292893,-1318.91,-0.00377296,-0.00403503,0.710946,0.0449626,-0.00178527,-0.312009,1.70672,0.296531,17.4045,0.0437821,-0.000817518,-0.0191157,0.610082,0.640262,1
4130,267.551,0.288759,-0.288751,-1349.6,-0.00355005,-0.00398636,0.713148,0.0449443,-0.00180534,-0.308449,1.87046,0.496182,17.8005,0.0440485,9.14091e-005,-0.0196975,0.610082,0.640262,1
4140,274.254,0.284178,-0.28417,-1356.79,-0.00330244,-0.00391008,0.715395,0.0449272,-0.00182509,-0.304878,2.09737,0.719246,18.0899,0.043976,0.000147877,-0.0207077,0.610082,0.640262,1
4150,254.516,0.280254,-0.280249,-1335.89,-0.00302124,-0.00380654,0.717684,0.0449113,-0.00184439,-0.301295,2.39732,0.927544,18.4689,0.0446261,-0.000151693,-0.0210461,0.610082,0.640262,1
4160,243.441,0.277368,-0.277363,-1324.23,-0.00270573,-0.00368224,0.720003,0.044897,-0.00186312,-0.297701,2.63948,1.04682,18.5723,0.0456795,-0.000381664,-0.0203374,0.610082,0.640262,1
4170,219.472,0.274665,-0.274652,-1298.81,-0.00235822,-0.00354472,0.722342,0.0448843,-0.00188119,-0.294095,2.91351,1.14903,18.8209,0.0471596,-0.00050136,-0.0194425,0.610082,0.640262,1
4180,230.9,0.271443,-0.271424,-1311.06,-0.00197911,-0.00339654,0.724708,0.0448735,-0.00189855,-0.290477,3.14278,1.21434,19.0048,0.047775,-0.000663457,-0.019053,0.610082,0.640262,1
4190,249.709,0.26813,-0.268115,-1331.03,-0.0015711,-0.00324015,0.727113,0.0448646,-0.00191515,-0.286848,3.36148,1.2817,19.4132,0.0473078,-0.000416631,-0.0187329,0.610082,0.640262,1
4200,266.33,0.26539,-0.265382,-1348.61,-0.00114223,-0.00307769,0.729553,0.0448578,-0.00193094,-0.283206,3.49394,1.31474,19.5805,0.0453908,0.000110207,-0.017824,0.610082,0.640262,1
4210,286.792,0.263296,-0.26328,-1370.12,-0.000694286,-0.00290917,0.732019,0.0448532,-0.00194591,-0.279552,3.65443,1.38023,19.7659,0.0435814,0.00061533,-0.0162721,0.609924,0.64011,1
