step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,278.969,0.498461,0.498458,-1311.7,-4.0069e-006,-6.13806e-005,-0.450409,0.0462464,0.00118746,0.462348,-0.0158188,-0.458671,-3.15614,0.044969,-2.99451e-005,-0.0361105,0.621264,0.640492,1
3520,283.434,0.496483,0.496474,-1320.31,-4.00504e-008,-0.000116102,-0.450818,0.0462463,0.00118701,0.460095,0.0356293,-0.489156,-3.3542,0.0437592,-0.000499862,-0.0363793,0.620919,0.640282,1
3530,277.858,0.494502,0.494488,-1314.91,7.38125e-006,-0.00017558,-0.451246,0.0462464,0.00118628,0.45784,0.0850088,-0.461341,-3.4796,0.0429307,-0.000500128,-0.0366484,0.620192,0.639875,1
3540,275.72,0.492239,0.492223,-1314.97,2.05264e-005,-0.000217543,-0.451705,0.0462464,0.00118528,0.455582,0.122922,-0.229462,-3.83778,0.0426479,-0.000471118,-0.0366406,0.619309,0.639376,1
3550,289.955,0.489062,0.489044,-1333.79,3.92599e-005,-0.000242728,-0.452192,0.0462466,0.00118413,0.453323,0.176515,-0.182415,-3.93278,0.0424695,-0.00056625,-0.0357217,0.618555,0.638869,1
3560,296.836,0.485389,0.485366,-1344.01,7.12563e-005,-0.000267005,-0.452694,0.0462468,0.00118286,0.45106,0.346468,-0.213351,-4.09916,0.0418559,-0.000670745,-0.0343052,0.618084,0.63848,1
3570,297.042,0.482228,0.482197,-1345.55,0.000117562,-0.00029242,-0.453212,0.0462473,0.00118146,0.448796,0.39857,-0.197805,-4.18849,0.0411108,-0.000698845,-0.0334011,0.617789,0.63816,1
3580,276.881,0.479406,0.479372,-1324.59,0.000166141,-0.000313767,-0.453751,0.046248,0.00117994,0.446528,0.370054,-0.139193,-4.4325,0.040784,-0.000667599,-0.0328435,0.617619,0.637905,1
3590,272.694,0.475815,0.475784,-1320.22,0.000215564,-0.000330234,-0.454312,0.046249,0.00117833,0.444258,0.412572,-0.119524,-4.53159,0.0411268,-0.000582293,-0.0315258,0.617426,0.637539,1
3600,297.117,0.471347,0.471324,-1346.64,0.000269736,-0.000344135,-0.454884,0.0462502,0.00117664,0.441985,0.452338,-0.103684,-4.59898,0.0418526,-0.000364735,-0.0293388,0.617307,0.637236,1
3610,298.883,0.467038,0.467021,-1348.76,0.000328463,-0.000357968,-0.455462,0.0462517,0.00117489,0.439709,0.486035,-0.111942,-4.62581,0.0424281,-0.000105256,-0.0273119,0.61728,0.637108,1
