step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,353.5,0.49947,-8.33186e-006,-5.47517e-005,0.200277,-0.0569832,0.000463968,-0.424562,-0.0671152,-0.492441,2.11739,-0.0571921,0.00297901,0.0749021,0.612859,0.636206,1
3520,330.354,0.498326,-1.48565e-005,-0.000116215,0.200542,-0.0569833,0.00046354,-0.42356,-0.0366957,-0.489395,2.12504,-0.0570948,0.00487745,0.0747468,0.612718,0.636073,1
3530,302.668,0.496986,-1.74416e-005,-0.000177211,0.200809,-0.0569834,0.000462806,-0.422556,-0.00448499,-0.485125,2.1467,-0.0561966,0.00581974,0.0744003,0.612265,0.635783,1
3540,272.592,0.495953,-1.59616e-005,-0.000238067,0.201081,-0.0569835,0.000461768,-0.421552,0.0279224,-0.485132,2.19279,-0.054994,0.00570468,0.07437,0.611407,0.635303,1
3550,240.572,0.495283,-1.05012e-005,-0.000298575,0.201358,-0.0569835,0.000460426,-0.420546,0.0591029,-0.48231,2.23543,-0.0540328,0.00464604,0.0747112,0.610658,0.634913,1
3560,235.475,0.494378,6.09167e-006,-0.000355488,0.201631,-0.0569835,0.000458789,-0.419538,0.256405,-0.487636,2.28406,-0.0534023,0.00304746,0.0748203,0.609968,0.634623,1
3570,243.515,0.492704,3.97209e-005,-0.000417187,0.201921,-0.0569834,0.000456857,-0.418529,0.280071,-0.496251,2.33476,-0.0535008,0.00138768,0.0741618,0.609308,0.634375,1
3580,261.633,0.490401,8.68168e-005,-0.000477345,0.202224,-0.0569831,0.000454619,-0.417519,0.43544,-0.475814,2.48839,-0.0546383,0.000122917,0.0728762,0.608918,0.634179,1
3590,278.285,0.487897,0.000143052,-0.000537864,0.20254,-0.0569825,0.000452082,-0.416507,0.46258,-0.490814,2.55412,-0.0559951,-0.000723781,0.0713876,0.608722,0.634034,1
3600,287.145,0.485464,0.000206505,-0.00060153,0.202887,-0.0569817,0.000449241,-0.415493,0.483873,-0.55113,2.86138,-0.0565927,-0.00133681,0.0699674,0.60845,0.633795,1
3610,283.546,0.482898,0.00027352,-0.000674608,0.203254,-0.0569805,0.000446057,-0.414478,0.61906,-0.644299,3.02259,-0.0566498,-0.00178321,0.0684145,0.608197,0.633541,1
3620,291.159,0.480031,0.000360612,-0.000748429,0.20363,-0.0569789,0.000442492,-0.413461,0.764588,-0.542806,3.00409,-0.0566282,-0.00180783,0.0665647,0.608121,0.633435,1
3630,294.162,0.476955,0.000457469,-0.000808364,0.204019,-0.0569769,0.000438591,-0.412442,0.787466,-0.422863,3.2014,-0.0561752,-0.00134021,0.0645091,0.608014,0.633241,1
3640,296.879,0.47402,0.000551911,-0.000864367,0.204441,-0.0569743,0.000434409,-0.411421,0.775568,-0.43948,3.43644,-0.0552134,-0.000755817,0.0625948,0.607954,0.633089,1
3650,299.035,0.47122,0.000656789,-0.000903626,0.204897,-0.0569713,0.000429985,-0.410397,0.945753,-0.308605,3.79703,-0.0545933,-0.000591072,0.0608151,0.607954,0.633089,1
3660,292.352,0.468298,0.000779998,-0.000939843,0.205379,-0.0569677,0.000425374,-0.409372,1.02357,-0.270119,3.90893,-0.0546515,-0.000715424,0.0589195,0.607954,0.633089,1
3670,292.335,0.465363,0.000900912,-0.000973,0.205886,-0.0569635,0.000420588,-0.408343,0.972866,-0.178233,4.25233,-0.0548556,-0.000680664,0.0570139,0.608121,0.632738,1
3680,305.298,0.463065,0.00102664,-0.000992603,0.206426,-0.0569587,0.000415672,-0.407313,1.03337,-0.132192,4.35959,-0.054955,-0.000335346,0.0557469,0.608121,0.632738,1
3690,312.126,0.461503,0.001159,-0.00100676,0.206978,-0.0569532,0.000410672,-0.406279,1.07956,-0.0948446,4.46462,-0.0552392,1.74652e-005,0.0552199,0.608121,0.632738,1
3700,301.086,0.460115,0.0012965,-0.0010165,0.207543,-0.0569471,0.000405612,-0.405243,1.11733,-0.0570376,4.56247,-0.0555852,0.000229443,0.0548699,0.608121,0.632738,1
3710,284.83,0.458366,0.00143861,-0.00102165,0.208118,-0.0569403,0.000400515,-0.404204,1.1537,-0.0254692,4.63065,-0.0557261,0.000348917,0.0541603,0.608121,0.632738,1
3720,261.284,0.456624,0.00158453,-0.00102057,0.208708,-0.0569327,0.000395407,-0.403162,1.22996,0.0170375,4.71391,-0.0558776,0.000470818,0.0534615,0.608121,0.632738,1
3730,254.826,0.455486,0.00174,-0.00101615,0.209299,-0.0569244,0.000390314,-0.402117,1.25297,0.0535588,4.71778,-0.056148,0.000522943,0.0533688,0.608121,0.632738,1
3740,228.009,0.454823,0.00189762,-0.000997669,0.209874,-0.0569153,0.000385274,-0.401069,1.26508,0.177269,4.55914,-0.0560679,0.000443239,0.0537533,0.608121,0.632738,1
3750,223.38,0.453861,0.00205645,-0.00097351,0.210442,-0.0569054,0.000380344,-0.400018,1.27263,0.208923,4.52956,-0.0556061,5.17218e-005,0.0538408,0.608121,0.632738,1
3760,245.43,0.452289,0.00221631,-0.000945269,0.211008,-0.0568948,0.000375545,-0.398964,1.28269,0.243008,4.51829,-0.0554192,-0.000649348,0.0533212,0.608198,0.632644,1
3770,259.099,0.450488,0.00237362,-0.000911335,0.211577,-0.0568833,0.0003709,-0.397908,1.16534,0.318137,4.61868,-0.055708,-0.00149547,0.0525751,0.608358,0.632481,1
3780,271.943,0.449152,0.002503,-0.000865424,0.212142,-0.0568711,0.000366459,-0.396849,0.978703,0.36226,4.48631,-0.0559734,-0.00224042,0.0522949,0.608698,0.632152,1
3790,269.719,0.448645,0.00262545,-0.000816704,0.212708,-0.0568582,0.000362251,-0.395786,0.976029,0.417305,4.55337,-0.0561677,-0.00269616,0.0528472,0.609074,0.631792,1
3800,269.533,0.448753,0.00274164,-0.00074856,0.213293,-0.0568448,0.000358317,-0.394721,0.897016,0.70365,4.81428,-0.0567871,-0.00261225,0.0540218,0.609259,0.631635,1
3810,241.721,0.448816,0.00285165,-0.000656235,0.213901,-0.0568308,0.000354802,-0.393653,0.855773,0.770863,4.89567,-0.0577022,-0.00199466,0.0551554,0.609594,0.631376,1
3820,222.141,0.448348,0.00295443,-0.000562483,0.214526,-0.0568163,0.000351759,-0.392582,0.780148,0.734251,5.08116,-0.0583085,-0.00117997,0.0557604,0.610081,0.631002,1
3830,228.053,0.447158,0.00305327,-0.000459867,0.215171,-0.0568013,0.000349194,-0.391508,0.765938,0.876047,5.19689,-0.0584283,-0.000631309,0.0556459,0.61032,0.630793,1
3840,249.791,0.445339,0.00314155,-0.0003481,0.215821,-0.0567858,0.000347173,-0.390431,0.643545,0.906795,5.18826,-0.058306,-0.000464161,0.0549047,0.610395,0.630707,1
3850,277.091,0.443343,0.00322488,-0.00023087,0.216462,-0.0567699,0.000345722,-0.38935,0.648434,0.95123,5.0778,-0.0579907,-0.000536826,0.0539902,0.610622,0.63046,1
3860,323.183,0.442073,0.00329467,-0.000119045,0.217091,-0.0567536,0.00034485,-0.388266,0.462766,0.937244,5.04297,-0.0575339,-0.0006311,0.0538048,0.610982,0.630088,1
3870,347.461,0.441773,0.00334546,-3.50467e-006,0.21772,-0.056737,0.000344545,-0.387179,0.3477,0.90516,5.01399,-0.0569729,-0.000408281,0.0545927,0.611409,0.629663,1
3880,342.76,0.441679,0.00338228,0.000107279,0.218346,-0.0567202,0.000344807,-0.386089,0.240423,0.864526,4.9891,-0.0560003,0.000168819,0.0555899,0.611955,0.629135,1
3890,334.097,0.441129,0.00338769,0.000215924,0.218964,-0.0567032,0.000345617,-0.384996,-0.126058,0.826307,4.99487,-0.0543137,0.000548731,0.0561265,0.612461,0.628662,1
3900,331.131,0.440485,0.00336542,0.000316748,0.219592,-0.0566863,0.000346951,-0.383899,-0.229148,0.788887,5.03141,-0.0527348,0.00025525,0.0565681,0.612804,0.628356,1
3910,322.317,0.440687,0.00333405,0.000428174,0.220233,-0.0566696,0.000348809,-0.3828,-0.297098,0.904766,5.14893,-0.0523407,-0.00021217,0.0578653,0.613046,0.628127,1
3920,316.56,0.441856,0.00328759,0.000527396,0.22089,-0.056653,0.000351203,-0.381697,-0.421956,0.772664,5.27968,-0.0529895,5.01103e-005,0.0601441,0.613221,0.62795,1
3930,313.514,0.44287,0.00322915,0.000624589,0.221553,-0.0566367,0.000354083,-0.380591,-0.511884,0.782406,5.31546,-0.0537345,0.0013339,0.0622687,0.613221,0.62795,1
