step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,320.517,0.498825,1.23298e-005,2.99691e-005,-0.300068,-0.0558587,-0.00241663,0.553688,0.0911574,0.226789,-0.517655,-0.0561861,-0.00132829,0.0548647,0.61381,0.634935,1
3520,317.093,0.497848,2.06579e-005,5.68106e-005,-0.300129,-0.0558586,-0.00241641,0.552187,-0.000362707,0.182273,-0.384709,-0.0558947,-0.000318406,0.0543435,0.613673,0.635052,1
3530,325.147,0.496428,2.04903e-005,7.56465e-005,-0.300183,-0.0558585,-0.00241607,0.550687,-0.00163954,0.0910617,-0.523521,-0.0553269,0.00059011,0.0542678,0.613446,0.635192,1
3540,335.211,0.494488,2.0331e-005,8.63935e-005,-0.300249,-0.0558584,-0.00241567,0.549186,-0.0010641,0.0808459,-0.535513,-0.0550003,0.00128949,0.0547127,0.613256,0.635322,1
3550,332.737,0.492384,2.02495e-005,9.59506e-005,-0.300317,-0.0558583,-0.00241521,0.547684,-0.000277708,0.0714892,-0.548752,-0.0549647,0.0019766,0.0553203,0.613232,0.635365,1
3560,321.876,0.490838,2.0116e-005,0.000104148,-0.300387,-0.0558582,-0.00241471,0.546182,-0.00234938,0.0594915,-0.564176,-0.0551575,0.00239933,0.0553686,0.613232,0.635365,1
3570,304.308,0.489824,1.97206e-005,0.000110868,-0.300458,-0.0558581,-0.00241417,0.54468,-0.00354799,0.0474565,-0.575513,-0.0554246,0.00239583,0.0548806,0.613237,0.635469,1
3580,289.879,0.489188,1.92494e-005,0.000115931,-0.300531,-0.055858,-0.0024136,0.543178,-0.00370686,0.0336939,-0.584927,-0.0557994,0.0020117,0.0540101,0.613235,0.635771,1
3590,285.394,0.488471,1.89711e-005,0.000119343,-0.300604,-0.0558579,-0.00241302,0.541675,-0.000356841,0.0203452,-0.592748,-0.055981,0.00182192,0.0532223,0.613211,0.636112,1
3600,285.453,0.48757,1.93634e-005,0.00010589,-0.300692,-0.0558578,-0.00241245,0.540172,0.00450019,-0.123832,-0.7174,-0.0559154,0.00182879,0.0526201,0.613169,0.636422,1
3610,290.719,0.486419,2.01449e-005,8.92974e-005,-0.300783,-0.0558577,-0.00241196,0.538668,0.00805156,-0.141115,-0.736626,-0.055766,0.00183662,0.0522675,0.613121,0.636649,1
3620,302.657,0.485312,2.12807e-005,7.06471e-005,-0.300877,-0.0558576,-0.00241156,0.537164,0.00990584,-0.15604,-0.759849,-0.0560739,0.00163743,0.0518693,0.613085,0.636764,1
3630,319.896,0.484231,2.26744e-005,5.03673e-005,-0.300973,-0.0558575,-0.00241126,0.535659,0.0122815,-0.168275,-0.777361,-0.0567388,0.00157618,0.0514458,0.613081,0.636771,1
3640,330.083,0.48324,2.4197e-005,2.84734e-005,-0.301071,-0.0558574,-0.00241106,0.534154,0.0114469,-0.181368,-0.789148,-0.0573414,0.00169542,0.0509345,0.613081,0.636771,1
3650,338.918,0.481965,3.58705e-005,5.60887e-006,-0.301191,-0.0558572,-0.00241098,0.532649,0.0968444,-0.108647,-1.03592,-0.0573612,0.00191608,0.050705,0.613081,0.636771,1
3660,349.43,0.48017,4.78414e-005,-8.58596e-006,-0.301322,-0.055857,-0.00241099,0.531142,0.0941833,-0.117757,-1.05318,-0.0571384,0.00196164,0.0509936,0.613081,0.636771,1
3670,346.927,0.477739,5.95382e-005,-2.37892e-005,-0.301454,-0.0558568,-0.00241107,0.529635,0.0929684,-0.125208,-1.06421,-0.0571395,0.00172385,0.0519163,0.61308,0.636772,1
3680,332.544,0.475218,6.12182e-005,-2.97483e-005,-0.301592,-0.0558565,-0.0024112,0.528128,0.00898488,-0.0502446,-1.11293,-0.0575528,0.00096504,0.0529244,0.612913,0.636916,1
3690,311.583,0.472885,6.2644e-005,-3.6973e-005,-0.301732,-0.0558562,-0.00241137,0.526619,0.0144217,-0.0660377,-1.12035,-0.0577298,-0.00016034,0.0537439,0.612784,0.636996,1
