step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
43,-0.017368,-7848.16,7.38831,-0.0897485,84.1487,500,-8356.14,507.98,86.9125,241.061,-9151.7,467.589,424.875,83.1056
44,-0.00452821,-7847.29,8.25892,-0.0769273,83.2918,500,-8356.92,509.628,86.2116,241.403,-9152.49,467.953,426.514,83.1147
45,0.0082927,-7846.35,9.20066,-0.0641061,76.4203,500,-8356.93,510.577,86.356,241.337,-9152.77,468.154,427.41,83.1668
46,0.0211223,-7848.25,7.30302,-0.0512849,35.197,500,-8353.84,505.591,87.0297,243.149,-9150.68,466.666,422.707,82.8836
47,0.0338866,-7845.11,10.4383,-0.0384637,58.2701,500,-8355.54,510.426,86.5137,242.673,-9152.38,467.652,427.309,83.1168
48,0.0467161,-7844,11.5518,-0.0256424,49.2476,500,-8354.03,510.028,88.0951,241.487,-9151.02,467.415,426.963,83.0648
49,0.059518,-7844.06,11.492,-0.0128212,49.292,500,-8354.74,510.685,86.8533,241.951,-9152.02,468.474,427.397,83.2884
50,0.0723104,-7842.79,12.7625,0,54.4235,500,-8355.17,512.382,87.0755,241.787,-9152.38,468.35,429.153,83.2299
51,0.0851659,-7841.97,13.575,0.0128212,54.0744,500,-8354.56,512.584,87.5509,241.296,-9151.52,468.116,429.355,83.2284
52,0.0979473,-7841.34,14.2118,0.0256424,50.4222,500,-8355.22,513.886,87.1255,241.633,-9152,468.013,430.543,83.343
53,0.110743,-7840.78,14.7716,0.0384637,38.8989,500,-8354.98,514.205,87.2445,241.407,-9151.79,468.157,430.855,83.3493
54,0.123551,-7840.36,15.1925,0.0512849,20.1038,500,-8355.39,515.037,87.0837,241.467,-9152.18,468.233,431.641,83.3958
55,0.136368,-7840.28,15.2684,0.0641061,-4.00526,500,-8354.9,514.618,87.3805,241.106,-9151.8,468.413,431.237,83.3806
56,0.149169,-7840.63,14.9189,0.0769273,-35.8084,500,-8355.57,514.943,87.0525,241.268,-9152.22,468.328,431.505,83.438
57,0.162006,-7841.39,14.1567,0.0897485,-67.7351,500,-8355.95,514.562,86.8271,241.256,-9152.4,468.365,431.145,83.417
58,0.174823,-7842.66,12.8886,0.10257,-96.2476,500,-8356.09,513.43,86.8994,240.906,-9152.34,468.445,430.055,83.3748
59,0.187654,-7853.24,2.30784,0.115391,-45.35,500,-8356.27,503.032,82.7602,239.287,-9153.14,474.823,415.248,87.7843
60,0.200545,-7853.52,2.02806,0.128212,-39.9279,500,-8357.32,503.801,82.6576,239.189,-9153.46,474.296,416.228,87.5728
61,0.213436,-7854.11,1.43494,0.141033,-27.4709,500,-8357.78,503.663,82.692,239.392,-9153.53,473.668,416.413,87.251
62,0.226225,-7854.99,0.555164,0.153855,-21.8859,500,-8357.95,502.96,82.7799,239.335,-9153.2,473.132,416.044,86.9166
63,0.239073,-7855.27,0.278114,0.166676,-16.6273,500,-8358.15,502.874,83.1537,239.401,-9153,472.295,416.353,86.5218
64,0.251907,-7856.5,-0.953639,0.179497,-26.4721,500,-8359.25,502.749,82.9537,239.737,-9152.6,470.658,417.281,85.4682
65,0.264703,-7856.83,-1.28447,0.192318,-13.4078,500,-8359.51,502.673,82.9329,239.982,-9152.56,470.141,417.609,85.0644
66,0.277507,-7856.9,-1.3461,0.20514,-3.59002,500,-8359.06,502.162,83.6342,239.737,-9152.37,469.939,417.203,84.9584
67,0.290369,-7856.81,-1.25981,0.217961,1.38615,500,-8359.4,502.593,83.2716,240.003,-9152.54,469.858,417.782,84.8111
68,0.303181,-7856.88,-1.33382,0.230782,3.85318,500,-8359.13,502.246,83.7064,239.746,-9152.23,469.649,417.527,84.7183
69,0.316011,-7856.88,-1.32931,0.243603,5.30008,500,-8359.06,502.183,83.8001,239.894,-9152.22,469.468,417.565,84.6179
70,0.328821,-7856.91,-1.35946,0.256424,6.09985,500,-8359.05,502.145,83.8655,239.894,-9152.17,469.358,417.593,84.5522
71,0.341638,-7856.81,-1.25986,0.269246,5.78936,500,-8359.06,502.252,83.7766,240.174,-9152.31,469.297,417.758,84.4946
72,0.35445,-7856.75,-1.19904,0.282067,5.49355,500,-8358.86,502.116,84.0699,240.002,-9152.12,469.179,417.68,84.4368
73,0.367238,-7856.58,-1.03128,0.294888,5.03297,500,-8359.08,502.5,83.9054,239.952,-9152.14,469.204,418.106,84.3945
74,0.380102,-7856.51,-0.962228,0.307709,3.94949,500,-8359.16,502.645,83.893,239.988,-9152.23,469.197,418.275,84.3696
75,0.392923,-7856.5,-0.947027,0.32053,2.91684,500,-8358.98,502.481,84.0554,239.969,-9152.16,469.154,418.126,84.355
76,0.405741,-7856.43,-0.877132,0.333352,1.58255,500,-8358.93,502.5,84.1377,239.957,-9152.18,469.158,418.165,84.3344
77,0.418545,-7856.43,-0.878043,0.346173,0.672191,500,-8358.93,502.498,84.102,240.078,-9152.26,469.153,418.183,84.3156
78,0.431369,-7856.44,-0.890369,0.358994,0.175133,500,-8358.95,502.508,83.9941,240.097,-9152.17,469.13,418.194,84.3144
79,0.444178,-7856.33,-0.777393,0.371815,-0.880763,500,-8358.94,502.615,84.1192,239.949,-9152.18,469.17,418.309,84.3057
80,0.457019,-7856.37,-0.825518,0.384637,-0.708878,500,-8358.97,502.59,84.0319,240.087,-9152.23,469.141,418.287,84.3034
81,0.469815,-7855.75,-0.203524,0.397458,-2.88251,500,-8359.42,503.664,83.5337,240.311,-9152.56,469.298,419.432,84.2327
82,0.482596,-7856.11,-0.564153,0.410279,-0.808004,500,-8359.33,503.212,83.7991,240.077,-9152.37,469.169,418.924,84.2888
83,0.495495,-7856.01,-0.457488,0.4231,-0.0777214,500,-8359.55,503.548,83.3458,240.48,-9152.69,469.311,419.338,84.2095
84,0.508276,-7856.12,-0.571836,0.435921,1.08367,500,-8359.5,503.381,83.621,240.152,-9152.52,469.243,419.109,84.2721
85,0.521122,-7856.31,-0.758179,0.448743,1.85592,500,-8358.75,502.443,84.2971,239.995,-9152.2,469.153,418.182,84.2617
86,0.533928,-7855.95,-0.401153,0.461564,3.30944,500,-8359.53,503.579,83.3513,240.516,-9152.72,469.321,419.373,84.206
87,0.546746,-7855.94,-0.394192,0.474385,3.59087,500,-8359.49,503.544,83.4021,240.524,-9152.76,469.349,419.343,84.201
88,0.559578,-7855.92,-0.369123,0.487206,3.15267,500,-8359.47,503.548,83.5532,240.363,-9152.74,469.362,419.321,84.2265
89,0.572382,-7855.84,-0.289645,0.500028,2.54647,500,-8359.66,503.816,83.3844,240.432,-9152.85,469.374,419.598,84.2175
90,0.585215,-7856.09,-0.542499,0.512849,1.40194,500,-8359.36,503.264,83.7264,240.124,-9152.51,469.307,419.005,84.2589
91,0.59807,-7856.07,-0.521817,0.52567,0.380686,500,-8359.3,503.23,83.9136,239.959,-9152.38,469.202,418.981,84.2491
92,0.610848,-7856.1,-0.552973,0.538491,-0.518507,500,-8359.38,503.275,83.7566,240.09,-9152.46,469.235,419.032,84.243
93,0.623691,-7856.13,-0.577931,0.551312,-1.36789,500,-8359.28,503.152,83.8858,240.026,-9152.42,469.233,418.896,84.2555
94,0.636505,-7856.12,-0.571064,0.564134,-2.21613,500,-8359.4,503.283,83.7753,240.146,-9152.49,469.167,419.032,84.2514
95,0.649331,-7856.09,-0.54246,0.576955,-2.85856,500,-8359.6,503.513,83.6182,240.172,-9152.57,469.17,419.27,84.2432
96,0.662146,-7856.33,-0.783973,0.589776,-2.08332,500,-8358.8,502.463,83.9445,240.332,-9152.33,469.262,418.228,84.2351
97,0.674962,-7856.03,-0.475911,0.602597,-3.48471,500,-8359.77,503.742,83.3228,240.224,-9152.59,469.273,419.466,84.276
98,0.687829,-7856.18,-0.628256,0.615419,-2.08211,500,-8359.45,503.274,83.7832,240.061,-9152.44,469.149,419.026,84.2479
99,0.700608,-7856.19,-0.637065,0.62824,-1.38803,500,-8359.45,503.268,83.6964,240.15,-9152.49,469.19,419.007,84.2605
