step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
44,0.149266,-7849.75,5.79602,0.0769273,89.7545,500,-8355.92,506.166,82.5472,239.261,-9154.03,476.299,417.704,88.4627
45,0.13644,-7847.85,7.70112,0.0641061,98.5658,500,-8355.53,507.682,83.8991,238.273,-9153.7,475.997,419.202,88.4799
46,0.123625,-7846.56,8.98731,0.0512849,134.563,500,-8357.01,510.449,83.223,238.618,-9154.81,475.96,422.208,88.2412
47,0.110863,-7844.55,10.995,0.0384637,141.106,500,-8356.56,512.006,83.8805,238.13,-9154.56,475.986,423.751,88.2551
48,0.0980268,-7842.49,13.055,0.0256424,156.356,500,-8356.26,513.764,84.1456,238.188,-9154.49,475.903,425.486,88.2774
49,0.0851795,-7840.68,14.871,0.0128212,164.607,500,-8356.78,516.098,84.156,238.275,-9155.44,476.232,427.929,88.1688
50,0.0723971,-7838.53,17.0167,0,166.749,500,-8355.74,517.21,84.7316,237.947,-9154.81,476.393,429.036,88.1742
51,0.0595828,-7835.97,19.5752,-0.0128212,162.59,500,-8355.74,519.769,84.7325,237.947,-9154.81,476.391,431.595,88.1743
52,0.0467615,-7834.22,21.3247,-0.0256424,158.34,500,-8354.37,520.142,86.1537,238.135,-9155.9,477.249,432.26,87.882
53,0.0340557,-7832.15,23.3945,-0.0384637,159.2,500,-8354.32,522.167,85.9378,238.381,-9155.54,476.898,434.134,88.033
54,0.021215,-7830.07,25.4791,-0.0512849,162.096,500,-8354.32,524.252,85.9378,238.381,-9155.54,476.898,436.219,88.033
55,0.00839374,-7828.19,27.3641,-0.0641061,139.847,500,-8354.16,525.972,86.0314,238.343,-9155.54,477.012,437.907,88.0655
56,-0.00442955,-7826.95,28.5952,-0.0769273,89.9359,500,-8353.93,526.972,85.9349,238.787,-9155.69,477.044,438.895,88.0777
57,-0.0172379,-7848.69,6.85743,-0.0897485,-73.8443,500,-8356.54,507.846,86.5197,240.859,-9152.31,468.389,424.627,83.2191
58,-0.0302046,-7848.25,7.29596,-0.10257,-81.1046,500,-8356.85,508.598,86.3372,240.861,-9152.18,468.134,425.441,83.1571
59,-0.0429804,-7849.47,6.07536,-0.115391,-83.7408,500,-8357.43,507.952,85.5973,241.283,-9152.35,468.04,424.888,83.0631
60,-0.0558003,-7850.54,5.01034,-0.128212,-78.4465,500,-8357.6,507.06,85.4785,241.257,-9152.33,467.999,423.985,83.0749
61,-0.0686152,-7851.97,3.5841,-0.141033,-76.6469,500,-8357.61,505.646,85.4689,240.887,-9151.92,467.957,422.566,83.08
62,-0.0815054,-7852.79,2.7606,-0.153855,-68.1575,500,-8357.59,504.797,85.3571,240.899,-9151.81,467.97,421.68,83.1172
63,-0.0943372,-7853.38,2.16952,-0.166676,-54.7924,500,-8358.26,504.878,84.8045,241.058,-9152.14,468.021,421.682,83.1967
64,-0.107123,-7854.08,1.46524,-0.179497,-47.2101,500,-8357.91,503.825,85.162,240.594,-9151.82,468.158,420.538,83.287
65,-0.119991,-7854.61,0.935179,-0.192318,-33.0424,500,-8358.77,504.153,84.3587,240.986,-9152.32,468.203,420.788,83.3655
66,-0.132728,-7854.96,0.588223,-0.20514,-22.1906,500,-8359,504.034,84.2093,240.874,-9152.4,468.319,420.577,83.4572
67,-0.145544,-7856.11,-0.558844,-0.217961,-28.6386,500,-8359.53,503.42,83.6578,240.487,-9152.22,468.542,419.683,83.7373
68,-0.158515,-7855.73,-0.179186,-0.230782,-6.51898,500,-8359.08,503.348,84.1355,240.429,-9152.15,468.504,419.562,83.7865
69,-0.171166,-7856.1,-0.548932,-0.243603,-5.6918,500,-8359.02,502.922,84.0347,240.278,-9152.04,468.705,419.045,83.8766
70,-0.184099,-7856.14,-0.587366,-0.256424,-0.120768,500,-8359.25,503.109,83.7471,240.443,-9152.21,468.778,419.181,83.9285
71,-0.196901,-7856.26,-0.71068,-0.269246,2.11402,500,-8358.97,502.709,83.9244,240.339,-9152.09,468.855,418.697,84.0129
72,-0.209716,-7856.58,-1.0268,-0.282067,3.08978,500,-8359.49,502.915,83.5499,240.381,-9152.35,468.929,418.768,84.1466
73,-0.222524,-7856.17,-0.624796,-0.294888,5.61447,500,-8359.47,503.293,83.4968,240.387,-9152.4,469.045,419.146,84.1468
74,-0.23537,-7857.13,-1.57822,-0.307709,4.00697,500,-8359.21,502.08,83.6233,240.181,-9152.15,469.14,417.655,84.4252
75,-0.248171,-7856.65,-1.10224,-0.32053,4.93856,500,-8359.1,502.449,83.8794,239.989,-9152.17,469.204,418.073,84.376
76,-0.260992,-7856.62,-1.0701,-0.333352,4.10179,500,-8359.37,502.752,83.5699,240.167,-9152.35,469.239,418.403,84.3485
77,-0.273826,-7856.5,-0.947733,-0.346173,2.9742,500,-8359.35,502.853,83.6453,240.173,-9152.43,469.264,418.518,84.3358
78,-0.286641,-7856.47,-0.915781,-0.358994,2.04564,500,-8359.24,502.772,83.7121,240.114,-9152.33,469.263,418.44,84.3314
79,-0.299476,-7856.44,-0.888858,-0.371815,1.65354,500,-8359.16,502.724,83.7925,240.081,-9152.35,469.317,418.405,84.319
80,-0.312278,-7856.31,-0.762793,-0.384637,0.675771,500,-8359.36,503.047,83.5701,240.151,-9152.37,469.292,418.732,84.3154
81,-0.325129,-7856.33,-0.77834,-0.397458,1.02974,500,-8359.43,503.103,83.5512,240.159,-9152.41,469.272,418.8,84.3029
82,-0.337953,-7856.21,-0.662127,-0.410279,1.26511,500,-8359.49,503.278,83.524,240.144,-9152.47,469.313,419.002,84.2767
83,-0.350738,-7856.68,-1.13367,-0.4231,2.50625,500,-8358.99,502.305,83.9115,240.048,-9152.17,469.224,417.931,84.3735
84,-0.36351,-7856.28,-0.728382,-0.435921,2.80003,500,-8359.2,502.921,83.7924,240.076,-9152.38,469.309,418.629,84.2918
85,-0.376407,-7856.16,-0.614921,-0.448743,3.63319,500,-8359.54,503.38,83.5535,240.257,-9152.57,469.212,419.087,84.2926
86,-0.389225,-7856.1,-0.545675,-0.461564,4.18314,500,-8359.52,503.42,83.591,240.159,-9152.51,469.246,419.139,84.2812
87,-0.402032,-7856.06,-0.51474,-0.474385,4.29,500,-8359.53,503.466,83.5495,240.126,-9152.52,469.318,419.185,84.2814
88,-0.414848,-7856.07,-0.523284,-0.487206,3.83797,500,-8359.62,503.546,83.5433,240.155,-9152.58,469.265,419.28,84.2658
89,-0.427675,-7856.05,-0.499198,-0.500028,3.33283,500,-8359.47,503.421,83.6738,240.069,-9152.51,469.299,419.16,84.2611
90,-0.440488,-7856.03,-0.482866,-0.512849,2.56372,500,-8359.5,503.466,83.6429,240.123,-9152.55,469.29,419.214,84.2527
91,-0.453317,-7856.12,-0.572472,-0.52567,1.26299,500,-8358.91,502.789,84.1112,239.972,-9152.28,469.283,418.536,84.2527
92,-0.466104,-7856.21,-0.663188,-0.538491,0.391052,500,-8358.35,502.134,84.5322,239.952,-9152.09,469.256,417.865,84.269
93,-0.478893,-7856.1,-0.555216,-0.551312,-0.50557,500,-8359.2,503.095,83.7814,240.135,-9152.31,469.199,418.828,84.2672
94,-0.491781,-7856.08,-0.533158,-0.564134,-1.42033,500,-8359.16,503.081,83.8338,240.125,-9152.32,469.2,418.82,84.2607
95,-0.504606,-7856.07,-0.521005,-0.576955,-2.09332,500,-8359.1,503.025,83.8935,240.195,-9152.36,469.179,418.766,84.2583
96,-0.51743,-7856.06,-0.509712,-0.589776,-2.49094,500,-8359.13,503.068,83.8856,240.084,-9152.31,469.209,418.816,84.2519
97,-0.530242,-7856.05,-0.500383,-0.602597,-2.48708,500,-8359.13,503.077,83.8157,240.142,-9152.28,469.198,418.817,84.2601
98,-0.54305,-7856.29,-0.743612,-0.615419,-1.62186,500,-8358.74,502.45,84.2025,240.218,-9152.26,469.097,418.18,84.2694
99,-0.555866,-7856.09,-0.544955,-0.62824,-1.23082,500,-8359.11,503.02,83.9042,240.012,-9152.2,469.167,418.776,84.2439
