step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568328,-7192.19,0,-0.639372,-0.0136976,0,200,-7390.82,198.628,115.086,280.889,-8464.31,677.514,436.824,-238.196
1,-0.55554,-7192.19,0.001674,-0.626585,0.271842,0.00165051,200,-7390.82,198.629,115.086,280.889,-8464.31,677.514,436.825,-238.196
2,-0.542753,-7191.91,0.279458,-0.613797,-1.11086,-0.00371396,200,-7390.82,198.907,115.086,280.889,-8464.31,677.514,437.103,-238.196
3,-0.529965,-7191.95,0.243203,-0.60101,-0.945174,-0.0168597,200,-7390.82,198.871,115.086,280.889,-8464.31,677.514,437.067,-238.196
4,-0.517178,-7191.96,0.233308,-0.588222,-0.605431,-0.0267738,200,-7390.82,198.861,115.086,280.889,-8464.31,677.514,437.057,-238.196
5,-0.504391,-7191.97,0.222481,-0.575435,-0.328235,-0.0327434,200,-7390.82,198.85,115.086,280.889,-8464.31,677.514,437.046,-238.196
6,-0.491603,-7191.97,0.21644,-0.562647,-0.0653471,-0.0352599,200,-7390.82,198.844,115.086,280.889,-8464.31,677.514,437.04,-238.196
7,-0.478816,-7191.88,0.311307,-0.54986,-0.366047,-0.0380181,200,-7390.82,198.939,115.086,280.889,-8464.31,677.514,437.135,-238.196
8,-0.466028,-7191.7,0.487236,-0.537072,-1.18825,-0.0479559,200,-7390.82,199.115,115.086,280.889,-8464.31,677.514,437.311,-238.196
9,-0.453241,-7191.72,0.474143,-0.524285,-0.865706,-0.0610883,200,-7390.82,199.102,115.086,280.889,-8464.31,677.514,437.298,-238.196
10,-0.440453,-7192.02,0.169556,-0.511498,-2.38127,-0.0818485,200,-7390.82,198.797,115.086,280.889,-8464.31,677.514,436.993,-238.196
11,-0.427666,-7192.08,0.115169,-0.49871,-2.43993,-0.112674,200,-7390.82,198.743,115.086,280.889,-8464.31,677.514,436.939,-238.196
12,-0.414879,-7192.23,-0.0431693,-0.485923,-3.2764,-0.149223,200,-7390.82,198.584,115.086,280.889,-8464.31,677.514,436.781,-238.196
13,-0.402091,-7192.28,-0.085506,-0.473135,-3.35427,-0.191617,200,-7390.82,198.542,115.086,280.889,-8464.31,677.514,436.738,-238.196
14,-0.389304,-7192.32,-0.129174,-0.460348,-3.48341,-0.235335,200,-7390.82,198.498,115.086,280.889,-8464.31,677.514,436.695,-238.196
15,-0.376516,-7192.37,-0.174765,-0.44756,-3.65219,-0.280958,200,-7390.82,198.453,115.086,280.889,-8464.31,677.514,436.649,-238.196
16,-0.363729,-7192.46,-0.270659,-0.434773,-4.12214,-0.330665,200,-7390.82,198.357,115.086,280.889,-8464.31,677.514,436.553,-238.196
17,-0.350941,-7192.62,-0.42482,-0.421986,-4.87668,-0.388201,200,-7390.82,198.203,115.086,280.889,-8464.31,677.514,436.399,-238.196
18,-0.338154,-7192.63,-0.440375,-0.409198,-5.25117,-0.452956,200,-7390.82,198.187,115.086,280.889,-8464.31,677.514,436.383,-238.196
19,-0.325366,-7192.47,-0.280307,-0.396411,-6.44216,-0.52772,200,-7390.82,198.347,115.086,280.889,-8464.31,677.514,436.543,-238.196
20,-0.312579,-7192.55,-0.358092,-0.383623,-5.60464,-0.604744,200,-7390.82,198.269,115.086,280.889,-8464.31,677.514,436.466,-238.196
21,-0.299792,-7192.61,-0.419487,-0.370836,-3.78139,-0.664755,200,-7390.82,198.208,115.086,280.889,-8464.31,677.514,436.404,-238.196
22,-0.287004,-7192.64,-0.447378,-0.358048,-0.199316,-0.690207,200,-7390.82,198.18,115.086,280.889,-8464.31,677.514,436.376,-238.196
23,-0.274217,-7192.6,-0.412007,-0.345261,6.45632,-0.650201,200,-7390.82,198.215,115.086,280.889,-8464.31,677.513,436.412,-238.196
24,-0.261429,-7192.31,-0.120492,-0.332473,17.5715,-0.496574,200,-7390.82,198.507,115.086,280.889,-8464.31,677.513,436.703,-238.196
25,-0.248642,-7191.83,0.359596,-0.319686,37.8998,-0.141907,200,-7390.82,198.987,115.086,280.889,-8464.31,677.513,437.183,-238.196
26,-0.235854,-7191.21,0.985724,-0.306899,74.287,0.575385,200,-7390.82,199.613,115.086,280.889,-8464.31,677.513,437.809,-238.196
27,-0.223067,-7190.06,2.13329,-0.294111,136.819,1.92514,200,-7390.82,200.761,115.086,280.889,-8464.31,677.513,438.957,-238.196
28,-0.210279,-7195.34,-3.15165,-0.281324,-4.59693,2.77053,200,-7391.12,195.775,114.654,281.372,-8464.55,677.411,434.231,-238.456
29,-0.197492,-7195.38,-3.19017,-0.268536,-3.11214,2.72124,200,-7390.82,195.439,114.994,280.985,-8464.18,677.382,433.734,-238.295
30,-0.184705,-7195.16,-2.97296,-0.255749,-2.55738,2.68499,200,-7391,195.841,114.449,280.189,-8463.31,677.664,434.76,-238.919
31,-0.171917,-7195.42,-3.2245,-0.242961,1.07479,2.67551,200,-7390.9,195.481,114.73,280.894,-8463.77,677.253,434.187,-238.706
32,-0.15913,-7195.57,-3.37798,-0.230174,7.13252,2.72798,200,-7390.84,195.272,115.431,280.734,-8464.41,677.406,433.86,-238.588
33,-0.146342,-7195.73,-3.5397,-0.217386,16.122,2.87667,200,-7390.95,195.218,115.344,281.578,-8464.82,676.946,433.656,-238.438
34,-0.133555,-7195.55,-3.3598,-0.204599,17.9311,3.09439,200,-7391.07,195.518,114.747,280.633,-8463.76,677.314,434.585,-239.067
35,-0.120767,-7195.12,-2.92484,-0.191812,27.0378,3.38191,200,-7391.68,196.566,114.797,281.286,-8464.21,676.443,435.86,-239.294
36,-0.10798,-7194.76,-2.56977,-0.179024,40.6643,3.81478,200,-7391.55,196.789,114.935,281.754,-8464.91,676.668,436.059,-239.27
37,-0.0951925,-7194.77,-2.58022,-0.166237,40.5441,4.334,200,-7391.2,196.434,115.099,282.367,-8465.42,676.748,435.087,-238.653
38,-0.0824051,-7194.3,-2.10744,-0.153449,49.6437,4.91064,200,-7391.12,196.819,115.13,283.469,-8466.23,676.517,435.512,-238.693
39,-0.0696176,-7193.59,-1.40298,-0.140662,55.895,5.58542,200,-7391.07,197.477,115.006,283.978,-8465.88,675.822,436.372,-238.895
40,-0.0568302,-7193.01,-0.821646,-0.127874,53.1265,6.28248,200,-7390.72,197.704,115.296,284.252,-8466.53,676.269,436.429,-238.726
41,-0.0440428,-7192.34,-0.149139,-0.115087,54.424,6.97012,200,-7391.23,198.889,114.944,284.402,-8466.94,676.369,437.933,-239.045
42,-0.0312553,-7191.88,0.313395,-0.1023,45.397,7.60835,200,-7391.21,199.329,115.086,285.244,-8467.63,676.096,438.018,-238.689
43,-0.0184679,-7191.5,0.687274,-0.0895121,34.6624,8.12023,200,-7391.11,199.611,114.909,285.717,-8467.45,675.707,438.406,-238.795
44,-0.00568044,-7191.11,1.07708,-0.0767246,19.4944,8.46649,200,-7391.04,199.922,114.895,285.333,-8467.22,675.955,438.851,-238.93
45,0.007107,-7190.94,1.25295,-0.0639372,2.95917,8.61005,200,-7391.12,200.187,114.967,285.799,-8467.61,675.717,439.352,-239.165
46,0.0198944,-7191.18,1.01235,-0.0511498,-15.1667,8.532,200,-7391.2,200.017,114.553,285.823,-8467.36,675.786,439.115,-239.099
47,0.0326819,-7190.5,1.69479,-0.0383623,-34.4023,8.21507,200,-7390.23,199.73,115.542,284.496,-8467.21,676.944,438.103,-238.373
48,0.0454693,-7191.51,0.68537,-0.0255749,-45.6708,7.70311,200,-7390.98,199.474,113.943,285.468,-8466.56,676.166,438.546,-239.072
49,0.0582568,-7192.16,0.0346795,-0.0127874,-51.8429,7.07963,200,-7390.53,198.377,114.328,284.621,-8465.96,676.473,437.395,-239.018
50,0.0710442,-7192.68,-0.493483,0,-57.4847,6.38062,200,-7390.95,198.268,114.025,284.198,-8465.47,676.295,437.354,-239.087
51,0.0838316,-7193.49,-1.29607,0.0127874,-55.3791,5.659,200,-7390.48,196.991,114.557,283.838,-8465.25,676.38,435.93,-238.939
52,0.0966191,-7194.23,-2.04254,0.0255749,-49.1727,4.99053,200,-7391.03,196.795,114.535,283.689,-8465.67,676.421,435.478,-238.683
53,0.109407,-7194.52,-2.33059,0.0383623,-45.0396,4.38816,200,-7390.92,196.394,114.176,282.167,-8463.85,676.591,435.565,-239.17
54,0.122194,-7195.32,-3.1312,0.0511498,-36.0407,3.86976,200,-7390.72,195.4,114.65,282.069,-8464.25,676.812,434.267,-238.867
55,0.134981,-7195.75,-3.55493,0.0639372,-23.7473,3.48749,200,-7390.52,194.776,115.104,281.925,-8464.32,676.774,433.444,-238.669
56,0.147769,-7196.13,-3.94138,0.0767246,-16.8464,3.22794,200,-7390.96,194.828,114.945,282.259,-8464.97,676.806,433.328,-238.5
57,0.160556,-7196.35,-4.1573,0.0895121,-9.12231,3.06191,200,-7390.84,194.492,114.919,281.795,-8464.21,676.655,433.043,-238.551
58,0.173344,-7196.47,-4.27544,0.1023,-5.87151,2.96604,200,-7390.63,194.168,115.039,281.322,-8463.69,676.693,433.005,-238.838
59,0.186131,-7196.73,-4.53845,0.115087,-1.08534,2.92156,200,-7390.91,194.177,115.233,280.878,-8464.04,677.026,432.69,-238.513
60,0.198919,-7196.67,-4.48212,0.127874,0.858066,2.92011,200,-7390.8,194.126,115.036,281.385,-8463.76,676.535,432.844,-238.718
61,0.211706,-7196.91,-4.7184,0.140662,1.86046,2.93749,200,-7391.02,194.115,115.388,281.653,-8464.51,676.45,432.323,-238.208
62,0.224493,-7196.86,-4.66552,0.153449,2.5871,2.96592,200,-7390.82,193.959,115.284,281.967,-8464.11,676.045,432.522,-238.563
63,0.237281,-7197.1,-4.91191,0.166237,1.59178,2.99264,200,-7391.09,193.983,115.452,281.138,-8464.26,676.589,432.059,-238.077
64,0.250068,-7192.75,-0.56401,0.179024,-118.342,2.24617,200,-7391.09,198.331,115.452,281.138,-8464.26,676.589,436.407,-238.077
65,0.262856,-7193.88,-1.68824,0.191812,-62.5607,1.08953,200,-7391.09,197.206,115.452,281.138,-8464.26,676.589,435.283,-238.077
66,0.275643,-7194.76,-2.56508,0.204599,-32.2288,0.483472,200,-7391.09,196.33,115.452,281.138,-8464.26,676.589,434.406,-238.077
67,0.288431,-7195.04,-2.84932,0.217386,-13.9473,0.188235,200,-7391.09,196.045,115.452,281.138,-8464.26,676.589,434.122,-238.077
68,0.301218,-7195.05,-2.86096,0.230174,-4.24984,0.071887,200,-7391.09,196.034,115.452,281.138,-8464.26,676.589,434.11,-238.077
69,0.314006,-7194.89,-2.697,0.242961,0.317004,0.0467416,200,-7391.09,196.198,115.452,281.138,-8464.26,676.589,434.274,-238.077
70,0.326793,-7194.86,-2.6712,0.255749,3.38732,0.070426,200,-7391.09,196.223,115.452,281.138,-8464.26,676.589,434.3,-238.077
71,0.33958,-7194.81,-2.6168,0.268536,4.93419,0.123631,200,-7391.09,196.278,115.452,281.138,-8464.26,676.589,434.355,-238.077
72,0.352368,-7194.74,-2.54858,0.281324,5.63444,0.191204,200,-7391.09,196.346,115.452,281.138,-8464.26,676.589,434.423,-238.077
73,0.365155,-7194.53,-2.33474,0.294111,5.05418,0.259544,200,-7391.09,196.56,115.452,281.138,-8464.26,676.589,434.637,-238.077
74,0.377943,-7194.46,-2.26943,0.306899,5.13529,0.324693,200,-7391.09,196.625,115.452,281.138,-8464.26,676.589,434.702,-238.077
75,0.39073,-7194.39,-2.20378,0.319686,5.12507,0.390295,200,-7391.09,196.691,115.452,281.138,-8464.26,676.589,434.768,-238.077
76,0.403518,-7194.33,-2.13843,0.332473,5.09726,0.455653,200,-7391.09,196.756,115.452,281.138,-8464.26,676.589,434.833,-238.077
77,0.416305,-7194.56,-2.37071,0.345261,3.28629,0.509256,200,-7391.09,196.524,115.452,281.138,-8464.26,676.589,434.601,-238.077
78,0.429093,-7194.43,-2.23461,0.358048,2.53884,0.5465,200,-7391.09,196.66,115.452,281.138,-8464.26,676.589,434.737,-238.077
79,0.44188,-7194.35,-2.15743,0.370836,2.23964,0.577052,200,-7391.09,196.737,115.452,281.138,-8464.26,676.589,434.814,-238.077
80,0.454667,-7194.32,-2.12827,0.383623,2.32848,0.606259,200,-7391.09,196.766,115.452,281.138,-8464.26,676.589,434.843,-238.077
81,0.467455,-7194.29,-2.0977,0.396411,2.46053,0.636879,200,-7391.09,196.797,115.452,281.138,-8464.26,676.589,434.874,-238.077
82,0.480242,-7194.26,-2.06517,0.409198,2.63362,0.669449,200,-7391.09,196.829,115.452,281.138,-8464.26,676.589,434.906,-238.077
83,0.49303,-7194.53,-2.33434,0.421986,1.01394,0.692771,200,-7391.09,196.56,115.452,281.138,-8464.26,676.589,434.637,-238.077
84,0.505817,-7194.51,-2.32062,0.434773,1.13726,0.706525,200,-7391.09,196.574,115.452,281.138,-8464.26,676.589,434.651,-238.077
85,0.518605,-7194.36,-2.16427,0.44756,0.42491,0.716513,200,-7391.09,196.73,115.452,281.138,-8464.26,676.589,434.807,-238.077
86,0.531392,-7194.23,-2.0374,0.460348,-0.0905951,0.718651,200,-7391.09,196.857,115.452,281.138,-8464.26,676.589,434.934,-238.077
87,0.544179,-7194.2,-2.01414,0.473135,0.0812493,0.718591,200,-7391.09,196.88,115.452,281.138,-8464.26,676.589,434.957,-238.077
88,0.556967,-7194.18,-1.9895,0.485923,0.237313,0.720628,200,-7391.09,196.905,115.452,281.138,-8464.26,676.589,434.982,-238.077
89,0.569754,-7194.17,-1.98405,0.49871,0.617037,0.72609,200,-7391.09,196.911,115.452,281.138,-8464.26,676.589,434.987,-238.077
90,0.582542,-7194.16,-1.97367,0.511498,1.0085,0.736483,200,-7391.09,196.921,115.452,281.138,-8464.26,676.589,434.998,-238.077
91,0.595329,-7193.85,-1.65859,0.524285,-0.514658,0.739641,200,-7391.09,197.236,115.452,281.138,-8464.26,676.589,435.313,-238.077
92,0.608117,-7193.85,-1.66159,0.537072,0.0465577,0.736648,200,-7391.09,197.233,115.452,281.138,-8464.26,676.589,435.31,-238.077
93,0.620904,-7193.85,-1.6574,0.54986,0.608248,0.740834,200,-7391.09,197.237,115.452,281.138,-8464.26,676.589,435.314,-238.077
94,0.633692,-7194.13,-1.941,0.562647,-0.591578,0.740941,200,-7391.09,196.954,115.452,281.138,-8464.26,676.589,435.03,-238.077
95,0.646479,-7194.14,-1.94571,0.575435,-0.145481,0.736229,200,-7391.09,196.949,115.452,281.138,-8464.26,676.589,435.026,-238.077
96,0.659266,-7194.14,-1.94473,0.588222,0.298739,0.737208,200,-7391.09,196.95,115.452,281.138,-8464.26,676.589,435.027,-238.077
97,0.672054,-7194.13,-1.93808,0.60101,0.741839,0.743862,200,-7391.09,196.957,115.452,281.138,-8464.26,676.589,435.033,-238.077
98,0.684841,-7194.12,-1.92576,0.613797,1.18455,0.756178,200,-7391.09,196.969,115.452,281.138,-8464.26,676.589,435.046,-238.077
99,0.697629,-7194.12,-1.9317,0.626585,1.4837,0.773238,200,-7391.09,196.963,115.452,281.138,-8464.26,676.589,435.04,-238.077
100,0.710416,-7194.38,-2.18726,0.639372,0.279976,0.784515,200,-7391.09,196.707,115.452,281.138,-8464.26,676.589,434.784,-238.077
