step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.710416,-7192.19,0,0.639372,0.0136815,0,200,-7390.82,198.629,115.087,280.881,-8464.3,677.513,436.824,-238.196
1,0.697629,-7191.9,0.286735,0.626585,-1.48759,-0.00942374,200,-7390.82,198.915,115.087,280.881,-8464.3,677.513,437.111,-238.196
2,0.684841,-7191.9,0.29275,0.613797,-1.1889,-0.0265365,200,-7390.82,198.921,115.087,280.881,-8464.3,677.513,437.117,-238.196
3,0.672054,-7191.91,0.280381,0.60101,-0.745565,-0.0389049,200,-7390.82,198.909,115.087,280.881,-8464.3,677.513,437.105,-238.196
4,0.659266,-7191.92,0.273684,0.588222,-0.301829,-0.0456016,200,-7390.82,198.902,115.087,280.881,-8464.3,677.513,437.098,-238.196
5,0.646479,-7191.92,0.272667,0.575435,0.143029,-0.046617,200,-7390.82,198.901,115.087,280.881,-8464.3,677.513,437.097,-238.196
6,0.633692,-7191.89,0.301159,0.562647,0.449215,-0.0428303,200,-7390.82,198.93,115.087,280.881,-8464.3,677.513,437.126,-238.196
7,0.620904,-7191.63,0.560923,0.54986,-0.609303,-0.0438539,200,-7390.82,199.19,115.087,280.881,-8464.3,677.513,437.385,-238.196
8,0.608117,-7191.63,0.556727,0.537072,-0.0470052,-0.0480501,200,-7390.82,199.185,115.087,280.881,-8464.3,677.513,437.381,-238.196
9,0.595329,-7191.63,0.559719,0.524285,0.51481,-0.0450591,200,-7390.82,199.188,115.087,280.881,-8464.3,677.513,437.384,-238.196
10,0.582542,-7191.87,0.316585,0.511498,-0.572493,-0.0454279,200,-7390.82,198.945,115.087,280.881,-8464.3,677.513,437.141,-238.196
11,0.569754,-7191.95,0.235559,0.49871,-0.601305,-0.0529329,200,-7390.82,198.864,115.087,280.881,-8464.3,677.513,437.06,-238.196
