step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00202779,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000470802,0.0553534,-0.0459484,0.636647,0.49974,1
10,0.329352,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000458874,0.0553322,-0.0459364,0.636671,0.499733,1
20,0.434997,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000429361,0.0552947,-0.0458825,0.636697,0.499724,1
30,0.61027,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000390393,0.0552755,-0.0458126,0.636726,0.499708,1
40,0.732303,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000370487,0.0552689,-0.0457987,0.636765,0.499682,1
50,0.786502,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000353317,0.0552582,-0.0458301,0.6368,0.499654,1
60,0.826151,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000333929,0.0552481,-0.0458098,0.636835,0.499622,1
70,0.849086,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000326969,0.0552534,-0.0457275,0.636882,0.499578,1
80,0.811507,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.00034073,0.0552597,-0.0456718,0.63693,0.499532,1
90,0.801834,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000351905,0.0552565,-0.045675,0.636975,0.499487,1
100,0.762371,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.000359925,0.0552536,-0.0456722,0.637016,0.499445,1
110,9.43683,0,0,0,-2.65512e-008,2.43837e-009,0.981818,0,0,0,0.00038881,0.0552621,-0.045576,0.637108,0.499353,1
