step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00253711,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.0002148,0.0552394,-0.0504135,0.635602,0.500283,1
10,0.392586,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.00021534,0.0552391,-0.0503918,0.635671,0.500328,1
20,0.558953,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000224577,0.0552466,-0.050326,0.635702,0.500346,1
30,0.868676,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000248038,0.0552486,-0.0502477,0.635702,0.500346,1
40,1.04318,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000259683,0.0552566,-0.0501558,0.635702,0.500346,1
50,1.14939,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000257917,0.055277,-0.0500569,0.635726,0.500351,1
60,1.19088,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000252792,0.0553057,-0.0499251,0.635726,0.500351,1
70,1.23962,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000245195,0.0553126,-0.0497718,0.635726,0.500351,1
80,1.26598,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000225844,0.055303,-0.0496155,0.635726,0.500351,1
90,1.30691,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.00021014,0.055292,-0.0494756,0.635726,0.500351,1
100,1.33159,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000208201,0.0552878,-0.0493303,0.635733,0.500349,1
110,10.6027,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000213054,0.0552787,-0.0489925,0.635796,0.500319,1
120,17.8612,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000198453,0.0552701,-0.0484616,0.635845,0.500286,1
130,22.9076,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.00017031,0.055266,-0.0478529,0.635919,0.500234,1
140,26.1672,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,0.000140863,0.0552644,-0.047202,0.636026,0.500163,1
150,28.3141,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,9.8827e-005,0.0552441,-0.0465264,0.636154,0.500079,1
160,29.5442,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,3.88947e-005,0.0552025,-0.0458371,0.636304,0.499981,1
170,30.2038,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,-1.50759e-005,0.0551568,-0.0451552,0.636442,0.499891,1
180,30.4383,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,-5.88154e-005,0.0551178,-0.0444817,0.636583,0.499801,1
190,30.2809,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,-0.000107348,0.0550765,-0.043822,0.636757,0.499692,1
200,30.0075,0,0,0,-1.55785e-008,8.9407e-009,0.981818,0,0,0,-0.000156264,0.0550456,-0.0431909,0.636937,0.49958,1
