step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00196198,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000448719,0.0552227,-0.0481586,0.636252,0.498773,1
10,0.280753,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000438064,0.055217,-0.0481577,0.636293,0.498804,1
20,0.363429,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000403485,0.0552149,-0.0481528,0.636339,0.498847,1
30,0.516372,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000375238,0.0552137,-0.0481337,0.636445,0.498979,1
40,0.712798,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000376433,0.0552309,-0.048107,0.636459,0.498988,1
50,0.787416,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000391471,0.055243,-0.0480726,0.636497,0.499017,1
60,0.800763,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000378747,0.0552389,-0.0480364,0.636504,0.499027,1
70,0.847543,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000356946,0.055218,-0.0480023,0.636527,0.49906,1
80,0.816475,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000356559,0.0552064,-0.0479703,0.636578,0.499113,1
90,0.82114,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000371531,0.055205,-0.0479249,0.63658,0.499114,1
100,0.801208,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000378965,0.0552141,-0.0478657,0.636676,0.49917,1
110,9.64928,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.00040038,0.0552438,-0.0477123,0.636755,0.499216,1
120,16.6193,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000436673,0.055279,-0.0474983,0.636866,0.499278,1
130,21.3105,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000421113,0.0552703,-0.0472525,0.636956,0.499326,1
140,24.2491,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000342895,0.0552235,-0.0469649,0.637076,0.499387,1
150,26.0191,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000319837,0.0551757,-0.0466527,0.637171,0.499432,1
160,27.0038,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.00038402,0.0551514,-0.0463236,0.637321,0.499495,1
170,27.5498,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000427475,0.0551373,-0.0459455,0.637481,0.499554,1
180,27.783,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000397662,0.0551292,-0.0455188,0.637599,0.499595,1
190,27.8043,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000349199,0.0551221,-0.0450865,0.637763,0.499645,1
200,27.7985,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000302793,0.0551012,-0.0446481,0.637777,0.499648,1
210,37.0691,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000242542,0.0550581,-0.0441008,0.637914,0.49968,1
220,43.2857,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000219245,0.0550063,-0.0434051,0.637924,0.499682,1
230,47.3697,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.00024895,0.0549747,-0.0426343,0.638103,0.499715,1
240,49.8959,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.00022915,0.054963,-0.0418102,0.63829,0.499745,1
250,51.3852,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,0.000114619,0.0549835,-0.0408825,0.638428,0.499765,1
260,52.2447,0,0,0,-2.51965e-008,1.24628e-008,0.981818,0,0,0,5.50445e-005,0.0550372,-0.0398565,0.638603,0.499787,1
