step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0177796,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-6.05136e-005,0.0556897,-0.0387666,0.636047,0.502905,1
10,2.49711,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-7.08517e-005,0.0556675,-0.0387935,0.636062,0.502911,1
20,2.85911,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-6.91919e-005,0.0556257,-0.0388273,0.636095,0.502923,1
30,3.55441,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-4.62148e-005,0.0555796,-0.0388232,0.636095,0.502923,1
40,3.88297,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000117258,0.0555597,-0.0388651,0.636234,0.502956,1
50,3.58001,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000197932,0.0555768,-0.0389474,0.636371,0.502984,1
60,3.41832,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000194123,0.0555932,-0.0390113,0.636503,0.503006,1
70,3.39197,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000145614,0.0555771,-0.0390261,0.636738,0.503037,1
80,3.02183,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000167463,0.0555651,-0.0390577,0.636945,0.503057,1
90,2.97281,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000220965,0.0555712,-0.0391208,0.637094,0.503065,1
100,2.7774,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000253705,0.0555723,-0.0391776,0.637244,0.503066,1
110,11.658,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000267832,0.0555544,-0.0392043,0.637484,0.50306,1
120,18.4686,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000296313,0.0555236,-0.0392221,0.637765,0.503042,1
130,22.5919,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000312036,0.055478,-0.039256,0.638039,0.503017,1
140,25.0767,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000320508,0.0554558,-0.0393016,0.638282,0.502986,1
150,26.6255,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.00036412,0.0554869,-0.0393498,0.638543,0.502944,1
160,26.9178,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000447663,0.0555205,-0.0394353,0.63886,0.502885,1
170,27.0068,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.000462982,0.0555084,-0.0395421,0.639098,0.502832,1
180,26.8917,0,0,0,-2.45192e-008,4.60581e-009,0.981818,0,0,0,-0.00036417,0.0554718,-0.0396301,0.639234,0.502797,1
