step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0134399,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,1.87531e-005,0.0554903,-0.0437898,0.635724,0.501694,1
10,1.7661,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-2.6849e-005,0.0554939,-0.0437766,0.635741,0.501701,1
20,2.11998,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-9.47948e-005,0.0554882,-0.0437154,0.635752,0.501706,1
30,2.96554,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000115539,0.0554433,-0.0436625,0.635752,0.501706,1
40,3.5998,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000131607,0.0553877,-0.0436216,0.635775,0.501712,1
50,3.59091,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000149832,0.0553753,-0.0435952,0.635948,0.501747,1
60,3.62247,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000173981,0.055391,-0.0435272,0.635955,0.501748,1
70,3.52309,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000206745,0.0553869,-0.0434409,0.63612,0.501767,1
80,3.21877,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000245627,0.0553752,-0.043357,0.636272,0.501777,1
90,3.16924,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000263298,0.0553675,-0.0432939,0.636419,0.501779,1
100,2.95745,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000278655,0.0553487,-0.0432106,0.636545,0.501775,1
110,12.1274,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000317123,0.055317,-0.0430318,0.636722,0.501761,1
120,18.9711,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000369011,0.0553166,-0.0427514,0.636973,0.501733,1
130,23.0522,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00041546,0.0553406,-0.0424395,0.637249,0.501696,1
140,25.5326,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000463626,0.0553462,-0.042112,0.63746,0.50166,1
150,26.7344,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000487699,0.0553265,-0.041803,0.637686,0.501614,1
160,27.0895,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000484892,0.0552974,-0.0415062,0.637966,0.501551,1
170,27.0045,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000483367,0.0552775,-0.0411899,0.638183,0.501495,1
180,26.7062,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000491928,0.0552652,-0.040851,0.638315,0.501455,1
190,25.8082,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000511878,0.0552258,-0.0405783,0.638456,0.501406,1
200,25.1105,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00054057,0.0551654,-0.0404088,0.638596,0.501351,1
210,32.9361,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000527479,0.0551138,-0.0402746,0.63869,0.501309,1
220,37.917,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000438563,0.0550494,-0.0401341,0.638775,0.501266,1
230,40.3108,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00037461,0.0549579,-0.0400072,0.638893,0.501201,1
240,41.3627,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000395776,0.0548905,-0.0399119,0.639002,0.501137,1
250,41.3855,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000436511,0.0548413,-0.0398599,0.639123,0.50106,1
260,41.0276,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000439451,0.0547566,-0.0399006,0.639288,0.500949,1
270,40.2013,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000454417,0.0546853,-0.0399738,0.639481,0.500813,1
280,39.416,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000481849,0.05469,-0.0399989,0.639668,0.500675,1
290,38.8769,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00053486,0.0546958,-0.0399407,0.639855,0.500531,1
300,38.7674,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000574081,0.0545905,-0.0399168,0.640024,0.500394,1
310,47.7164,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000564912,0.0543907,-0.0399587,0.64017,0.500271,1
320,54.1818,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000518371,0.0542371,-0.0400802,0.640305,0.500152,1
330,58.2815,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000569861,0.0541726,-0.0401922,0.640403,0.50006,1
340,62.3508,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00064421,0.054048,-0.0403877,0.640454,0.500007,1
350,67.185,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000681791,0.0538388,-0.0406214,0.640475,0.499984,1
360,72.2461,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000749493,0.0537666,-0.0408693,0.640475,0.499984,1
370,78.0859,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000945822,0.0538115,-0.0410964,0.640475,0.499984,1
380,83.2845,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00108735,0.0537531,-0.0415354,0.640475,0.499984,1
390,87.9059,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00111501,0.0536767,-0.0420158,0.640475,0.499984,1
400,92.201,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00109614,0.0537771,-0.0423572,0.640475,0.499984,1
410,104.397,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00113083,0.053873,-0.0425535,0.640475,0.499984,1
420,112.479,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00111222,0.0539112,-0.0428947,0.640562,0.499839,1
430,117.159,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00102029,0.0540909,-0.0431652,0.640607,0.499756,1
440,119.182,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000917946,0.0543763,-0.0432229,0.640697,0.499584,1
450,120.219,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000851497,0.0545237,-0.0431238,0.640838,0.499304,1
460,120.429,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00070097,0.054622,-0.0430785,0.640896,0.499182,1
470,120.696,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000523637,0.0547496,-0.0428749,0.64093,0.499105,1
480,120.399,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000462573,0.0548408,-0.042485,0.641016,0.498898,1
490,120.476,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.00041957,0.0548654,-0.0419998,0.64105,0.498809,1
500,121.085,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-0.000229728,0.0549337,-0.0415612,0.64105,0.498809,1
510,130.576,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-6.2964e-005,0.0549825,-0.0410133,0.64105,0.498809,1
520,136.795,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-8.70089e-005,0.0549811,-0.0403614,0.641077,0.498709,1
530,139.904,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,-2.06183e-005,0.0549397,-0.0397174,0.641077,0.498709,1
540,141.936,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000253079,0.0549424,-0.0391707,0.641082,0.498685,1
550,142.287,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000452968,0.0549116,-0.0385589,0.641082,0.498685,1
560,142.64,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000480861,0.0548116,-0.0379153,0.641082,0.498685,1
570,143.026,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000642666,0.0547152,-0.0374829,0.641082,0.498685,1
580,141.662,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000845279,0.054785,-0.0373424,0.641082,0.498685,1
590,141.446,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000816797,0.0548432,-0.0372323,0.641082,0.498685,1
600,139.299,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000656682,0.0547466,-0.0370726,0.641082,0.498685,1
610,146.812,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000735899,0.054655,-0.0371106,0.641082,0.498685,1
620,151.105,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000911189,0.0547396,-0.037472,0.641082,0.498685,1
630,153.302,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000937805,0.0548204,-0.0379224,0.641082,0.498685,1
640,156.846,0,0,0,-7.58605e-009,7.31512e-009,0.981818,0,0,0,0.000899206,0.0549139,-0.0382891,0.641093,0.498663,1
