step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00174559,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000328213,0.0552444,-0.0494582,0.636477,0.499249,1
10,0.272501,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000331749,0.0552383,-0.049424,0.636477,0.499249,1
20,0.359809,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000367437,0.0552274,-0.0493272,0.636477,0.499249,1
30,0.541938,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000419113,0.0552186,-0.0492207,0.636477,0.499249,1
40,0.72877,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000438014,0.0552152,-0.0491657,0.636477,0.499249,1
50,0.835609,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.0004246,0.0552216,-0.0491462,0.636477,0.499249,1
60,0.932211,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000427023,0.0552241,-0.0490664,0.636477,0.499249,1
70,1.02,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000438171,0.055215,-0.0489165,0.636477,0.499249,1
80,1.03923,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000425926,0.05521,-0.0487794,0.636477,0.499249,1
90,1.06973,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000396201,0.0552152,-0.0487018,0.636477,0.499249,1
100,1.06915,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000383995,0.0552137,-0.0486272,0.636477,0.499249,1
110,10.1591,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.00038494,0.0551935,-0.0483715,0.636477,0.499249,1
120,17.3678,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000357605,0.0551762,-0.0479262,0.636477,0.499249,1
130,22.2885,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.00030543,0.0551672,-0.0473899,0.636477,0.499249,1
140,25.4694,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000280109,0.0551537,-0.0467995,0.636477,0.499249,1
150,27.4599,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000259458,0.0551479,-0.0462017,0.636477,0.499249,1
160,28.5481,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000209166,0.0551489,-0.0456325,0.636477,0.499249,1
170,29.0476,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000172987,0.0551369,-0.0450524,0.636477,0.499249,1
180,29.2109,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000180869,0.0551116,-0.0443871,0.636477,0.499249,1
190,29.1369,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.000171932,0.0550902,-0.0436671,0.636477,0.499249,1
200,28.9761,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,0.00012148,0.0550814,-0.0429989,0.636477,0.499249,1
210,38.1168,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,7.95406e-005,0.0550672,-0.0423439,0.636477,0.499249,1
220,44.2072,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,5.46146e-005,0.0550195,-0.0415887,0.636477,0.499249,1
230,48.1272,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,-7.07082e-006,0.0549574,-0.0407246,0.636477,0.499249,1
240,50.5473,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,-0.000105878,0.0549262,-0.0398532,0.636477,0.499249,1
250,51.8072,0,0,0,-1.08372e-008,5.14767e-009,0.981818,0,0,0,-0.000188763,0.0549003,-0.0390167,0.636477,0.499249,1
