step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0016872,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000378678,0.0552132,-0.0473402,0.636295,0.499522,1
10,0.283415,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000369334,0.0552163,-0.0473384,0.636335,0.499513,1
20,0.33645,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000346099,0.0552059,-0.0473062,0.636395,0.499498,1
30,0.439623,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000309263,0.0551868,-0.0472542,0.636437,0.499485,1
40,0.540136,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000283325,0.0551825,-0.0472494,0.636497,0.499465,1
50,0.562783,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000269748,0.0551928,-0.0472815,0.6366,0.499428,1
60,0.633158,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000262222,0.0551848,-0.04726,0.636655,0.499409,1
70,0.653814,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000259156,0.0551648,-0.0471755,0.636743,0.499378,1
80,0.62774,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000273601,0.0551589,-0.0471207,0.636832,0.499345,1
90,0.645299,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000292734,0.0551673,-0.0471308,0.636909,0.499316,1
100,0.620419,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000305495,0.055168,-0.0471398,0.636987,0.499287,1
110,9.23315,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000339373,0.0551586,-0.0470674,0.637124,0.499235,1
120,16.0323,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000406523,0.0551613,-0.0469318,0.637367,0.499144,1
130,20.5373,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000438995,0.0551567,-0.046768,0.637625,0.499047,1
140,23.5836,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000411045,0.0551086,-0.0465531,0.637838,0.498967,1
150,25.5155,0,0,0,-2.93959e-008,8.12791e-009,0.981818,0,0,0,0.000396533,0.0550587,-0.0463243,0.638042,0.498889,1
