step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
2360	381.565	-2461.03	-2199.29	-2460.99	0	0	0	0	0	
2370	377.032	-2460.64	-2202.02	-2460.63	0	0	0	0	0	
2380	374.279	-2461.65	-2204.91	-2461.62	0	0	0	0	0	
2390	376.823	-2466.01	-2207.53	-2465.95	0	0	0	0	0	
2400	380.247	-2471.05	-2210.22	-2470.97	0	0	0	0	-1	
2410	378.623	-2472.71	-2213	-2472.61	0	0	0	0	0	
2420	379.301	-2476.14	-2215.96	-2476.05	0	0	0	0	0	
2430	385.916	-2483.57	-2218.86	-2483.54	0	0	0	0	0	
2440	393.566	-2491.95	-2221.98	-2491.96	0	0	0	0	0	
2450	399.691	-2498.88	-2224.71	-2499.07	0	0	0	0	0	
2460	397.131	-2500.5	-2228.08	-2500.9	0	0	0	0	0	
2470	386.643	-2497.06	-2231.84	-2497.25	0	0	0	0	0	
2480	370.926	-2488.82	-2234.38	-2488.9	0	0	0	0	0	
2490	353.66	-2479.21	-2236.62	-2479.44	0	0	0	0	0	
2500	338.672	-2470.16	-2237.85	-2470.37	0	0	0	0	0	
2510	331.594	-2466.9	-2239.45	-2466.92	0	0	0	0	0	
2520	328.184	-2465.76	-2240.64	-2465.74	0	0	0	0	0	
2530	324.93	-2464.28	-2241.39	-2464.22	0	0	0	0	0	
2540	324.563	-2465.17	-2242.53	-2465.1	0	0	0	0	0	
2550	324.078	-2465.43	-2243.13	-2465.37	0	0	0	0	0	
2560	317.139	-2461.53	-2243.99	-2461.49	0	0	0	0	0	
2570	302.787	-2452.07	-2244.38	-2452.06	0	0	0	0	0	
2580	292.026	-2444.91	-2244.6	-2444.95	0	0	0	0	0	
2590	285.643	-2440.17	-2244.23	-2440.39	0	0	0	0	0	
2600	284.483	-2438.64	-2243.5	-2439.09	0	0	0	0	0	
2610	289.228	-2441.58	-2243.18	-2442.21	0	0	0	0	0	
2620	293.476	-2444.52	-2243.21	-2444.95	0	0	0	0	1	
2630	287.916	-2440.89	-2243.4	-2441.17	0	0	0	0	0	
2640	276.196	-2432.27	-2242.81	-2432.35	0	0	0	0	0	
2650	272.386	-2428.6	-2241.76	-2428.59	0	0	0	0	0	
2660	278.096	-2431.95	-2241.19	-2431.92	0	0	0	0	0	
2670	286.103	-2437.2	-2240.95	-2437.16	0	0	0	0	0	
2680	294.644	-2443.31	-2241.2	-2443.26	0	0	0	0	0	
2690	306.288	-2450.98	-2240.88	-2450.91	0	0	0	0	0	
2700	312.379	-2455.5	-2241.23	-2455.44	0	0	0	0	0	
2710	310.396	-2454.33	-2241.41	-2454.29	0	0	0	0	0	
2720	312.338	-2456.15	-2241.91	-2456.12	0	0	0	0	0	
2730	324.944	-2465.38	-2242.49	-2465.34	0	0	0	0	0	
2740	342.636	-2478.6	-2243.57	-2478.6	0	0	0	0	0	
2750	357.643	-2491.2	-2245.87	-2491.54	0	0	0	0	0	
2760	362.521	-2497.03	-2248.36	-2497.74	0	0	0	0	0	
2770	364.34	-2500.77	-2250.85	-2501.39	0	0	0	0	0	
2780	371.511	-2508.48	-2253.64	-2508.69	0	0	0	0	0	
2790	385.064	-2521.13	-2257	-2521.21	0	0	0	0	0	
2800	394.981	-2531.04	-2260.1	-2531.15	0	0	0	0	0	
2810	395.163	-2534.52	-2263.46	-2535.13	0	0	0	0	0	
2820	387.77	-2532.88	-2266.89	-2533.51	0	0	0	0	0	
2830	369.473	-2524.58	-2271.14	-2525.25	0	0	0	0	0	
2840	341.549	-2507.72	-2273.43	-2507.96	0	0	0	0	0	
2850	315.622	-2491.09	-2274.59	-2491.09	0	0	0	0	0	
2860	297.935	-2478.9	-2274.54	-2478.87	0	0	0	0	0	
2870	290.793	-2473.44	-2273.97	-2473.38	0	0	0	0	0	
2880	288.793	-2471.31	-2273.21	-2471.24	0	0	0	0	0	
2890	290.085	-2471.92	-2272.93	-2471.84	0	0	0	0	0	
2900	288.054	-2470.01	-2272.42	-2469.96	0	0	0	0	0	
2910	283.011	-2465.64	-2271.51	-2465.61	0	0	0	0	0	
2920	281.723	-2464.9	-2271.66	-2464.85	0	0	0	0	0	
2930	291.184	-2471.22	-2271.49	-2471.19	0	0	0	0	0	
2940	304.521	-2480.55	-2271.66	-2480.54	0	0	0	0	0	
2950	311.593	-2485.76	-2272.03	-2485.77	0	0	0	0	0	
2960	307.271	-2483.28	-2272.51	-2483.27	0	0	0	0	0	
2970	297.049	-2476.83	-2273.07	-2476.82	0	0	0	0	0	
2980	290.944	-2472.44	-2272.87	-2472.5	0	0	0	0	0	
2990	289.608	-2471.07	-2272.41	-2471.15	0	0	0	0	0	
3000	295.61	-2475.36	-2272.59	-2477.91	0	0	0	0	0	
3010	311.138	-2488.3	-2274.88	-2489.6	0	0	0	0	0	
3020	325.229	-2499.88	-2276.79	-2501.73	0	0	0	0	0	
3030	337.37	-2511.61	-2280.19	-2512.2	0	0	0	0	0	
3040	344.255	-2518.12	-2281.98	-2518.67	0	0	0	0	0	
3050	344.014	-2519.55	-2283.58	-2519.73	0	0	0	0	0	
3060	342.109	-2519.64	-2284.97	-2519.64	0	0	0	0	0	
3070	341.998	-2521.12	-2286.52	-2521.11	0	0	0	0	0	
3080	340.939	-2521.61	-2287.75	-2521.61	0	0	0	0	0	
3090	335.102	-2518.59	-2288.73	-2518.57	0	0	0	0	0	
3100	323.72	-2511.59	-2289.54	-2511.57	0	0	0	0	0	
3110	302.01	-2497.11	-2289.94	-2497.12	0	0	0	0	0	
3120	273.13	-2476.61	-2289.26	-2476.63	0	0	0	0	0	
3130	250.51	-2460.23	-2288.39	-2460.24	0	0	0	0	0	
3140	251.249	-2458.76	-2286.42	-2458.81	0	0	0	0	0	
3150	275.906	-2474.98	-2285.73	-2474.99	0	0	0	0	0	
3160	302.152	-2492.98	-2285.72	-2493.03	0	0	0	0	0	
3170	305.269	-2495.86	-2286.46	-2495.88	0	0	0	0	0	
3180	280.174	-2478.48	-2286.3	-2478.48	0	0	0	0	0	
3190	251.053	-2457.37	-2285.17	-2457.36	0	0	0	0	0	
3200	250.257	-2455.08	-2283.42	-2455.04	0	0	0	0	0	
3210	274.497	-2470.57	-2282.27	-2470.5	0	0	0	0	0	
3220	291.451	-2481.31	-2281.38	-2481.24	0	0	0	0	0	
3230	279.128	-2472.88	-2281.42	-2472.82	0	0	0	0	0	
3240	258.564	-2457.76	-2280.39	-2457.69	0	0	0	0	0	
3250	256.488	-2455.05	-2279.11	-2454.97	0	0	0	0	0	
3260	273.19	-2464.66	-2277.27	-2464.59	0	0	0	0	0	
3270	298.227	-2481.36	-2276.8	-2481.31	0	0	0	0	0	
3280	312.453	-2491.57	-2277.24	-2491.56	0	0	0	0	0	
3290	304.459	-2486.74	-2277.9	-2486.86	0	0	0	0	0	
3300	284.982	-2473.06	-2277.58	-2473.08	0	0	0	0	0	
3310	275.691	-2466.3	-2277.19	-2466.29	0	0	0	0	0	
3320	280.094	-2468.34	-2276.21	-2468.47	0	0	0	0	0	
3330	291.919	-2475.89	-2275.65	-2475.97	0	0	0	0	0	
3340	299.423	-2481.33	-2275.94	-2481.32	0	0	0	0	0	
3350	308.373	-2487.78	-2276.25	-2487.76	0	0	0	0	0	
3360	310.313	-2489.06	-2276.2	-2489.05	0	0	0	0	0	
3370	304.221	-2485.07	-2276.4	-2485.1	0	0	0	0	0	
3380	305.087	-2486.03	-2276.76	-2486.04	0	0	0	0	0	
3390	319.475	-2496.39	-2277.25	-2496.41	0	0	0	0	0	
3400	331.641	-2505.35	-2277.86	-2505.51	0	0	0	0	0	
3410	321.448	-2499.31	-2278.82	-2499.4	0	0	0	0	0	
3420	286.674	-2475.62	-2278.97	-2475.72	0	0	0	0	0	
3430	247.47	-2447.73	-2277.97	-2447.89	0	0	0	0	0	
3440	231.624	-2434.75	-2275.87	-2434.97	0	0	0	0	0	
3450	242.59	-2440.47	-2274.06	-2440.58	0	0	0	0	0	
3460	269.654	-2456.57	-2271.61	-2456.62	0	0	0	0	0	
3470	299.731	-2476.96	-2271.36	-2476.97	0	0	0	0	0	
3480	313.299	-2486.48	-2271.57	-2486.47	0	0	0	0	0	
3490	312.687	-2485.73	-2271.24	-2485.69	0	0	0	0	0	
3500	313.252	-2486.87	-2271.99	-2486.81	0	0	0	0	0	
3510	309.219	-2484.73	-2272.62	-2484.66	0	0	0	0	0	
3520	299.157	-2477.39	-2272.18	-2477.32	0	0	0	0	0	
3530	293.519	-2473.63	-2272.29	-2473.58	0	0	0	0	0	
3540	297.412	-2476.25	-2272.24	-2476.23	0	0	0	0	0	
3550	300.164	-2477.8	-2271.91	-2477.81	0	0	0	0	0	
3560	298.794	-2476.93	-2271.98	-2476.93	0	0	0	0	0	
3570	286.662	-2468.59	-2271.96	-2468.59	0	0	0	0	0	
3580	267.835	-2454.59	-2270.86	-2454.58	0	0	0	0	0	
3590	255.543	-2445.25	-2269.96	-2445.24	0	0	0	0	0	
3600	259.493	-2445.75	-2267.76	-2445.76	0	0	0	0	0	
3610	267.98	-2449.8	-2265.98	-2449.8	0	0	0	0	0	
3620	269.274	-2449.75	-2265.04	-2449.72	0	0	0	0	0	
3630	264.472	-2445.38	-2263.96	-2445.35	0	0	0	0	0	
3640	259.553	-2440.94	-2262.9	-2441.01	0	0	0	0	0	
3650	257.557	-2438.65	-2261.98	-2438.67	0	0	0	0	0	
3660	258.723	-2438.21	-2260.74	-2438.25	0	0	0	0	0	
3670	268.325	-2443.69	-2259.63	-2443.69	0	0	0	0	0	
3680	282.21	-2452.49	-2258.91	-2452.46	0	0	0	0	0	
3690	290.774	-2458.2	-2258.75	-2458.13	0	0	0	0	0	
3700	286.671	-2455.2	-2258.55	-2455.12	0	0	0	0	0	
3710	280.072	-2450.24	-2258.13	-2450.18	0	0	0	0	0	
3720	282.755	-2451.08	-2257.13	-2451.03	0	0	0	0	0	
3730	290.011	-2454.97	-2256.03	-2454.93	0	0	0	0	0	
3740	287.524	-2452.94	-2255.71	-2452.93	0	0	0	0	0	
3750	278.557	-2446.84	-2255.77	-2446.94	0	0	0	0	0	
3760	279.238	-2447.57	-2256.02	-2447.87	0	0	1	0	0	
3770	292.617	-2456.7	-2255.98	-2457.02	0	0	1	0	0	
3780	306.111	-2465.99	-2256.02	-2466.01	0	0	1	0	0	
3790	308.679	-2468.1	-2256.36	-2468.09	0	0	1	0	0	
3800	302.89	-2464.11	-2256.34	-2464.09	0	0	1	0	0	
3810	287.55	-2453.7	-2256.46	-2453.66	0	0	1	0	0	
3820	270.82	-2441.61	-2255.84	-2441.52	0	0	1	0	0	
3830	258.53	-2431.83	-2254.5	-2431.71	0	0	1	0	0	
3840	263.218	-2433.62	-2253.07	-2433.5	0	0	1	0	0	
3850	284.553	-2447.44	-2252.26	-2447.34	0	0	1	0	0	
3860	302.319	-2459.4	-2252.03	-2459.34	0	0	1	0	0	
3870	302.83	-2460.71	-2252.99	-2460.71	0	0	1	0	0	
