step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0157921,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000107529,0.0557531,-0.034532,0.636542,0.503731,1
10,2.03598,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000154192,0.0557427,-0.0345708,0.636674,0.503786,1
20,2.19778,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000172853,0.0556983,-0.0346528,0.636808,0.503834,1
30,2.75796,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000126723,0.0556287,-0.0347539,0.636812,0.503835,1
40,2.82814,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000137549,0.0556169,-0.0348323,0.636963,0.503875,1
50,2.70126,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.00019603,0.0556743,-0.0349042,0.637106,0.503907,1
60,2.68266,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000192295,0.0557311,-0.035001,0.637256,0.503936,1
70,2.87314,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.00016292,0.0557425,-0.0351393,0.637451,0.503967,1
80,2.75151,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000190838,0.0557445,-0.0352802,0.637657,0.503992,1
90,2.79324,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000225972,0.0557505,-0.0354006,0.637821,0.504005,1
100,2.7041,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.00021181,0.0557417,-0.0355027,0.637973,0.50401,1
110,11.7269,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000178868,0.055699,-0.0356812,0.638234,0.50401,1
120,18.7216,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.00018377,0.0556524,-0.03595,0.638547,0.503999,1
130,23.2072,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.00018232,0.0556272,-0.0362716,0.63883,0.503979,1
140,26.2069,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000150683,0.0556323,-0.0366204,0.639095,0.50395,1
150,27.969,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000169598,0.0556678,-0.0369892,0.639385,0.50391,1
160,28.5601,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000228479,0.0556995,-0.0373539,0.639704,0.503856,1
170,28.8538,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-0.000201702,0.05568,-0.0377165,0.639952,0.503806,1
180,28.7556,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,-7.12014e-005,0.0556255,-0.0381224,0.640118,0.503766,1
190,28.1488,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,4.24514e-005,0.0555924,-0.0386079,0.640302,0.503716,1
200,27.4949,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000116849,0.0555792,-0.0391433,0.640491,0.50366,1
210,35.7678,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000236073,0.0555449,-0.0397549,0.640583,0.503629,1
220,40.9922,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000355266,0.0555059,-0.0404785,0.640583,0.503629,1
230,44.2377,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000332338,0.0555243,-0.0412889,0.640583,0.503629,1
240,45.5453,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000226059,0.0555622,-0.0421432,0.640583,0.503629,1
250,46.0826,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000169683,0.0555495,-0.0430505,0.640583,0.503629,1
260,46.0446,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000132108,0.0555161,-0.044047,0.640583,0.503629,1
270,45.2431,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.00010678,0.0555332,-0.0450824,0.640583,0.503629,1
280,44.7805,0,0,0,-3.41372e-008,2.7093e-010,0.981818,0,0,0,0.000248126,0.0555484,-0.0460947,0.640583,0.503629,1
