step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00234931,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000220932,0.055242,-0.0499268,0.635972,0.50029,1
10,0.392962,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000221337,0.0552503,-0.0498969,0.635972,0.50029,1
20,0.549597,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000236407,0.0552695,-0.049823,0.635988,0.500294,1
30,0.787302,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000268038,0.055274,-0.0497449,0.635991,0.500294,1
40,0.965858,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000282115,0.0552706,-0.0496509,0.636003,0.500293,1
50,1.11208,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000278097,0.0552775,-0.0495427,0.636011,0.500291,1
60,1.15862,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000274515,0.0552995,-0.0494088,0.63602,0.500287,1
70,1.22313,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000271155,0.0553097,-0.0492639,0.636044,0.500271,1
80,1.25401,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000254208,0.0553064,-0.0491111,0.636079,0.500239,1
90,1.30701,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000235945,0.0552975,-0.0489621,0.636116,0.500192,1
100,1.33579,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000230046,0.0552856,-0.0488087,0.636149,0.500128,1
110,10.5726,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.00022824,0.0552464,-0.0484717,0.636207,0.5,1
120,17.8306,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.000205027,0.0551943,-0.047946,0.636264,0.499865,1
130,22.8398,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.00017282,0.0551616,-0.0473355,0.636315,0.499754,1
140,26.0637,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.0001542,0.0551629,-0.0466777,0.636379,0.499625,1
150,28.0372,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,0.00012873,0.055174,-0.0459958,0.636455,0.499485,1
160,29.138,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,7.57821e-005,0.0551666,-0.0453023,0.636537,0.499346,1
170,29.7055,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,2.09863e-005,0.0551307,-0.0446227,0.636615,0.499225,1
180,29.8481,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-2.264e-005,0.0550719,-0.043962,0.63669,0.499117,1
190,29.6723,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-7.21559e-005,0.0550001,-0.0433128,0.636781,0.498999,1
200,29.3619,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.000122347,0.0549477,-0.0426688,0.636874,0.498887,1
210,38.3756,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.000166242,0.0549259,-0.0419731,0.636942,0.498812,1
220,44.3166,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.000230185,0.0548968,-0.0412138,0.636993,0.498763,1
230,48.2142,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.000327556,0.0548458,-0.0404363,0.637055,0.498709,1
240,50.55,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.00042384,0.0548111,-0.0396918,0.637147,0.498634,1
250,51.7338,0,0,0,-4.14523e-008,5.96046e-009,0.981818,0,0,0,-0.00050857,0.0547913,-0.0389726,0.637271,0.49854,1
