step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00171011,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000281411,0.055209,-0.0500459,0.636082,0.499402,1
10,0.271421,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000288099,0.0552117,-0.0500268,0.636082,0.499402,1
20,0.361242,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000327311,0.0552177,-0.0499527,0.636081,0.499377,1
30,0.573127,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000388539,0.0552243,-0.0498486,0.636081,0.499377,1
40,0.715121,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000407621,0.0552215,-0.0497769,0.636081,0.499377,1
50,0.841792,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000389893,0.0552157,-0.0497372,0.636081,0.499377,1
60,0.910663,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000390319,0.0552165,-0.0496501,0.636081,0.499377,1
70,0.99721,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000406476,0.0552194,-0.0495023,0.636081,0.499377,1
80,1.01724,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000392003,0.0552143,-0.0493638,0.636081,0.499377,1
90,1.05416,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000358688,0.0552113,-0.0492748,0.636081,0.499377,1
100,1.06478,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.00034581,0.055215,-0.049187,0.636081,0.499377,1
110,10.2127,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000348878,0.0552125,-0.0489089,0.636081,0.499377,1
120,17.4751,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000320822,0.0551871,-0.0484448,0.636081,0.499377,1
130,22.488,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000279563,0.055172,-0.0478997,0.636081,0.499377,1
140,25.7981,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000266198,0.0551808,-0.0472914,0.636081,0.499377,1
150,27.8676,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000239512,0.0551713,-0.0466535,0.636081,0.499377,1
160,29.0844,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000168543,0.055135,-0.0460471,0.636081,0.499377,1
170,29.6534,0,0,0,-4.42971e-008,-2.43837e-009,0.981818,0,0,0,0.000116577,0.0551121,-0.045454,0.636081,0.499377,1
