step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0162862,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-6.29053e-005,0.0557578,-0.0367999,0.636373,0.503369,1
10,2.11189,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-8.42734e-005,0.0557354,-0.0368075,0.63652,0.503416,1
20,2.50492,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-9.71467e-005,0.055676,-0.0368347,0.636692,0.50346,1
30,3.11923,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-6.06144e-005,0.0556091,-0.0369202,0.636694,0.503461,1
40,3.32246,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.0001062,0.0556137,-0.0369902,0.636872,0.503489,1
50,3.23928,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000184907,0.0556503,-0.0370488,0.637032,0.503509,1
60,2.91981,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000202012,0.0556681,-0.0371112,0.637301,0.503534,1
70,3.04102,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.00016019,0.0556607,-0.0372054,0.637457,0.503542,1
80,2.80458,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000172782,0.0556586,-0.0372927,0.637681,0.503547,1
90,2.71914,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000212494,0.0556527,-0.0373731,0.637874,0.503542,1
100,2.58605,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000231599,0.05564,-0.0374404,0.638022,0.503532,1
110,11.5276,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.00024297,0.0556061,-0.0375449,0.638278,0.503505,1
120,18.2583,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000296006,0.0555751,-0.0376607,0.638577,0.503462,1
130,22.5835,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000301058,0.0555525,-0.037794,0.638845,0.503415,1
140,25.2268,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000240004,0.0555222,-0.0379754,0.639154,0.50335,1
150,26.6193,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000250866,0.055504,-0.0382036,0.639484,0.503272,1
160,27.3097,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000367771,0.0555443,-0.0383967,0.639762,0.503197,1
170,27.2881,0,0,0,-1.21919e-008,5.96046e-009,0.981818,0,0,0,-0.000396156,0.0555785,-0.0385619,0.639999,0.503124,1
