step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00302609,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000231005,0.055223,-0.0508908,0.635706,0.500219,1
10,0.429793,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000228296,0.0552214,-0.0508617,0.635735,0.50023,1
20,0.51165,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000235413,0.0552273,-0.0507884,0.635742,0.500232,1
30,0.79498,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000259783,0.0552371,-0.050708,0.635742,0.500232,1
40,0.962698,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000272911,0.0552413,-0.0506145,0.635762,0.500232,1
50,1.11501,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000271539,0.0552548,-0.0505096,0.63577,0.50023,1
60,1.14465,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000266918,0.0552806,-0.050372,0.635772,0.500229,1
70,1.2409,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000259109,0.0552939,-0.050213,0.635798,0.500216,1
80,1.25391,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000241403,0.0552884,-0.0500513,0.635824,0.500198,1
90,1.30857,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000228632,0.0552801,-0.0499066,0.635856,0.500166,1
100,1.33725,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000227715,0.0552744,-0.0497601,0.635888,0.500121,1
110,10.5857,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.00022713,0.0552548,-0.0494238,0.63595,0.500018,1
120,17.8958,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000203896,0.0552158,-0.0488924,0.636008,0.499914,1
130,22.9715,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000172,0.0551798,-0.04828,0.636058,0.499827,1
140,26.2447,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000143952,0.0551724,-0.0476281,0.63613,0.499712,1
150,28.3569,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,0.000100336,0.0551787,-0.0469524,0.636213,0.499586,1
160,29.5805,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,3.85156e-005,0.0551659,-0.0462627,0.6363,0.499463,1
170,30.23,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-1.17971e-005,0.0551361,-0.0455905,0.636388,0.499347,1
180,30.5113,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-5.69112e-005,0.0550986,-0.0449406,0.636473,0.499243,1
190,30.4696,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000118999,0.0550445,-0.0443012,0.636573,0.499129,1
200,30.2542,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.00017491,0.0549957,-0.043679,0.636678,0.499017,1
210,39.4229,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.00020864,0.054978,-0.0430351,0.636761,0.498934,1
220,45.5484,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000261807,0.0549596,-0.0423368,0.636831,0.498871,1
230,49.5859,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000353683,0.0549139,-0.0415975,0.636906,0.498808,1
240,52.1274,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000439164,0.05488,-0.0408791,0.636999,0.498737,1
250,53.5122,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000511662,0.0548652,-0.0402047,0.637123,0.498646,1
260,54.1559,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000600221,0.0548211,-0.0395464,0.637244,0.498562,1
270,54.1234,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000669592,0.0547481,-0.0388824,0.637353,0.498491,1
280,53.6443,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000667748,0.0546869,-0.0382676,0.637505,0.498396,1
290,52.709,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000654323,0.0546411,-0.0377097,0.637687,0.498285,1
300,51.609,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000709358,0.0546037,-0.0371809,0.637844,0.498195,1
310,59.4283,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000803288,0.0545838,-0.0366039,0.638042,0.498085,1
320,63.9815,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000850304,0.0545685,-0.0360013,0.638272,0.497962,1
330,65.9735,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000877177,0.0545262,-0.0353899,0.638558,0.497812,1
340,66.5206,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.000949615,0.0544662,-0.03478,0.638847,0.497666,1
350,66.232,0,0,0,-3.22407e-008,1.13791e-008,0.981818,0,0,0,-0.00102985,0.054427,-0.0341291,0.639131,0.497526,1
