step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00149005,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.0004247,0.0551854,-0.0492115,0.636291,0.498959,1
10,0.282766,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000417238,0.0551842,-0.0492182,0.636297,0.498953,1
20,0.317127,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000387401,0.0551905,-0.0492209,0.636308,0.498946,1
30,0.420665,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000358712,0.0551937,-0.0492067,0.636308,0.498946,1
40,0.557114,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000356956,0.0552068,-0.0491846,0.636321,0.498944,1
50,0.604675,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000370274,0.0551976,-0.0491549,0.636368,0.498938,1
60,0.654977,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000359305,0.0551696,-0.0491213,0.636372,0.498939,1
70,0.704308,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000338612,0.0551447,-0.0490939,0.636419,0.498954,1
80,0.699977,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000340169,0.0551502,-0.0490708,0.63647,0.49897,1
90,0.722511,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000360021,0.0551635,-0.0490383,0.63651,0.49898,1
100,0.730139,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000369639,0.0551713,-0.0489979,0.636552,0.498991,1
110,9.55386,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000381679,0.0551716,-0.0488976,0.636696,0.499029,1
120,16.7373,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000411181,0.0551728,-0.0487597,0.636837,0.499067,1
130,21.6488,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000400212,0.0551513,-0.0486015,0.636962,0.499098,1
140,24.8529,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000317305,0.0551103,-0.0483957,0.637109,0.499132,1
150,26.9794,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000277517,0.0550783,-0.0481328,0.637284,0.499168,1
160,28.1733,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000329915,0.0550719,-0.0478322,0.637446,0.499198,1
170,28.8367,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000355838,0.0550486,-0.0475044,0.637519,0.499209,1
180,29.271,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.00029527,0.0550003,-0.0471588,0.637706,0.499232,1
190,29.4372,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000227998,0.0549619,-0.0468117,0.637776,0.499239,1
200,29.417,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000186009,0.0549381,-0.0464382,0.637909,0.49925,1
210,38.8206,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000135363,0.0549065,-0.0459476,0.637912,0.49925,1
220,44.9799,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000102709,0.0548815,-0.0453303,0.638055,0.499253,1
230,49.0707,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,0.000100956,0.0548844,-0.0446608,0.638211,0.499254,1
240,51.4847,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,6.52953e-005,0.0548784,-0.043947,0.638282,0.499253,1
250,52.6622,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-1.5521e-005,0.0548718,-0.0431369,0.638416,0.49925,1
260,53.166,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-3.7022e-005,0.0548924,-0.0422238,0.638588,0.499244,1
270,53.0547,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,1.25518e-005,0.0549259,-0.0412548,0.638785,0.499235,1
280,52.6919,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,6.52402e-006,0.0549154,-0.0402588,0.638922,0.499227,1
290,52.2602,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000120699,0.0549037,-0.0392337,0.639058,0.499218,1
300,51.5408,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000225145,0.0549084,-0.0381684,0.639226,0.499207,1
310,60.1766,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000213218,0.0549102,-0.0369923,0.639426,0.499194,1
320,65.8148,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000157585,0.0548723,-0.0356633,0.639612,0.499183,1
330,69.2529,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000137759,0.054842,-0.0342144,0.639825,0.499171,1
340,71.6903,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000100574,0.0547774,-0.0327187,0.64008,0.499159,1
350,73.4211,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-9.35999e-005,0.05465,-0.0312411,0.640357,0.499146,1
360,74.4726,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000172292,0.0544963,-0.0297589,0.640643,0.499135,1
370,75.3463,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000254536,0.0544437,-0.0282296,0.640905,0.499126,1
380,75.5858,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000224588,0.0544293,-0.0266889,0.641121,0.499121,1
390,75.6552,0,0,0,-6.36686e-009,6.77326e-009,0.981818,0,0,0,-0.000165482,0.0543742,-0.0252106,0.641351,0.499116,1
