step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568692,-7875.78,0,-0.640279,0.36638,500,-8432.42,556.639,85.1691,207.021,-9195.95,471.341,437.926,118.712
1,-0.555954,-7875.9,-0.118505,-0.627473,0.0145986,500,-8434.41,558.516,84.4841,206.863,-9196.84,471.08,439.958,118.558
2,-0.543177,-7875.71,0.0684244,-0.614668,2.79019,500,-8431.87,556.163,86.1095,206.683,-9195.87,471.208,437.909,118.253
3,-0.530284,-7876.16,-0.383553,-0.601862,1.59184,500,-8432.92,556.754,85.4355,207.088,-9196.43,470.992,438.395,118.36
4,-0.517535,-7875.99,-0.213743,-0.589057,2.58723,500,-8433.07,557.075,85.5428,206.896,-9196.6,471.097,438.812,118.264
5,-0.504714,-7876.02,-0.239616,-0.576251,1.69478,500,-8432.68,556.662,85.7175,206.897,-9196.28,470.99,438.436,118.226
6,-0.491918,-7875.92,-0.140748,-0.563446,1.49149,500,-8433.54,557.617,85.2664,207.1,-9196.84,470.936,439.455,118.163
7,-0.479125,-7876.2,-0.424134,-0.55064,-0.178492,500,-8432.69,556.486,85.8052,207.114,-9196.62,471.013,438.464,118.022
8,-0.466305,-7876.02,-0.245743,-0.537834,-0.590266,500,-8433.57,557.548,85.2246,207.245,-9196.87,470.825,439.411,118.138
9,-0.453526,-7876.17,-0.393737,-0.525029,-1.6003,500,-8433.41,557.242,85.5337,207.111,-9196.95,470.888,439.162,118.08
10,-0.440706,-7876.04,-0.262401,-0.512223,-2.96035,500,-8433.57,557.531,85.2629,207.392,-9197.02,470.793,439.42,118.111
11,-0.427903,-7876.28,-0.498763,-0.499418,-3.41466,500,-8433.15,556.874,85.6495,207.201,-9196.91,470.911,438.896,117.979
12,-0.415108,-7876.32,-0.545413,-0.486612,-3.63434,500,-8433.09,556.764,85.7503,207.252,-9196.88,470.789,438.813,117.951
13,-0.402299,-7876.15,-0.367554,-0.473806,-4.80144,500,-8433.49,557.349,85.3677,207.332,-9196.99,470.795,439.344,118.005
14,-0.389497,-7876.29,-0.51422,-0.461001,-4.20926,500,-8433.17,556.877,85.6511,207.255,-9196.87,470.796,438.937,117.939
15,-0.376687,-7875.99,-0.20926,-0.448195,-4.65105,500,-8432.53,556.546,86.0563,207.211,-9196.41,470.605,438.54,118.006
16,-0.363822,-7876.2,-0.418825,-0.43539,-3.71626,500,-8432.98,556.779,85.7123,207.321,-9196.78,470.767,438.82,117.958
17,-0.351048,-7876.01,-0.233992,-0.422584,-2.53845,500,-8432.86,556.844,85.8858,207.314,-9196.82,470.759,438.924,117.92
18,-0.338235,-7875.99,-0.208103,-0.409779,-1.65668,500,-8432.72,556.738,85.958,207.189,-9196.75,470.874,438.836,117.902
19,-0.3254,-7876.19,-0.406962,-0.396973,-2.15969,500,-8433.08,556.894,85.7885,207.04,-9196.82,470.912,439.015,117.879
20,-0.312634,-7876.15,-0.375133,-0.384167,-1.44695,500,-8433.4,557.252,85.4813,207.497,-9197.21,470.824,439.341,117.91
21,-0.299832,-7876.23,-0.447919,-0.371362,-1.78682,500,-8432.89,556.665,85.9688,207.184,-9196.93,470.889,438.773,117.892
22,-0.286989,-7876.33,-0.553096,-0.358556,-2.52508,500,-8433.44,557.108,85.4392,207.481,-9197.21,470.849,439.237,117.871
23,-0.27422,-7876.39,-0.61066,-0.345751,-3.13634,500,-8433.35,556.959,85.5125,207.41,-9197.14,470.873,439.108,117.852
24,-0.261455,-7876.5,-0.725783,-0.332945,-3.18104,500,-8433.58,557.08,85.3701,207.514,-9197.3,470.834,439.231,117.849
25,-0.248629,-7876.55,-0.769173,-0.32014,-1.82569,500,-8433.52,556.974,85.5225,207.508,-9197.37,470.815,439.12,117.854
