step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.711866,-7875.78,0,0.640279,-0.366379,500,-8432.42,556.639,85.1691,207.021,-9195.95,471.341,437.926,118.712
1,0.698992,-7875.92,-0.144199,0.627473,-0.0233769,500,-8431.9,555.976,86.0694,206.803,-9195.94,471.167,437.574,118.402
2,0.686177,-7875.78,-0.00386901,0.614668,0.0819459,500,-8433.08,557.302,85.3298,207.312,-9196.8,471.072,439.091,118.211
3,0.673362,-7875.91,-0.131822,0.601862,2.66274,500,-8433.01,557.096,85.5616,206.97,-9196.58,471.037,438.84,118.256
4,0.660584,-7876.1,-0.319236,0.589057,1.54729,500,-8432.73,556.632,85.763,207.024,-9196.43,470.912,438.535,118.097
5,0.647762,-7875.89,-0.110909,0.576251,2.50407,500,-8433.09,557.203,85.3535,207.404,-9196.71,470.864,439.038,118.166
6,0.634939,-7876.17,-0.38715,0.563446,1.12858,500,-8433.01,556.848,85.5664,207.123,-9196.43,470.732,438.79,118.058
7,0.622149,-7875.88,-0.102129,0.55064,1.3094,500,-8433.3,557.422,85.1968,207.457,-9196.65,470.693,439.321,118.101
8,0.609364,-7876.1,-0.323419,0.537834,0.15298,500,-8433.29,557.184,85.5009,207.276,-9196.78,470.715,439.161,118.023
9,0.596551,-7875.95,-0.17339,0.525029,-0.852415,500,-8432.97,557.02,85.7176,207.311,-9196.85,470.846,439.051,117.969
10,0.583738,-7876.04,-0.26373,0.512223,-1.82722,500,-8432.91,556.871,85.832,207.207,-9196.71,470.763,438.947,117.923
11,0.570945,-7876.01,-0.226875,0.499418,-2.68529,500,-8433.01,557.004,85.6881,207.307,-9196.83,470.828,439.042,117.963
12,0.558131,-7875.99,-0.209563,0.486612,-3.07114,500,-8433.72,557.737,85.3606,207.351,-9197.16,470.723,439.757,117.98
13,0.545345,-7875.97,-0.191115,0.473806,-3.09787,500,-8432.72,556.751,86.2258,206.991,-9196.79,470.849,438.879,117.872
