step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568659,-7855.3,0,-0.641061,0.320362,26,-8358.24,502.937,82.5712,239.89,-9151.02,470.316,416.552,86.3848
1,-0.562237,-7856.43,-1.13083,-0.63465,0.198975,91,-8359.32,502.892,83.9525,240.314,-9153.64,470.046,418.761,84.1306
2,-0.555842,-7851.13,4.16589,-0.62824,13.5594,11,-8359.32,508.183,83.9543,240.303,-9153.62,470.047,424.052,84.1305
3,-0.549431,-7851.08,4.22086,-0.621829,17.4415,25,-8358.48,507.396,84.4451,239.641,-9152.7,470.138,423.262,84.1342
4,-0.54303,-7850.8,4.50113,-0.615419,15.9366,26,-8354.61,503.814,86.6442,238.481,-9150.21,470.474,419.56,84.2537
5,-0.536704,-7849.52,5.77794,-0.609008,17.9849,11,-8351.52,501.996,88.0697,238.045,-9148.42,470.785,417.625,84.3709
6,-0.530371,-7856.5,-1.20235,-0.602597,3.50592,33,-8357.64,501.133,84.852,240.034,-9152.31,469.787,416.942,84.1905
7,-0.523787,-7850.93,4.3683,-0.596187,25.4807,42,-8357.84,506.907,84.9386,240.031,-9152.77,469.96,422.571,84.3355
8,-0.51745,-7850.01,5.29166,-0.589776,24.4211,16,-8357.75,507.739,85.0358,240.574,-9153.25,469.894,423.142,84.5969
9,-0.51106,-7856.33,-1.03415,-0.583366,3.26509,35,-8358.63,502.295,84.4244,240.025,-9152.87,469.789,418.038,84.2569
10,-0.504474,-7856.79,-1.49309,-0.576955,1.56431,97,-8358.64,501.843,84.3024,240.08,-9152.57,469.552,417.643,84.2
11,-0.498144,-7850.09,5.21073,-0.570544,18.9104,38,-8358.08,507.991,83.2016,240.248,-9151.96,470.428,423.02,84.971
12,-0.491757,-7847.41,7.88724,-0.564134,22.1467,11,-8357.38,509.967,82.9594,240.606,-9151.7,470.753,424.691,85.2764
13,-0.48538,-7846.18,9.11699,-0.557723,13.0371,17,-8355.54,509.356,82.8291,241.8,-9150.99,470.825,423.527,85.829
14,-0.479073,-7856.51,-1.21029,-0.551312,0.854604,40,-8358.74,502.23,84.0793,240.008,-9152.01,469.18,417.833,84.3968
15,-0.472534,-7848.77,6.53174,-0.544902,13.403,11,-8358.35,509.58,84.1813,240.459,-9152.16,469.172,425.141,84.4393
16,-0.466093,-7848.49,6.81373,-0.538491,7.46302,14,-8357.62,509.129,84.4503,241.027,-9152.21,469.115,424.685,84.4436
17,-0.459641,-7848.05,7.25217,-0.532081,1.32091,23,-8355.71,507.658,84.8252,242.487,-9151.93,468.916,423.302,84.3562
18,-0.453115,-7846.78,8.52436,-0.52567,-3.10221,12,-8353.06,506.286,84.8996,244.392,-9151.07,468.72,422.114,84.1725
19,-0.446553,-7856.81,-1.50891,-0.519259,-1.72157,40,-8358.69,501.882,84.0029,240.304,-9152.26,469.263,417.522,84.3594
20,-0.440471,-7849.27,6.03426,-0.512849,-13.7478,20,-8358.08,508.818,84.1721,240.835,-9152.21,469.113,424.612,84.206
21,-0.434096,-7848.93,6.37389,-0.506438,-14.9026,31,-8355.44,506.518,85.8508,240.073,-9150.74,469.376,422.653,83.8651
22,-0.427678,-7856.58,-1.279,-0.500028,-3.06953,28,-8358.52,501.938,84.1776,240.092,-9152.14,469.357,417.606,84.3314
23,-0.421249,-7856.29,-0.985532,-0.493617,-1.72468,86,-8357.6,501.313,84.9584,239.994,-9152.24,469.685,417.193,84.12
24,-0.414694,-7856.41,-1.1051,-0.487206,-1.78873,109,-8358.82,502.417,83.8961,240.477,-9152.47,469.277,418.149,84.2673
25,-0.408388,-7850.11,5.18678,-0.480796,-25.3267,21,-8357.96,507.842,83.8205,240.409,-9152.01,469.828,423.381,84.4613
26,-0.402065,-7850.11,5.19461,-0.474385,-16.8145,16,-8356.49,506.386,84.6255,239.986,-9151.26,470.159,421.834,84.552
27,-0.395734,-7856.2,-0.894631,-0.467975,-5.72306,68,-8359.25,503.057,83.8061,240.168,-9152.72,469.493,418.878,84.1791
28,-0.389145,-7857.06,-1.76241,-0.461564,-2.81875,88,-8358.27,501.206,83.6884,240.532,-9151.7,469.216,416.599,84.6073
29,-0.382707,-7856.52,-1.2193,-0.455153,-3.7974,101,-8359.44,502.919,83.9941,239.958,-9152.94,469.545,418.875,84.0443
30,-0.376314,-7851.05,4.24781,-0.448743,-13.8619,11,-8355.36,504.311,84.5007,241.637,-9151.66,470.157,419.873,84.4384
31,-0.369985,-7856.88,-1.57856,-0.442332,-2.09373,101,-8357.98,501.1,83.9921,240.479,-9151.85,469.401,416.676,84.4249
32,-0.363517,-7850.99,4.30888,-0.435921,-8.89129,11,-8357.98,506.988,83.9921,240.479,-9151.85,469.401,422.563,84.4249
33,-0.357107,-7851.1,4.20228,-0.429511,-2.59085,29,-8357.98,506.883,84.5454,240.651,-9152.03,468.852,422.35,84.5334
34,-0.350633,-7850.69,4.60691,-0.4231,3.10518,15,-8357.64,506.948,84.6308,240.646,-9151.69,468.771,422.408,84.5399
35,-0.344208,-7856.69,-1.38547,-0.41669,-1.02764,30,-8359.04,502.349,83.7964,240.346,-9152.47,469.295,417.993,84.3557
36,-0.337841,-7856.32,-1.01863,-0.410279,-3.53035,88,-8359.73,503.409,83.3232,240.525,-9153.2,469.622,419.458,83.9511
37,-0.331521,-7849.24,6.0649,-0.403868,14.4423,29,-8357.82,508.582,83.6446,241.262,-9152.05,469.33,424.323,84.2588
38,-0.324896,-7848.84,6.46159,-0.397458,7.73917,38,-8352.75,503.91,88.0839,239.286,-9150.25,470.135,419.453,84.4568
39,-0.318636,-7856.68,-1.3808,-0.391047,0.244569,44,-8359.12,502.437,83.7734,240.238,-9152.69,469.56,418.198,84.2391
40,-0.312252,-7850.43,4.87192,-0.384637,20.1112,17,-8357.27,506.842,85.2681,240.06,-9152.33,469.731,422.547,84.2951
