step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,0.223389,-5131.98,-0.663719,0.152824,-4.70205,-0.0705645,-5425.78,293.792,90.9346,304.015,-6566.21,745.483,332.07,-38.2776,0,0
39,0.210654,-5131.95,-0.634469,0.140089,-1.34515,-0.0705654,-5425.75,293.793,90.9738,304.036,-6566.23,745.475,332.07,-38.2762,0,0
40,0.197921,-5131.24,0.0837655,0.127354,-0.84589,-0.0705672,-5425.71,294.474,91.0231,304.109,-6566.29,745.444,332.746,-38.2719,0,0
41,0.185187,-5130.64,0.678798,0.114618,2.40009,-0.0705687,-5425.68,295.042,91.0773,304.255,-6566.4,745.387,333.305,-38.2636,0,0
42,0.172454,-5130.55,0.768063,0.101883,11.9576,-0.0705714,-5425.65,295.101,91.1238,304.495,-6566.58,745.307,333.35,-38.2495,0,0
43,0.159726,-5130.24,1.07775,0.0891475,23.6928,-0.070578,-5425.61,295.368,91.1783,304.885,-6566.85,745.177,333.595,-38.2267,0,0
44,0.146998,-5130.48,0.841964,0.0764122,33.3547,-0.0705856,-5425.55,295.076,91.2467,305.413,-6567.21,745,333.274,-38.1975,0,0
45,0.13427,-5130.87,0.44692,0.0636768,42.9684,-0.0705929,-5425.5,294.631,91.3293,306.127,-6567.72,744.756,332.791,-38.1605,0,0
46,0.121542,-5130.22,1.10024,0.0509414,59.7789,-0.0706005,-5425.4,295.183,91.4403,307.088,-6568.37,744.436,333.288,-38.1047,0,0
47,0.10882,-5129.35,1.97025,0.0382061,76.7365,-0.0706138,-5425.26,295.914,91.5795,308.298,-6569.18,744.037,333.949,-38.0345,0,0
48,0.0960987,-5128.23,3.08667,0.0254707,94.4986,-0.0706279,-5425.26,297.031,91.5792,308.296,-6569.18,744.038,335.066,-38.0347,0,0
49,0.0833631,-5127.55,3.77081,0.0127354,104.024,-0.0706277,-5425.26,297.715,91.5791,308.296,-6569.18,744.038,335.75,-38.0347,0,0
50,0.0706277,-5126.78,4.53578,0,105.422,-0.0706277,-5425.26,298.48,91.5791,308.296,-6569.18,744.038,336.515,-38.0347,0,0
51,0.0578924,-5124.9,6.42373,-0.0127354,98.4547,-0.0706277,-5425.26,300.368,91.5791,308.296,-6569.18,744.038,338.403,-38.0348,0,0
52,0.045157,-5123.14,8.17988,-0.0254707,83.9001,-0.0706277,-5425.26,302.124,91.5791,308.295,-6569.18,744.038,340.159,-38.0348,0,0
53,0.0324216,-5122.19,9.13096,-0.0382061,63.911,-0.0706277,-5425.26,303.075,91.5792,308.295,-6569.18,744.038,341.11,-38.0348,0,0
54,0.0196862,-5121.55,9.77337,-0.0509414,35.8824,-0.0706277,-5425.26,303.718,91.5791,308.295,-6569.18,744.038,341.752,-38.0348,0,0
55,0.00695086,-5121.29,10.0254,-0.0636768,3.29913,-0.0706277,-5425.26,303.97,91.5791,308.295,-6569.18,744.038,342.005,-38.0348,0,0
56,-0.0057845,-5121.49,9.83237,-0.0764122,-30.7825,-0.0706277,-5423.84,302.352,92.9515,319.011,-6576.28,740.483,339.79,-37.4376,0,0
57,-0.018554,-5121.47,9.84719,-0.0891475,-59.0458,-0.0705935,-5424,302.525,92.8829,318.23,-6575.83,740.723,340.005,-37.4799,0,0
58,-0.0313094,-5122.14,9.17743,-0.101883,-77.2288,-0.0705735,-5424.01,301.864,92.8767,318.225,-6575.84,740.737,339.344,-37.4804,0,0
59,-0.044044,-5123.19,8.13249,-0.114618,-85.4391,-0.0705742,-5424.01,300.823,92.8734,318.222,-6575.85,740.744,338.304,-37.4807,0,0
60,-0.056779,-5124.91,6.41117,-0.127354,-89.8195,-0.0705746,-5424.02,299.107,92.8696,318.218,-6575.86,740.752,336.588,-37.4811,0,0
61,-0.0695139,-5126.94,4.37553,-0.140089,-89.3912,-0.0705751,-5424.02,297.078,92.8648,318.214,-6575.86,740.763,334.56,-37.4815,0,0
62,-0.0822487,-5128.01,3.30637,-0.152824,-77.8272,-0.0705757,-5424.03,296.015,92.8605,318.209,-6575.87,740.773,333.497,-37.482,0,0
63,-0.0949835,-5128.91,2.40632,-0.16556,-63.1717,-0.0705762,-5424.03,295.12,92.8565,318.206,-6575.88,740.782,332.602,-37.4823,0,0
64,-0.107718,-5129.62,1.7025,-0.178295,-47.2886,-0.0705767,-5424.04,294.421,92.853,318.202,-6575.88,740.79,331.904,-37.4827,0,0
65,-0.120453,-5131.08,0.24007,-0.19103,-41.5874,-0.0705771,-5425.56,294.485,91.3663,306.335,-6567.9,744.639,332.646,-38.1619,0,0
66,-0.13321,-5132.13,-0.806707,-0.203766,-30.4783,-0.0705558,-5425.62,293.497,91.2529,305.553,-6567.33,744.905,331.704,-38.2071,0,0
67,-0.145939,-5132.2,-0.875718,-0.216501,-25.143,-0.0705617,-5425.63,293.436,91.1975,305.274,-6567.09,744.987,331.658,-38.222,0,0
68,-0.158675,-5131.82,-0.495614,-0.229236,-18.7685,-0.0705616,-5425.69,293.879,91.0976,304.508,-6566.54,745.242,332.148,-38.2686,0,0
69,-0.171404,-5131.99,-0.668734,-0.241972,-8.92592,-0.070568,-5425.74,293.75,91.0037,304.107,-6566.21,745.366,332.048,-38.2983,0,0
70,-0.184133,-5132.05,-0.730005,-0.254707,-0.939276,-0.0705745,-5425.72,293.669,91.015,304.039,-6566.17,745.397,331.964,-38.2952,0,0
71,-0.196865,-5132.02,-0.700075,-0.267443,5.26835,-0.0705773,-5425.72,293.699,91.0147,304.039,-6566.17,745.398,331.994,-38.2952,0,0
72,-0.209601,-5131.63,-0.31372,-0.280178,8.11197,-0.0705773,-5425.72,294.086,91.0143,304.038,-6566.17,745.4,332.381,-38.2952,0,0
73,-0.222336,-5130.93,0.391738,-0.292913,7.82236,-0.0705772,-5425.72,294.792,91.0136,304.036,-6566.17,745.402,333.087,-38.2952,0,0
74,-0.235072,-5130.38,0.934948,-0.305649,8.01515,-0.0705771,-5425.72,295.336,91.0115,304.032,-6566.17,745.408,333.631,-38.295,0,0
