step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.590904,-3382.05,0,-0.664813,-9.57557,10,-4200.73,818.516,638.923,1143.81,-6433.7,450.24,1086.09,-267.575
1,-0.577882,-3384.22,-2.17021,-0.651648,-2.04037,10,-4200.44,815.794,636.152,1145.03,-6433.04,451.428,1084.39,-268.598
2,-0.564916,-3388.38,-6.33055,-0.638484,5.29788,10,-4198.23,809.926,638.122,1145.88,-6433,450.769,1083.33,-273.403
3,-0.551454,-3392.3,-10.2543,-0.625319,11.8375,10,-4203.7,811.543,642.016,1140.37,-6434.96,448.866,1089.98,-278.436
4,-0.53864,-3391.19,-9.1467,-0.612155,-1.44955,10,-4198.2,807.078,646.778,1139.48,-6433.3,448.84,1085.33,-278.254
5,-0.525321,-3391.16,-9.11653,-0.59899,4.37349,10,-4199.59,808.426,646.04,1139.26,-6433.74,448.854,1086.81,-278.379
6,-0.512136,-3391.1,-9.05281,-0.585825,8.90405,10,-4199.29,808.191,646.923,1138.83,-6433.69,448.645,1086.52,-278.33
7,-0.498968,-3390.98,-8.93172,-0.572661,12.2675,10,-4199.07,808.09,646.677,1139.12,-6433.63,448.771,1086.11,-278.017
8,-0.485805,-3391.55,-9.50105,-0.559496,9.09633,10,-4199.02,807.545,646.798,1139.12,-6433.64,448.706,1085.58,-278.035
9,-0.472633,-3393.48,-11.4294,-0.546331,-3.56525,10,-4199.54,806.067,646.159,1139.35,-6433.73,448.676,1084.06,-277.992
10,-0.459459,-3392.17,-10.1269,-0.533167,-29.631,10,-4199.19,807.018,646.29,1139.42,-6433.65,448.749,1085.04,-278.017
11,-0.446278,-3393.11,-11.0599,-0.520002,-32.106,10,-4199.38,806.27,645.794,1139.71,-6433.7,448.825,1084.27,-278
12,-0.43312,-3394.42,-12.3732,-0.506838,-36.6761,10,-4199.43,805.007,645.74,1139.66,-6433.71,448.883,1082.97,-277.967
13,-0.419947,-3394.89,-12.8426,-0.493673,-34.2922,10,-4199.18,804.288,645.757,1139.7,-6433.62,448.986,1082.15,-277.86
14,-0.406782,-3395.27,-13.2265,-0.480508,-30.7881,10,-4199.35,804.081,645.453,1139.98,-6433.73,448.942,1081.93,-277.846
15,-0.393621,-3395.65,-13.604,-0.467344,-26.1969,10,-4199.56,803.912,645.3,1139.99,-6433.74,448.882,1081.79,-277.875
16,-0.380459,-3397.49,-15.4405,-0.454179,-30.621,10,-4199.29,801.808,645.68,1139.86,-6433.72,448.886,1079.65,-277.841
17,-0.367281,-3397.85,-15.8085,-0.441015,-25.2156,10,-4199.31,801.455,645.346,1140.04,-6433.69,449.004,1079.22,-277.765
18,-0.354111,-3398.22,-16.1729,-0.42785,-19.2745,10,-4199.38,801.159,645.236,1140.07,-6433.72,449.039,1078.9,-277.743
19,-0.34095,-3398.36,-16.3141,-0.414685,-12.8753,10,-4199.36,801.004,645.146,1140.09,-6433.7,449.097,1078.71,-277.703
20,-0.327785,-3395.8,-13.7544,-0.401521,-24.4501,10,-4199.47,803.674,645.159,1139.96,-6433.72,449.134,1081.41,-277.731
21,-0.314619,-3396.06,-14.0124,-0.388356,-14.4903,10,-4199.56,803.502,645.034,1139.98,-6433.69,449.115,1081.24,-277.735
22,-0.301455,-3396.17,-14.1251,-0.375191,-2.13455,10,-4199.45,803.276,644.946,1140.07,-6433.66,449.196,1080.99,-277.711
23,-0.288286,-3396.17,-14.1285,-0.362027,13.4565,10,-4199.33,803.156,645.2,1139.77,-6433.62,449.322,1080.86,-277.707
24,-0.275116,-3395.85,-13.8073,-0.348862,36.6435,10,-4199.29,803.432,645.484,1139.4,-6433.59,449.418,1081.18,-277.751
25,-0.261954,-3394.74,-12.6938,-0.335698,68.2392,10,-4199.41,804.669,645.71,1139.05,-6433.6,449.439,1082.53,-277.856
26,-0.248801,-3391.24,-9.19504,-0.322533,100.868,10,-4200.01,808.768,645.747,1138.62,-6433.71,449.336,1086.85,-278.085
27,-0.235657,-3390.91,-8.86803,-0.309368,160.756,10,-4202.66,811.75,646.466,1137.14,-6434.46,448.192,1090.68,-278.927
28,-0.222542,-3388.1,-6.05605,-0.296204,255.753,10,-4204.61,816.511,648.843,1133.63,-6434.82,447.736,1096.15,-279.643
29,-0.209424,-3383.95,-1.9045,-0.283039,385.209,10,-4208.59,824.645,646.088,1134.66,-6435.54,446.19,1105.34,-280.697
30,-0.196485,-3377.72,4.32094,-0.269875,556.319,10,-4210.83,833.101,653.149,1127.73,-6436.68,444.979,1115.17,-282.065
31,-0.1834,-3368.95,13.0922,-0.25671,775.985,10,-4212.82,843.864,656.75,1125.23,-6437.91,443.113,1127.57,-283.71
32,-0.170411,-3356.87,25.1778,-0.243545,1036.97,10,-4217.26,860.393,659.483,1122.04,-6439.09,440.307,1146.41,-286.019
33,-0.157493,-3341.03,41.0169,-0.230381,1337.4,10,-4222.55,881.522,665.192,1116.35,-6441.08,436.986,1170.25,-288.731
34,-0.144524,-3323.84,58.2063,-0.217216,1660.44,10,-4227.54,903.699,674.343,1106.64,-6442.2,433.682,1195.41,-291.706
35,-0.131577,-3299.13,82.9131,-0.204052,2024.71,10,-4230.42,931.292,686.791,1096.09,-6443.16,429.852,1226,-294.708
36,-0.118594,-3269.13,112.918,-0.190887,2372.85,10,-4227.85,958.722,687.436,1106.65,-6447.81,425.877,1258.44,-299.723
37,-0.105436,-3235.8,146.25,-0.177722,2528.07,10,-4227.16,991.228,699.309,1102.74,-6451,421.797,1296.74,-305.509
38,-0.0911125,-3200.69,181.351,-0.164558,2677.97,10,-4201.44,1000.68,726.427,1112.44,-6453.98,413.669,1312.9,-312.225
39,-0.0780116,-3163.58,218.463,-0.151393,2702.65,10,-4198.69,1035.11,718.182,1133.06,-6456.22,406.275,1351.44,-316.326
40,-0.0655833,-3126.34,255.709,-0.138228,2785,10,-4194.27,1067.93,739.496,1117.81,-6455.68,404.11,1385.57,-317.64
41,-0.052154,-3087.4,294.649,-0.125064,2663.84,10,-4178.2,1090.3,755.72,1124.49,-6457.15,398.742,1409.03,-318.738
42,-0.0388091,-3050.69,331.358,-0.111899,2342.38,10,-4161.37,1110.68,757.107,1142.84,-6458.91,397.59,1432.61,-321.929
43,-0.0257929,-3019.63,362.418,-0.0987346,2046.64,10,-4121.13,1101.58,761.958,1185.43,-6463.34,394.82,1429.1,-327.528
44,-0.0136008,-2993.77,388.278,-0.08557,1636.42,10,-4085.57,1091.8,777.115,1207.79,-6463.11,392.637,1421,-329.2
45,-0.000818895,-2985.25,396.798,-0.0724054,1161.96,10,-4095.29,1109.9,744.81,1229.52,-6461.45,391.83,1437.77,-327.872
46,0.0145121,-2975.84,406.203,-0.0592408,523.763,10,-4063.12,1087.27,732.385,1276.3,-6463.33,391.525,1417.32,-330.042
47,0.0286585,-2971.9,410.144,-0.0460761,48.5109,10,-4046.44,1074.53,738.394,1287.08,-6462.8,390.887,1405.72,-331.182
48,0.0416971,-2974.4,407.646,-0.0329115,-429.211,10,-4039.37,1064.97,732.738,1300.24,-6463.31,390.958,1396.31,-331.341
49,0.0548655,-2982.88,399.166,-0.0197469,-859.769,10,-4031.21,1048.34,714.907,1327.95,-6465.29,391.214,1379.24,-330.901
50,0.0678466,-2999.65,382.395,-0.00658231,-1259.02,10,-4018.98,1019.33,710.699,1342.88,-6465.6,393.043,1349.99,-330.667
51,0.081061,-3018.87,363.175,0.00658231,-1577.2,10,-4011.25,992.431,712.162,1344.19,-6464.43,396.825,1324.28,-331.845
52,0.094833,-3039.15,342.893,0.0197469,-1858.22,10,-4004.31,965.158,700.004,1357.26,-6463.89,402.315,1296.46,-331.303
53,0.108697,-3064.94,317.108,0.0329115,-2044.11,10,-4006.8,941.768,674.726,1372.96,-6461.75,407.271,1271.05,-329.283
54,0.122604,-3103.9,278.141,0.0460761,-2332.14,10,-4069.04,965.04,684.931,1297.52,-6460.67,409.18,1289.07,-324.031
55,0.135808,-3138.06,243.988,0.0592408,-2565.03,10,-4095.89,957.832,688.168,1263.6,-6460.66,412.998,1278.69,-320.858
56,0.148417,-3169.79,212.257,0.0724054,-2377.21,10,-4098.76,928.974,676.71,1267.27,-6460.08,417.334,1248.92,-319.944
57,0.16171,-3196.15,185.898,0.08557,-2448.51,10,-4124.17,928.088,646.589,1261.72,-6457.6,425.129,1242.83,-314.744
58,0.174334,-3227.72,154.326,0.0987346,-2484.84,10,-4136.47,908.755,652.939,1226.56,-6452.19,436.218,1214.17,-305.419
59,0.187595,-3258.35,123.691,0.111899,-2331.03,10,-4163.24,904.887,653.665,1197.42,-6449.92,435.589,1206.23,-301.34
60,0.200784,-3287.29,94.7525,0.125064,-2102.17,10,-4167.29,879.925,649.869,1192.24,-6447.21,437.809,1176.27,-296.349
61,0.213802,-3314.92,67.1271,0.138228,-1785.97,10,-4168.27,853.347,661.608,1171.45,-6442.75,441.433,1145.64,-292.296
