step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
43,0.174519,-3232.32,149.723,0.0987346,2354.64,10,-4136.83,904.506,665.392,1228.76,-6457.07,426.095,1214.37,-309.867
44,0.161737,-3199.25,182.797,0.08557,2450.19,10,-4115.81,916.562,666.649,1254.5,-6458.11,421.149,1229.84,-313.275
45,0.148929,-3170.87,211.171,0.0724054,2558.97,10,-4110.77,939.963,673.193,1256.93,-6459.33,418.438,1258.34,-318.374
46,0.135632,-3135.71,246.335,0.0592408,2598.02,10,-4100.38,964.673,694.504,1253.53,-6459.43,411.012,1286.18,-321.512
47,0.121159,-3100.44,281.606,0.0460761,2364.24,10,-4071.72,971.278,713.058,1268.45,-6458.72,405.488,1297.19,-325.908
48,0.108082,-3068.86,313.184,0.0329115,2074.74,10,-4054.09,985.23,707.475,1297.95,-6461.42,401.901,1312.45,-327.221
49,0.0946391,-3042.26,339.788,0.0197469,1897.77,10,-4046.08,1003.82,702.289,1315.08,-6463.6,400.151,1332.86,-329.039
50,0.0815059,-3021.49,360.551,0.00658231,1658.02,10,-4035.55,1014.06,700.773,1330.18,-6463.88,397.373,1344.64,-330.584
51,0.068544,-3001.78,380.267,-0.00658231,1325.21,10,-4032.52,1030.74,703.03,1334.88,-6464.96,394.53,1362.29,-331.549
52,0.0558828,-2983.74,398.307,-0.0197469,929.873,10,-4029.41,1045.67,713.325,1327.6,-6464.81,394.472,1376.56,-330.883
53,0.0431653,-2973.91,408.134,-0.0329115,519.492,10,-4032.02,1058.1,717.036,1322.59,-6464.36,392.72,1389.18,-331.077
54,0.030107,-2971.83,410.218,-0.0460761,14.496,10,-4045.61,1073.78,724.403,1302.28,-6464.37,392.079,1405.13,-331.349
55,0.0160286,-2976.02,406.029,-0.0592408,-566.669,10,-4065.35,1089.34,738.882,1267.12,-6462.67,391.312,1419.14,-329.809
