step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,0.22337,-5131.9,-0.75673,0.152824,-4.69413,-0.0705454,-5425.78,293.88,90.9409,303.993,-6566.2,745.49,332.153,-38.2731,0,0
39,0.210634,-5131.79,-0.642325,0.140089,-1.33992,-0.0705454,-5425.76,293.976,90.9684,304.035,-6566.24,745.475,332.248,-38.2724,0,0
40,0.197899,-5131.07,0.0772719,0.127354,-0.784994,-0.0705454,-5425.76,294.695,90.9684,304.035,-6566.24,745.475,332.968,-38.2723,0,0
41,0.185164,-5130.47,0.671094,0.114618,2.41557,-0.0705454,-5425.69,295.218,91.0668,304.263,-6566.41,745.387,333.479,-38.2608,0,0
42,0.172428,-5130.38,0.760595,0.101883,11.9809,-0.0705454,-5425.66,295.28,91.0938,304.543,-6566.59,745.292,333.529,-38.2494,0,0
43,0.159693,-5130.15,0.990656,0.0891475,24.0401,-0.0705454,-5425.66,295.51,91.0942,304.543,-6566.59,745.293,333.759,-38.2493,0,0
44,0.146958,-5130.38,0.76148,0.0764122,34.1373,-0.0705454,-5425.66,295.281,91.0951,304.542,-6566.59,745.294,333.53,-38.2492,0,0
45,0.134222,-5130.76,0.380683,0.0636768,44.5604,-0.0705454,-5425.66,294.9,91.0968,304.541,-6566.6,745.296,333.149,-38.2488,0,0
46,0.121487,-5130.08,1.06224,0.0509414,62.7241,-0.0705454,-5425.66,295.582,91.0992,304.54,-6566.6,745.298,333.83,-38.2483,0,0
47,0.108751,-5129.16,1.98182,0.0382061,81.6915,-0.0705454,-5425.66,296.502,91.1025,304.538,-6566.61,745.301,334.749,-38.2477,0,0
48,0.0960161,-5128.01,3.13866,0.0254707,99.6199,-0.0705454,-5425.66,297.658,91.1071,304.536,-6566.61,745.305,335.905,-38.2468,0,0
49,0.0832808,-5127.17,3.97605,0.0127354,109.661,-0.0705454,-5425.66,298.495,91.1131,304.534,-6566.62,745.31,336.741,-38.2457,0,0
50,0.0705454,-5126.33,4.81399,0,111.211,-0.0705454,-5425.66,299.333,91.1196,304.532,-6566.63,745.315,337.577,-38.2446,0,0
51,0.0578101,-5124.37,6.77353,-0.0127354,103.883,-0.0705454,-5425.66,301.291,91.1285,304.529,-6566.64,745.321,339.534,-38.243,0,0
52,0.0450747,-5122.55,8.59343,-0.0254707,88.393,-0.0705454,-5425.66,303.109,91.1374,304.526,-6566.65,745.328,341.351,-38.2416,0,0
53,0.0323393,-5121.64,9.50769,-0.0382061,66.9312,-0.0705454,-5425.66,304.022,91.1459,304.524,-6566.66,745.333,342.262,-38.2402,0,0
54,0.019604,-5120.97,10.177,-0.0509414,37.047,-0.0705454,-5425.66,304.689,91.1528,304.523,-6566.67,745.338,342.928,-38.2391,0,0
55,0.00686861,-5120.71,10.4312,-0.0636768,2.4674,-0.0705454,-5425.65,304.942,91.1572,304.522,-6566.67,745.341,343.18,-38.2384,0,0
56,-0.00586675,-5120.34,10.8057,-0.0764122,-35.9933,-0.0705454,-5425.65,305.316,91.1583,304.522,-6566.68,745.341,343.554,-38.2383,0,0
