step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,0.7216,6278.52,0,0.638607,-46900.5,-0.0829931,5416.71,861.81,7027.94,4550.72,-7012.67,850.717,1014.85,-153.038,0,0
1,0.675601,7529.16,1250.64,0.625835,-45775.1,-0.049766,6644.95,884.155,7813.81,4959.5,-6988.77,860.41,1037.12,-152.963,0,0
2,0.662747,5115.54,-1162.97,0.613063,-44145.1,-0.0496838,4315.89,799.655,6199.93,4322.11,-7039.18,833.026,951.111,-151.455,0,0
3,0.652271,4783.14,-1495.38,0.600291,-40174.7,-0.0519804,4045.69,737.448,5903.87,4314.13,-7016.76,844.45,888.595,-151.147,0,0
4,0.638806,4030.19,-2248.33,0.587518,-41969.1,-0.051288,3312.33,717.86,5420.45,4132.98,-7058.44,817.338,868.924,-151.063,0,0
5,0.629295,3847.54,-2430.97,0.574746,-39706.4,-0.054549,3161.68,685.86,5348.71,4020.55,-7012,804.43,834.065,-148.205,0,0
6,0.615006,2846.48,-3432.04,0.561974,-40956.6,-0.0530321,2241.4,605.075,4921.9,3523.31,-7031.02,827.213,755.697,-150.622,0,0
7,0.606296,2298.27,-3980.25,0.549202,-40190.2,-0.0570941,1689.32,608.948,4688.65,3103.44,-6966.48,863.706,756.559,-147.611,0,0
8,0.594027,1982.01,-4296.5,0.53643,-37467.8,-0.0575971,1344.15,637.857,4252.91,3219.39,-7008.5,880.363,781.837,-143.98,0,0
9,0.580588,1195.1,-5083.41,0.523658,-36618.8,-0.0569298,681.984,513.12,4050.15,2769.51,-7007.39,869.718,658.931,-145.81,0,0
10,0.569982,972.123,-5306.39,0.510886,-32626.4,-0.0590964,372.948,599.175,3678.6,2856.1,-7019.4,857.647,745.806,-146.631,0,0
