step,T,Epot,Efull,SolventMolsThroughZ,
2.655e-012,303.708,-9604.59,-5411.52,0,
2.66e-012,300.246,-9561.27,-5416.01,0,
2.665e-012,295.932,-9500.48,-5414.78,0,
2.67e-012,304.082,-9613.27,-5415.03,0,
2.675e-012,302.923,-9601.27,-5419.03,0,
2.68e-012,303.164,-9607.89,-5422.34,0,
2.685e-012,306.03,-9656.45,-5431.34,0,
2.69e-012,300.136,-9582.09,-5438.34,0,
2.695e-012,293.765,-9493.76,-5437.97,0,
2.7e-012,295.717,-9523.69,-5440.95,0,
2.705e-012,293.56,-9494.93,-5441.98,0,
2.71e-012,291.143,-9458.31,-5438.72,0,
2.715e-012,298.206,-9554.51,-5437.41,0,
2.72e-012,306.566,-9674.93,-5442.41,0,
2.725e-012,303.306,-9634.23,-5446.72,0,
2.73e-012,298.015,-9560.79,-5446.33,0,
2.735e-012,309.99,-9728.29,-5448.48,0,
2.74e-012,305.619,-9674.7,-5455.24,0,
2.745e-012,299.69,-9593.99,-5456.39,0,
2.75e-012,297.723,-9566.62,-5456.18,0,
2.755e-012,299.722,-9596.08,-5458.05,0,
2.76e-012,293.371,-9509.01,-5458.67,0,
2.765e-012,289.728,-9455.43,-5455.37,0,
2.77e-012,296.378,-9544.03,-5452.17,0,
2.775e-012,291.367,-9472.6,-5449.91,0,
2.78e-012,280.318,-9311.47,-5441.33,0,
2.785e-012,285.452,-9373.22,-5432.21,0,
2.79e-012,295.855,-9516.43,-5431.79,0,
2.795e-012,297.234,-9539.47,-5435.79,0,
2.8e-012,288.007,-9406.52,-5430.22,0,
2.805e-012,294.411,-9489.38,-5424.67,0,
2.81e-012,298.658,-9549.41,-5426.07,0,
2.815e-012,289.404,-9422.55,-5426.97,0,
2.82e-012,289.28,-9415.87,-5421.99,0,
2.825e-012,291.44,-9441.92,-5418.24,0,
2.83e-012,302.25,-9593.73,-5420.8,0,
2.835e-012,300.299,-9569.43,-5423.43,0,
2.84e-012,295.447,-9500.27,-5421.26,0,
2.845e-012,300.757,-9573.58,-5421.25,0,
2.85e-012,294.276,-9484.35,-5421.51,0,
2.855e-012,297.27,-9525.08,-5420.9,0,
2.86e-012,303.365,-9611.21,-5422.87,0,
2.865e-012,303.553,-9618.2,-5427.28,0,
2.87e-012,306.176,-9660.75,-5433.61,0,
2.875e-012,305.438,-9656.19,-5439.24,0,
2.88e-012,304.574,-9647.95,-5442.93,0,
2.885e-012,304.94,-9656.31,-5446.22,0,
2.89e-012,302.825,-9630.22,-5449.34,0,
2.895e-012,303.334,-9638.78,-5450.88,0,
2.9e-012,304.69,-9660.06,-5453.44,0,
2.905e-012,306.755,-9692.43,-5457.3,0,
2.91e-012,304.848,-9671.8,-5462.98,0,
2.915e-012,300.661,-9617.5,-5466.5,0,
2.92e-012,305.22,-9682.22,-5468.27,0,
2.925e-012,310.301,-9757.71,-5473.62,0,
2.93e-012,309.229,-9750.58,-5481.28,0,
2.935e-012,304.998,-9696.84,-5485.96,0,
2.94e-012,303.19,-9675.15,-5489.24,0,
2.945e-012,298.822,-9616.12,-5490.52,0,
2.95e-012,296.187,-9578.64,-5489.41,0,
2.955e-012,294.882,-9557.78,-5486.57,0,
2.96e-012,300.989,-9642.2,-5486.67,0,
2.965e-012,300.859,-9642.61,-5488.88,0,
2.97e-012,299.992,-9632.89,-5491.13,0,
2.975e-012,299.779,-9631.96,-5493.14,0,
2.98e-012,304.867,-9707.96,-5498.9,0,
2.985e-012,304.545,-9708.57,-5503.95,0,
2.99e-012,304.824,-9714.87,-5506.39,0,
2.995e-012,304.275,-9712.2,-5511.3,0,
3e-012,303.002,-9698.12,-5514.8,0,
3.005e-012,309.308,-9801.28,-5530.9,0,
3.01e-012,310.673,-9836.86,-5547.62,0,
3.015e-012,305.109,-9767.87,-5555.46,0,
3.02e-012,307.92,-9813.69,-5562.48,0,
3.025e-012,302.786,-9747.33,-5567,0,
3.03e-012,298.961,-9696.18,-5568.65,0,
3.035e-012,299.639,-9710.8,-5573.9,0,
3.04e-012,294.084,-9639.56,-5579.36,0,
3.045e-012,293.509,-9631.65,-5579.39,0,
3.05e-012,293.311,-9626.72,-5577.2,0,
3.055e-012,294.447,-9639.67,-5574.46,0,
3.06e-012,300.888,-9728.67,-5574.54,0,
3.065e-012,299.376,-9709.13,-5575.88,0,
3.07e-012,303.099,-9763.36,-5578.7,0,
3.075e-012,297.174,-9681.9,-5579.04,0,
3.08e-012,297.292,-9689.15,-5584.65,0,
3.085e-012,290.535,-9601.13,-5589.93,0,
3.09e-012,293.268,-9637.98,-5589.05,0,
3.095e-012,296.364,-9681.25,-5589.58,0,
3.1e-012,296.343,-9679.49,-5588.11,0,
3.105e-012,295.988,-9673.67,-5587.19,0,
3.11e-012,299.704,-9725.26,-5587.47,0,
3.115e-012,305.475,-9807.47,-5590.01,0,
3.12e-012,296.187,-9680.38,-5591.16,0,
3.125e-012,294.645,-9654.89,-5586.95,0,
3.13e-012,296.555,-9678.84,-5584.52,0,
3.135e-012,293.715,-9635.47,-5580.36,0,
3.14e-012,299.343,-9710.81,-5578,0,
3.145e-012,297.678,-9687.25,-5577.44,0,
3.15e-012,293.752,-9630.11,-5574.49,0,
3.155e-012,294.245,-9632.68,-5570.26,0,
3.16e-012,286.797,-9523.64,-5564.06,0,
3.165e-012,287.454,-9524.87,-5556.22,0,
3.17e-012,291.24,-9570.76,-5549.83,0,
3.175e-012,290.068,-9549.41,-5544.66,0,
3.18e-012,296.127,-9628.02,-5539.62,0,
3.185e-012,289.193,-9530.78,-5538.11,0,
3.19e-012,282.508,-9429.17,-5528.79,0,
3.195e-012,287.208,-9483.78,-5518.51,0,
3.2e-012,290.111,-9517.9,-5512.56,0,
3.205e-012,293.337,-9556.9,-5507.02,0,
3.21e-012,297.793,-9617.13,-5505.73,0,
3.215e-012,298.899,-9632.7,-5506.03,0,
3.22e-012,303.104,-9692.96,-5508.24,0,
3.225e-012,296.271,-9600.74,-5510.35,0,
3.23e-012,293.452,-9557.93,-5506.46,0,
3.235e-012,291.593,-9529.9,-5504.1,0,
3.24e-012,290.207,-9505.79,-5499.12,0,
3.245e-012,289.305,-9487.91,-5493.7,0,
3.25e-012,292.828,-9531.28,-5488.42,0,
3.255e-012,292.259,-9518.39,-5483.4,0,
3.26e-012,291.088,-9497.51,-5478.68,0,
3.265e-012,293.001,-9517.59,-5472.35,0,
3.27e-012,296.261,-9559.57,-5469.31,0,
3.275e-012,293.266,-9515.5,-5466.61,0,
3.28e-012,289.847,-9464.11,-5462.41,0,
3.285e-012,291.963,-9488.37,-5457.46,0,
3.29e-012,299.42,-9589.84,-5455.97,0,
3.295e-012,294.035,-9517.49,-5457.97,0,
3.3e-012,292.621,-9494.73,-5454.73,0,
3.305e-012,297.556,-9561.46,-5453.33,0,
3.31e-012,297.408,-9558.86,-5452.78,0,
3.315e-012,299.943,-9592.61,-5451.53,0,
3.32e-012,299.738,-9590.61,-5452.35,0,
3.325e-012,300.673,-9603.85,-5452.69,0,
3.33e-012,297.305,-9557.22,-5452.56,0,
3.335e-012,290.022,-9451.96,-5447.85,0,
3.34e-012,297.495,-9550.08,-5442.8,0,
3.345e-012,304.884,-9656.61,-5447.3,0,
3.35e-012,303.71,-9644.68,-5451.59,0,
3.355e-012,296.681,-9548.47,-5452.42,0,
3.36e-012,299.761,-9589.57,-5451,0,
3.365e-012,298.999,-9581.22,-5453.16,0,
3.37e-012,297.833,-9564.53,-5452.57,0,
3.375e-012,297.919,-9564.46,-5451.32,0,
3.38e-012,300.774,-9605.66,-5453.09,0,
3.385e-012,292.992,-9499.18,-5454.06,0,
3.39e-012,296.167,-9540.48,-5451.53,0,
3.395e-012,304.854,-9662.02,-5453.13,0,
3.4e-012,305.171,-9670.61,-5457.35,0,
3.405e-012,304.206,-9662.26,-5462.31,0,
3.41e-012,296.472,-9557.88,-5464.72,0,
3.415e-012,293.795,-9519.97,-5463.77,0,
3.42e-012,298.768,-9585.8,-5460.94,0,
3.425e-012,294.532,-9525.02,-5458.64,0,
3.43e-012,295.736,-9538.16,-5455.16,0,
3.435e-012,304.802,-9661.89,-5453.72,0,
3.44e-012,307.063,-9699.54,-5460.16,0,
3.445e-012,293.143,-9507.56,-5460.36,0,
3.45e-012,286.475,-9408.84,-5453.69,0,
3.455e-012,294.694,-9516.22,-5447.6,0,
3.46e-012,296.149,-9532.67,-5443.96,0,
3.465e-012,301.996,-9612.82,-5443.38,0,
3.47e-012,309.842,-9724.59,-5446.83,0,
3.475e-012,304.106,-9650.81,-5452.25,0,
3.48e-012,306.131,-9682.76,-5456.24,0,
3.485e-012,305.974,-9686.55,-5462.2,0,
3.49e-012,308.074,-9721.06,-5467.72,0,
3.495e-012,303.011,-9654.4,-5470.96,0,
3.5e-012,305.902,-9697.56,-5474.2,0,
3.505e-012,308.021,-9733.28,-5480.66,0,
3.51e-012,293.144,-9529.02,-5481.81,0,
3.515e-012,289.949,-9479.72,-5476.61,0,
3.52e-012,289.277,-9463.06,-5469.24,0,
3.525e-012,288.567,-9448.63,-5464.6,0,
3.53e-012,296.049,-9547.2,-5459.87,0,
3.535e-012,297.688,-9567.31,-5457.36,0,
3.54e-012,301.868,-9625.34,-5457.67,0,
3.545e-012,293.995,-9514.65,-5455.68,0,
3.55e-012,298.166,-9567.86,-5451.3,0,
3.555e-012,313.39,-9783.44,-5456.71,0,
3.56e-012,299.031,-9590.3,-5461.8,0,
3.565e-012,296.529,-9554.66,-5460.72,0,
3.57e-012,309.551,-9737.34,-5463.59,0,
3.575e-012,307.136,-9711.25,-5470.86,0,
3.58e-012,301.585,-9638.95,-5475.2,0,
3.585e-012,301.56,-9642.24,-5478.83,0,
3.59e-012,300.953,-9637.07,-5482.04,0,
3.595e-012,298.384,-9603.23,-5483.66,0,
3.6e-012,298.771,-9606.9,-5481.99,0,
3.605e-012,300.511,-9629.45,-5480.52,0,
3.61e-012,304.45,-9685.95,-5482.64,0,
3.615e-012,301.174,-9641.6,-5483.52,0,
3.62e-012,299.105,-9614.32,-5484.8,0,
3.625e-012,304.445,-9691.73,-5488.48,0,
3.63e-012,308.722,-9759.69,-5497.4,0,
3.635e-012,301.179,-9661.52,-5503.37,0,
3.64e-012,294.431,-9566.08,-5501.08,0,
3.645e-012,297.143,-9600.96,-5498.53,0,
3.65e-012,300.984,-9654.57,-5499.11,0,
3.655e-012,301.371,-9662.92,-5502.12,0,
3.66e-012,297.695,-9615.78,-5505.74,0,
3.665e-012,292.748,-9544.54,-5502.79,0,
3.67e-012,295.873,-9584.37,-5499.48,0,
3.675e-012,291.043,-9515.61,-5497.39,0,
3.68e-012,296.413,-9586.34,-5493.99,0,
3.685e-012,303.306,-9681.18,-5493.66,0,
3.69e-012,301.663,-9660.22,-5495.38,0,
3.695e-012,296.305,-9587.87,-5497.01,0,
3.7e-012,288.816,-9479.27,-5491.8,0,
3.705e-012,294.108,-9550.65,-5490.13,0,
3.71e-012,297.748,-9603.98,-5493.2,0,
3.715e-012,295.797,-9581.38,-5497.54,0,
3.72e-012,299.841,-9640.56,-5500.88,0,
3.725e-012,292.244,-9537.96,-5503.17,0,
3.73e-012,290.015,-9507.58,-5503.56,0,
3.735e-012,291.709,-9527.63,-5500.22,0,
3.74e-012,292.632,-9533.83,-5493.69,0,
3.745e-012,303.033,-9676.49,-5492.74,0,
3.75e-012,303.296,-9681.21,-5493.83,0,
3.755e-012,307.73,-9747.12,-5498.52,0,
3.76e-012,302.057,-9672.78,-5502.52,0,
3.765e-012,301.689,-9672.37,-5507.18,0,
3.77e-012,299.45,-9642.42,-5508.14,0,
3.775e-012,303.008,-9693.28,-5509.88,0,
3.78e-012,298.581,-9633.62,-5511.33,0,
3.785e-012,297.279,-9614.53,-5510.23,0,
3.79e-012,295.142,-9584.46,-5509.66,0,
3.795e-012,294.51,-9572.31,-5506.24,0,
3.8e-012,292.652,-9542.01,-5501.59,0,
3.805e-012,306.977,-9740.17,-5501.97,0,
3.81e-012,301.769,-9670.76,-5504.47,0,
3.815e-012,300.144,-9650.5,-5506.63,0,
3.82e-012,295.373,-9581.76,-5503.77,0,
3.825e-012,300.135,-9646.14,-5502.41,0,
3.83e-012,302.745,-9684.68,-5504.91,0,
3.835e-012,295.759,-9587.68,-5504.37,0,
3.84e-012,292.623,-9543.56,-5503.53,0,
3.845e-012,287.942,-9475.5,-5500.1,0,
3.85e-012,281.683,-9378.98,-5489.99,0,
3.855e-012,285.804,-9426.24,-5480.36,0,
3.86e-012,293.298,-9525.85,-5476.5,0,
3.865e-012,299.592,-9611.58,-5475.34,0,
3.87e-012,294.903,-9548.61,-5477.11,0,
3.875e-012,292.755,-9524.68,-5482.83,0,
3.88e-012,299.641,-9621.22,-5484.3,0,
3.885e-012,291.684,-9511.99,-5484.92,0,
3.89e-012,289.82,-9480.23,-5478.9,0,
3.895e-012,291.365,-9495.41,-5472.76,0,
3.9e-012,298.479,-9590.62,-5469.75,0,
3.905e-012,299.417,-9601.98,-5468.15,0,
3.91e-012,302.373,-9644.74,-5470.1,0,
3.915e-012,301.309,-9630.44,-5470.49,0,
3.92e-012,302.673,-9651.8,-5473.02,0,
3.925e-012,297.72,-9585.13,-5474.74,0,
3.93e-012,304.135,-9673.12,-5474.16,0,
3.935e-012,312.15,-9793.21,-5483.59,0,
3.94e-012,308.958,-9758.33,-5492.79,0,
3.945e-012,295.024,-9568.72,-5495.54,0,
3.95e-012,294.104,-9551.83,-5491.36,0,
3.955e-012,294.699,-9556.83,-5488.14,0,
3.96e-012,290.011,-9486.62,-5482.65,0,
3.965e-012,299.825,-9617.82,-5478.37,0,
3.97e-012,303.757,-9676.3,-5482.56,0,
3.975e-012,298.342,-9603.47,-5484.5,0,
3.98e-012,296.922,-9580.78,-5481.41,0,
3.985e-012,302.964,-9664.88,-5482.08,0,
3.99e-012,293.789,-9536.74,-5480.61,0,
3.995e-012,298.419,-9597.49,-5477.45,0,
4e-012,308.174,-9735.44,-5480.72,0,
4.005e-012,304.867,-9694.96,-5485.89,0,
4.01e-012,299.501,-9623.02,-5488.03,0,
4.015e-012,298.821,-9617.48,-5491.89,0,
4.02e-012,304.201,-9695.55,-5495.67,0,
4.025e-012,306.409,-9729.68,-5499.32,0,
4.03e-012,302.131,-9674.73,-5503.44,0,
4.035e-012,313.468,-9836.53,-5508.71,0,
4.04e-012,306.462,-9747.85,-5516.77,0,
4.045e-012,299.538,-9656.51,-5521.02,0,
4.05e-012,304.914,-9732.94,-5523.22,0,
4.055e-012,306.112,-9754.28,-5528.03,0,
4.06e-012,301.493,-9699.29,-5536.8,0,
4.065e-012,297.385,-9644.54,-5538.77,0,
4.07e-012,293.382,-9587.48,-5536.98,0,
4.075e-012,298.675,-9663.77,-5540.19,0,
4.08e-012,292.865,-9587.89,-5544.53,0,
4.085e-012,293.922,-9600.85,-5542.89,0,
4.09e-012,300.452,-9690.15,-5542.03,0,
4.095e-012,303.388,-9734.15,-5545.49,0,
4.1e-012,301.315,-9709.21,-5549.19,0,
4.105e-012,305.121,-9768.97,-5556.4,0,
4.11e-012,297.319,-9665.33,-5560.48,0,
4.115e-012,298.925,-9688.47,-5561.44,0,
4.12e-012,296.289,-9650.59,-5559.95,0,
4.125e-012,299.417,-9691.24,-5557.42,0,
4.13e-012,308.851,-9826.35,-5562.27,0,
4.135e-012,308.672,-9832.61,-5571,0,
4.14e-012,308.262,-9834.28,-5578.34,0,
4.145e-012,297.769,-9692.05,-5580.98,0,
4.15e-012,295.288,-9655.06,-5578.24,0,
4.155e-012,302.55,-9755.87,-5578.79,0,
4.16e-012,296.522,-9673.14,-5579.29,0,
4.165e-012,299.553,-9715.49,-5579.8,0,
4.17e-012,297.963,-9696.11,-5582.37,0,
4.175e-012,290.392,-9587.71,-5578.48,0,
4.18e-012,291.43,-9595.66,-5572.11,0,
4.185e-012,292.746,-9608.11,-5566.38,0,
4.19e-012,295.731,-9646.47,-5563.53,0,
4.195e-012,295.749,-9646.07,-5562.89,0,
4.2e-012,300.776,-9716.92,-5564.34,0,
4.205e-012,302.142,-9739.76,-5568.32,0,
4.21e-012,293.419,-9625.58,-5574.56,0,
4.215e-012,293.863,-9634.41,-5577.26,0,
4.22e-012,299.768,-9719.59,-5580.92,0,
4.225e-012,299.575,-9721.46,-5585.45,0,
4.23e-012,289.38,-9577.35,-5582.11,0,
4.235e-012,288.282,-9553.97,-5573.87,0,
4.24e-012,297.029,-9669.38,-5568.52,0,
4.245e-012,296.923,-9664.98,-5565.59,0,
4.25e-012,302.362,-9740.04,-5565.56,0,
4.255e-012,298.872,-9692.5,-5566.2,0,
4.26e-012,288.665,-9548.74,-5563.37,0,
4.265e-012,288.248,-9536.23,-5556.61,0,
4.27e-012,288.561,-9533.46,-5549.51,0,
4.275e-012,293.789,-9604.68,-5548.56,0,
4.28e-012,288.816,-9530.99,-5543.52,0,
4.285e-012,285.059,-9470.07,-5534.48,0,
4.29e-012,290.109,-9531.5,-5526.19,0,
4.295e-012,287.237,-9483.78,-5518.11,0,
4.3e-012,292.727,-9552.28,-5510.82,0,
4.305e-012,299.366,-9645.04,-5511.92,0,
4.31e-012,297.919,-9626.1,-5512.96,0,
4.315e-012,291.319,-9535.97,-5513.95,0,
4.32e-012,291.651,-9536.85,-5510.24,0,
4.325e-012,297.156,-9609.92,-5507.32,0,
4.33e-012,294.033,-9563.96,-5504.47,0,
4.335e-012,294.396,-9564.84,-5500.34,0,
4.34e-012,297.154,-9605.04,-5502.47,0,
4.345e-012,291.316,-9526.28,-5504.3,0,
4.35e-012,289.595,-9495.3,-5497.09,0,
4.355e-012,293.868,-9549.49,-5492.29,0,
4.36e-012,291.389,-9510.87,-5487.87,0,
4.365e-012,288.037,-9458.71,-5482,0,
4.37e-012,285.698,-9419.82,-5475.4,0,
4.375e-012,292.527,-9507.4,-5468.7,0,
4.38e-012,295.822,-9550.78,-5466.6,0,
4.385e-012,291.859,-9492.31,-5462.84,0,
4.39e-012,289.766,-9457,-5456.42,0,
4.395e-012,289.942,-9452.88,-5449.86,0,
4.4e-012,293.716,-9499.87,-5444.75,0,
4.405e-012,307.259,-9688.96,-5446.86,0,
4.41e-012,308.702,-9715.6,-5453.59,0,
4.415e-012,305.025,-9673.42,-5462.18,0,
4.42e-012,297.708,-9581.49,-5471.25,0,
4.425e-012,289.071,-9465.59,-5474.6,0,
4.43e-012,292.001,-9512.06,-5480.63,0,
4.435e-012,290.536,-9494.8,-5483.59,0,
4.44e-012,283.117,-9390.55,-5481.77,0,
4.445e-012,283.034,-9387.24,-5479.6,0,
4.45e-012,284.698,-9404.08,-5473.47,0,
4.455e-012,288.544,-9453.95,-5470.25,0,
4.46e-012,289.923,-9467.46,-5464.71,0,
4.465e-012,290.639,-9471.6,-5458.96,0,
4.47e-012,301.796,-9625.1,-5458.43,0,
4.475e-012,293.994,-9516.79,-5457.83,0,
4.48e-012,295.96,-9541.21,-5455.12,0,
4.485e-012,292.775,-9493.38,-5451.25,0,
4.49e-012,292.25,-9480.76,-5445.89,0,
4.495e-012,293.224,-9489.12,-5440.79,0,
4.5e-012,297.493,-9546.9,-5439.65,0,
4.505e-012,294.67,-9510.82,-5442.54,0,
4.51e-012,287.972,-9417.24,-5441.43,0,
4.515e-012,291.004,-9453.79,-5436.12,0,
4.52e-012,291.728,-9459.37,-5431.7,0,
4.525e-012,293.067,-9471.81,-5425.65,0,
4.53e-012,302.945,-9608.86,-5426.33,0,
4.535e-012,305.725,-9653.01,-5432.1,0,
4.54e-012,297.125,-9535.83,-5433.65,0,
4.545e-012,306.145,-9660.2,-5433.48,0,
4.55e-012,307.405,-9684.15,-5440.04,0,
4.555e-012,296.283,-9534.74,-5444.18,0,
4.56e-012,300.474,-9592.09,-5443.67,0,
4.565e-012,303.638,-9639.29,-5447.18,0,
4.57e-012,290.244,-9455.52,-5448.34,0,
4.575e-012,287.898,-9417.84,-5443.05,0,
4.58e-012,294.034,-9498.48,-5438.98,0,
4.585e-012,293.463,-9489.59,-5437.97,0,
4.59e-012,288.136,-9410.28,-5432.2,0,
4.595e-012,301.96,-9599.51,-5430.57,0,
4.6e-012,297.007,-9532.07,-5431.53,0,
4.605e-012,293.421,-9481.1,-5430.07,0,
4.61e-012,296.507,-9518.34,-5424.69,0,
4.615e-012,301.839,-9592.38,-5425.12,0,
4.62e-012,294.118,-9485.08,-5424.42,0,
4.625e-012,302.164,-9598.7,-5426.96,0,
4.63e-012,296.995,-9529.31,-5428.92,0,
4.635e-012,300.63,-9583.21,-5432.63,0,
4.64e-012,296.372,-9525.18,-5433.39,0,
4.645e-012,291.264,-9453.09,-5431.84,0,
4.65e-012,294.318,-9488.89,-5425.46,0,
4.655e-012,290.942,-9438.5,-5421.68,0,
4.66e-012,291.717,-9443.55,-5416.04,0,
4.665e-012,303.383,-9604.79,-5416.2,0,
4.67e-012,297.981,-9540,-5426,0,
4.675e-012,304.733,-9637.56,-5430.34,0,
4.68e-012,305.2,-9650.57,-5436.9,0,
4.685e-012,307.534,-9688.08,-5442.19,0,
4.69e-012,300.288,-9592.92,-5447.07,0,
4.695e-012,295.424,-9532.72,-5454.03,0,
4.7e-012,290.633,-9475.63,-5463.08,0,
4.705e-012,286.902,-9417.23,-5456.19,0,
4.71e-012,281.602,-9333.65,-5445.79,0,
4.715e-012,291.812,-9465.12,-5436.29,0,
4.72e-012,297.53,-9543.54,-5435.77,0,
4.725e-012,292.866,-9478.75,-5435.37,0,
4.73e-012,286.319,-9381.91,-5428.91,0,
4.735e-012,282.91,-9325.4,-5419.48,0,
4.74e-012,279.555,-9268.43,-5408.83,0,
4.745e-012,286.996,-9361.15,-5398.81,0,
4.75e-012,290.749,-9405.45,-5391.29,0,
4.755e-012,303.722,-9583.54,-5390.27,0,
4.76e-012,297.272,-9496.12,-5391.91,0,
4.765e-012,297.218,-9492.02,-5388.56,0,
4.77e-012,304.668,-9598.55,-5392.22,0,
4.775e-012,300.742,-9548.88,-5396.76,0,
4.78e-012,289.456,-9389.36,-5393.07,0,
4.785e-012,300.661,-9541.72,-5390.73,0,
4.79e-012,298.279,-9508.15,-5390.03,0,
4.795e-012,295.666,-9470.86,-5388.82,0,
4.8e-012,299.307,-9521.18,-5388.87,0,
4.805e-012,294.904,-9460.68,-5389.17,0,
4.81e-012,300.557,-9543.91,-5394.34,0,
4.815e-012,294.338,-9460.78,-5397.08,0,
4.82e-012,285.682,-9337.04,-5392.84,0,
4.825e-012,294.076,-9446.88,-5386.79,0,
4.83e-012,302.945,-9569.16,-5386.62,0,
4.835e-012,300.396,-9537.68,-5390.34,0,
4.84e-012,295.787,-9473.28,-5389.57,0,
4.845e-012,292.956,-9430.42,-5385.79,0,
4.85e-012,290.855,-9397.6,-5381.98,0,
4.855e-012,281.646,-9259.76,-5371.28,0,
4.86e-012,293.409,-9415.04,-5364.17,0,
4.865e-012,298.564,-9485.7,-5363.65,0,
4.87e-012,294.282,-9426.79,-5363.86,0,
4.875e-012,298.578,-9486.18,-5363.95,0,
4.88e-012,296.339,-9454.61,-5363.29,0,
4.885e-012,295.872,-9446.21,-5361.33,0,
4.89e-012,294.607,-9428.19,-5360.77,0,
4.895e-012,283.035,-9262.14,-5354.49,0,
4.9e-012,286.815,-9303.94,-5344.1,0,
4.905e-012,285.213,-9272.24,-5334.52,0,
4.91e-012,289.53,-9325.28,-5327.96,0,
4.915e-012,289.302,-9315.76,-5321.58,0,
4.92e-012,298.022,-9431.38,-5316.82,0,
4.925e-012,298.712,-9441.84,-5317.75,0,
4.93e-012,285.359,-9250.56,-5310.83,0,
4.935e-012,294.105,-9365.6,-5305.11,0,
4.94e-012,295.415,-9379.13,-5300.55,0,
4.945e-012,300.913,-9454.22,-5299.73,0,
4.95e-012,306.537,-9536.76,-5304.63,0,
4.955e-012,302.849,-9492.66,-5311.46,0,
4.96e-012,298.092,-9433.36,-5317.82,0,
4.965e-012,297.931,-9436.27,-5322.96,0,
4.97e-012,293.084,-9370,-5323.62,0,
4.975e-012,295.898,-9406.27,-5321.03,0,
4.98e-012,300.64,-9469.45,-5318.75,0,
4.985e-012,293.44,-9368.91,-5317.61,0,
4.99e-012,297.912,-9428.9,-5315.86,0,
4.995e-012,302.257,-9491.53,-5318.5,0,
5e-012,299.751,-9460.25,-5321.81,0,
5.005e-012,296.776,-9428.22,-5330.86,0,
5.01e-012,294.855,-9404.71,-5333.87,0,
5.015e-012,294.158,-9396.37,-5335.16,0,
5.02e-012,279.564,-9185.72,-5326,0,
5.025e-012,292.527,-9355.01,-5316.31,0,
5.03e-012,297.866,-9428.47,-5316.05,0,
5.035e-012,298.322,-9434.36,-5315.65,0,
5.04e-012,294.917,-9385.65,-5313.95,0,
5.045e-012,294.612,-9377.42,-5309.94,0,
5.05e-012,289.178,-9299.77,-5307.31,0,
5.055e-012,293.261,-9351.81,-5302.98,0,
5.06e-012,293.937,-9363.82,-5305.66,0,
5.065e-012,297.919,-9421.23,-5308.1,0,
5.07e-012,295.539,-9391,-5310.71,0,
5.075e-012,295.955,-9395.1,-5309.08,0,
5.08e-012,303.22,-9497.15,-5310.81,0,
5.085e-012,299.953,-9454.38,-5313.16,0,
5.09e-012,289.279,-9302.58,-5308.72,0,
5.095e-012,295.975,-9389.73,-5303.43,0,
5.1e-012,292.073,-9334.23,-5301.8,0,
5.105e-012,293.7,-9352.34,-5297.45,0,
5.11e-012,300.129,-9439.81,-5296.15,0,
5.115e-012,305.865,-9523.97,-5301.13,0,
5.12e-012,298.355,-9426.97,-5307.81,0,
5.125e-012,295.748,-9392.99,-5309.82,0,
5.13e-012,301.285,-9469.57,-5309.95,0,
5.135e-012,291.848,-9339.04,-5309.72,0,
5.14e-012,297.72,-9415.45,-5305.06,0,
5.145e-012,309.264,-9579.71,-5309.94,0,
5.15e-012,305.478,-9537.3,-5319.79,0,
5.155e-012,296.894,-9418.52,-5319.54,0,
5.16e-012,301.979,-9490.07,-5320.87,0,
5.165e-012,295.078,-9394.69,-5320.78,0,
5.17e-012,303.601,-9511.06,-5319.48,0,
5.175e-012,310.763,-9614.19,-5323.72,0,
5.18e-012,312.346,-9646.23,-5333.9,0,
5.185e-012,291.561,-9359.32,-5333.95,0,
5.19e-012,298.007,-9446.85,-5332.49,0,
5.195e-012,302.339,-9506.49,-5332.32,0,
5.2e-012,307.998,-9592.18,-5339.89,0,
5.205e-012,302.493,-9522.37,-5346.08,0,
5.21e-012,297.73,-9457.32,-5346.78,0,
5.215e-012,301.009,-9502.94,-5347.14,0,
5.22e-012,299.188,-9482.32,-5351.66,0,
5.225e-012,292.733,-9396.3,-5354.76,0,
5.23e-012,306.046,-9585.41,-5360.07,0,
5.235e-012,303.961,-9562.37,-5365.81,0,
5.24e-012,303.623,-9565.76,-5373.87,0,
5.245e-012,303.229,-9566.07,-5379.61,0,
5.25e-012,305.747,-9603.81,-5382.6,0,
5.255e-012,305.018,-9599.12,-5387.96,0,
5.26e-012,287.534,-9354.13,-5384.36,0,
5.265e-012,293.226,-9427.25,-5378.9,0,
5.27e-012,292.235,-9409.8,-5375.13,0,
5.275e-012,299.145,-9508.11,-5378.04,0,
5.28e-012,301.739,-9545.4,-5379.51,0,
5.285e-012,304.272,-9583.33,-5382.48,0,
5.29e-012,304.479,-9592.23,-5388.52,0,
5.295e-012,292.822,-9430.2,-5387.43,0,
5.3e-012,292.544,-9420.5,-5381.56,0,
5.305e-012,311.844,-9689.8,-5384.41,0,
5.31e-012,309.575,-9666.33,-5392.26,0,
5.315e-012,305.937,-9621.58,-5397.73,0,
5.32e-012,311.01,-9696.28,-5402.4,0,
5.325e-012,303.286,-9595.77,-5408.52,0,
5.33e-012,303.457,-9601.22,-5411.61,0,
5.335e-012,301.026,-9570.96,-5414.92,0,
5.34e-012,301.557,-9580.85,-5417.47,0,
