step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
44,0.160186,-3308.98,63.4931,0.08553,1171.92,100,-4194.12,885.137,653.496,1159.71,-6445.36,438.04,1178.67,-293.531
45,0.147183,-3293.55,78.9279,0.0723715,1266.54,100,-4190.29,896.744,657.144,1165.24,-6447.69,435.014,1193.83,-297.082
46,0.13415,-3276.4,96.0808,0.059213,1320.11,100,-4185.91,909.516,661.222,1170.88,-6449.85,431.838,1210.09,-300.577
47,0.121089,-3258.96,113.512,0.0460546,1315.79,100,-4181.27,922.303,665.428,1176.4,-6451.78,428.68,1226.17,-303.863
48,0.107991,-3242.05,130.428,0.0328961,1252.7,100,-4176.91,934.865,669.716,1181.14,-6453.4,425.634,1241.65,-306.785
49,0.0948474,-3226.38,146.093,0.0197377,1131.88,100,-4173.38,946.999,674.014,1184.49,-6454.7,422.807,1256.26,-309.26
50,0.0816587,-3213.36,159.114,0.00657923,951.911,100,-4171.28,957.917,678.113,1185.98,-6455.67,420.297,1269.1,-311.181
51,0.06842,-3202.49,169.99,-0.00657923,722.554,100,-4170.91,968.42,682.091,1185.15,-6456.33,418.19,1280.96,-312.539
52,0.0551387,-3193.82,178.655,-0.0197377,451.22,100,-4172.43,978.61,685.836,1181.83,-6456.68,416.583,1291.96,-313.355
53,0.0418221,-3189.79,182.689,-0.0328961,158.055,100,-4176.01,986.227,689.091,1176.12,-6456.75,415.521,1299.86,-313.635
54,0.0284797,-3189.59,182.891,-0.0460546,-150.688,100,-4181.46,991.876,691.7,1168.31,-6456.53,415.059,1305.25,-313.372
55,0.0151136,-3193.32,179.16,-0.059213,-458.725,100,-4188.49,995.175,693.419,1158.89,-6456.02,415.224,1307.75,-312.576
56,0.0017371,-3201.07,171.407,-0.0723715,-748.22,100,-4196.5,995.436,693.968,1148.7,-6455.21,416.035,1306.68,-311.241
57,-0.0116426,-3211.21,161.269,-0.08553,-1010.75,100,-4204.83,993.619,693.247,1138.52,-6454.05,417.457,1302.98,-309.356
