step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
42,-0.0386456,-3242.56,129.911,-0.111847,1340,100,-4219.36,976.795,687.21,1122.31,-6450.84,421.962,1281.06,-304.26
43,-0.0253768,-3225.76,146.718,-0.0986884,1210.16,100,-4212.74,986.982,691.051,1129.35,-6452.58,419.434,1294,-307.013
44,-0.0120573,-3211.21,161.27,-0.08553,1011.01,100,-4204.85,993.64,693.308,1138.48,-6454.06,417.435,1303.03,-309.386
45,0.00129207,-3201.07,171.408,-0.0723715,748.485,100,-4196.49,995.424,694.105,1148.58,-6455.19,416.017,1306.69,-311.271
46,0.0146738,-3193.24,179.234,-0.059213,458.984,100,-4188.52,995.274,693.524,1158.77,-6456.02,415.211,1307.89,-312.615
47,0.0280531,-3189.58,182.891,-0.0460546,150.952,100,-4181.54,991.952,691.757,1168.2,-6456.54,415.041,1305.37,-313.414
48,0.0414306,-3189.79,182.689,-0.0328961,-157.903,100,-4176.05,986.259,689.144,1176.05,-6456.75,415.507,1299.93,-313.671
49,0.0547956,-3193.82,178.656,-0.0197377,-451.1,100,-4172.46,978.64,685.858,1181.82,-6456.7,416.562,1292.05,-313.409
50,0.0681387,-3202.49,169.99,-0.00657923,-722.547,100,-4170.92,968.435,682.094,1185.14,-6456.34,418.187,1280.99,-312.558
51,0.0814559,-3213.36,159.114,0.00657923,-951.872,100,-4171.29,957.927,678.137,1185.96,-6455.67,420.29,1269.13,-311.2
52,0.0947373,-3226.38,146.093,0.0197377,-1131.89,100,-4173.39,947.007,674.032,1184.47,-6454.7,422.806,1256.27,-309.265
53,0.107976,-3242.05,130.428,0.0328961,-1252.69,100,-4176.91,934.867,669.719,1181.13,-6453.4,425.633,1241.65,-306.786
54,0.121164,-3258.96,113.512,0.0460546,-1315.86,100,-4181.26,922.3,665.391,1176.43,-6451.78,428.689,1226.15,-303.848
55,0.134307,-3276.4,96.0806,0.059213,-1320.09,100,-4185.91,909.514,661.165,1170.93,-6449.85,431.848,1210.07,-300.56
56,0.147407,-3293.55,78.928,0.0723715,-1266.5,100,-4190.3,896.754,657.103,1165.28,-6447.71,435.023,1193.83,-297.081
57,0.160468,-3308.98,63.4925,0.08553,-1171.89,100,-4194.16,885.173,653.403,1159.75,-6445.37,438.057,1178.69,-293.516
58,0.173498,-3323.45,49.0262,0.0986884,-1029.02,100,-4197.39,873.937,649.975,1154.9,-6443.06,440.789,1164.03,-290.097
59,0.1865,-3335.85,36.6306,0.111847,-863.812,100,-4199.93,864.08,647.134,1150.67,-6440.84,443.111,1151.06,-286.984
60,0.199494,-3346.08,26.3956,0.125005,-692.348,100,-4201.73,855.65,644.717,1147.32,-6438.83,445.059,1139.85,-284.197
61,0.212491,-3355.32,17.157,0.138164,-538.897,100,-4203.11,847.786,642.901,1144.67,-6437.2,446.524,1129.8,-282.009
62,0.225502,-3361.37,11.1011,0.151322,-396.43,100,-4204.05,842.672,641.51,1142.69,-6435.88,447.627,1122.94,-280.268
63,0.238534,-3365.74,6.7331,0.164481,-279.037,100,-4204.68,838.94,640.623,1141.18,-6434.88,448.388,1117.97,-279.031
64,0.25159,-3368.78,3.69298,0.177639,-187.173,100,-4205.15,836.371,639.994,1140.12,-6434.17,448.902,1114.52,-278.148
65,0.264671,-3370.77,1.70592,0.190798,-118.364,100,-4205.49,834.723,639.619,1139.34,-6433.68,449.232,1112.28,-277.562
66,0.277773,-3371.98,0.494844,0.203956,-68.4993,100,-4205.73,833.752,639.396,1138.8,-6433.36,449.437,1110.93,-277.182
67,0.290892,-3373.93,-1.45299,0.217115,-42.9435,100,-4205.95,832.018,639.227,1138.45,-6433.18,449.558,1108.96,-276.941
68,0.304024,-3373.08,-0.599522,0.230273,-28.4529,100,-4206,832.927,639.19,1138.21,-6433.07,449.661,1109.74,-276.812
69,0.317171,-3373.33,-0.8575,0.243431,-11.8425,100,-4206.08,832.749,639.178,1138.05,-6433,449.696,1109.48,-276.733
70,0.330317,-3373.41,-0.935131,0.25659,-0.714382,100,-4206.13,832.719,639.192,1137.94,-6432.97,449.712,1109.41,-276.692
71,0.343468,-3373.37,-0.89296,0.269748,6.59902,100,-4206.15,832.782,639.224,1137.87,-6432.97,449.716,1109.46,-276.677
72,0.356621,-3373.2,-0.71956,0.282907,10.9399,100,-4206.15,832.958,639.271,1137.84,-6432.97,449.71,1109.64,-276.68
73,0.369777,-3373.03,-0.555017,0.296065,13.822,100,-4206.14,833.113,639.32,1137.81,-6432.98,449.704,1109.8,-276.687
74,0.382934,-3372.84,-0.361157,0.309224,15.4796,100,-4206.13,833.288,639.371,1137.8,-6432.99,449.696,1109.99,-276.698
75,0.396092,-3371.44,1.03355,0.322382,7.51132,100,-4206.05,834.605,639.496,1137.79,-6433.01,449.676,1111.34,-276.736
