step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0147232,1.0204,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-6.59128e-005,0.0557952,-0.0370588,0.636877,0.503491,1
10,2.05317,1.02042,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-8.74016e-005,0.0557656,-0.0370743,0.636934,0.503507,1
20,2.4573,1.02044,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000104025,0.0556939,-0.0371043,0.636991,0.503518,1
30,3.09816,1.0205,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-6.11703e-005,0.0556202,-0.0371647,0.637017,0.503522,1
40,3.19576,1.02054,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000115421,0.0556272,-0.0372037,0.637174,0.503537,1
50,3.04053,1.02059,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000197135,0.0556636,-0.0372523,0.637344,0.503546,1
60,2.85594,1.02066,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.00021647,0.0556767,-0.0373219,0.637557,0.503551,1
70,2.93532,1.02075,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000174091,0.0556621,-0.0374161,0.637744,0.503548,1
80,2.67148,1.02083,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000186068,0.0556489,-0.0374951,0.637958,0.503536,1
90,2.66182,1.0209,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000222858,0.0556333,-0.0375649,0.638128,0.503519,1
100,2.5325,1.02095,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000257171,0.0556228,-0.0376183,0.638268,0.503498,1
110,11.4912,1.02103,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000293048,0.0555973,-0.0376942,0.638507,0.503452,1
120,18.2668,1.02111,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000346907,0.0555595,-0.0377803,0.638791,0.503387,1
130,22.4594,1.02121,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000341454,0.0555214,-0.037886,0.639069,0.503312,1
140,24.9963,1.02134,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000291675,0.0554932,-0.0380177,0.639384,0.503217,1
150,26.3845,1.0215,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000292971,0.0554859,-0.0381723,0.639732,0.503103,1
160,26.9647,1.02163,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000390342,0.0555254,-0.0383067,0.640055,0.502987,1
170,26.9905,1.02177,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000436886,0.0555457,-0.0384414,0.640308,0.502887,1
180,26.9683,1.02196,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000344797,0.0554785,-0.0386306,0.640516,0.502796,1
190,26.1067,1.0222,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000212905,0.0553901,-0.0388847,0.640722,0.502699,1
200,25.2924,1.02248,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000139177,0.0553539,-0.0391606,0.640899,0.502609,1
210,33.506,1.02283,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-8.3985e-005,0.0553197,-0.0395123,0.641015,0.502545,1
220,38.426,1.02333,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-2.15772e-005,0.0552544,-0.040014,0.641089,0.502501,1
230,41.3366,1.02393,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-4.99506e-005,0.0552199,-0.0406251,0.641162,0.502454,1
240,42.6073,1.02459,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000142317,0.0552169,-0.0412869,0.641211,0.502421,1
250,42.5525,1.02533,0,0,0,-4.91738e-008,1.08372e-009,0.981818,0,0,0,-0.000217298,0.055212,-0.0420244,0.64126,0.502386,1
