step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00106236,1.03048,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000267801,0.0552037,-0.0471801,0.636412,0.498949,1
10,0.15972,1.03049,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000268867,0.0552017,-0.047188,0.636563,0.49901,1
20,0.253998,1.03049,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.00028024,0.0552007,-0.0471887,0.636604,0.499019,1
30,0.345736,1.03047,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000305513,0.0552045,-0.047168,0.636662,0.499033,1
40,0.402353,1.03046,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000324819,0.0552191,-0.0471607,0.636721,0.499078,1
50,0.457152,1.03046,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000330279,0.0552303,-0.0471608,0.636817,0.499136,1
60,0.497743,1.03043,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000335722,0.0552299,-0.0471324,0.636841,0.499146,1
70,0.52354,1.03037,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000347224,0.0552285,-0.0470696,0.636848,0.499149,1
80,0.520213,1.03031,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000350063,0.055241,-0.0470137,0.636868,0.499156,1
90,0.514633,1.03028,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000344156,0.0552525,-0.0469763,0.636915,0.49917,1
100,0.509746,1.03023,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000344554,0.0552463,-0.0469333,0.636938,0.499176,1
110,9.10952,1.03005,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.00036043,0.0552021,-0.0467509,0.637097,0.499214,1
120,16.1857,1.02976,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000351976,0.0551682,-0.0464635,0.63725,0.499251,1
130,20.8552,1.02944,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000309899,0.0551538,-0.0461471,0.637425,0.499292,1
140,24.0209,1.02909,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000271528,0.0551226,-0.0457949,0.637594,0.49933,1
150,26.0891,1.02871,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000245991,0.0550901,-0.0454152,0.637759,0.499366,1
160,27.1683,1.02835,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000227479,0.0550922,-0.045057,0.63797,0.499411,1
170,27.8302,1.028,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000234228,0.0551042,-0.0447013,0.638153,0.499447,1
180,28.2397,1.02758,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000269955,0.0550925,-0.0442853,0.638303,0.499476,1
190,28.1353,1.02712,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000300419,0.0550744,-0.0438205,0.638463,0.499504,1
200,28.1046,1.02665,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.0002999,0.0550736,-0.0433569,0.638522,0.499514,1
210,37.2361,1.02612,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000282561,0.0550638,-0.0428241,0.638702,0.49954,1
220,43.3219,1.02544,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000265637,0.055013,-0.0421439,0.638759,0.499547,1
230,47.055,1.02465,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000216691,0.0549649,-0.0413604,0.638943,0.499569,1
240,49.244,1.02383,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,0.000125669,0.0549765,-0.0405346,0.638964,0.499571,1
250,50.2305,1.02295,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,6.43376e-005,0.0550119,-0.0396546,0.639101,0.499583,1
260,50.6552,1.02198,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,7.2883e-005,0.0549935,-0.0386811,0.639168,0.499588,1
270,50.4533,1.02095,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,7.71911e-005,0.054944,-0.0376551,0.639306,0.4996,1
280,50.1755,1.01992,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,5.43968e-005,0.0549182,-0.0366248,0.639468,0.499613,1
290,49.6728,1.01888,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,5.85935e-005,0.0549049,-0.0355839,0.639629,0.499626,1
300,49.181,1.01778,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,7.6218e-005,0.0548716,-0.034482,0.639793,0.499639,1
310,57.8574,1.01657,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,3.20449e-005,0.0548494,-0.0332752,0.64,0.499656,1
320,63.4761,1.01526,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,-3.27036e-005,0.0548336,-0.0319581,0.640234,0.499675,1
330,67.084,1.01386,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,-5.34426e-005,0.0547843,-0.0305591,0.640462,0.499694,1
340,69.5632,1.01241,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,-5.63227e-005,0.0547089,-0.0291115,0.640697,0.499713,1
350,71.2968,1.01102,0,0,0,-4.57872e-008,9.48256e-009,0.981818,0,0,0,-9.58259e-005,0.054672,-0.0277204,0.640979,0.499738,1
