step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00118931,1.03043,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000519618,0.0553157,-0.0471249,0.635988,0.49961,1
10,0.174483,1.03043,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000506069,0.0553076,-0.0471232,0.636029,0.499628,1
20,0.306614,1.03043,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000469696,0.0552914,-0.0471256,0.636075,0.499642,1
30,0.475911,1.03043,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000428916,0.055272,-0.0471297,0.636106,0.499646,1
40,0.652363,1.03042,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000410864,0.0552643,-0.0471206,0.636155,0.499647,1
50,0.772518,1.0304,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000411462,0.0552625,-0.0470996,0.636207,0.499645,1
60,0.877699,1.03039,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000402273,0.0552568,-0.0470892,0.636254,0.499639,1
70,0.96347,1.0304,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000385418,0.0552465,-0.0470959,0.636301,0.49963,1
80,0.990434,1.0304,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.00038596,0.0552465,-0.0470969,0.636349,0.499618,1
90,1.01429,1.03038,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000399209,0.0552526,-0.0470745,0.636396,0.499603,1
100,1.00686,1.03034,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000402642,0.0552533,-0.04704,0.636444,0.499587,1
110,10.026,1.03027,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000397597,0.0552406,-0.0469685,0.636545,0.499551,1
120,17.0649,1.03017,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000404377,0.0552281,-0.046873,0.636668,0.499506,1
130,21.6826,1.03007,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000396413,0.0552161,-0.0467679,0.636815,0.499453,1
140,24.485,1.02995,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000357628,0.0551997,-0.0466532,0.636983,0.499391,1
150,26.0217,1.02982,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000347642,0.0551846,-0.0465243,0.637143,0.49933,1
160,26.5875,1.02966,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000383037,0.0551749,-0.0463654,0.637302,0.499269,1
170,26.5567,1.02947,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000396722,0.0551612,-0.0461695,0.637459,0.499207,1
180,26.1496,1.02924,0,0,0,-4.76837e-008,1.35465e-009,0.981818,0,0,0,0.000367211,0.0551411,-0.0459469,0.637597,0.499151,1
