step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00139831,1.02995,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000280735,0.0552908,-0.0466469,0.636328,0.499937,1
10,0.246035,1.02996,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000273996,0.0552815,-0.0466585,0.636487,0.500006,1
20,0.327202,1.02997,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000261049,0.0552659,-0.0466669,0.636547,0.500024,1
30,0.452141,1.02996,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000266073,0.0552551,-0.0466577,0.636595,0.500031,1
40,0.543735,1.02993,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.0002656,0.0552491,-0.0466239,0.636642,0.500031,1
50,0.588646,1.02989,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000262828,0.0552411,-0.0465879,0.636786,0.500023,1
60,0.641217,1.02986,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000265989,0.0552272,-0.0465637,0.636861,0.500013,1
70,0.674318,1.02985,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000279886,0.0552095,-0.0465552,0.637007,0.499982,1
80,0.688501,1.02984,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000278728,0.055196,-0.0465386,0.637138,0.499943,1
90,0.700971,1.0298,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000270378,0.0551909,-0.0465024,0.637232,0.499911,1
100,0.673736,1.02975,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000268239,0.0551872,-0.0464492,0.637312,0.499879,1
110,9.26284,1.02959,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000280483,0.05516,-0.0462968,0.637485,0.499805,1
120,15.7774,1.02937,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000283164,0.0551119,-0.0460707,0.637811,0.499664,1
130,20.071,1.02914,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000297001,0.0550851,-0.0458432,0.638128,0.499526,1
140,22.8241,1.02891,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000339575,0.0550968,-0.0456127,0.638403,0.499405,1
150,24.3254,1.02864,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000387023,0.0551079,-0.045347,0.638685,0.499277,1
160,25.2581,1.02832,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000412894,0.0550918,-0.0450231,0.638928,0.499166,1
170,25.6212,1.02796,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000443501,0.0550703,-0.0446673,0.639069,0.499102,1
180,25.5956,1.02761,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000482872,0.0550556,-0.0443175,0.639155,0.499064,1
190,25.2284,1.02727,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000498489,0.0550303,-0.0439778,0.639243,0.499024,1
200,24.8961,1.0269,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000496782,0.0550023,-0.0436064,0.639289,0.499,1
210,33.5762,1.02643,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000531214,0.0549934,-0.0431357,0.639289,0.499,1
220,38.933,1.02587,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000597865,0.0549881,-0.0425719,0.639289,0.499,1
230,42.3259,1.02524,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000607129,0.0549712,-0.0419476,0.639289,0.499,1
240,44.481,1.02457,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00056375,0.0549833,-0.0412717,0.639289,0.499,1
250,45.5383,1.02385,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000553429,0.0550288,-0.0405522,0.639289,0.499,1
260,46.3104,1.02309,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000613559,0.0550254,-0.0397907,0.639289,0.499,1
270,47.3104,1.02222,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000696541,0.0549579,-0.0389216,0.639289,0.499,1
280,48.5207,1.02122,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00080845,0.0549347,-0.0379186,0.639289,0.499,1
290,49.8747,1.02011,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000918756,0.0549899,-0.0368119,0.639289,0.499,1
300,51.4594,1.01897,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00100435,0.0550194,-0.0356687,0.639289,0.499,1
310,62.581,1.01771,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00106226,0.0549891,-0.0344072,0.639289,0.499,1
320,70.0501,1.0163,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00112476,0.0549822,-0.0329917,0.639289,0.499,1
330,74.3262,1.01478,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00112123,0.0550001,-0.0314658,0.639346,0.49897,1
340,76.5745,1.01326,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00105984,0.054975,-0.0299532,0.639373,0.498956,1
350,77.364,1.01179,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000992091,0.0549561,-0.0284797,0.639443,0.498923,1
360,76.5461,1.01036,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000974776,0.0550209,-0.027045,0.639528,0.498888,1
370,74.9873,1.00895,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.00092646,0.0550991,-0.0256212,0.639658,0.498836,1
380,73.5011,1.00757,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000830657,0.0550976,-0.0242464,0.639823,0.498775,1
390,72.2229,1.00621,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000689894,0.0550596,-0.0228885,0.639995,0.498715,1
400,71.1826,1.00492,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000556491,0.0550536,-0.021594,0.640229,0.498637,1
410,79.7237,1.0037,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000414761,0.0550509,-0.0203733,0.64054,0.498537,1
420,84.8548,1.00257,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000333859,0.0550104,-0.0192463,0.64082,0.498451,1
430,87.6488,1.00141,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000286163,0.0549833,-0.0180836,0.641021,0.498393,1
440,88.8239,1.00019,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,0.000207137,0.0550294,-0.0168578,0.641185,0.498349,1
450,90.1316,0.99898,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,4.98144e-005,0.0551183,-0.0156399,0.641371,0.498303,1
460,92.3686,0.997905,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.000107612,0.0551813,-0.0145601,0.64166,0.498235,1
470,96.4397,0.996946,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.000361374,0.0551925,-0.0135986,0.642039,0.49815,1
480,101.95,0.996106,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.000718551,0.0551469,-0.0127595,0.642388,0.498075,1
490,107.413,0.995334,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.0010469,0.0550772,-0.0119903,0.642687,0.498015,1
500,111.97,0.994631,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00129604,0.055054,-0.0112876,0.643,0.497955,1
510,124.223,0.993981,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00166525,0.0550826,-0.0106343,0.643349,0.497892,1
520,131.983,0.993499,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00207363,0.0551156,-0.0101487,0.643784,0.497818,1
530,135.941,0.993226,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00231428,0.0551885,-0.00987015,0.644341,0.497724,1
540,136.146,0.993094,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00242858,0.0553239,-0.00973016,0.644944,0.497626,1
550,134.194,0.992977,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00258783,0.0554231,-0.00960733,0.64554,0.497532,1
560,132.137,0.992965,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00267897,0.0554242,-0.00959509,0.646132,0.497443,1
570,130.446,0.993189,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00259962,0.0553674,-0.00982274,0.646621,0.497372,1
580,129.384,0.993647,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00258011,0.0552364,-0.0102894,0.646937,0.497329,1
590,129.991,0.994163,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00284326,0.0550329,-0.0108165,0.647151,0.497303,1
600,132.331,0.994666,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00327297,0.0548858,-0.011327,0.6473,0.497286,1
610,143.728,0.995184,0,0,0,-2.64157e-008,3.52209e-009,0.981818,0,0,0,-0.00366533,0.0548766,-0.0118444,0.647331,0.497283,1
