step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0183924,1.02444,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-8.96752e-005,0.0555515,-0.041117,0.635269,0.501998,1
10,2.5677,1.02445,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-7.08843e-005,0.0555227,-0.0411279,0.63527,0.501999,1
20,2.78421,1.02445,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-5.96244e-005,0.0554678,-0.0411321,0.635394,0.502038,1
30,3.6972,1.02444,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-5.24179e-005,0.0554648,-0.0411143,0.635394,0.502038,1
40,4.25701,1.02447,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000114382,0.0554487,-0.0411469,0.635565,0.502072,1
50,4.10795,1.02453,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000166722,0.0554421,-0.0412145,0.635703,0.502094,1
60,3.97119,1.02456,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000175662,0.055442,-0.041236,0.635947,0.502125,1
70,3.93117,1.02451,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000149784,0.0554513,-0.0411874,0.636147,0.502143,1
80,3.4792,1.02448,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000174513,0.0554377,-0.041164,0.636408,0.502157,1
90,3.36479,1.02452,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.00021933,0.0554423,-0.0411981,0.636611,0.50216,1
100,3.09235,1.02455,0,0,0,-2.5332e-008,1.89651e-009,0.981818,0,0,0,-0.000245923,0.0554542,-0.0412264,0.636765,0.502154,1
