"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"	Angle(1 0 7)	Angle-opt(1 0 7)	Angle(1 0 19)	Angle-opt(1 0 19)	Angle(7 0 19)	Angle-opt(7 0 19)	Angle(0 1 2)	Angle-opt(0 1 2)	Angle(0 1 18)	Angle-opt(0 1 18)	Angle(2 1 18)	Angle-opt(2 1 18)	Angle(1 2 3)	Angle-opt(1 2 3)	Angle(1 2 25)	Angle-opt(1 2 25)	Angle(3 2 25)	Angle-opt(3 2 25)	Angle(2 3 4)	Angle-opt(2 3 4)	Angle(2 3 6)	Angle-opt(2 3 6)	Angle(4 3 6)	Angle-opt(4 3 6)	Angle(3 4 5)	Angle-opt(3 4 5)	Angle(3 4 28)	Angle-opt(3 4 28)	Angle(3 4 90)	Angle-opt(3 4 90)	Angle(5 4 28)	Angle-opt(5 4 28)	Angle(5 4 90)	Angle-opt(5 4 90)	Angle(28 4 90)	Angle-opt(28 4 90)	Angle(4 5 8)	Angle-opt(4 5 8)	Angle(4 5 10)	Angle-opt(4 5 10)	Angle(8 5 10)	Angle-opt(8 5 10)	Angle(3 6 7)	Angle-opt(3 6 7)	Angle(3 6 11)	Angle-opt(3 6 11)	Angle(7 6 11)	Angle-opt(7 6 11)	Angle(0 7 6)	Angle-opt(0 7 6)	Angle(0 7 64)	Angle-opt(0 7 64)	Angle(6 7 64)	Angle-opt(6 7 64)	Angle(5 8 9)	Angle-opt(5 8 9)	Angle(5 8 32)	Angle-opt(5 8 32)	Angle(9 8 32)	Angle-opt(9 8 32)	Angle(8 9 12)	Angle-opt(8 9 12)	Angle(8 9 14)	Angle-opt(8 9 14)	Angle(12 9 14)	Angle-opt(12 9 14)	Angle(5 10 11)	Angle-opt(5 10 11)	Angle(5 10 15)	Angle-opt(5 10 15)	Angle(11 10 15)	Angle-opt(11 10 15)	Angle(6 11 10)	Angle-opt(6 11 10)	Angle(6 11 91)	Angle-opt(6 11 91)	Angle(10 11 91)	Angle-opt(10 11 91)	Angle(9 12 13)	Angle-opt(9 12 13)	Angle(9 12 36)	Angle-opt(9 12 36)	Angle(9 12 101)	Angle-opt(9 12 101)	Angle(13 12 36)	Angle-opt(13 12 36)	Angle(13 12 101)	Angle-opt(13 12 101)	Angle(36 12 101)	Angle-opt(36 12 101)	Angle(9 14 15)	Angle-opt(9 14 15)	Angle(9 14 17)	Angle-opt(9 14 17)	Angle(15 14 17)	Angle-opt(15 14 17)	Angle(10 15 14)	Angle-opt(10 15 14)	Angle(10 15 68)	Angle-opt(10 15 68)	Angle(14 15 68)	Angle-opt(14 15 68)	Angle(14 17 71)	Angle-opt(14 17 71)	Angle(14 17 105)	Angle-opt(14 17 105)	Angle(71 17 105)	Angle-opt(71 17 105)	Angle(16 18 40)	Angle-opt(16 18 40)	Angle(16 18 99)	Angle-opt(16 18 99)	Angle(16 18 1)	Angle-opt(16 18 1)	Angle(40 18 99)	Angle-opt(40 18 99)	Angle(40 18 1)	Angle-opt(40 18 1)	Angle(99 18 1)	Angle-opt(99 18 1)	Angle(81 19 0)	Angle-opt(81 19 0)	Angle(81 19 107)	Angle-opt(81 19 107)	Angle(0 19 107)	Angle-opt(0 19 107)	Angle(21 20 25)	Angle-opt(21 20 25)	Angle(21 20 40)	Angle-opt(21 20 40)	Angle(25 20 40)	Angle-opt(25 20 40)	Angle(20 21 22)	Angle-opt(20 21 22)	Angle(20 21 39)	Angle-opt(20 21 39)	Angle(22 21 39)	Angle-opt(22 21 39)	Angle(21 22 23)	Angle-opt(21 22 23)	Angle(21 22 48)	Angle-opt(21 22 48)	Angle(21 22 92)	Angle-opt(21 22 92)	Angle(23 22 48)	Angle-opt(23 22 48)	Angle(23 22 92)	Angle-opt(23 22 92)	Angle(48 22 92)	Angle-opt(48 22 92)	Angle(2 25 20)	Angle-opt(2 25 20)	Angle(2 25 104)	Angle-opt(2 25 104)	Angle(20 25 104)	Angle-opt(20 25 104)	Angle(24 26 27)	Angle-opt(24 26 27)	Angle(24 26 56)	Angle-opt(24 26 56)	Angle(24 26 94)	Angle-opt(24 26 94)	Angle(27 26 56)	Angle-opt(27 26 56)	Angle(27 26 94)	Angle-opt(27 26 94)	Angle(56 26 94)	Angle-opt(56 26 94)	Angle(26 27 29)	Angle-opt(26 27 29)	Angle(26 27 31)	Angle-opt(26 27 31)	Angle(29 27 31)	Angle-opt(29 27 31)	Angle(27 29 30)	Angle-opt(27 29 30)	Angle(27 29 58)	Angle-opt(27 29 58)	Angle(30 29 58)	Angle-opt(30 29 58)	Angle(29 30 33)	Angle-opt(29 30 33)	Angle(29 30 35)	Angle-opt(29 30 35)	Angle(33 30 35)	Angle-opt(33 30 35)	Angle(27 31 32)	Angle-opt(27 31 32)	Angle(27 31 36)	Angle-opt(27 31 36)	Angle(32 31 36)	Angle-opt(32 31 36)	Angle(8 32 31)	Angle-opt(8 32 31)	Angle(8 32 100)	Angle-opt(8 32 100)	Angle(31 32 100)	Angle-opt(31 32 100)	Angle(30 33 34)	Angle-opt(30 33 34)	Angle(30 33 59)	Angle-opt(30 33 59)	Angle(30 33 84)	Angle-opt(30 33 84)	Angle(34 33 59)	Angle-opt(34 33 59)	Angle(34 33 84)	Angle-opt(34 33 84)	Angle(59 33 84)	Angle-opt(59 33 84)	Angle(33 34 37)	Angle-opt(33 34 37)	Angle(33 34 39)	Angle-opt(33 34 39)	Angle(37 34 39)	Angle-opt(37 34 39)	Angle(30 35 36)	Angle-opt(30 35 36)	Angle(30 35 38)	Angle-opt(30 35 38)	Angle(36 35 38)	Angle-opt(36 35 38)	Angle(12 36 31)	Angle-opt(12 36 31)	Angle(12 36 35)	Angle-opt(12 36 35)	Angle(31 36 35)	Angle-opt(31 36 35)	Angle(34 37 38)	Angle-opt(34 37 38)	Angle(34 37 40)	Angle-opt(34 37 40)	Angle(38 37 40)	Angle-opt(38 37 40)	Angle(35 38 37)	Angle-opt(35 38 37)	Angle(35 38 85)	Angle-opt(35 38 85)	Angle(37 38 85)	Angle-opt(37 38 85)	Angle(34 39 61)	Angle-opt(34 39 61)	Angle(34 39 21)	Angle-opt(34 39 21)	Angle(61 39 21)	Angle-opt(61 39 21)	Angle(18 40 37)	Angle-opt(18 40 37)	Angle(18 40 20)	Angle-opt(18 40 20)	Angle(37 40 20)	Angle-opt(37 40 20)	Angle(42 41 48)	Angle-opt(42 41 48)	Angle(42 41 61)	Angle-opt(42 41 61)	Angle(48 41 61)	Angle-opt(48 41 61)	Angle(41 42 43)	Angle-opt(41 42 43)	Angle(41 42 60)	Angle-opt(41 42 60)	Angle(43 42 60)	Angle-opt(43 42 60)	Angle(42 43 44)	Angle-opt(42 43 44)	Angle(42 43 67)	Angle-opt(42 43 67)	Angle(44 43 67)	Angle-opt(44 43 67)	Angle(43 44 45)	Angle-opt(43 44 45)	Angle(43 44 47)	Angle-opt(43 44 47)	Angle(45 44 47)	Angle-opt(45 44 47)	Angle(44 45 46)	Angle-opt(44 45 46)	Angle(44 45 70)	Angle-opt(44 45 70)	Angle(44 45 88)	Angle-opt(44 45 88)	Angle(46 45 70)	Angle-opt(46 45 70)	Angle(46 45 88)	Angle-opt(46 45 88)	Angle(70 45 88)	Angle-opt(70 45 88)	Angle(45 46 49)	Angle-opt(45 46 49)	Angle(45 46 51)	Angle-opt(45 46 51)	Angle(49 46 51)	Angle-opt(49 46 51)	Angle(44 47 48)	Angle-opt(44 47 48)	Angle(44 47 52)	Angle-opt(44 47 52)	Angle(48 47 52)	Angle-opt(48 47 52)	Angle(22 48 41)	Angle-opt(22 48 41)	Angle(22 48 47)	Angle-opt(22 48 47)	Angle(41 48 47)	Angle-opt(41 48 47)	Angle(46 49 50)	Angle-opt(46 49 50)	Angle(46 49 74)	Angle-opt(46 49 74)	Angle(50 49 74)	Angle-opt(50 49 74)	Angle(49 50 53)	Angle-opt(49 50 53)	Angle(49 50 55)	Angle-opt(49 50 55)	Angle(53 50 55)	Angle-opt(53 50 55)	Angle(46 51 52)	Angle-opt(46 51 52)	Angle(46 51 56)	Angle-opt(46 51 56)	Angle(52 51 56)	Angle-opt(52 51 56)	Angle(47 52 51)	Angle-opt(47 52 51)	Angle(47 52 89)	Angle-opt(47 52 89)	Angle(51 52 89)	Angle-opt(51 52 89)	Angle(50 53 54)	Angle-opt(50 53 54)	Angle(50 53 78)	Angle-opt(50 53 78)	Angle(50 53 96)	Angle-opt(50 53 96)	Angle(54 53 78)	Angle-opt(54 53 78)	Angle(54 53 96)	Angle-opt(54 53 96)	Angle(78 53 96)	Angle-opt(78 53 96)	Angle(50 55 56)	Angle-opt(50 55 56)	Angle(50 55 58)	Angle-opt(50 55 58)	Angle(56 55 58)	Angle-opt(56 55 58)	Angle(26 56 51)	Angle-opt(26 56 51)	Angle(26 56 55)	Angle-opt(26 56 55)	Angle(51 56 55)	Angle-opt(51 56 55)	Angle(29 58 55)	Angle-opt(29 58 55)	Angle(29 58 93)	Angle-opt(29 58 93)	Angle(55 58 93)	Angle-opt(55 58 93)	Angle(57 60 82)	Angle-opt(57 60 82)	Angle(57 60 98)	Angle-opt(57 60 98)	Angle(57 60 42)	Angle-opt(57 60 42)	Angle(82 60 98)	Angle-opt(82 60 98)	Angle(82 60 42)	Angle-opt(82 60 42)	Angle(98 60 42)	Angle-opt(98 60 42)	Angle(39 61 97)	Angle-opt(39 61 97)	Angle(39 61 41)	Angle-opt(39 61 41)	Angle(97 61 41)	Angle-opt(97 61 41)	Angle(63 62 67)	Angle-opt(63 62 67)	Angle(63 62 82)	Angle-opt(63 62 82)	Angle(67 62 82)	Angle-opt(67 62 82)	Angle(62 63 64)	Angle-opt(62 63 64)	Angle(62 63 81)	Angle-opt(62 63 81)	Angle(64 63 81)	Angle-opt(64 63 81)	Angle(63 64 65)	Angle-opt(63 64 65)	Angle(63 64 7)	Angle-opt(63 64 7)	Angle(63 64 106)	Angle-opt(63 64 106)	Angle(65 64 7)	Angle-opt(65 64 7)	Angle(65 64 106)	Angle-opt(65 64 106)	Angle(7 64 106)	Angle-opt(7 64 106)	Angle(43 67 62)	Angle-opt(43 67 62)	Angle(43 67 103)	Angle-opt(43 67 103)	Angle(62 67 103)	Angle-opt(62 67 103)	Angle(66 68 69)	Angle-opt(66 68 69)	Angle(66 68 15)	Angle-opt(66 68 15)	Angle(66 68 102)	Angle-opt(66 68 102)	Angle(69 68 15)	Angle-opt(69 68 15)	Angle(69 68 102)	Angle-opt(69 68 102)	Angle(15 68 102)	Angle-opt(15 68 102)	Angle(68 69 71)	Angle-opt(68 69 71)	Angle(68 69 73)	Angle-opt(68 69 73)	Angle(71 69 73)	Angle-opt(71 69 73)	Angle(69 71 72)	Angle-opt(69 71 72)	Angle(69 71 17)	Angle-opt(69 71 17)	Angle(72 71 17)	Angle-opt(72 71 17)	Angle(71 72 75)	Angle-opt(71 72 75)	Angle(71 72 77)	Angle-opt(71 72 77)	Angle(75 72 77)	Angle-opt(75 72 77)	Angle(69 73 74)	Angle-opt(69 73 74)	Angle(69 73 78)	Angle-opt(69 73 78)	Angle(74 73 78)	Angle-opt(74 73 78)	Angle(49 74 73)	Angle-opt(49 74 73)	Angle(49 74 95)	Angle-opt(49 74 95)	Angle(73 74 95)	Angle-opt(73 74 95)	Angle(72 75 76)	Angle-opt(72 75 76)	Angle(72 75 83)	Angle-opt(72 75 83)	Angle(72 75 86)	Angle-opt(72 75 86)	Angle(76 75 83)	Angle-opt(76 75 83)	Angle(76 75 86)	Angle-opt(76 75 86)	Angle(83 75 86)	Angle-opt(83 75 86)	Angle(75 76 79)	Angle-opt(75 76 79)	Angle(75 76 81)	Angle-opt(75 76 81)	Angle(79 76 81)	Angle-opt(79 76 81)	Angle(72 77 78)	Angle-opt(72 77 78)	Angle(72 77 80)	Angle-opt(72 77 80)	Angle(78 77 80)	Angle-opt(78 77 80)	Angle(53 78 73)	Angle-opt(53 78 73)	Angle(53 78 77)	Angle-opt(53 78 77)	Angle(73 78 77)	Angle-opt(73 78 77)	Angle(76 79 80)	Angle-opt(76 79 80)	Angle(76 79 82)	Angle-opt(76 79 82)	Angle(80 79 82)	Angle-opt(80 79 82)	Angle(77 80 79)	Angle-opt(77 80 79)	Angle(77 80 87)	Angle-opt(77 80 87)	Angle(79 80 87)	Angle-opt(79 80 87)	Angle(76 81 19)	Angle-opt(76 81 19)	Angle(76 81 63)	Angle-opt(76 81 63)	Angle(19 81 63)	Angle-opt(19 81 63)	Angle(60 82 79)	Angle-opt(60 82 79)	Angle(60 82 62)	Angle-opt(60 82 62)	Angle(79 82 62)	Angle-opt(79 82 62)	Angle(33 84 85)	Angle-opt(33 84 85)	Angle(84 85 38)	Angle-opt(84 85 38)	Angle(75 86 87)	Angle-opt(75 86 87)	Angle(86 87 80)	Angle-opt(86 87 80)	Angle(45 88 89)	Angle-opt(45 88 89)	Angle(88 89 52)	Angle-opt(88 89 52)	Angle(4 90 91)	Angle-opt(4 90 91)	Angle(90 91 11)	Angle-opt(90 91 11)	Angle(22 92 97)	Angle-opt(22 92 97)	Angle(58 93 94)	Angle-opt(58 93 94)	Angle(93 94 26)	Angle-opt(93 94 26)	Angle(74 95 96)	Angle-opt(74 95 96)	Angle(95 96 53)	Angle-opt(95 96 53)	Angle(61 97 92)	Angle-opt(61 97 92)	Angle(60 98 103)	Angle-opt(60 98 103)	Angle(18 99 104)	Angle-opt(18 99 104)	Angle(32 100 101)	Angle-opt(32 100 101)	Angle(100 101 12)	Angle-opt(100 101 12)	Angle(68 102 105)	Angle-opt(68 102 105)	Angle(98 103 67)	Angle-opt(98 103 67)	Angle(25 104 99)	Angle-opt(25 104 99)	Angle(102 105 17)	Angle-opt(102 105 17)	Angle(64 106 107)	Angle-opt(64 106 107)	Angle(106 107 19)	Angle-opt(106 107 19)
-60.000000	1503.315665	1538.244218	-34.928554	519.008809	1925.214433	-1415.786943	509.807919	389.872137	-424.800691	0.000000	0.000000	116.387088	-3.009754	129.229907	8.581954	112.053557	-8.594395	122.333744	2.936903	129.054360	8.512577	105.067235	-15.474548	119.145906	-0.250935	115.083471	-5.564481	122.943637	2.295685	126.105819	5.564036	119.241343	-0.155499	112.317850	-8.223933	116.035863	6.580985	118.256173	8.801295	98.387618	-11.067260	116.148372	6.693494	96.261468	-13.193410	106.373206	-3.081672	125.506936	4.965153	112.651365	-7.890418	118.290041	-1.106800	120.109985	0.713143	110.180327	-10.467625	126.463213	5.815261	120.805096	1.408254	110.317977	-10.223806	121.401059	0.859276	121.242307	1.845465	123.724235	3.076283	113.313887	-7.334065	107.646949	-12.894834	121.513494	2.116653	128.005923	7.464140	110.349178	-10.298774	119.351508	-0.045334	126.579715	5.931762	127.616305	7.616311	101.829247	-18.170747	97.752711	-22.247283	113.831430	4.376552	116.286031	6.831154	98.924015	-10.530863	114.905853	5.450975	111.838632	2.383754	98.565392	-10.889485	115.596673	-3.800169	128.345204	7.697252	113.945274	-6.702678	123.810637	4.413796	123.103450	2.561666	108.361268	-12.180515	128.564174	8.564180	102.480378	-17.519616	94.461880	-25.538114	113.896495	4.441617	113.134014	3.679136	111.594898	2.140021	97.840723	-11.614155	118.471504	9.016626	100.130030	-9.324848	128.977617	8.977623	92.734429	-27.265565	103.459728	-16.540266	124.764011	4.116059	121.632464	2.235622	108.603315	-12.044637	122.647632	2.105849	120.608115	1.211274	111.176538	-9.365245	113.121654	3.666776	117.091823	7.636945	98.960556	-10.494322	113.308963	3.854085	113.567030	4.112152	98.965097	-10.489781	128.498782	8.498788	101.967088	-18.032906	97.836839	-22.163156	121.219838	11.764960	120.692630	11.237753	51.659186	-57.795692	113.343150	3.888272	99.546403	-9.908475	99.755052	-9.699826	111.977947	-8.563836	124.043869	3.502086	120.736168	1.339326	120.588302	1.191461	110.905064	-9.742888	126.125929	5.477977	125.136225	4.594442	118.313587	-1.083255	112.426576	-8.115207	126.437393	5.789441	119.301133	-0.095709	111.178613	-9.469339	128.156454	8.156460	101.936433	-18.063561	98.969007	-21.030987	113.773856	4.318978	114.844770	5.389892	97.343681	-12.111197	116.663053	7.208175	100.543839	-8.911039	110.722222	1.267344	111.017036	-9.524747	127.789373	7.247590	118.885407	-0.511434	121.067188	1.670347	109.928839	-10.719113	126.049547	5.401595	110.963297	-9.578486	125.619681	5.077898	119.832951	0.436109	110.930844	-9.717108	121.513318	2.116476	125.823780	5.175828	127.517533	7.517539	99.279569	-20.720426	102.392169	-17.607826	126.668441	6.020489	119.402184	0.005343	110.943768	-9.704184	125.905101	5.363318	111.991050	-8.550733	117.691531	-1.705310	120.945316	1.548474	125.491144	4.843192	109.194773	-11.453179	119.065091	-0.331751	123.966878	3.425095	110.421805	-10.119978	118.071012	-1.325829	111.385055	-9.262897	126.352644	5.704692	127.123210	6.581427	121.800266	2.403424	108.661413	-11.880370	117.137757	7.682880	115.668384	6.213506	99.143764	-10.311114	113.517914	4.063037	97.178112	-12.276766	111.221583	1.766705	125.246216	4.704433	110.543654	-9.998129	120.370896	0.974055	119.019936	-0.376906	113.359215	-7.288738	124.227534	3.579582	111.969475	-8.572308	122.581416	2.039633	118.577570	-0.819272	119.975275	0.578434	126.289493	5.641541	110.870980	-9.776972	111.683627	-8.858156	119.564025	0.167183	124.794887	4.253104	111.627526	-9.020426	119.036847	-0.359995	125.586719	4.938767	127.676634	7.676640	102.094509	-17.905485	98.169387	-21.830608	114.028102	4.573224	114.623017	5.168139	97.219415	-12.235462	116.654302	7.199424	109.962239	0.507361	101.492301	-7.962577	119.731241	0.334400	125.359096	4.711144	111.957852	-8.690100	123.692434	3.150651	111.172800	-9.368983	121.037108	1.640267	124.737641	4.737647	102.282739	-17.717255	100.429062	-19.570933	116.633109	7.178232	112.879995	3.425118	109.566765	0.111888	99.109458	-10.345420	119.132310	9.677432	97.138728	-12.316150	101.503727	-18.496267	124.439635	4.439640	101.161639	-18.838355	127.357935	6.709983	121.986712	2.589870	106.540588	-14.107365	124.937553	4.395770	116.864887	-2.531955	111.714310	-8.827473	112.660188	3.205310	117.997766	8.542889	102.106827	-7.348051	114.610818	5.155940	112.514822	3.059944	94.587598	-14.867280	126.423512	6.423518	99.046483	-20.953511	102.527694	-17.472300	115.957052	6.502174	115.482404	6.027526	109.342646	-0.112231	114.828574	5.373696	101.112929	-8.341949	96.939104	-12.515774	112.719306	-7.822477	126.075007	5.533224	117.436460	-1.960382	122.949258	3.552417	109.066142	-11.581810	124.484277	3.836325	122.456747	1.914964	118.584405	-0.812436	112.936050	-7.605733	126.965595	6.317643	119.605839	0.208998	111.175614	-9.472338	126.055889	6.055894	99.224546	-20.775448	101.823942	-18.176052	119.131299	9.676421	110.476298	1.021421	95.513622	-13.941255	112.952064	3.497186	97.984927	-11.469951	119.605593	10.150716	111.385215	-9.156568	125.597974	5.056191	118.366733	-1.030109	118.816715	-0.580127	110.834297	-9.813655	126.262168	5.614216	111.239077	-9.302706	125.507215	4.965432	121.887994	2.491153	111.727552	-8.920400	120.446598	1.049757	124.334410	3.686457	127.824481	7.824487	96.162203	-23.837791	100.627242	-19.372753	124.825770	4.177818	121.878830	2.481989	109.634978	-11.012974	125.654042	5.112259	112.653160	-7.888623	119.005241	-0.391600	111.839837	-8.481300	113.789884	-6.531253	108.602988	-11.718149	115.646068	-4.675069	112.686077	-7.635060	111.639202	-8.681935	111.173726	-9.147411	115.437830	-4.883307	108.856236	-11.464901	112.973122	-7.348015	111.887671	-8.433466	114.033721	-6.287416	111.413487	-8.907650	114.614223	-5.706914	107.701503	-12.619633	110.175011	-10.146126	110.505279	-9.815858	113.333559	-6.987578	108.805904	-11.515233	116.680463	-3.640674	113.191064	-7.130073	111.693800	-8.627337	105.642060	-14.679077	115.758388	-4.562749
-59.800000	1501.371126	1536.262058	-34.890932	519.008810	1923.285657	-1415.840328	509.807919	389.879953	-424.770885	0.000000	0.000000	116.387088	-3.009754	129.229907	8.581954	112.053557	-8.594395	122.333744	2.936903	129.054360	8.512577	105.067235	-15.474548	119.145906	-0.250935	115.083471	-5.564481	122.943637	2.295685	126.105819	5.564036	119.241343	-0.155499	112.317850	-8.223933	116.035863	6.580985	118.256173	8.801295	98.387618	-11.067260	116.148372	6.693494	96.261468	-13.193410	106.373206	-3.081672	125.506936	4.965153	112.651365	-7.890418	118.290041	-1.106800	120.109985	0.713143	110.180327	-10.467625	126.463213	5.815261	120.805096	1.408254	110.317977	-10.223806	121.401059	0.859276	121.242307	1.845465	123.724235	3.076283	113.313887	-7.334065	107.646949	-12.894834	121.513494	2.116653	128.005923	7.464140	110.349178	-10.298774	119.351508	-0.045334	126.579715	5.931762	127.616305	7.616311	101.829247	-18.170747	97.752711	-22.247283	113.831430	4.376552	116.286031	6.831154	98.924015	-10.530863	114.905853	5.450975	111.838632	2.383754	98.565392	-10.889485	115.596673	-3.800169	128.345204	7.697252	113.945274	-6.702678	123.810637	4.413796	123.103450	2.561666	108.361268	-12.180515	128.564174	8.564180	102.480378	-17.519616	94.461880	-25.538114	113.896495	4.441617	113.134014	3.679136	111.594898	2.140021	97.840723	-11.614155	118.471504	9.016626	100.130030	-9.324848	128.977617	8.977623	92.734429	-27.265565	103.459728	-16.540266	124.764011	4.116059	121.632464	2.235622	108.603315	-12.044637	122.647632	2.105849	120.608115	1.211274	111.176538	-9.365245	113.121654	3.666776	117.091823	7.636945	98.960556	-10.494322	113.308963	3.854085	113.567030	4.112152	98.965097	-10.489781	128.498782	8.498788	101.967088	-18.032906	97.836839	-22.163156	121.266062	11.811184	120.736082	11.281204	51.859186	-57.595692	113.343150	3.888272	99.546403	-9.908475	99.755052	-9.699826	111.977947	-8.563836	124.043869	3.502086	120.736168	1.339326	120.588302	1.191461	110.905064	-9.742888	126.125929	5.477977	125.136225	4.594442	118.313587	-1.083255	112.426576	-8.115207	126.437393	5.789441	119.301133	-0.095709	111.178613	-9.469339	128.156454	8.156460	101.936433	-18.063561	98.969007	-21.030987	113.773856	4.318978	114.844770	5.389892	97.343681	-12.111197	116.663053	7.208175	100.543839	-8.911039	110.722222	1.267344	111.017036	-9.524747	127.789373	7.247590	118.885407	-0.511434	121.067188	1.670347	109.928839	-10.719113	126.049547	5.401595	110.963297	-9.578486	125.619681	5.077898	119.832951	0.436109	110.930844	-9.717108	121.513318	2.116476	125.823780	5.175828	127.517533	7.517539	99.279569	-20.720426	102.392169	-17.607826	126.668441	6.020489	119.402184	0.005343	110.943768	-9.704184	125.905101	5.363318	111.991050	-8.550733	117.691531	-1.705310	120.945316	1.548474	125.491144	4.843192	109.194773	-11.453179	119.065091	-0.331751	123.966878	3.425095	110.421805	-10.119978	118.071012	-1.325829	111.385055	-9.262897	126.352644	5.704692	127.123210	6.581427	121.800266	2.403424	108.661413	-11.880370	117.137757	7.682880	115.668384	6.213506	99.143764	-10.311114	113.517914	4.063037	97.178112	-12.276766	111.221583	1.766705	125.246216	4.704433	110.543654	-9.998129	120.370896	0.974055	119.019936	-0.376906	113.359215	-7.288738	124.227534	3.579582	111.969475	-8.572308	122.581416	2.039633	118.577570	-0.819272	119.975275	0.578434	126.289493	5.641541	110.870980	-9.776972	111.683627	-8.858156	119.564025	0.167183	124.794887	4.253104	111.627526	-9.020426	119.036847	-0.359995	125.586719	4.938767	127.676634	7.676640	102.094509	-17.905485	98.169387	-21.830608	114.028102	4.573224	114.623017	5.168139	97.219415	-12.235462	116.654302	7.199424	109.962239	0.507361	101.492301	-7.962577	119.731241	0.334400	125.359096	4.711144	111.957852	-8.690100	123.692434	3.150651	111.172800	-9.368983	121.037108	1.640267	124.737641	4.737647	102.282739	-17.717255	100.429062	-19.570933	116.633109	7.178232	112.879995	3.425118	109.566765	0.111888	99.109458	-10.345420	119.132310	9.677432	97.138728	-12.316150	101.503727	-18.496267	124.439635	4.439640	101.161639	-18.838355	127.357935	6.709983	121.986712	2.589870	106.540588	-14.107365	124.937553	4.395770	116.864887	-2.531955	111.714310	-8.827473	112.660188	3.205310	117.997766	8.542889	102.106827	-7.348051	114.610818	5.155940	112.514822	3.059944	94.587598	-14.867280	126.423512	6.423518	99.046483	-20.953511	102.527694	-17.472300	115.957052	6.502174	115.482404	6.027526	109.342646	-0.112231	114.828574	5.373696	101.112929	-8.341949	96.939104	-12.515774	112.719306	-7.822477	126.075007	5.533224	117.436460	-1.960382	122.949258	3.552417	109.066142	-11.581810	124.484277	3.836325	122.456747	1.914964	118.584405	-0.812436	112.936050	-7.605733	126.965595	6.317643	119.605839	0.208998	111.175614	-9.472338	126.055889	6.055894	99.224546	-20.775448	101.823942	-18.176052	119.131299	9.676421	110.476298	1.021421	95.513622	-13.941255	112.952064	3.497186	97.984927	-11.469951	119.605593	10.150716	111.385215	-9.156568	125.597974	5.056191	118.366733	-1.030109	118.816715	-0.580127	110.834297	-9.813655	126.262168	5.614216	111.239077	-9.302706	125.507215	4.965432	121.887994	2.491153	111.727552	-8.920400	120.446598	1.049757	124.334410	3.686457	127.824481	7.824487	96.162203	-23.837791	100.627242	-19.372753	124.825770	4.177818	121.878830	2.481989	109.634978	-11.012974	125.654042	5.112259	112.653160	-7.888623	119.005241	-0.391600	111.839837	-8.481300	113.789884	-6.531253	108.602988	-11.718149	115.646068	-4.675069	112.686077	-7.635060	111.639202	-8.681935	111.173726	-9.147411	115.437830	-4.883307	108.856236	-11.464901	112.973122	-7.348015	111.887671	-8.433466	114.033721	-6.287416	111.413487	-8.907650	114.614223	-5.706914	107.701503	-12.619633	110.175011	-10.146126	110.505279	-9.815858	113.333559	-6.987578	108.805904	-11.515233	116.680463	-3.640674	113.191064	-7.130073	111.693800	-8.627337	105.642060	-14.679077	115.758388	-4.562749
