step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
39,-0.0723571,-3334.65,12.5694,-0.145964,330.777,12.6454,21,-4219.83,885.185,634.605,1126.38,-6429.3,448.483,1161.87,-276.69
40,-0.0590876,-3329.58,17.6313,-0.132695,399.959,17.4937,21,-4219.79,890.202,634.645,1126.37,-6429.28,448.483,1166.89,-276.69
41,-0.045818,-3325.31,21.9083,-0.119425,382.843,22.6873,221,-4225.84,900.53,641.892,1121.75,-6433.04,443.563,1182.62,-282.09
42,-0.0325882,-3319.99,27.2255,-0.106156,414.285,27.9761,21,-4225.84,905.847,641.892,1121.75,-6433.04,443.563,1187.94,-282.09
43,-0.0193187,-3314.44,32.7751,-0.0928862,416.518,33.4882,21,-4225.84,911.397,641.892,1121.75,-6433.04,443.563,1193.49,-282.09
44,-0.00604924,-3309.1,38.1134,-0.0796168,381.406,38.7822,21,-4225.84,916.735,641.892,1121.75,-6433.04,443.563,1198.83,-282.09
45,0.00722022,-3307.36,39.8515,-0.0663473,238.965,42.8982,152,-4225.77,918.406,648.328,1124.17,-6437.21,438.939,1206.34,-287.936
46,0.0206949,-3304.77,42.4437,-0.0530778,147.127,45.4598,21,-4225.77,921,648.318,1124.17,-6437.2,438.942,1208.94,-287.935
47,0.0339641,-3303.54,43.6776,-0.0398084,36.8511,46.6805,21,-4225.77,922.235,648.316,1124.17,-6437.2,438.943,1210.17,-287.934
48,0.0472335,-3303.81,43.4016,-0.0265389,-77.92,46.408,21,-4225.77,921.959,648.316,1124.17,-6437.2,438.943,1209.89,-287.934
49,0.0605029,-3305.77,41.4444,-0.0132695,-189.08,44.6365,157,-4219.88,914.111,646.473,1132.07,-6437.9,439.471,1202.68,-288.566
50,0.0740792,-3309.44,37.7715,0,-279.084,41.5304,199,-4218.65,909.203,644.803,1133.41,-6437.34,440.481,1196.86,-287.657
51,0.0873936,-3313.11,34.1019,0.0132695,-328.952,37.4962,21,-4218.65,905.534,644.803,1133.41,-6437.34,440.481,1193.19,-287.657
52,0.100663,-3317.97,29.241,0.0265389,-379.236,32.7976,179,-4216.81,898.838,640.916,1134.67,-6435.52,443.123,1183.72,-284.885
53,0.113953,-3322.93,24.2824,0.0398084,-363.935,27.8668,21,-4216.81,893.879,640.917,1134.67,-6435.52,443.123,1178.76,-284.885
54,0.127223,-3328.04,19.1781,0.0530778,-365.994,23.024,177,-4215.79,887.751,637.047,1134.41,-6433.19,445.944,1169.28,-281.526
55,0.140427,-3332.53,14.6844,0.0663473,-309.96,18.5392,21,-4215.79,883.258,637.037,1134.43,-6433.19,445.942,1164.79,-281.531
56,0.153696,-3336.08,11.1343,0.0796168,-279.161,14.6305,234,-4215.26,879.177,633.997,1133.44,-6430.96,448.271,1157.65,-278.469
57,0.166856,-3339.35,7.86327,0.0928862,-214.879,11.3527,21,-4215.26,875.906,633.997,1133.44,-6430.96,448.271,1154.38,-278.469
58,0.180126,-3341.82,5.39736,0.106156,-158.318,8.87664,21,-4215.26,873.44,633.997,1133.44,-6430.96,448.271,1151.91,-278.469
59,0.193395,-3343.6,3.61814,0.119425,-111.539,7.08621,21,-4215.26,871.658,634.003,1133.43,-6430.96,448.271,1150.13,-278.47
60,0.206665,-3345.33,1.88818,0.132695,-84.3681,5.78641,239,-4215.15,869.823,631.052,1131.61,-6428.38,450.572,1144.93,-275.105
61,0.219746,-3346.65,0.563327,0.145964,-56.4959,4.85182,21,-4215.13,868.479,631.045,1131.61,-6428.37,450.577,1143.58,-275.098
62,0.233015,-3347.25,-0.0301365,0.159234,-34.209,4.25002,21,-4215.11,867.868,631.04,1131.62,-6428.36,450.582,1142.96,-275.091
63,0.246285,-3347.59,-0.373904,0.172503,-18.5678,3.89986,21,-4215.1,867.509,631.036,1131.63,-6428.35,450.586,1142.59,-275.085
64,0.259554,-3347.66,-0.441406,0.185772,-8.36898,3.72114,78,-4215.37,867.709,630.43,1130.88,-6427.72,451.051,1141.99,-274.281
65,0.272758,-3347.72,-0.501082,0.199042,-1.13409,3.65809,69,-4215.4,867.679,630.404,1130.81,-6427.68,451.072,1141.91,-274.234
66,0.286023,-3347.9,-0.683596,0.212311,2.05016,3.66417,21,-4215.39,867.493,630.41,1130.82,-6427.69,451.069,1141.73,-274.235
67,0.299292,-3347.67,-0.45733,0.225581,0.224976,3.67926,21,-4215.38,867.711,630.426,1130.81,-6427.69,451.067,1141.95,-274.235
68,0.31256,-3347.66,-0.441625,0.23885,2.00508,3.69406,55,-4215.42,867.766,630.403,1130.76,-6427.67,451.082,1141.97,-274.208
69,0.325828,-3347.62,-0.407449,0.25212,3.05009,3.7276,39,-4215.42,867.799,630.435,1130.74,-6427.67,451.068,1142.01,-274.214
70,0.339097,-3347.58,-0.362653,0.265389,3.64646,3.77203,53,-4215.42,867.838,630.437,1130.76,-6427.68,451.064,1142.06,-274.221
71,0.352367,-3347.51,-0.298162,0.278659,3.90237,3.82211,39,-4215.4,867.883,630.458,1130.77,-6427.68,451.059,1142.1,-274.22
72,0.365636,-3347.46,-0.244876,0.291928,4.11673,3.87532,61,-4215.39,867.934,630.481,1130.78,-6427.7,451.044,1142.17,-274.239
73,0.378906,-3347.4,-0.189136,0.305198,4.28105,3.93103,90,-4215.38,867.978,630.504,1130.78,-6427.7,451.034,1142.23,-274.247
74,0.392176,-3346.97,0.243423,0.318467,1.5803,3.96992,123,-4215.35,868.378,630.551,1130.79,-6427.71,451.023,1142.64,-274.263
75,0.405448,-3346.95,0.267571,0.331736,2.06387,3.9941,34,-4215.35,868.399,630.572,1130.79,-6427.72,451.016,1142.67,-274.268
76,0.418717,-3346.92,0.298382,0.345006,2.59052,4.02498,57,-4215.33,868.409,630.593,1130.8,-6427.73,451.008,1142.68,-274.273
77,0.431987,-3347.29,-0.0717067,0.358275,0.161957,4.04324,96,-4215.33,868.042,630.6,1130.81,-6427.74,451.001,1142.32,-274.279
78,0.445256,-3347.28,-0.0670799,0.371545,0.546796,4.04794,40,-4215.31,868.027,630.636,1130.81,-6427.74,450.994,1142.31,-274.281
79,0.458525,-3347.27,-0.0568545,0.384814,1.00948,4.05827,59,-4215.31,868.038,630.637,1130.81,-6427.75,450.989,1142.32,-274.286
80,0.471795,-3347.26,-0.0399036,0.398084,1.55946,4.07531,58,-4215.28,868.023,630.667,1130.82,-6427.75,450.984,1142.31,-274.287
81,0.485064,-3347.23,-0.0150647,0.411353,2.20001,4.10026,39,-4215.29,868.063,630.674,1130.82,-6427.76,450.978,1142.36,-274.293
82,0.498333,-3347.2,0.0188675,0.424623,2.92765,4.13428,34,-4215.27,868.069,630.703,1130.82,-6427.76,450.979,1142.36,-274.292
83,0.511603,-3347.58,-0.367814,0.437892,0.565054,4.15745,66,-4215.29,867.707,630.697,1130.82,-6427.78,450.97,1142.01,-274.299
84,0.524872,-3347.57,-0.356582,0.451162,1.13298,4.16872,44,-4215.29,867.714,630.729,1130.8,-6427.78,450.966,1142.02,-274.303
85,0.538141,-3347.43,-0.214113,0.464431,0.547387,4.17987,53,-4215.27,867.838,630.729,1130.83,-6427.79,450.964,1142.15,-274.307
86,0.551411,-3346.98,0.239489,0.477701,-1.72618,4.17204,102,-4215.24,868.264,630.787,1130.81,-6427.79,450.957,1142.58,-274.313
87,0.564682,-3346.99,0.223138,0.49097,-0.746512,4.15564,37,-4215.24,868.252,630.805,1130.79,-6427.8,450.956,1142.57,-274.315
88,0.577951,-3347,0.21946,0.504239,0.184721,4.15191,59,-4215.24,868.241,630.809,1130.8,-6427.8,450.955,1142.56,-274.315
89,0.591219,-3346.99,0.227817,0.517509,1.06595,4.16021,46,-4215.22,868.237,630.822,1130.8,-6427.8,450.958,1142.55,-274.313
90,0.604488,-3346.97,0.247541,0.530778,1.90106,4.17989,52,-4215.23,868.265,630.83,1130.79,-6427.81,450.955,1142.58,-274.317
91,0.617757,-3346.94,0.278113,0.544048,2.70146,4.21043,46,-4215.24,868.301,630.845,1130.77,-6427.81,450.953,1142.62,-274.318
92,0.631027,-3346.51,0.71028,0.557317,0.585629,4.23224,52,-4215.21,868.707,630.869,1130.77,-6427.81,450.951,1143.03,-274.319
93,0.644296,-3346.53,0.684835,0.570587,1.3339,4.24498,52,-4215.21,868.68,630.891,1130.76,-6427.81,450.952,1143,-274.324
94,0.657565,-3346.9,0.31543,0.583856,-0.521494,4.25037,48,-4215.23,868.33,630.872,1130.77,-6427.82,450.953,1142.65,-274.323
95,0.670835,-3346.9,0.313591,0.597126,0.245172,4.24853,45,-4215.24,868.339,630.875,1130.75,-6427.82,450.955,1142.66,-274.323
96,0.684104,-3346.89,0.32201,0.610395,1.02881,4.25698,50,-4215.24,868.343,630.88,1130.75,-6427.83,450.956,1142.67,-274.324
97,0.697373,-3346.87,0.341022,0.623665,1.84135,4.27603,47,-4215.23,868.359,630.891,1130.74,-6427.83,450.961,1142.68,-274.325
98,0.710642,-3346.84,0.371031,0.636934,2.68838,4.30608,51,-4215.24,868.398,630.887,1130.74,-6427.83,450.959,1142.73,-274.327
99,0.723911,-3347.23,-0.0105467,0.650204,0.484996,4.32714,101,-4215.26,868.029,630.887,1130.73,-6427.83,450.957,1142.36,-274.327
100,0.73718,-3347.22,4.66578e-006,0.663473,1.10568,4.33769,42,-4215.26,868.049,630.88,1130.73,-6427.83,450.961,1142.38,-274.327
