step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.737284,-3347.22,0,0.663473,-1.10558,0,271,-4215.26,868.044,630.891,1130.73,-6427.84,450.958,1142.37,-274.328
1,0.723911,-3347.23,-0.0105466,0.650204,-0.484991,-0.010553,57,-4215.26,868.029,630.887,1130.73,-6427.83,450.957,1142.36,-274.327
2,0.710641,-3346.84,0.371031,0.636934,-2.68838,-0.0316074,101,-4215.24,868.397,630.888,1130.74,-6427.83,450.959,1142.72,-274.326
3,0.697372,-3346.87,0.341022,0.623665,-1.8414,-0.0616613,49,-4215.24,868.367,630.884,1130.75,-6427.83,450.955,1142.69,-274.323
4,0.684102,-3346.89,0.32201,0.610395,-1.02881,-0.0807044,48,-4215.24,868.343,630.881,1130.75,-6427.83,450.956,1142.67,-274.325
5,0.670834,-3346.9,0.313591,0.597126,-0.244899,-0.0891551,47,-4215.24,868.343,630.877,1130.75,-6427.83,450.953,1142.67,-274.325
6,0.657565,-3346.9,0.31543,0.583856,0.521479,-0.0873201,52,-4215.23,868.33,630.873,1130.76,-6427.82,450.953,1142.65,-274.323
7,0.644296,-3347.01,0.200764,0.570587,-0.926187,-0.0900052,500,-4215.2,868.18,630.849,1130.78,-6427.79,450.971,1142.5,-274.323
8,0.631026,-3346.51,0.710266,0.557317,-0.585636,-0.100036,144,-4215.21,868.707,630.871,1130.77,-6427.81,450.951,1143.03,-274.32
9,0.617758,-3346.94,0.278108,0.544048,-2.70131,-0.121844,42,-4215.23,868.294,630.842,1130.78,-6427.81,450.955,1142.61,-274.318
10,0.604487,-3346.97,0.247548,0.530778,-1.90087,-0.152378,40,-4215.24,868.273,630.843,1130.77,-6427.81,450.95,1142.59,-274.318
11,0.591218,-3346.99,0.227824,0.517509,-1.0657,-0.17206,32,-4215.25,868.262,630.812,1130.79,-6427.8,450.947,1142.58,-274.316
12,0.577949,-3347,0.21946,0.504239,-0.184712,-0.180356,31,-4215.24,868.24,630.811,1130.8,-6427.8,450.954,1142.56,-274.315
13,0.56468,-3346.99,0.223138,0.49097,0.746882,-0.176627,33,-4215.25,868.261,630.806,1130.79,-6427.8,450.951,1142.58,-274.316
14,0.55141,-3346.98,0.239501,0.477701,1.72653,-0.160216,21,-4215.26,868.279,630.79,1130.8,-6427.79,450.947,1142.59,-274.315
15,0.53814,-3347.43,-0.214112,0.464431,-0.547361,-0.152393,46,-4215.27,867.838,630.732,1130.83,-6427.79,450.963,1142.15,-274.309
16,0.524872,-3347.57,-0.35658,0.451162,-1.133,-0.163541,62,-4215.3,867.729,630.719,1130.81,-6427.79,450.958,1142.04,-274.31
17,0.511601,-3347.58,-0.367813,0.437892,-0.565055,-0.174808,38,-4215.29,867.707,630.701,1130.82,-6427.78,450.97,1142.01,-274.3
18,0.498333,-3347.2,0.0188624,0.424623,-2.92749,-0.19798,99,-4215.29,868.089,630.693,1130.82,-6427.77,450.974,1142.38,-274.296
19,0.485064,-3347.23,-0.01506,0.411353,-2.20009,-0.232,49,-4215.3,868.066,630.677,1130.81,-6427.76,450.979,1142.36,-274.298
20,0.471794,-3347.26,-0.039909,0.398084,-1.55955,-0.256944,50,-4215.3,868.046,630.658,1130.82,-6427.76,450.983,1142.34,-274.29
21,0.458525,-3347.27,-0.0568486,0.384814,-1.00922,-0.273987,44,-4215.33,868.056,630.628,1130.82,-6427.76,450.983,1142.35,-274.292
22,0.445256,-3347.28,-0.0670855,0.371545,-0.546575,-0.284309,54,-4215.32,868.037,630.62,1130.81,-6427.75,450.994,1142.32,-274.283
23,0.431987,-3347.29,-0.0717066,0.358275,-0.161955,-0.28901,95,-4215.33,868.043,630.601,1130.81,-6427.74,451.001,1142.32,-274.279
24,0.418717,-3346.92,0.298382,0.345006,-2.59052,-0.307272,104,-4215.33,868.41,630.593,1130.8,-6427.73,451.008,1142.68,-274.274
25,0.405448,-3346.95,0.267571,0.331736,-2.0634,-0.33815,39,-4215.35,868.402,630.568,1130.8,-6427.73,451.01,1142.68,-274.276
26,0.392179,-3346.97,0.243423,0.318467,-1.5803,-0.362325,59,-4215.35,868.378,630.551,1130.79,-6427.71,451.023,1142.64,-274.263
27,0.378909,-3347.4,-0.189136,0.305198,-4.2811,-0.401213,101,-4215.38,867.977,630.504,1130.78,-6427.7,451.035,1142.22,-274.247
28,0.365637,-3347.46,-0.244868,0.291928,-4.11582,-0.456925,21,-4215.4,867.936,630.496,1130.77,-6427.7,451.037,1142.18,-274.247
29,0.352368,-3347.51,-0.298143,0.278659,-3.90048,-0.510111,28,-4215.44,867.926,630.458,1130.76,-6427.7,451.043,1142.17,-274.248
30,0.339098,-3347.58,-0.362653,0.265389,-3.64647,-0.560183,52,-4215.42,867.837,630.438,1130.76,-6427.68,451.064,1142.06,-274.221
31,0.325828,-3347.62,-0.407448,0.25212,-3.04962,-0.604609,45,-4215.44,867.815,630.402,1130.77,-6427.68,451.071,1142.03,-274.219
32,0.31256,-3347.66,-0.441625,0.23885,-2.00505,-0.638146,53,-4215.42,867.766,630.404,1130.76,-6427.67,451.081,1141.97,-274.208
