step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
40,0.206431,-3345.33,1.8882,0.132695,84.3718,1.48227,83,-4215.15,869.828,631.049,1131.61,-6428.38,450.571,1144.93,-275.106
41,0.193207,-3343.96,3.25568,0.119425,123.186,2.85936,94,-4215.11,871.149,631.47,1131.96,-6428.78,450.245,1146.76,-275.615
42,0.179973,-3342,5.21907,0.106156,174.585,4.835,21,-4215.16,873.159,631.463,1131.92,-6428.79,450.254,1148.78,-275.62
43,0.166705,-3339.28,7.93694,0.0928862,236.663,7.56351,21,-4215.28,876,631.431,1131.82,-6428.8,450.274,1151.64,-275.639
44,0.15344,-3335.68,11.5378,0.0796168,307.001,11.1706,21,-4215.47,879.79,631.37,1131.69,-6428.83,450.299,1155.46,-275.673
45,0.140176,-3332.53,14.6865,0.0663473,327.198,15.3783,99,-4215.49,882.964,635.377,1133.96,-6432.03,447.197,1162.87,-279.91
46,0.127104,-3328.04,19.1782,0.0530778,365.992,19.9774,76,-4215.8,887.759,637.057,1134.4,-6433.19,445.939,1169.29,-281.531
47,0.113888,-3322.88,24.3372,0.0398084,408.251,25.1143,21,-4215.83,892.949,637.12,1134.31,-6433.19,445.94,1174.5,-281.553
48,0.100619,-3317.97,29.2409,0.0265389,379.229,30.3391,78,-4216.82,898.843,640.923,1134.66,-6435.52,443.121,1183.73,-284.886
49,0.0874138,-3313,34.2125,0.0132695,364.152,35.2712,21,-4216.84,903.839,640.864,1134.67,-6435.5,443.128,1188.72,-284.882
50,0.0741466,-3309.44,37.7715,0,279.075,39.5388,76,-4218.64,909.198,644.821,1133.4,-6437.34,440.479,1196.86,-287.66
51,0.0608541,-3305.85,41.3641,-0.0132695,197.778,42.7026,21,-4218.65,912.801,644.846,1133.36,-6437.33,440.477,1200.46,-287.661
52,0.0475849,-3303.94,43.2756,-0.0265389,84.6767,44.5766,76,-4221.35,917.407,647.751,1130.3,-6438.16,438.77,1206.47,-289.064
