step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.589662,-3347.33,0,-0.663473,1.10183,0,100,-4215.48,868.141,631.119,1130.53,-6427.95,450.823,1142.76,-274.62
1,-0.576633,-3347.2,0.137942,-0.650335,1.72208,1.41195,100,-4215.26,868.064,630.898,1130.72,-6427.84,450.959,1142.4,-274.332
2,-0.56349,-3347.17,0.164575,-0.637197,2.33137,3.43868,100,-4215.26,868.094,630.901,1130.71,-6427.84,450.96,1142.43,-274.331
3,-0.550353,-3346.82,0.518171,-0.624059,0.529971,4.86935,100,-4215.25,868.438,630.918,1130.7,-6427.84,450.961,1142.77,-274.332
4,-0.537214,-3346.73,0.603336,-0.610921,0.772953,5.52081,100,-4215.26,868.53,630.914,1130.7,-6427.84,450.964,1142.86,-274.332
5,-0.524076,-3346.72,0.618829,-0.597783,1.57857,6.69657,100,-4215.26,868.549,630.922,1130.68,-6427.83,450.963,1142.88,-274.334
6,-0.510938,-3346.69,0.644644,-0.584645,2.34546,8.65859,100,-4215.27,868.576,630.92,1130.68,-6427.83,450.965,1142.91,-274.333
7,-0.497801,-3346.65,0.68033,-0.571506,3.0832,11.3729,100,-4215.27,868.614,630.923,1130.68,-6427.83,450.966,1142.95,-274.335
8,-0.484663,-3346.61,0.72559,-0.558368,3.80553,14.8173,100,-4215.27,868.661,630.927,1130.67,-6427.83,450.966,1143,-274.334
9,-0.471525,-3346.59,0.748029,-0.54523,-1.49087,15.9746,100,-4215.28,868.692,630.944,1130.64,-6427.82,450.955,1143.03,-274.334
10,-0.458386,-3346.6,0.733105,-0.532092,-0.783636,14.8374,100,-4215.28,868.676,630.946,1130.64,-6427.82,450.957,1143.01,-274.33
11,-0.445248,-3346.75,0.58046,-0.518954,-1.51472,13.6882,100,-4215.26,868.505,630.94,1130.65,-6427.81,450.961,1142.83,-274.326
12,-0.432109,-3346.98,0.353176,-0.505816,-2.69741,11.5821,100,-4215.24,868.256,630.932,1130.66,-6427.8,450.974,1142.57,-274.31
13,-0.418971,-3347.02,0.319681,-0.492678,-2.40675,9.03004,100,-4215.23,868.218,630.933,1130.66,-6427.79,450.973,1142.52,-274.307
14,-0.405833,-3347.05,0.2898,-0.47954,-2.14736,6.75298,100,-4215.23,868.183,630.931,1130.66,-6427.79,450.974,1142.49,-274.303
15,-0.392695,-3347.07,0.263104,-0.466402,-1.92289,4.71786,100,-4215.22,868.15,630.932,1130.65,-6427.78,450.974,1142.45,-274.298
16,-0.379557,-3347.3,0.0367082,-0.453264,-3.22521,2.14381,100,-4215.23,867.928,630.94,1130.64,-6427.78,450.975,1142.22,-274.293
17,-0.366418,-3347.34,-0.00566149,-0.440126,-3.23573,-1.08666,100,-4215.22,867.875,630.942,1130.64,-6427.77,450.976,1142.16,-274.286
18,-0.35328,-3347.38,-0.0486251,-0.426988,-3.31703,-4.36304,100,-4215.2,867.82,630.943,1130.64,-6427.76,450.978,1142.1,-274.279
19,-0.340142,-3347.43,-0.0931596,-0.413849,-3.47545,-7.75929,100,-4215.19,867.761,630.944,1130.64,-6427.75,450.982,1142.03,-274.27
20,-0.327004,-3347.11,0.229794,-0.400711,-6.48477,-12.7394,100,-4215.17,868.06,630.948,1130.64,-6427.74,450.988,1142.32,-274.26
21,-0.313865,-3347.19,0.144386,-0.387573,-6.52974,-19.2467,100,-4215.15,867.957,630.948,1130.64,-6427.73,450.991,1142.21,-274.25
22,-0.300727,-3347.28,0.0579457,-0.374435,-6.63603,-25.8295,100,-4215.13,867.855,630.943,1130.65,-6427.72,450.996,1142.09,-274.239
23,-0.287589,-3347.36,-0.0300518,-0.361297,-6.75692,-32.526,100,-4215.11,867.747,630.943,1130.65,-6427.71,451.001,1141.97,-274.226
24,-0.274451,-3347.47,-0.134382,-0.348159,-6.91018,-39.3596,100,-4215.09,867.62,630.938,1130.66,-6427.69,451.008,1141.83,-274.211
25,-0.261313,-3347.18,0.157489,-0.335021,-9.65605,-47.6427,100,-4215.06,867.884,630.947,1130.65,-6427.67,451.016,1142.08,-274.198
26,-0.248175,-3347.3,0.0347937,-0.321883,-8.95156,-56.9465,100,-4215.05,867.749,630.945,1130.65,-6427.66,451.019,1141.94,-274.187
27,-0.235037,-3347.41,-0.0753058,-0.308745,-7.6916,-65.2681,100,-4215.05,867.638,630.949,1130.63,-6427.65,451.019,1141.82,-274.178
28,-0.2219,-3347.71,-0.380001,-0.295607,-7.15088,-72.6893,100,-4215.07,867.36,630.948,1130.61,-6427.65,451.016,1141.53,-274.175
29,-0.208762,-3347.79,-0.453669,-0.282469,-3.79059,-78.16,100,-4215.12,867.327,630.976,1130.56,-6427.65,451,1141.51,-274.182
30,-0.195626,-3347.81,-0.470906,-0.269331,1.56259,-79.274,100,-4215.2,867.39,631.03,1130.47,-6427.66,450.965,1141.6,-274.207
31,-0.182491,-3347.74,-0.400202,-0.256193,9.75712,-73.6142,100,-4215.34,867.603,631.121,1130.33,-6427.69,450.903,1141.86,-274.258
32,-0.169357,-3347.53,-0.19741,-0.243054,21.8688,-57.8012,100,-4215.56,868.032,631.279,1130.11,-6427.75,450.798,1142.38,-274.351
33,-0.156226,-3347.14,0.197162,-0.229916,39.1793,-27.2772,100,-4215.91,868.775,631.518,1129.78,-6427.85,450.632,1143.28,-274.505
34,-0.143097,-3346.6,0.735503,-0.216778,63.0548,23.8398,100,-4216.44,869.838,631.89,1129.32,-6428.02,450.37,1144.6,-274.764
35,-0.129971,-3346.02,1.31732,-0.20364,91.6011,101.168,100,-4217.18,871.159,632.377,1128.7,-6428.26,450.006,1146.29,-275.128
36,-0.116846,-3344.19,3.14109,-0.190502,128.824,211.381,100,-4218.12,873.924,633.16,1127.84,-6428.6,449.483,1149.58,-275.654
37,-0.103728,-3342.47,4.86689,-0.177364,175.432,363.509,100,-4219.35,876.885,634.121,1126.82,-6429.09,448.792,1153.25,-276.364
38,-0.0906101,-3339.89,7.44103,-0.164226,229.57,566.01,100,-4220.79,880.901,635.466,1125.58,-6429.73,447.887,1158.22,-277.315
39,-0.0774962,-3336.51,10.8256,-0.151088,285.431,823.51,100,-4222.37,885.86,637.061,1124.31,-6430.54,446.798,1164.34,-278.482
40,-0.0643759,-3332.41,14.9207,-0.13795,336.532,1134.49,100,-4223.95,891.531,638.951,1123.07,-6431.49,445.531,1171.39,-279.863
41,-0.0512497,-3327.34,19.9925,-0.124812,372.385,1488.95,100,-4225.36,898.018,640.995,1122.07,-6432.57,444.148,1179.44,-281.426
42,-0.0381111,-3322.43,24.9076,-0.111674,390.892,1870.59,100,-4226.4,903.976,643.115,1121.48,-6433.72,442.727,1187.04,-283.062
43,-0.0249571,-3317.31,30.0231,-0.0985356,383.047,2257.56,100,-4226.89,909.582,645.126,1121.49,-6434.87,441.363,1194.26,-284.681
