step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,298.908,0.49909,0.499085,-1333.61,-1.06823e-006,-2.37859e-005,-0.250171,0.0469007,0.00248411,0.472444,-0.0115747,-0.360974,-2.75624,0.0453382,0.00102661,-0.0266406,0.622285,0.640033,1
3520,322.661,0.497666,0.497651,-1359.81,-1.3992e-006,-4.05344e-005,-0.250343,0.0469007,0.00248395,0.471193,0.00221274,-0.239772,-2.92864,0.044333,-0.000373557,-0.026458,0.622056,0.639992,1
3530,327.274,0.495862,0.495835,-1364.78,3.13312e-006,-5.15053e-005,-0.250526,0.0469007,0.00248371,0.469941,0.10525,-0.15777,-3.10607,0.0436709,-0.00152751,-0.0258943,0.621549,0.639828,1
3540,326.61,0.49439,0.494358,-1364.93,1.09053e-005,-5.99271e-005,-0.250712,0.0469008,0.00248343,0.468688,0.158543,-0.125912,-3.14309,0.0433063,-0.00182632,-0.0256705,0.621047,0.639713,1
3550,316.6,0.492826,0.492796,-1355.2,2.24573e-005,-6.66119e-005,-0.250901,0.0469008,0.00248312,0.467434,0.231731,-0.0980277,-3.1746,0.0431887,-0.00145842,-0.025362,0.620692,0.639574,1
3560,303.644,0.49049,0.490466,-1341.79,3.88371e-005,-6.72682e-005,-0.251094,0.046901,0.00248278,0.466179,0.318991,0.0652483,-3.30007,0.0435621,-0.000913819,-0.0242875,0.62036,0.63941,1
3570,285.633,0.488012,0.487994,-1322.96,6.0516e-005,-6.18746e-005,-0.251292,0.0469012,0.00248245,0.464923,0.406739,0.114236,-3.34495,0.0441824,-0.000736443,-0.0230711,0.62036,0.63941,1
3580,280.358,0.486488,0.486473,-1317.63,8.98571e-005,-5.2651e-005,-0.251488,0.0469016,0.00248216,0.463666,0.550718,0.180723,-3.26793,0.04492,-0.000812681,-0.0228069,0.62036,0.63941,1
3590,278.079,0.48548,0.485465,-1315,0.000124034,-4.93086e-005,-0.25168,0.0469021,0.00248191,0.462408,0.591324,0.048294,-3.23518,0.0451487,-0.000991935,-0.0230566,0.62007,0.639146,1
3600,294.423,0.483527,0.483511,-1332.78,0.000160003,-4.63137e-005,-0.251875,0.0469028,0.00248167,0.461149,0.610719,0.0495771,-3.28789,0.0447085,-0.000715595,-0.0223618,0.619971,0.639011,1
