step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,297.658,0.498319,-0.498318,-1332.38,-2.3338e-006,3.41166e-005,0.350151,0.0455499,-0.00119447,-0.522213,-0.0948181,0.551288,2.41708,0.044964,-0.00182529,-0.0238945,0.622143,0.639698,1
3520,299.292,0.497663,-0.497661,-1334.8,-8.7953e-006,6.64265e-005,0.350296,0.0455498,-0.00119421,-0.520462,-0.123796,0.532081,2.42965,0.0443928,-0.00187863,-0.0228004,0.621785,0.639531,1
3530,300.647,0.497626,-0.497623,-1336.44,-1.73389e-005,9.76627e-005,0.350441,0.0455498,-0.0011938,-0.51871,-0.164137,0.515326,2.43746,0.0439333,-0.00151747,-0.0210863,0.621346,0.639416,1
3540,305.302,0.497778,-0.497776,-1342.08,-2.85938e-005,0.000127633,0.350587,0.0455497,-0.00119324,-0.516957,-0.24303,0.400833,2.56654,0.0438602,-0.00115893,-0.0191816,0.621221,0.63942,1
3550,309.752,0.498013,-0.498011,-1347,-4.10121e-005,0.000146677,0.350747,0.0455495,-0.00119255,-0.515204,-0.220325,0.289644,2.7078,0.0439327,-0.0011051,-0.0171932,0.621221,0.63942,1
3560,324.777,0.497955,-0.497952,-1362.98,-5.7265e-005,0.000161701,0.350906,0.0455492,-0.00119178,-0.51345,-0.329263,0.209999,2.59613,0.043708,-0.00132036,-0.0154982,0.621221,0.63942,1
3570,320.778,0.496937,-0.496931,-1358.36,-7.76817e-005,0.00017306,0.351062,0.0455489,-0.00119094,-0.511695,-0.353775,0.170848,2.62922,0.0430534,-0.00143014,-0.0147642,0.621218,0.639396,1
3580,295.82,0.495067,-0.495057,-1331.85,-9.93763e-005,0.000182118,0.351219,0.0455485,-0.00119005,-0.509939,-0.372969,0.133102,2.66255,0.0424144,-0.00126569,-0.0148819,0.621218,0.639396,1
3590,273.585,0.493477,-0.493464,-1308.07,-0.000122208,0.000185736,0.351385,0.0455479,-0.00118913,-0.508183,-0.392122,0.0120168,2.84045,0.0420257,-0.000765582,-0.0147184,0.621218,0.639396,1
3600,284.635,0.492746,-0.492731,-1319.94,-0.00014639,0.000185119,0.351555,0.0455472,-0.0011882,-0.506425,-0.481075,-0.100189,2.74982,0.0419711,-6.9408e-005,-0.0136938,0.621377,0.639079,1
3610,290.215,0.492144,-0.49213,-1326.36,-0.000175776,0.00017828,0.35172,0.0455464,-0.00118729,-0.504667,-0.505107,-0.12795,2.77161,0.0422929,0.000570647,-0.0125374,0.621503,0.638886,1
3620,298.427,0.490845,-0.490834,-1335.18,-0.000208247,0.000163077,0.351881,0.0455455,-0.00118643,-0.502908,-0.536944,-0.344595,2.7983,0.0428908,0.000640731,-0.0120739,0.621516,0.638796,1
3630,331.147,0.489181,-0.489174,-1369.76,-0.000241406,0.000141735,0.352049,0.0455444,-0.00118567,-0.501148,-0.575942,-0.37123,2.84175,0.0433375,5.1082e-005,-0.0119741,0.621564,0.638276,1
3640,352.469,0.488109,-0.488105,-1393.7,-0.00027714,0.000118695,0.35222,0.0455431,-0.00118502,-0.499388,-0.623097,-0.402002,2.89237,0.0436636,-0.000729993,-0.0112821,0.62157,0.637967,1
3650,339.138,0.487671,-0.487669,-1379.58,-0.000315879,9.36259e-005,0.352394,0.0455416,-0.00118448,-0.497626,-0.676039,-0.439495,2.94801,0.0442757,-0.00117422,-0.00995655,0.62157,0.637967,1
3660,325.265,0.486863,-0.486863,-1364.74,-0.000357794,6.44884e-005,0.352569,0.0455399,-0.00118409,-0.495864,-0.728189,-0.560647,2.86705,0.0454384,-0.00130695,-0.00900075,0.621579,0.637662,1
3670,323.957,0.485196,-0.485194,-1363.63,-0.000403054,2.99607e-005,0.352741,0.045538,-0.00118385,-0.4941,-0.855021,-0.558268,2.79373,0.0467596,-0.00122094,-0.00890626,0.621602,0.637245,1
3680,319.911,0.483187,-0.483181,-1360,-0.000452745,-1.47657e-006,0.352915,0.0455359,-0.00118378,-0.492336,-0.828463,-0.517829,2.98292,0.0478094,-0.00101711,-0.00915495,0.621602,0.637245,1
3690,304.589,0.481266,-0.481259,-1343.71,-0.000503017,-3.33853e-005,0.353095,0.0455335,-0.00118387,-0.490571,-0.854138,-0.55101,3.04727,0.0481399,-0.00084266,-0.00931206,0.621558,0.636951,1
3700,278.565,0.479333,-0.479328,-1316.46,-0.000554424,-6.7142e-005,0.353278,0.0455308,-0.00118412,-0.488805,-0.867559,-0.58001,3.10087,0.047671,-0.00102019,-0.00947749,0.621473,0.636576,1
3710,263.279,0.477498,-0.477496,-1300.72,-0.000609793,-0.000101959,0.353461,0.0455279,-0.00118454,-0.487038,-0.975804,-0.589397,3.02842,0.0468774,-0.00126969,-0.00954251,0.621393,0.636347,1
