step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,305.11,0.498821,0.498819,-1346.33,-2.36606e-006,-2.99512e-005,-0.0501832,0.0433033,0.00149403,0.473062,-0.0162476,-0.492157,-2.90639,0.0419713,0.00190358,-0.0257575,0.621343,0.638478,1
3520,281.403,0.497892,0.49789,-1325.08,-2.30964e-006,-5.97483e-005,-0.0503555,0.0433033,0.00149381,0.47281,0.0179232,-0.50534,-2.86645,0.0422559,0.00188117,-0.0250801,0.621168,0.638172,1
3530,273.059,0.497509,0.497509,-1316.87,-1.55004e-007,-8.99889e-005,-0.0505247,0.0433033,0.00149343,0.472558,0.0551903,-0.505736,-2.80152,0.0435744,0.0013136,-0.0249509,0.620845,0.637489,1
3540,239.398,0.497563,0.49756,-1283.53,4.2585e-006,-0.000120258,-0.0506892,0.0433033,0.00149291,0.472305,0.0934594,-0.502726,-2.71558,0.044664,0.000777169,-0.025255,0.620845,0.637489,1
3550,226.23,0.497696,0.497692,-1269.61,1.09712e-005,-0.000149768,-0.0508491,0.0433033,0.00149223,0.472051,0.131003,-0.486725,-2.64618,0.0443003,-0.000113749,-0.0256408,0.621028,0.63725,1
3560,231.823,0.497727,0.497719,-1275.87,1.98483e-005,-0.000178493,-0.0510058,0.0433034,0.00149141,0.471797,0.166591,-0.478249,-2.61429,0.0437008,-0.00124852,-0.0259228,0.621562,0.636907,1
3570,253.109,0.49736,0.497352,-1299.97,3.45017e-005,-0.000205014,-0.0511691,0.0433035,0.00149045,0.471541,0.276022,-0.441752,-2.7708,0.0432032,-0.00137953,-0.0258105,0.621938,0.636791,1
3580,288.733,0.496063,0.49606,-1338.48,5.20767e-005,-0.000231878,-0.0513359,0.0433038,0.00148936,0.471285,0.311641,-0.460628,-2.82478,0.0429241,-0.000188775,-0.0247748,0.622364,0.636745,1
3590,298.477,0.493969,0.493968,-1349.51,7.14041e-005,-0.000260068,-0.0515065,0.0433041,0.00148813,0.471028,0.333223,-0.483796,-2.8943,0.0426241,0.000686273,-0.0229403,0.622535,0.636769,1
3600,304.211,0.492527,0.492526,-1355.58,9.1525e-005,-0.000289443,-0.0516813,0.0433045,0.00148676,0.47077,0.339624,-0.498916,-2.96387,0.043017,0.000514585,-0.0217557,0.622535,0.636769,1
3610,296.048,0.492619,0.492617,-1346.89,0.000111896,-0.000319372,-0.05186,0.043305,0.00148523,0.470511,0.344063,-0.502715,-3.02417,0.0432133,0.000105922,-0.0221056,0.62256,0.636794,1
3620,267.129,0.492933,0.49293,-1315.93,0.000132805,-0.000349306,-0.0520419,0.0433056,0.00148356,0.470251,0.359293,-0.500147,-3.07336,0.0428101,-2.53211e-005,-0.0226788,0.62256,0.636794,1
3630,256.703,0.4919,0.491896,-1304.78,0.000155028,-0.000379026,-0.0522264,0.0433063,0.00148174,0.469991,0.386928,-0.49602,-3.10578,0.0421953,-0.000232815,-0.0219055,0.62256,0.636794,1
3640,270.135,0.490199,0.490196,-1318.9,0.000178998,-0.000408314,-0.0524124,0.0433071,0.00147977,0.469729,0.415604,-0.482999,-3.12823,0.0426686,-0.000156991,-0.0204672,0.622868,0.63623,1
3650,283.068,0.489172,0.489171,-1334.3,0.000204535,-0.000436918,-0.0525993,0.0433081,0.00147766,0.469467,0.439414,-0.471164,-3.14142,0.0437409,0.000755284,-0.0197045,0.622896,0.635497,1
3660,277.523,0.488724,0.488722,-1330.98,0.000231149,-0.000459175,-0.0527914,0.0433092,0.00147541,0.469203,0.449527,-0.33594,-3.24713,0.0448503,0.00165299,-0.0195186,0.622912,0.634302,1
