step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,264.464,0.498478,0.498477,-1288.98,-7.34667e-006,-3.19693e-005,-0.200188,0.0437647,0.00170876,0.463814,-0.11111,-0.504465,-3.02482,0.0428966,0.00138381,-0.0346628,0.621697,0.640676,1
3520,271.463,0.497135,0.497132,-1298.24,-1.35647e-005,-6.18989e-005,-0.20037,0.0437647,0.00170853,0.462813,-0.0960983,-0.498814,-3.09051,0.0421506,0.00134905,-0.0343193,0.621422,0.641189,1
3530,292.117,0.496376,0.496374,-1321.78,-1.7658e-005,-9.07985e-005,-0.200559,0.0437646,0.00170814,0.461811,-0.00621315,-0.448327,-3.29635,0.0423251,0.00142978,-0.0345636,0.621422,0.641189,1
3540,312.307,0.495447,0.495446,-1343.1,-2.38374e-005,-0.000120334,-0.200761,0.0437645,0.00170762,0.460807,-0.123847,-0.499386,-3.44605,0.0429381,0.00142387,-0.0346386,0.621831,0.640625,1
3550,303.562,0.493162,0.493161,-1335.94,-2.61973e-005,-0.000152729,-0.200973,0.0437644,0.00170694,0.459803,-0.00937613,-0.553119,-3.61103,0.0430758,0.000955976,-0.0333579,0.621744,0.639976,1
3560,282.588,0.48967,0.489667,-1315.84,-2.63604e-005,-0.000181901,-0.201198,0.0437642,0.0017061,0.458798,0.00520736,-0.464671,-3.86475,0.042936,0.000201321,-0.0308692,0.621659,0.639151,1
3570,266.506,0.486346,0.48634,-1301.94,-2.52129e-005,-0.000209406,-0.201432,0.0437641,0.00170512,0.457791,0.0304657,-0.456089,-3.98277,0.043078,-0.000671426,-0.0285486,0.621665,0.638647,1
3580,283.007,0.48373,0.483722,-1320.55,-2.27641e-005,-0.000236268,-0.201673,0.043764,0.001704,0.456783,0.0512167,-0.443543,-4.06169,0.0434113,-0.000921877,-0.0269391,0.62157,0.638362,1
3590,351.053,0.481083,0.481077,-1392.98,-1.92462e-005,-0.000262181,-0.201916,0.0437639,0.00170276,0.455774,0.0651908,-0.42362,-4.08974,0.0438002,-0.000616491,-0.0253027,0.621335,0.637839,1
3600,371.382,0.477765,0.47776,-1415.98,-1.51063e-005,-0.000286028,-0.202159,0.0437638,0.00170138,0.454764,0.0706835,-0.375839,-4.06848,0.0445908,-0.000295298,-0.0229957,0.62102,0.637243,1
3610,373.359,0.474136,0.474128,-1419.95,-1.08926e-005,-0.000307329,-0.202402,0.0437637,0.0016999,0.453753,0.0702079,-0.336061,-4.06267,0.0455745,-0.000520608,-0.0203751,0.620617,0.63655,1
3620,343.617,0.470705,0.470694,-1391.19,-6.38957e-006,-0.000325681,-0.202644,0.0437637,0.00169832,0.45274,0.184561,-0.214586,-3.97686,0.0460693,-0.000616045,-0.0179535,0.620307,0.636058,1
3630,332.048,0.467181,0.467173,-1379.99,-6.61911e-007,-0.000333721,-0.202878,0.0437637,0.00169666,0.451726,0.0673227,-0.0913213,-3.89829,0.0461148,0.00023817,-0.0154468,0.620287,0.636042,1
3640,332.519,0.463354,0.463346,-1380.39,3.51628e-006,-0.000337876,-0.20311,0.0437637,0.00169498,0.450711,0.0735298,-0.0506088,-3.89481,0.0463572,0.00185443,-0.0126351,0.620029,0.635887,1
3650,339.013,0.459755,0.459746,-1387.5,8.14361e-006,-0.000340069,-0.203342,0.0437637,0.00169329,0.449695,0.08129,-0.0250625,-3.87908,0.0464065,0.00306933,-0.0100504,0.61979,0.635793,1
3660,346.84,0.457127,0.457121,-1395.85,1.31257e-005,-0.000341082,-0.203574,0.0437638,0.00169159,0.448678,0.0845732,-0.010421,-3.88145,0.0456626,0.00321832,-0.00844305,0.61979,0.635793,1
3670,345.57,0.454815,0.454814,-1394.39,1.8099e-005,-0.000341489,-0.203806,0.0437638,0.00168988,0.447659,0.0813638,-0.00452156,-3.92313,0.0447103,0.00242967,-0.00715432,0.61979,0.635793,1
3680,316.688,0.451598,0.451598,-1363.64,2.28218e-005,-0.000341729,-0.204042,0.0437639,0.00168817,0.44664,0.0774289,-0.00393922,-3.97601,0.0444349,0.00139523,-0.004958,0.61979,0.635793,1
3690,343.159,0.447713,0.447711,-1391.98,2.74578e-005,-0.000341925,-0.20428,0.0437641,0.00168646,0.445619,0.0795472,-0.00131134,-3.99179,0.0445551,0.000886199,-0.00209221,0.61979,0.635793,1
3700,322.449,0.444478,0.444476,-1369.96,3.25664e-005,-0.000341618,-0.204518,0.0437642,0.00168475,0.444597,0.0940319,0.0142152,-3.99681,0.0446093,0.000925665,0.000120927,0.619713,0.635867,1
3710,330.984,0.441902,0.4419,-1379.02,3.89721e-005,-0.000339924,-0.204758,0.0437644,0.00168305,0.443574,0.123166,0.0448483,-4.02948,0.0449177,0.00106696,0.0016734,0.619703,0.635892,1
3720,325.818,0.43889,0.438885,-1373.32,4.75055e-005,-0.000336089,-0.205,0.0437646,0.00168136,0.442549,0.16373,0.0838865,-4.09116,0.0456028,0.00088448,0.00366415,0.619703,0.635892,1
3730,306.78,0.435187,0.43518,-1353.27,5.84679e-005,-0.000330003,-0.205246,0.0437649,0.00167969,0.441524,0.202837,0.119129,-4.14657,0.0459703,0.000524634,0.00634419,0.619232,0.635771,1
3740,287.713,0.431915,0.431907,-1333.64,7.15867e-005,-0.000321993,-0.205494,0.0437652,0.00167806,0.440497,0.23575,0.148392,-4.19652,0.0457832,7.5273e-005,0.00858961,0.618525,0.635332,1
3750,278.342,0.429285,0.429276,-1326,9.391e-005,-0.000311652,-0.205755,0.0437656,0.00167648,0.439469,0.472615,0.179191,-4.49969,0.0455231,-0.000408448,0.0101926,0.617983,0.634853,1
3760,256.1,0.426131,0.426122,-1304.19,0.00012336,-0.000300282,-0.206027,0.0437661,0.00167494,0.438439,0.513767,0.213623,-4.59486,0.0451529,-0.000883684,0.0123179,0.617959,0.634846,1
3770,247.436,0.422229,0.422219,-1294.89,0.000154999,-0.000292349,-0.206308,0.0437668,0.00167346,0.437409,0.546377,0.149519,-4.77656,0.0446519,-0.00106775,0.0151893,0.61782,0.634783,1
3780,233.456,0.419446,0.419436,-1279.89,0.000188433,-0.0002816,-0.206596,0.0437677,0.00167203,0.436376,0.572637,0.205994,-4.8549,0.0446625,-0.00108226,0.0169404,0.617568,0.634655,1
3790,237.958,0.418718,0.418705,-1284.86,0.000226747,-0.000263194,-0.206893,0.0437687,0.00167066,0.435343,0.665746,0.359187,-5.01496,0.0455225,-0.00115122,0.0166375,0.617547,0.634642,1
3800,204.252,0.418571,0.418551,-1249.23,0.000267471,-0.000239038,-0.207194,0.04377,0.0016694,0.434307,0.696957,0.54397,-5.13064,0.0462519,-0.0015442,0.0157562,0.617292,0.634479,1
3810,213.883,0.417162,0.417139,-1259.64,0.000310416,-0.00020583,-0.207501,0.0437714,0.00166829,0.433271,0.743331,0.582716,-5.18213,0.0461535,-0.00200933,0.0161312,0.617273,0.634462,1
3820,236.328,0.41506,0.415035,-1283.44,0.0003561,-0.000173694,-0.207811,0.0437731,0.00166734,0.432232,0.782063,0.480833,-5.20413,0.0457082,-0.00245567,0.0171978,0.617261,0.63444,1
3830,252.547,0.413998,0.413974,-1300.82,0.000402637,-0.000144565,-0.208124,0.043775,0.00166655,0.431193,0.769462,0.493198,-5.29922,0.0455588,-0.00244579,0.0172189,0.617261,0.63444,1
3840,255.601,0.414551,0.414535,-1304.14,0.000448485,-0.000110752,-0.208446,0.0437771,0.00166591,0.430151,0.752559,0.610253,-5.43439,0.0454077,-0.00162954,0.015616,0.617261,0.63444,1
3850,269.348,0.415431,0.415425,-1318.69,0.000491328,-7.43579e-005,-0.208769,0.0437795,0.00166544,0.429108,0.683668,0.610418,-5.39954,0.0451462,-0.000130022,0.0136831,0.617261,0.63444,1
3860,249.976,0.415676,0.415673,-1298.16,0.000525593,-3.6859e-005,-0.209086,0.043782,0.00166517,0.428063,0.516898,0.632655,-5.28469,0.0450702,0.000756987,0.01239,0.617261,0.63444,1
3870,256.709,0.415721,0.415717,-1305.39,0.000554832,1.69766e-006,-0.209403,0.0437847,0.00166508,0.427017,0.465584,0.6615,-5.35415,0.0450934,0.000583482,0.0112998,0.617261,0.63444,1
3880,277.78,0.416211,0.416206,-1327.7,0.00058136,4.19112e-005,-0.209726,0.0437875,0.00166518,0.425969,0.423719,0.68193,-5.46819,0.0448838,-0.000131844,0.00976371,0.617242,0.634424,1
3890,276.055,0.41687,0.416864,-1325.91,0.000598349,8.65654e-005,-0.210059,0.0437905,0.00166551,0.42492,0.158031,0.722334,-5.51109,0.0446801,-0.000248944,0.00805564,0.617184,0.634403,1
