step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,298.879,0.500897,-0.500896,-1331.82,2.86724e-006,4.87136e-005,0.200137,0.0425077,0.00149185,-0.521269,0.0609938,0.842105,2.07728,0.0419201,0.00054961,-0.0203729,0.62252,0.639003,1
3520,292.818,0.501625,-0.501621,-1326.9,5.86898e-006,9.82647e-005,0.20026,0.0425077,0.00149222,-0.520268,0.0398326,0.81932,2.03599,0.0424178,-0.000543655,-0.018647,0.622467,0.6385,1
3530,266.9,0.501887,-0.501877,-1300.57,2.42477e-006,0.00014315,0.20039,0.0425078,0.00149283,-0.519266,-0.124389,0.682351,2.26523,0.0434827,-0.00148198,-0.0173892,0.622447,0.63768,1
3540,251.866,0.501886,-0.501871,-1287.95,-5.60749e-006,0.000183375,0.200524,0.0425078,0.00149364,-0.518264,-0.144213,0.66969,2.23695,0.0441881,-0.0019725,-0.0163929,0.622598,0.637438,1
3550,241.828,0.501708,-0.50169,-1277.25,-1.4807e-005,0.000222909,0.200658,0.0425077,0.00149466,-0.517261,-0.164914,0.655557,2.23286,0.0443922,-0.00232578,-0.0155714,0.622598,0.637438,1
3560,284.508,0.501091,-0.501073,-1322.71,-2.5407e-005,0.000261525,0.200791,0.0425076,0.00149587,-0.516257,-0.191368,0.636581,2.24819,0.0441743,-0.00237846,-0.0151843,0.622598,0.637438,1
3570,311.735,0.499725,-0.499709,-1351.31,-3.83747e-005,0.000294776,0.200932,0.0425074,0.00149727,-0.515253,-0.182351,0.477692,2.544,0.0440328,-0.00211399,-0.0155437,0.622598,0.637438,1
3580,325.495,0.497731,-0.497718,-1365.86,-5.02915e-005,0.000322612,0.201086,0.0425072,0.00149881,-0.514248,-0.218713,0.455881,2.61243,0.043863,-0.00187586,-0.0165303,0.622696,0.637421,1
3590,320.647,0.495456,-0.495443,-1360.79,-6.24386e-005,0.000346683,0.201248,0.0425069,0.00150049,-0.513242,-0.195674,0.358952,2.81098,0.0438793,-0.00185535,-0.017799,0.622696,0.637421,1
3600,321.764,0.493349,-0.493338,-1361.99,-7.54884e-005,0.000367684,0.201418,0.0425066,0.00150227,-0.512236,-0.24167,0.346575,2.87613,0.0439348,-0.00146193,-0.0188977,0.622696,0.637421,1
3610,314.676,0.491718,-0.491711,-1354.52,-9.12135e-005,0.000388198,0.201591,0.0425062,0.00150416,-0.511228,-0.284442,0.342002,2.92505,0.0442458,-0.000568986,-0.0195174,0.622696,0.637421,1
3620,320.141,0.490743,-0.490737,-1360.3,-0.000109261,0.000408573,0.201766,0.0425057,0.00150616,-0.51022,-0.318738,0.341304,2.94853,0.0446179,0.000179961,-0.0194827,0.622716,0.636965,1
3630,325.124,0.490242,-0.490235,-1366.38,-0.000129005,0.00042892,0.201942,0.0425051,0.00150825,-0.50921,-0.341169,0.340059,2.95295,0.0448189,0.000370019,-0.0189755,0.622741,0.636348,1
3640,311.749,0.489918,-0.489913,-1353.58,-0.000152688,0.000447384,0.202113,0.0425044,0.00151044,-0.5082,-0.428885,0.288936,2.81824,0.0444172,0.000238341,-0.0182872,0.62285,0.63584,1
3650,319.506,0.489672,-0.489667,-1362.76,-0.000178253,0.000463074,0.202282,0.0425036,0.00151272,-0.507189,-0.403583,0.166535,2.93386,0.043988,-0.000241494,-0.0175225,0.622962,0.635965,1
3660,327.942,0.489649,-0.489639,-1371.83,-0.000202437,0.00047076,0.202459,0.0425026,0.00151506,-0.506177,-0.406317,0.049908,3.05383,0.0442248,-0.00108046,-0.0165382,0.622959,0.635995,1
3670,328.739,0.489804,-0.489788,-1372.71,-0.000226703,0.000472565,0.202641,0.0425015,0.00151742,-0.505165,-0.407242,0.0111672,3.04395,0.0450813,-0.00158334,-0.0153771,0.622723,0.636303,1
3680,295.265,0.489853,-0.489834,-1337.8,-0.000251124,0.000472209,0.202822,0.0425003,0.00151978,-0.504151,-0.412418,-0.0217789,3.04376,0.0458059,-0.00137847,-0.0143173,0.622121,0.636712,1
3690,269.142,0.489544,-0.489524,-1312.06,-0.000276532,0.000468703,0.203002,0.042499,0.00152214,-0.503136,-0.456834,-0.142042,2.92857,0.0460562,-0.0011703,-0.0136123,0.621468,0.637001,1
