"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"	Angle(1 0 2)	Angle-opt(1 0 2)	Angle(1 0 3)	Angle-opt(1 0 3)	Angle(1 0 4)	Angle-opt(1 0 4)	Angle(2 0 3)	Angle-opt(2 0 3)	Angle(2 0 4)	Angle-opt(2 0 4)	Angle(3 0 4)	Angle-opt(3 0 4)
8.800000	7.059517	7.059517	0.000000	0.000000	7.059517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.271216	9.588628	109.471220	0.788632	104.909397	-3.773191	104.909393	-3.773195
8.833333	7.112058	7.112058	0.000000	0.000000	7.112058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.304550	9.621962	109.471220	0.788632	104.891568	-3.791020	104.891562	-3.791026
8.866667	7.164807	7.164807	0.000000	0.000000	7.164807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.337885	9.655297	109.471220	0.788632	104.873732	-3.808856	104.873728	-3.808860
8.900000	7.217760	7.217760	0.000000	0.000000	7.217760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.371219	9.688631	109.471220	0.788632	104.855892	-3.826696	104.855892	-3.826696
8.933333	7.270917	7.270917	0.000000	0.000000	7.270917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.404552	9.721964	109.471220	0.788632	104.838051	-3.844537	104.838050	-3.844538
8.966667	7.324280	7.324280	0.000000	0.000000	7.324280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.437887	9.755299	109.471220	0.788632	104.820205	-3.862383	104.820204	-3.862384
9.000000	7.377842	7.377842	0.000000	0.000000	7.377842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.471217	9.788629	109.471220	0.788632	104.802359	-3.880229	104.802356	-3.880232
9.033333	7.431614	7.431614	0.000000	0.000000	7.431614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.504550	9.821962	109.471220	0.788632	104.784507	-3.898081	104.784502	-3.898086
9.066667	7.485591	7.485591	0.000000	0.000000	7.485591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.537883	9.855295	109.471220	0.788632	104.766650	-3.915938	104.766648	-3.915940
9.100000	7.539774	7.539774	0.000000	0.000000	7.539774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.571217	9.888629	109.471220	0.788632	104.748791	-3.933797	104.748787	-3.933801
9.133333	7.594165	7.594165	0.000000	0.000000	7.594165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.604553	9.921965	109.471220	0.788632	104.730927	-3.951661	104.730922	-3.951666
9.166667	7.648754	7.648754	0.000000	0.000000	7.648754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.637884	9.955296	109.471220	0.788632	104.713060	-3.969528	104.713057	-3.969531
9.200000	7.703553	7.703553	0.000000	0.000000	7.703553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.671218	9.988630	109.471220	0.788632	104.695191	-3.987397	104.695184	-3.987404
9.233333	7.758558	7.758558	0.000000	0.000000	7.758558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.704552	10.021964	109.471220	0.788632	104.677315	-4.005273	104.677311	-4.005277
9.266667	7.813764	7.813764	0.000000	0.000000	7.813764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.737883	10.055295	109.471220	0.788632	104.659439	-4.023149	104.659434	-4.023154
9.300000	7.869181	7.869181	0.000000	0.000000	7.869181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.771218	10.088630	109.471220	0.788632	104.641555	-4.041033	104.641553	-4.041035
9.333333	7.924799	7.924799	0.000000	0.000000	7.924799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.804550	10.121962	109.471220	0.788632	104.623672	-4.058916	104.623667	-4.058921
9.366667	7.980625	7.980625	0.000000	0.000000	7.980625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.837884	10.155296	109.471220	0.788632	104.605783	-4.076805	104.605778	-4.076810
9.400000	8.036657	8.036657	0.000000	0.000000	8.036657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.871218	10.188630	109.471220	0.788632	104.587887	-4.094701	104.587889	-4.094699
9.433333	8.092895	8.092895	0.000000	0.000000	8.092895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.904552	10.221964	109.471220	0.788632	104.569992	-4.112596	104.569991	-4.112597
9.466667	8.149336	8.149336	0.000000	0.000000	8.149336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.937885	10.255297	109.471220	0.788632	104.552094	-4.130494	104.552092	-4.130496
9.500000	8.205982	8.205982	0.000000	0.000000	8.205982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	118.971216	10.288628	109.471220	0.788632	104.534193	-4.148395	104.534188	-4.148400
9.533333	8.262839	8.262839	0.000000	0.000000	8.262839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.004551	10.321963	109.471220	0.788632	104.516286	-4.166302	104.516280	-4.166308
9.566667	8.319896	8.319896	0.000000	0.000000	8.319896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.037883	10.355295	109.471220	0.788632	104.498373	-4.184215	104.498375	-4.184213
9.600000	8.377163	8.377163	0.000000	0.000000	8.377163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.071218	10.388630	109.471220	0.788632	104.480460	-4.202128	104.480459	-4.202129
9.633333	8.434632	8.434632	0.000000	0.000000	8.434632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.104549	10.421961	109.471220	0.788632	104.462544	-4.220044	104.462542	-4.220046
9.666667	8.492309	8.492309	0.000000	0.000000	8.492309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.137883	10.455295	109.471220	0.788632	104.444623	-4.237965	104.444621	-4.237967
9.700000	8.550192	8.550192	0.000000	0.000000	8.550192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.171216	10.488628	109.471220	0.788632	104.426701	-4.255887	104.426694	-4.255894
9.733333	8.608281	8.608281	0.000000	0.000000	8.608281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.204549	10.521961	109.471220	0.788632	104.408772	-4.273816	104.408767	-4.273821
9.766667	8.666579	8.666579	0.000000	0.000000	8.666579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.237884	10.555296	109.471220	0.788632	104.390839	-4.291749	104.390836	-4.291752
9.800000	8.725081	8.725081	0.000000	0.000000	8.725081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.271218	10.588630	109.471220	0.788632	104.372904	-4.309684	104.372900	-4.309688
9.833333	8.783786	8.783786	0.000000	0.000000	8.783786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.304550	10.621962	109.471220	0.788632	104.354966	-4.327622	104.354962	-4.327626
9.866667	8.842703	8.842703	0.000000	0.000000	8.842703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.337885	10.655297	109.471220	0.788632	104.337023	-4.345565	104.337019	-4.345569
9.900000	8.901823	8.901823	0.000000	0.000000	8.901823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.371219	10.688631	109.471220	0.788632	104.319076	-4.363512	104.319074	-4.363514
9.933333	8.961145	8.961145	0.000000	0.000000	8.961145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.404550	10.721962	109.471220	0.788632	104.301129	-4.381459	104.301126	-4.381462
9.966667	9.020684	9.020684	0.000000	0.000000	9.020684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.437887	10.755299	109.471220	0.788632	104.283173	-4.399415	104.283172	-4.399416
10.000000	9.080420	9.080420	0.000000	0.000000	9.080420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.471222	0.788634	109.471223	0.788635	119.471219	10.788631	109.471220	0.788632	104.265217	-4.417371	104.265217	-4.417371
