step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0161085,1.021,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-5.33586e-005,0.0557095,-0.0376593,0.636039,0.502987,1
10,2.29084,1.02102,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-8.34385e-005,0.0556832,-0.0376789,0.636147,0.50303,1
20,2.55777,1.02105,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-9.74207e-005,0.0556238,-0.0377155,0.636193,0.503044,1
30,3.32286,1.02109,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-6.62766e-005,0.0555542,-0.0377608,0.636214,0.50305,1
40,3.41566,1.02115,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000116786,0.0555642,-0.0378215,0.636369,0.503083,1
50,3.35344,1.02123,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000197989,0.0556001,-0.0378954,0.636549,0.503116,1
60,3.10583,1.0213,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000199811,0.0556188,-0.0379632,0.636736,0.503144,1
70,3.19125,1.02136,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000150423,0.0556092,-0.0380239,0.636951,0.503168,1
80,2.8532,1.02142,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000164953,0.0556026,-0.0380898,0.637187,0.503187,1
90,2.82823,1.0215,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.00021369,0.0555913,-0.038165,0.637358,0.503193,1
100,2.67657,1.02156,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000240253,0.0555885,-0.0382321,0.637507,0.503192,1
110,11.5768,1.02164,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000257971,0.0555756,-0.0383122,0.637759,0.503181,1
120,18.3788,1.02173,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.00030158,0.0555508,-0.0383978,0.638052,0.503158,1
130,22.5685,1.02182,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000311103,0.0555147,-0.0384935,0.638337,0.503128,1
140,25.1366,1.02194,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000274439,0.0554875,-0.0386188,0.638632,0.503087,1
150,26.6065,1.0221,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000285501,0.0554815,-0.0387749,0.638943,0.503035,1
160,27.1553,1.02226,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000378669,0.0555216,-0.0389332,0.639253,0.502975,1
170,27.1325,1.02241,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000417325,0.0555472,-0.039086,0.639488,0.502922,1
180,27.194,1.02259,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000319984,0.0555004,-0.0392607,0.63965,0.502879,1
190,26.2917,1.02282,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000186981,0.0554265,-0.0394943,0.639822,0.502828,1
200,25.6178,1.02311,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-0.000109151,0.0553787,-0.0397915,0.639971,0.502779,1
210,33.8245,1.02351,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,-3.7851e-005,0.0553267,-0.0401924,0.640077,0.502741,1
220,38.7684,1.02402,0,0,0,-5.05285e-008,7.58605e-009,0.981818,0,0,0,5.3792e-005,0.0552638,-0.0407102,0.640083,0.502739,1
