step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
58,-0.0271336,-2623.39,1022.69,-0.10637,-82.0019,50,-3827.88,1204.95,773.818,1377.92,-6471.59,491.968,1233.34,-28.3854
59,-0.0422289,-1288.83,2357.25,-0.119666,-1742.15,50,-2552.26,1263.43,1407.3,1830.91,-6375,584.537,1307.58,-44.1459
60,-0.0602598,-2666.76,979.319,-0.132963,-2332.23,50,-3891.89,1225.12,792.322,1277.55,-6470.89,509.138,1247.9,-22.7752
61,-0.0711419,-126.143,3519.93,-0.146259,5832.39,50,-2339.59,2213.56,2082.1,1488.67,-6433.11,522.751,2233.3,-19.7403
62,-0.0838638,-2794.6,851.473,-0.159555,-4498.58,50,-4035.13,1240.53,771.4,1166.12,-6480.47,507.824,1253.59,-13.0544
63,-0.0991358,2251.62,5897.7,-0.172851,7839.47,50,-89.1905,2340.77,3596.83,1960.58,-6344.47,697.87,2364.21,-23.4395
64,-0.124222,-2944.39,701.691,-0.186148,-5197.85,50,-4123.35,1179.1,759.264,1094.19,-6479.4,502.604,1173.59,5.5111
65,-0.12678,7419.64,11065.7,-0.199444,-126597,50,-4123.35,11543,759.264,1094.19,-6479.4,502.604,11537.5,5.51108
66,-0.140076,-3105.68,540.396,-0.21274,-4906.56,50,-4211.11,1105.3,727.389,1054.29,-6487.59,494.797,1091.28,14.0143
67,-0.153109,-1715.47,1930.61,-0.226036,-4204.08,50,-3006.77,1291.28,1333.77,1376.88,-6354.74,637.326,1288.05,3.22756
68,-0.163954,-3587.5,58.5731,-0.239333,-1807.88,50,-4380.67,793.283,660.789,982.586,-6508.66,484.617,800.825,-7.54205
69,-0.179212,-3639.88,6.19915,-0.252629,-1450.44,50,-4398.04,758.158,650.021,977.867,-6510.37,484.446,765.461,-7.30251
70,-0.192325,-3656.03,-9.95677,-0.265925,-1060.24,50,-4396.71,740.675,647.019,982.473,-6510.47,484.265,746.094,-5.41841
71,-0.205315,-3667.09,-21.0112,-0.279221,-758.467,50,-4395.36,728.27,644.837,986.223,-6510.93,484.513,731.933,-3.66361
72,-0.218306,-3675.92,-29.8448,-0.292518,-506.815,50,-4393.54,717.613,643.071,989.572,-6510.45,484.272,720.449,-2.83573
73,-0.231559,-3680.4,-34.3255,-0.305814,-337.265,50,-4393.27,712.868,641.939,990.952,-6510.38,484.22,714.002,-1.13382
74,-0.24459,-3683.9,-37.8195,-0.31911,-209.56,50,-4391.86,707.963,640.967,993.504,-6510.37,484.034,709.244,-1.28114
75,-0.25794,-3686.84,-40.7617,-0.332406,-125.467,50,-4391.16,704.325,640.888,994.798,-6510.44,483.588,705.28,-0.955154
76,-0.271187,-3689.6,-43.5174,-0.345703,-72.9916,50,-4391.05,701.455,639.866,995.739,-6510.42,483.764,702.071,-0.615904
77,-0.284398,-3691.12,-45.0379,-0.358999,-36.2317,50,-4391.05,700.004,639.664,995.845,-6510.31,483.753,700.297,-0.292964
78,-0.297705,-3691.45,-45.3674,-0.372295,-8.2945,50,-4390.45,699.009,639.548,996.622,-6510.34,483.718,699.371,-0.361766
79,-0.310949,-3691.5,-45.4174,-0.385592,10.4403,50,-4390.55,699.057,639.477,996.709,-6510.38,483.643,699.406,-0.34876
80,-0.324259,-3691.55,-45.4689,-0.398888,21.9188,50,-4390.22,698.674,639.533,996.905,-6510.3,483.639,698.979,-0.30491
81,-0.33753,-3693.19,-47.1128,-0.412184,18.3838,50,-4390.21,697.021,639.52,997.012,-6510.36,483.615,697.329,-0.308121
82,-0.350829,-3693.4,-47.3238,-0.42548,22.1915,50,-4390.22,696.821,639.449,997.039,-6510.3,483.59,697.163,-0.342033
83,-0.364125,-3692.99,-46.9125,-0.438777,28.6568,50,-4390.09,697.098,639.482,997.032,-6510.23,483.625,697.46,-0.362179
84,-0.377419,-3692.12,-46.0415,-0.452073,30.8526,50,-4390.15,698.03,639.541,996.99,-6510.25,483.574,698.413,-0.382504
85,-0.390724,-3691.35,-45.2699,-0.465369,34.2265,50,-4390.08,698.657,639.559,997.009,-6510.24,483.597,699.078,-0.420197
86,-0.40403,-3690.26,-44.1835,-0.478665,34.6319,50,-4389.99,699.731,639.709,996.838,-6510.14,483.599,700.15,-0.418861
87,-0.417322,-3689.45,-43.372,-0.491962,36.0949,50,-4389.93,700.478,639.835,996.671,-6510.07,483.633,700.949,-0.47093
88,-0.430621,-3688.08,-41.9997,-0.505258,31.0687,50,-4389.82,701.743,639.911,996.742,-6510.07,483.598,702.269,-0.526732
89,-0.443922,-3687.65,-41.5722,-0.518554,32.6741,50,-4389.84,702.191,639.953,996.605,-6510.01,483.61,702.703,-0.511915
90,-0.45722,-3686.49,-40.417,-0.53185,27.6506,50,-4389.83,703.337,640.03,996.562,-6510.03,483.602,703.874,-0.536483
91,-0.470519,-3685.6,-39.5225,-0.545147,7.91688,50,-4389.94,704.339,639.909,996.604,-6510.06,483.611,704.887,-0.548513
92,-0.483825,-3686.18,-40.1048,-0.558443,-2.29836,50,-4389.84,703.653,640.053,996.429,-6509.98,483.666,704.211,-0.558215
93,-0.497126,-3686.09,-40.0169,-0.571739,-10.5213,50,-4389.87,703.771,639.914,996.52,-6510.01,483.712,704.294,-0.523132
94,-0.510425,-3685.65,-39.5692,-0.585035,-12.0045,50,-4389.82,704.178,640.009,996.443,-6509.99,483.711,704.743,-0.56486
95,-0.523728,-3685.78,-39.7002,-0.598332,-8.22802,50,-4389.91,704.132,639.892,996.49,-6510,483.712,704.664,-0.531921
96,-0.53702,-3686.2,-40.1271,-0.611628,-4.8777,50,-4389.84,703.64,639.931,996.415,-6509.94,483.752,704.205,-0.564981
97,-0.550326,-3687.72,-41.6451,-0.624924,-8.19543,50,-4389.8,702.073,639.965,996.431,-6509.93,483.735,702.633,-0.559516
98,-0.563628,-3688.85,-42.774,-0.63822,-8.72753,50,-4389.93,701.079,639.775,996.408,-6509.91,483.794,701.652,-0.573001
99,-0.576932,-3688.91,-42.8348,-0.651517,-1.35514,50,-4389.94,701.024,639.742,996.459,-6509.89,483.754,701.571,-0.546377
