step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
59,0.189466,-3434.56,254.453,0.111899,-2678.76,6,-4174.05,739.491,662.206,1177.24,-6509.5,496.013,750.641,-11.1501
60,0.202625,-3465.04,223.966,0.125064,-1837.73,6,-4173.97,708.925,662.083,1177.59,-6509.52,495.88,720.015,-11.0897
61,0.215775,-3486.25,202.761,0.138228,-1252.73,6,-4173.89,687.638,661.998,1177.88,-6509.53,495.768,698.673,-11.0347
62,0.228927,-3500.36,188.651,0.151393,-842.974,6,-4173.8,673.446,661.941,1178.12,-6509.53,495.673,684.432,-10.9852
63,0.242081,-3509.37,179.637,0.164558,-554.149,6,-4173.72,664.351,661.902,1178.33,-6509.54,495.59,675.291,-10.9394
64,0.255237,-3515.23,173.775,0.177722,-352.822,6,-4173.64,658.41,661.874,1178.51,-6509.54,495.515,669.307,-10.8963
65,0.268393,-3518.9,170.109,0.190887,-212.427,6,-4173.57,654.574,661.856,1178.68,-6509.55,495.445,665.428,-10.8547
66,0.281549,-3522.84,166.174,0.204052,-126.579,6,-4173.49,650.652,661.844,1178.84,-6509.55,495.38,661.466,-10.8138
67,0.294706,-3523.86,165.146,0.217216,-74.6875,6,-4173.41,649.546,661.838,1178.99,-6509.55,495.317,660.319,-10.7734
68,0.307863,-3523.46,165.544,0.230381,-34.2673,6,-4173.33,649.864,661.837,1179.13,-6509.55,495.255,660.595,-10.7315
69,0.32102,-3522.67,166.341,0.243545,-7.86107,6,-4173.24,650.577,661.84,1179.28,-6509.55,495.193,661.265,-10.6881
70,0.334177,-3522.61,166.397,0.25671,14.9826,6,-4173.16,650.546,661.847,1179.42,-6509.55,495.131,661.189,-10.6435
71,0.347334,-3648.3,40.7039,0.269875,-470.55,479,-4384.05,735.749,641.731,1005.53,-6512.61,481.294,719.532,16.2168
72,0.358094,-3652.35,36.6581,0.283039,-308.51,6,-4384.13,731.78,641.75,1005.48,-6512.64,481.279,715.553,16.2266
73,0.371255,-3654.22,34.7909,0.296204,-157.732,6,-4384.24,730.026,641.801,1005.4,-6512.69,481.252,713.786,16.24
74,0.384413,-3666.09,22.9157,0.309368,-457.95,91,-4393.13,727.034,640.183,997.676,-6512.08,481.097,717.815,9.21841
75,0.397479,-3670.81,18.1936,0.322533,-388.795,55,-4393.67,722.851,639.885,996.569,-6511.73,481.605,715.85,7.00026
76,0.410565,-3674.28,14.7287,0.335698,-257.597,6,-4393.52,719.241,640.075,996.434,-6511.72,481.686,712.247,6.9942
77,0.423734,-3679.85,9.16097,0.348862,-237.617,95,-4392.98,713.129,639.663,995.777,-6511.02,482.605,709.697,3.43247
78,0.436745,-3683.34,5.66529,0.362027,-147.595,6,-4392.84,709.494,639.601,995.913,-6510.97,482.62,706.094,3.39979
79,0.449909,-3685.45,3.55869,0.375191,-110.341,84,-4391.49,706.042,639.861,995.698,-6510.39,483.34,704.874,1.16743
80,0.462957,-3686.52,2.48713,0.388356,-64.8613,91,-4390.91,704.393,639.906,995.81,-6510.2,483.567,703.958,0.435003
81,0.476078,-3687.13,1.87511,0.401521,-30.3647,30,-4390.21,703.077,640.123,996.023,-6510.01,483.657,702.958,0.119241
82,0.489282,-3688.48,0.523827,0.414685,-14.5397,13,-4390.05,701.562,640.219,995.879,-6509.87,483.725,701.637,-0.0750677
83,0.502451,-3689.75,-0.742887,0.42785,-6.24546,18,-4389.78,700.029,640.564,995.744,-6509.85,483.757,700.37,-0.341486
84,0.51561,-3690.27,-1.26113,0.441015,-0.00269318,37,-4389.82,699.555,639.805,996.141,-6509.72,483.946,700.146,-0.591248
85,0.528693,-3689.75,-0.743247,0.454179,6.59168,57,-4389.94,700.183,639.759,996.029,-6509.74,484.015,700.819,-0.635402
86,0.541851,-3688.63,0.378944,0.467344,6.58648,20,-4389.92,701.482,639.703,996.315,-6509.81,483.871,702.078,-0.59605
87,0.555012,-3687.52,1.49254,0.480508,9.09672,19,-4389.62,702.104,639.908,996.158,-6509.67,483.989,702.779,-0.674915
88,0.56819,-3686.82,2.18873,0.493673,11.1861,38,-4389.77,702.953,639.69,996.142,-6509.57,483.971,703.589,-0.63585
89,0.581359,-3686.1,2.90514,0.506838,12.9939,8,-4389.37,703.265,639.829,996.479,-6509.64,483.962,703.913,-0.647527
90,0.594511,-3685.9,3.11164,0.520002,16.859,12,-4388.94,703.04,640.564,996.041,-6509.51,483.969,703.68,-0.639815
91,0.607675,-3685.65,3.35906,0.533167,19.0661,12,-4388.55,702.904,641.046,995.96,-6509.53,483.971,703.515,-0.610298
92,0.620842,-3684.43,4.57526,0.546331,12.7779,31,-4389.4,704.969,640.031,996.123,-6509.53,483.974,705.623,-0.65346
93,0.634027,-3684.92,4.08726,0.559496,1.90794,27,-4389.63,704.708,640.051,995.982,-6509.59,483.924,705.377,-0.668947
94,0.647181,-3684.69,4.32227,0.572661,-10.5706,6,-4389.6,704.917,639.807,996.208,-6509.59,483.969,705.582,-0.664549
95,0.660354,-3685.33,3.67656,0.585825,-18.4197,9,-4389.49,704.153,639.99,996.125,-6509.59,483.994,704.794,-0.640706
96,0.673539,-3685.56,3.45306,0.59899,-16.1487,9,-4389.3,703.74,640.318,996.023,-6509.64,483.999,704.37,-0.630203
97,0.68672,-3685.67,3.3375,0.612155,-12.5813,9,-4389.2,703.531,640.421,996.202,-6509.76,483.936,704.141,-0.610099
98,0.699892,-3686.34,2.66854,0.625319,-11.7614,34,-4389.74,703.401,639.806,996.285,-6509.73,483.896,703.964,-0.563583
99,0.713043,-3687.59,1.41572,0.638484,-13.3177,24,-4389.8,702.211,639.941,996.122,-6509.7,483.837,702.813,-0.60156
100,0.726196,-3688,1.00997,0.651648,-8.02204,6,-4389.75,701.754,639.711,996.147,-6509.64,484.028,702.392,-0.63766
