step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
43,-0.0225766,-2928.42,717.659,-0.0930738,4954.4,50,-4140.72,1212.3,803.989,1076.13,-6490.3,469.465,1261.39,-49.085
44,-0.00812659,-2626.82,1019.26,-0.0797776,10948.8,50,-4081.62,1454.8,858.856,1073.41,-6488.01,474.126,1504.14,-49.3363
45,0.00459418,-2823.51,822.566,-0.0664813,2783.81,50,-4007.75,1184.24,794.003,1228.3,-6485.48,455.422,1236.05,-51.812
46,0.0199998,-2194.57,1451.51,-0.053185,18170.4,50,-3922.17,1727.6,861.117,1237.23,-6478.01,457.496,1778.07,-50.4681
47,0.0329834,-2777.27,868.803,-0.0398888,793.145,50,-3927.53,1150.25,783.587,1325.04,-6487.37,451.218,1202.2,-51.9466
48,0.0478749,-1449.94,2196.13,-0.0265925,28749.8,50,-3751.16,2301.21,951.576,1286.08,-6459.64,470.829,2355.94,-54.729
49,0.0608095,-2778.54,867.542,-0.0132963,-858.253,50,-3895.58,1117.05,774.955,1368,-6488.7,450.17,1167.55,-50.4999
50,0.0753966,-2534.57,1111.51,0,897.396,50,-3853.2,1319.39,794.595,1391.02,-6488.99,450.179,1372.64,-53.2549
51,0.0886922,-2820.95,825.124,0.0132963,-2255.41,50,-3904.43,1083.48,764.551,1371.49,-6493.28,452.806,1131.39,-47.9142
52,0.102878,-2643.49,1002.58,0.0265925,-893.994,50,-3821.55,1178.01,811.64,1373.52,-6467.6,460.899,1227.23,-49.2202
53,0.116588,-2844.87,801.213,0.0398888,-3309.31,50,-3886.32,1041.5,794.39,1341.59,-6481.84,459.537,1083.56,-42.0613
54,0.12989,-2896.14,749.933,0.053185,-3133.63,50,-3900.77,1004.81,797.687,1302.47,-6480.2,479.274,1046.71,-41.8993
55,0.142936,-1694.03,1952.05,0.0664813,-4066.97,50,-2760.32,1066.42,1599.58,1628.63,-6474.76,486.223,1097.11,-30.6903
56,0.155964,-2716.62,929.457,0.0797776,-2480.06,50,-3636.87,920.078,831.769,1548.97,-6491.59,473.983,947.009,-26.9309
57,0.168703,-2854.32,791.753,0.0930738,-4135.68,50,-3872.26,1018.07,792.094,1380.8,-6493.79,448.635,1023.2,-5.12827
58,0.185406,-3157.44,488.643,0.10637,-4549.03,50,-4106.37,949.257,706.551,1226.92,-6501.96,462.115,944.478,4.77902
59,0.198151,-2050.21,1595.86,0.119666,-4103.75,50,-2985.98,936.178,1007.27,1875.08,-6407.63,539.3,931.285,4.89328
60,0.208105,-3436.66,209.42,0.132963,-2266.83,50,-4219.67,782.812,663.738,1125.45,-6500.92,492.07,771.297,11.5153
61,0.2235,-3536.31,109.766,0.146259,-2128.95,50,-4266.94,730.627,649.227,1100.34,-6511.73,495.222,729.033,1.59365
62,0.235727,-3562.4,83.6734,0.159555,-1684.5,50,-4285.68,723.272,647.002,1085.51,-6512.42,494.235,718.464,4.80802
63,0.248837,-3581.97,64.1038,0.172851,-1384.04,50,-4305.26,723.283,645.044,1068.38,-6513.06,494.375,716.989,6.29432
64,0.261479,-3599.26,46.8139,0.186148,-1028.48,50,-4319.99,720.723,643.141,1057.8,-6512.75,491.825,710.823,9.90079
65,0.2749,-3612,34.0768,0.199444,-805.693,50,-4333.1,721.171,643.215,1046.38,-6512.59,489.9,708.367,12.8035
66,0.288079,-3622.14,23.9386,0.21274,-600.823,50,-4342.99,720.78,642.559,1037.6,-6512.51,489.364,706.801,13.9797
67,0.301199,-3628.76,17.3173,0.226036,-548.332,50,-4357.74,728.977,643.42,1025.46,-6512.83,486.213,712.493,16.4833
68,0.314385,-3634.42,11.6624,0.239333,-421.49,50,-4365.33,730.911,642.666,1019.85,-6513.02,485.172,714.181,16.7301
69,0.327655,-3638.6,7.48172,0.252629,-413.331,50,-4374.28,735.683,642.063,1011.5,-6512.06,484.211,718.255,17.4281
70,0.340938,-3645.3,0.780816,0.265925,-418.756,50,-4381.14,735.844,640.851,1007.86,-6512.2,482.346,718.379,17.4657
71,0.35428,-3650.27,-4.19183,0.279221,-601.62,50,-4389.41,739.065,640.967,1002.06,-6512.64,480.203,725.7,13.3649
72,0.367608,-3657.95,-11.8694,0.292518,-509.9,50,-4391.62,733.605,641.659,998.008,-6512.13,480.842,720.95,12.6557
73,0.380879,-3663.47,-17.3966,0.305814,-496.288,50,-4392.67,729.192,640.644,998.456,-6512.4,480.634,720.227,8.96471
74,0.394066,-3669.73,-23.6545,0.31911,-401.252,50,-4393.52,723.79,640.084,996.962,-6511.91,481.338,716.389,7.40081
75,0.407272,-3674.15,-28.0698,0.332406,-345.532,50,-4392.51,718.09,639.65,996.678,-6511.07,482.235,712.665,5.42454
76,0.420491,-3678.39,-32.3094,0.345703,-254.348,50,-4393.2,714.811,639.953,995.202,-6511,482.648,710.958,3.85306
77,0.433728,-3682.51,-36.4373,0.358999,-182.886,50,-4392.72,710.207,639.946,995.36,-6510.89,482.857,707.892,2.3154
78,0.446937,-3685.07,-38.9964,0.372295,-122.404,50,-4391.79,706.713,639.71,995.763,-6510.52,483.259,705.33,1.3828
79,0.460206,-3686.2,-40.1213,0.385592,-73.9737,50,-4390.51,704.308,640.248,995.451,-6509.9,483.696,703.619,0.689249
80,0.473445,-3687.13,-41.0477,0.398888,-37.169,50,-4390.66,703.534,639.86,995.863,-6510.06,483.672,703.389,0.145269
81,0.486726,-3688.69,-42.6073,0.412184,-20.2485,50,-4390.48,701.79,639.894,995.753,-6509.99,483.872,702.106,-0.315515
82,0.499987,-3689.64,-43.5585,0.42548,-7.62181,50,-4390.06,700.499,639.889,996.02,-6509.87,483.893,700.938,-0.439145
83,0.513294,-3690.23,-44.156,0.438777,-1.75384,50,-4390.11,699.877,639.759,996.147,-6509.88,483.865,700.332,-0.454995
84,0.526605,-3689.77,-43.6911,0.452073,5.06521,50,-4389.74,699.971,639.83,996.155,-6509.71,483.98,700.634,-0.663023
85,0.539883,-3688.71,-42.6327,0.465369,7.05694,50,-4390.27,701.556,639.748,995.971,-6509.88,483.893,702.197,-0.641015
86,0.553176,-3687.81,-41.7298,0.478665,9.95421,50,-4389.59,701.778,639.883,996.207,-6509.67,483.998,702.498,-0.719828
87,0.566477,-3686.83,-40.7498,0.491962,10.4229,50,-4389.76,702.928,639.873,995.87,-6509.51,484.013,703.486,-0.557904
88,0.579776,-3686.15,-40.0699,0.505258,12.3284,50,-4389.49,703.339,639.982,996.126,-6509.6,484.003,704.034,-0.694657
89,0.593074,-3685.87,-39.7919,0.518554,16.2595,50,-4389.56,703.623,640.078,996.073,-6509.67,483.96,704.261,-0.638396
90,0.606386,-3685.72,-39.6442,0.53185,18.6569,50,-4389.44,703.721,639.992,996.126,-6509.56,483.998,704.408,-0.687248
91,0.61967,-3684.36,-38.2861,0.545147,12.6389,50,-4389.38,705.015,640.031,996,-6509.5,484.093,705.551,-0.535805
92,0.632967,-3685.14,-39.0609,0.558443,3.80356,50,-4389.39,704.254,640.048,996.093,-6509.52,483.988,704.917,-0.662956
93,0.64627,-3684.82,-38.7386,0.571739,-10.687,50,-4389.51,704.968,639.808,996.356,-6509.58,483.903,705.597,-0.628382
94,0.659592,-3685.2,-39.1204,0.585035,-18.6541,50,-4389.53,704.332,639.98,996.137,-6509.59,483.944,704.923,-0.591477
95,0.672877,-3685.49,-39.4161,0.598332,-16.6049,50,-4389.52,704.031,639.954,996.262,-6509.66,483.922,704.65,-0.618768
96,0.686169,-3685.63,-39.5535,0.611628,-13.0141,50,-4389.63,704.003,639.905,996.191,-6509.65,483.924,704.588,-0.584753
97,0.699477,-3686.33,-40.249,0.624924,-11.8748,50,-4389.21,702.888,639.921,996.623,-6509.72,483.96,703.459,-0.571116
98,0.712773,-3687.6,-41.5178,0.63822,-13.446,50,-4389.74,702.149,639.815,996.277,-6509.73,483.892,702.73,-0.580854
99,0.726082,-3688,-41.9234,0.651517,-8.34141,50,-4389.69,701.691,639.762,996.423,-6509.76,483.883,702.271,-0.580255
