step,T,Epot,Efull,SolventMolsThroughZ,
0,291.81,-20602.1,-2725.46,
5e-015,168.636,-12752.4,-2421.47,
1e-014,199.671,-14291.7,-2059.57,
1.5e-014,190.301,-13358.8,-1700.66,
2e-014,205.243,-13979.8,-1406.31,
2.5e-014,224.577,-14935.6,-1177.72,
3e-014,250.288,-16342.1,-1009.14,
3.5e-014,267.785,-17330.5,-925.622,
4e-014,293.604,-18901.9,-915.299,
4.5e-014,309.09,-19859.7,-924.5,
5e-014,351.676,-22597.4,-1053.27,
5.5e-014,366.613,-23686.8,-1227.59,
6e-014,375.35,-24432.3,-1437.86,
6.5e-014,378.357,-24842.7,-1664.01,
7e-014,393.45,-26031.6,-1928.34,
7.5e-014,392.541,-26257.2,-2209.65,
8e-014,397.48,-26883.8,-2533.67,
8.5e-014,396.835,-27146.4,-2835.79,
9e-014,381.668,-26530.7,-3149.21,
9.5e-014,374.742,-26371.3,-3414.13,
1e-013,378.551,-26864.1,-3673.56,
1.05e-013,362.184,-26096.8,-3908.95,
1.1e-013,379.04,-27346.4,-4125.93,
1.15e-013,356.765,-26177,-4321.08,
1.2e-013,346.741,-25705.7,-4463.89,
1.25e-013,343.712,-25639.1,-4582.79,
1.3e-013,336.377,-25290.2,-4683.31,
1.35e-013,334.901,-25311.5,-4795.07,
1.4e-013,332.077,-25234.4,-4890.98,
1.45e-013,309.862,-23958.4,-4975.88,
1.5e-013,313.987,-24277,-5041.73,
1.55e-013,317.437,-24577.2,-5130.63,
1.6e-013,307.551,-24049.5,-5208.57,
1.65e-013,326.813,-25326.2,-5305.15,
1.7e-013,322.97,-25173,-5387.44,
1.75e-013,329.997,-25722.3,-5506.22,
1.8e-013,330.44,-25839.6,-5596.39,
1.85e-013,329.98,-25898.4,-5683.43,
1.9e-013,334.852,-26304.2,-5790.7,
1.95e-013,338.391,-26602.2,-5871.97,
2e-013,321.249,-25652.5,-5972.43,
2.05e-013,334.329,-26536.5,-6055.06,
2.1e-013,330.196,-26388.5,-6160.2,
2.15e-013,331.997,-26622.1,-6283.48,
2.2e-013,341.259,-27304.1,-6398.1,
2.25e-013,337.574,-27217.3,-6537.09,
2.3e-013,345.132,-27817.2,-6673.99,
2.35e-013,347.022,-28081.3,-6822.28,
2.4e-013,342.082,-27908.7,-6952.31,
2.45e-013,348.32,-28424.8,-7086.32,
2.5e-013,344.274,-28291.6,-7200.88,
2.55e-013,337.825,-28014.9,-7319.31,
2.6e-013,338.024,-28129.7,-7421.91,
2.65e-013,339.887,-28363.6,-7541.7,
2.7e-013,327.946,-27745.2,-7654.83,
2.75e-013,340.016,-28600,-7770.16,
2.8e-013,326.98,-27920,-7888.78,
2.85e-013,334.026,-28477.1,-8014.23,
2.9e-013,332.359,-28503.1,-8142.35,
2.95e-013,325.452,-28189,-8251.42,
3e-013,336.582,-28987.6,-8368.15,
3.05e-013,331.393,-28768.2,-8466.64,
3.1e-013,332.671,-28952.9,-8573.04,
3.15e-013,334.975,-29191.6,-8670.56,
3.2e-013,335.637,-29332.6,-8771.06,
3.25e-013,334.186,-29352.4,-8879.74,
3.3e-013,332.47,-29338.4,-8970.82,
3.35e-013,328.675,-29195.2,-9060.17,
3.4e-013,331.179,-29455.2,-9166.73,
3.45e-013,327.432,-29318.5,-9259.54,
3.5e-013,330.129,-29591.1,-9366.9,
3.55e-013,326.833,-29486.3,-9464.09,
3.6e-013,331.98,-29889.1,-9551.56,
3.65e-013,329.727,-29856.1,-9656.59,
3.7e-013,333.979,-30210.4,-9750.43,
3.75e-013,336.595,-30473,-9852.8,
3.8e-013,335.193,-30498.3,-9963.94,
3.85e-013,335.005,-30578.4,-10055.6,
3.9e-013,330.736,-30416.6,-10155.3,
3.95e-013,329.433,-30436,-10254.5,
4e-013,323.758,-30180.5,-10346.7,
4.05e-013,320.773,-30081.4,-10430.4,
4.1e-013,322.213,-30258.6,-10519.4,
4.15e-013,322.168,-30332.4,-10596,
4.2e-013,323.698,-30525.6,-10695.5,
4.25e-013,324.506,-30664.1,-10784.5,
4.3e-013,326.174,-30855.5,-10873.6,
4.35e-013,324.949,-30870.8,-10964,
4.4e-013,328.432,-31157.9,-11037.7,
4.45e-013,319.177,-30662.6,-11109.4,
4.5e-013,321.971,-30896.1,-11171.7,
4.55e-013,323.148,-31032.5,-11236.1,
4.6e-013,323.345,-31122.8,-11314.2,
4.65e-013,318.984,-30925.8,-11384.4,
4.7e-013,316.749,-30841.1,-11436.7,
4.75e-013,317.924,-30987.8,-11511.4,
4.8e-013,316.732,-30977,-11573.6,
