t	temperature	ConvEKinTemp(ekin)	sum_vel[0]	sum_vel[1]	sum_vel[2]	sum_fup[0]	sum_fup[1]	sum_fup[2]	sum_fdw[0]	sum_fdw[1]	sum_fdw[2]				
1236	298	293.836866	17.964049	123.575022	-125.457798	-533.552761	-160.656781	607.553771	710.131099	-537.932913	801.276737		-1243.68386
1236.5	298	294.564384	15.13214	123.005888	-121.064499	-537.063704	-164.779375	590.421897	690.00966	-553.521731	836.262232		-1227.073364
1237	298	295.737113	9.882234	123.239266	-112.26822	-548.251782	-175.231819	571.524561	677.328692	-550.709473	874.296018		-1225.580474
1237.5	298	297.117731	2.811857	123.561458	-99.458272	-568.077306	-192.999263	550.885394	671.585329	-529.540772	914.993388		-1239.662635
1238	298	298.395833	-5.233447	123.190699	-83.399667	-599.731744	-219.129619	528.395297	673.232745	-490.553006	957.928052		-1272.964489
1238.5	298	299.300347	-13.254239	121.364696	-65.173941	-640.292836	-254.654086	503.776355	682.291481	-434.762845	1002.632104		-1322.584317
1239	298	299.693778	-20.227473	117.419778	-46.054938	-692.274459	-300.5041	476.578136	698.763784	-363.643602	1048.606898		-1391.038243
1239.5	298	299.611526	-25.209976	110.85714	-27.396955	-754.996516	-357.438779	446.209389	719.813496	-279.096486	1095.33594		-1474.810012
1240	298	299.232173	-27.414866	101.393644	-10.493877	-827.917793	-425.975572	411.996528	743.78186	-183.429942	1142.294924		-1571.699653
1240.5	298	298.794757	-26.3056	88.995093	3.549814	-911.616197	-506.320472	373.259646	771.85745	-79.309128	1188.953596		-1683.473647
1241	298	298.498206	-21.627846	73.890403	13.92815	-1003.429961	-598.30165	329.382997	801.988766	30.289291	1234.762416		-1805.418727
1241.5	298	298.423137	-13.428371	56.564441	20.207002	-1106.140304	-701.314323	279.871432	831.366852	142.157032	1279.142193		-1937.507156
1242	298	298.508943	-2.056863	37.728839	22.366535	-1216.707132	-814.27683	224.389337	859.69003	252.939389	1321.46528		-2076.397162
1242.5	298	298.593801	11.866352	18.266921	20.791188	-1333.399874	-935.613313	162.777631	884.806638	359.225635	1361.040466		-2218.206512
1243	298	298.496868	27.504014	-0.824869	16.2273	-1456.441664	-1063.269929	95.058555	907.505829	457.657751	1397.109845		-2363.947493
1243.5	298	298.107236	43.882215	-18.518855	9.678725	-1583.115647	-1194.759503	21.438629	926.460434	545.030542	1428.860617		-2509.576081
1244	298	297.43955	59.964049	-33.842	2.318084	-1714.000869	-1327.243597	-57.685065	939.790141	618.38219	1455.451172		-2653.79101
1244.5	298	296.631768	74.745165	-45.958358	-4.641447	-1846.127439	-1457.638849	-141.716458	947.861829	675.072749	1476.053956		-2793.989268
1245	298	295.888904	87.340902	-54.243162	-10.080259	-1976.028443	-1582.746339	-229.856805	950.663287	712.845905	1489.905804		-2926.69173
1245.5	298	295.397742	97.057627	-58.340689	-13.080041	-2104.82463	-1699.365808	-321.107171	947.602262	729.884357	1496.358272		-3052.426892
1246	298	295.250131	103.430972	-58.19889	-13.030958	-2228.246992	-1804.413784	-414.299402	935.422761	724.853572	1494.91865		-3163.669753
1246.5	298	295.4072	106.239953	-54.069838	-9.696586	-2345.039714	-1895.024965	-508.154385	917.515566	696.942338	1485.275437		-3262.55528
1247	298	295.721783	105.533354	-46.475538	-3.265374	-2452.11407	-1968.633626	-601.367908	894.540357	645.890887	1467.311145		-3346.654427
1247.5	298	296.007414	101.587268	-36.143026	5.664653	-2546.879027	-2023.037308	-692.712205	864.606665	571.995791	1441.101888		-3411.485692
1248	298	296.122004	94.891624	-23.916054	16.155461	-2627.8647	-2056.44561	-781.134739	823.369937	476.090292	1406.911739		-3451.234637
1248.5	298	296.030377	86.091931	-10.656993	27.002903	-2690.967409	-2067.509814	-865.831164	771.905251	359.487849	1365.178558		-3462.87266
1249	298	295.81655	75.913624	2.844608	36.863395	-2734.992231	-2055.339414	-946.283567	710.685869	223.89733	1316.49143		-3445.6781
1249.5	298	295.641292	65.111483	15.944082	44.413761	-2757.805785	-2019.501801	-1022.25848	637.787971	71.3192	1261.562718		-3395.593756
1250	298	295.665275	54.391177	28.184555	48.504063	-2760.829454	-1960.007843	-1093.775475	553.037008	-96.062119	1201.197903		-3313.866462
1250.5	298	295.972728	44.34939	39.308286	48.299852	-2741.092776	-1877.284351	-1161.056746	457.249077	-275.975906	1136.266514		-3198.341853
1251	298	296.53043	35.424172	49.239676	43.388723	-2697.918067	-1772.145911	-1224.470561	347.364628	-466.139964	1067.68386		-3045.282695
1251.5	298	297.201532	27.873638	58.048136	33.865333	-2632.785809	-1645.765308	-1284.472	229.76928	-664.31162	996.399887		-2862.555089
1252	298	297.80979	21.768818	65.899577	20.320609	-2547.078839	-1499.650912	-1341.54335	99.75523	-868.334701	923.392116		-2646.834069
1252.5	298	298.224452	17.014043	73.0053	3.810195	-2442.828769	-1335.635432	-1396.141606	-38.062626	-1076.160267	849.661617		-2404.766143
1253	298	298.425779	13.386366	79.57591	-14.238515	-2323.228516	-1155.873891	-1448.650064	-182.199681	-1285.874101	776.226382		-2141.028835
1253.5	298	298.519502	10.583832	85.786543	-32.173224	-2189.774332	-962.838981	-1499.338491	-332.71432	-1495.734531	704.1111		-1857.060012
1254	298	298.690583	8.26872	91.756158	-48.288457	-2046.858206	-759.295153	-1548.332275	-487.844631	-1704.207707	634.338668		-1559.013575
1254.5	298	299.114857	6.131667	97.541587	-61.011396	-1897.284967	-548.268303	-1595.595051	-648.445681	-1910.013592	567.915583		-1248.839286
1255	298	299.867157	3.932907	103.143538	-69.073914	-1743.095808	-332.992086	-1640.927354	-810.340844	-2112.164206	505.820569		-932.754964
1255.5	298	300.868654	1.552736	108.519402	-71.669792	-1588.357338	-116.832974	-1683.985908	-972.749549	-2309.994674	448.986295		-615.607789
1256	298	301.899073	-1.005859	113.598238	-68.551007	-1434.725922	96.817383	-1724.327837	-1136.023809	-2503.166065	398.276811		-298.702113
1256.5	298	302.671973	-3.599467	118.292309	-60.078712	-1284.605596	304.641613	-1761.479343	-1299.013859	-2691.656592	354.462458		14.408263
1257	298	302.944251	-5.9749	122.501302	-47.199776	-1139.589086	503.508062	-1795.015048	-1460.248375	-2875.738289	318.197179		320.659289
1257.5	298	302.614912	-7.805627	126.107602	-31.349215	-998.083117	690.564207	-1824.631513	-1620.70343	-3055.942966	290.001872		622.620313
1258	298	301.771854	-8.734948	128.964458	-14.298794	-866.513721	863.322527	-1850.188382	-1779.75133	-3233.020687	270.252754		913.237609
1258.5	298	300.664395	-8.432186	130.882711	2.047669	-742.120165	1019.72668	-1871.704784	-1937.228124	-3407.894243	259.174707		1195.107959
1259	298	299.611664	-6.631129	131.622357	15.865665	-624.143484	1158.193537	-1889.309745	-2095.238599	-3581.600756	256.835598		1471.095115
1259.5	298	298.884189	-3.167674	130.899866	25.645797	-513.431671	1277.658006	-1903.160406	-2249.945943	-3755.234444	263.139423		1736.514272
1260	298	298.605782	1.997997	128.411428	30.353246	-410.300127	1377.590585	-1913.355814	-2405.691799	-3929.874605	277.817417		1995.391672
1260.5	298	298.715453	8.773458	123.872251	29.543543	-310.266456	1458.005249	-1919.865197	-2558.61399	-4106.509462	300.418775		2248.347534
1261	298	299.004883	16.959048	117.06664	23.410317	-215.235171	1519.448355	-1922.484208	-2707.930249	-4285.943817	330.302061		2492.695078
1261.5	298	299.213377	26.259479	107.899597	12.77934	-125.40484	1562.952393	-1920.82603	-2855.486234	-4468.717679	366.63188		2730.081394
1262	298	299.138809	36.314945	96.442957	-0.992947	-35.99224	1589.969806	-1914.341059	-2998.663582	-4655.025403	408.381637		2962.671342
1262.5	298	298.716915	46.736987	82.961744	-16.174756	50.670977	1602.289305	-1902.357864	-3137.654883	-4844.650717	454.351041		3188.32586
1263	298	298.03525	57.119239	67.917645	-30.864334	136.455926	1601.912763	-1884.14387	-3269.281003	-5036.918564	503.194028		3405.736929
1263.5	298	297.277607	67.065255	51.946979	-43.200164	220.797278	1590.942573	-1858.964215	-3392.736206	-5230.6718	553.470898		3613.533484
1264	298	296.627044	76.190295	35.81661	-51.586196	306.000433	1571.458422	-1826.141228	-3506.199359	-5424.277641	603.711956		3812.199792
1264.5	298	296.172623	84.125107	20.363447	-54.870647	391.321901	1545.423287	-1785.098963	-3608.477897	-5615.670102	652.491227		3999.799798
1265	298	295.862733	90.523919	6.425783	-52.474517	479.910886	1514.615473	-1735.401927	-3698.775948	-5802.397964	698.49997		4178.686834
1265.5	298	295.528422	95.06185	-5.225451	-44.477916	570.437945	1480.58339	-1676.798618	-3776.759728	-5981.697943	740.61365		4347.197673
1266	298	294.967793	97.440496	-13.949383	-31.606486	665.557809	1444.622514	-1609.285837	-3838.388292	-6150.567953	777.933809		4503.946101
1266.5	298	294.05301	97.424065	-19.282798	-15.172101	764.522818	1407.76806	-1533.193112	-3884.204622	-6305.849586	809.815201		4648.72744
1267	298	292.809835	94.85892	-20.970576	3.067657	868.028604	1370.794285	-1449.274445	-3913.151315	-6444.305321	835.877358		4781.179919
1267.5	298	291.431515	89.703893	-18.979256	21.076578	974.533062	1334.226586	-1358.770913	-3926.515593	-6562.719185	855.994586		4901.048655
1268	298	290.217556	82.06059	-13.491059	36.777602	1084.192825	1298.357093	-1263.416463	-3918.121282	-6657.994535	870.279121		5002.314107
1268.5	298	289.461563	72.20015	-4.88157	48.262266	1197.32381	1263.268848	-1165.366515	-3895.031813	-6727.25808	879.050333		5092.355623
1269	298	289.335694	60.564858	6.315152	53.998768	1312.680902	1228.870428	-1067.063102	-3851.447165	-6767.96865	882.791459		5164.128067
1269.5	298	289.822203	47.768415	19.450023	53.013047	1428.795681	1194.93745	-971.068492	-3791.97327	-6778.016395	882.096058		5220.768951
1270	298	290.7238	34.540114	33.806895	44.998849	1544.06421	1161.147856	-879.902654	-3714.840942	-6755.81047	877.607862		5258.905152
1270.5	298	291.748953	21.673667	48.651209	30.346663	1656.271533	1127.118512	-795.906661	-3622.069356	-6700.35736	869.960626		5278.340889
1271	298	292.635847	9.934645	63.277486	10.123867	1764.106551	1092.43423	-721.144091	-3511.361077	-6611.304352	859.724152		5275.467628
1271.5	298	293.262183	0.009992	77.052475	-14.020982	1864.682939	1056.660737	-657.337711	-3383.268626	-6488.967498	847.363355		5247.951565
1272	298	293.690991	-7.588802	89.449824	-40.022345	1953.328439	1019.351168	-605.832344	-3241.074271	-6334.338368	833.21326		5194.40271
1272.5	298	294.129684	-12.57879	100.084223	-65.600906	2027.744169	980.045943	-567.577377	-3081.662395	-6149.074962	817.471729		5109.406564
1273	298	294.819069	-14.906436	108.727416	-88.517872	2087.681857	938.275386	-543.122287	-2908.680629	-5935.4802	800.207771		4996.362486
1273.5	298	295.902651	-14.76519	115.313427	-106.792521	2128.130156	893.556566	-532.623894	-2720.343321	-5696.465297	781.38353		4848.473477
1274	298	297.33378	-12.557612	119.930018	-118.909179	2151.232577	845.410391	-535.85974	-2524.441004	-5435.499288	760.885561		4675.673581
1274.5	298	298.86585	-8.836184	122.79665	-123.998914	2154.677573	793.385589	-552.248037	-2320.384007	-5156.540094	738.557493		4475.06158
1275	298	300.135381	-4.232875	124.230688	-121.924784	2138.17114	737.091445	-580.877862	-2110.576771	-4863.945805	714.230556		4248.747911
1275.5	298	300.8055	0.633797	124.604726	-113.290143	2102.762148	676.237143	-620.549087	-1898.912504	-4562.371966	687.747784		4001.674652
1276	298	300.710263	5.220778	124.298696	-99.355853	2050.88343	610.66328	-669.826872	-1688.008884	-4256.649251	658.983371		3738.892314
1276.5	298	299.936776	9.135615	123.651677	-81.908312	1984.987932	540.369058	-727.095316	-1482.311956	-3951.665695	627.860198		3467.299888
1277	298	298.807448	12.192305	122.917168	-63.062664	1902.347247	465.523325	-790.60172	-1284.222917	-3652.239818	594.368087		3186.570164
1277.5	298	297.765213	14.412711	122.229023	-45.02637	1805.868754	386.472146	-858.485836	-1096.813518	-3363.002889	558.582806		2902.682272
1278	298	297.207334	16.021585	121.580961	-29.844782	1700.772685	303.743833	-928.789723	-923.302261	-3088.28592	520.685222		2624.074946
1278.5	298	297.334605	17.408929	120.819684	-19.150172	1588.202689	218.037067	-999.46541	-767.813076	-2832.015095	480.975277		2356.015765
1279	298	298.077266	19.073433	119.658401	-13.97758	1469.268069	130.209735	-1068.387919	-631.231826	-2597.617192	439.875878		2100.499895
1279.5	298	299.128288	21.533209	117.710661	-14.640148	1346.464445	41.258005	-1133.387071	-516.561712	-2387.933339	397.924759		1863.026157
1280	298	300.070518	25.25614	114.542478	-20.695324	1222.420808	-47.715098	-1192.298821	-426.108334	-2205.14643	355.751789		1648.529142
1280.5	298	300.546209	30.597193	109.737925	-31.000604	1100.954889	-135.537603	-1243.033377	-359.460572	-2050.720789	314.045804		1460.415461
1281	298	300.398423	37.72522	102.969308	-43.852044	978.929885	-221.029375	-1283.655008	-319.175388	-1925.361597	273.517705		1298.105273
1281.5	298	299.726737	46.609998	94.060282	-57.190394	861.757393	-303.062082	-1312.460882	-302.354744	-1828.993603	234.86419		1164.112137
1282	298	298.835898	57.006076	83.03534	-68.8381	747.947672	-380.623855	-1328.053234	-307.853236	-1760.767971	198.743784		1055.800908
1282.5	298	298.10034	68.48273	70.146576	-76.750191	639.223504	-452.878839	-1329.397717	-337.524261	-1719.092047	165.767922		976.747765
1283	298	297.80346	80.458638	55.872006	-79.261946	537.873257	-519.212894	-1315.857438	-386.791016	-1701.692036	136.504611		924.664273
1283.5	298	298.021214	92.264498	40.890116	-75.279953	443.594159	-579.256076	-1287.194569	-454.740933	-1705.702303	111.491742		898.335092
1284	298	298.598258	103.206485	26.034622	-64.399748	359.240354	-632.881581	-1243.538374	-537.084351	-1727.774838	91.254493		896.324705
1284.5	298	299.225297	112.618971	12.23495	-46.951604	283.895152	-680.182852	-1185.334461	-634.84099	-1764.20679	76.317734		918.736142
1285	298	299.582514	119.927665	0.446918	-23.977508	217.833075	-721.42632	-1113.297593	-741.458853	-1811.074769	67.207193		959.291928
1285.5	298	299.485976	124.690115	-8.422377	2.8604	160.940274	-757.001669	-1028.399535	-858.041599	-1864.372828	64.441839		1018.981873
1286	298	298.974392	126.621347	-13.590424	31.435577	117.084655	-787.362615	-931.903382	-981.223056	-1920.140305	68.510359		1098.307711
1286.5	298	298.297709	125.627858	-14.472787	59.363811	79.849667	-812.971353	-825.427213	-1104.679075	-1974.57966	79.842012		1184.528742
1287	298	297.810987	121.795693	-10.740039	84.247244	49.447703	-834.241943	-710.998325	-1230.362397	-2024.181788	98.770964		1279.8101
1287.5	298	297.818149	115.379547	-2.364683	103.912123	28.679813	-851.488866	-591.04727	-1355.978327	-2065.825713	125.499751		1384.65814
1288	298	298.432182	106.774204	10.354755	116.64341	15.828768	-864.886546	-468.317483	-1478.050385	-2096.871747	160.059059		1493.879153
1288.5	298	299.515541	96.472031	26.795662	121.354981	10.332399	-874.427386	-345.697129	-1595.749747	-2115.235418	202.267597		1606.082146
1289	298	300.728466	85.045044	46.04263	117.712943	12.333223	-879.910787	-226.018553	-1705.763809	-2119.439675	251.692003		1718.097032
1289.5	298	301.66462	73.085946	66.949436	106.168587	18.686941	-880.938971	-111.870064	-1806.780079	-2108.644303	307.615831		1825.46702
1290	298	302.017451	61.189714	88.229391	87.910373	30.69689	-876.936649	-5.458475	-1896.219051	-2082.641302	369.023651		1926.915941
1290.5	298	301.706079	49.911255	108.567615	64.745841	46.096571	-867.186965	91.471749	-1973.421459	-2041.829505	434.607713		2019.51803
1291	298	300.906272	39.734981	126.737822	38.923385	63.879766	-850.879566	177.668323	-2036.857734	-1987.160853	502.80292		2100.7375
1291.5	298	299.973659	31.052691	141.719652	12.905957	86.803386	-827.169035	252.366233	-2083.541551	-1920.077126	571.845707		2170.344937
1292	298	299.29285	24.139653	152.801153	-10.870746	111.585995	-795.232815	315.267598	-2113.991733	-1842.42173	639.850032		2225.577728
1292.5	298	299.121383	19.135829	159.647558	-30.249289	138.795651	-754.343022	366.506117	-2127.842455	-1756.351961	704.890794		2266.638106
1293	298	299.499926	16.036357	162.33324	-43.571527	168.770109	-703.910459	406.615472	-2126.908206	-1664.238256	765.085062		2295.678315
1293.5	298	300.259354	14.694688	161.328255	-49.830991	199.610406	-643.5349	436.478583	-2111.718473	-1568.560201	818.666759		2311.328879
1294	298	301.085671	14.838211	157.434598	-48.792029	234.036508	-573.03412	457.260536	-2079.304395	-1471.809347	864.048482		2313.340903
1294.5	298	301.610085	16.100547	151.676792	-40.988708	271.906381	-492.465514	470.32143	-2035.81084	-1376.389683	899.868481		2307.717221
1295	298	301.558764	18.050483	145.168447	-27.651522	313.548516	-402.125422	477.107848	-1980.704184	-1284.53212	925.025379		2294.2527
1295.5	298	300.91076	20.257545	138.97663	-10.578753	356.826455	-302.552362	479.046236	-1917.062372	-1198.214323	938.701158		2273.888827
1296	298	299.921786	22.326566	133.998254	8.080596	404.42045	-194.511309	477.461506	-1845.903718	-1119.100648	940.37729		2250.324168
1296.5	298	298.993622	23.93799	130.868362	26.060886	455.38013	-78.976838	473.541194	-1773.428919	-1048.496921	929.846763		2228.809049
1297	298	298.483062	24.875414	129.891616	41.227037	509.148572	42.888607	468.349894	-1697.388465	-987.325304	907.221885		2206.537037
1297.5	298	298.544725	25.033446	131.018856	51.819242	566.140463	169.759296	462.876177	-1620.487289	-936.094417	872.936116		2186.627752
1298	298	299.069289	24.435418	133.86549	56.640401	625.422256	300.173744	458.086573	-1543.393064	-894.89839	827.734383		2168.81532
1298.5	298	299.735684	23.222686	137.770551	55.181585	682.018746	432.553444	454.956031	-1467.511917	-863.417714	772.650486		2149.530663
1299	298	300.151932	21.616563	141.890598	47.673336	740.548748	565.222089	454.464218	-1396.66714	-840.925286	708.970298		2137.215888
1299.5	298	300.024914	19.887118	145.31776	35.064576	796.33363	696.425245	457.559169	-1329.245165	-826.30623	638.180741		2125.578795
1300	298	299.28793	18.320341	147.207416	18.921644	848.404761	824.344492	465.097372	-1266.9773	-818.077517	561.913092		2115.382061
1300.5	298	298.133436	17.183326	146.898761	1.250888	895.706103	947.112512	477.776141	-1208.546371	-814.42591	481.882232		2104.252474
1301	298	296.9389	16.680377	144.012146	-15.708696	934.50167	1062.842219	496.07006	-1154.875021	-813.26228	399.830242		2089.376691
1301.5	298	296.118772	16.927731	138.507932	-29.756482	964.659703	1169.65407	520.182484	-1104.481133	-812.290474	317.479782		2069.140836
1302	298	295.964186	17.926369	130.700195	-38.939251	985.133742	1265.718835	550.018601	-1059.498879	-809.101367	236.498204		2044.632621
1302.5	298	296.53601	19.570846	121.229383	-41.800225	994.904006	1349.293902	585.177086	-1018.275727	-801.270974	158.475888		2013.179733
1303	298	297.652714	21.63136	110.988192	-37.528823	994.284255	1418.780808	624.967952	-978.97232	-786.47471	84.910907		1973.256575
1303.5	298	298.97186	23.773601	101.022232	-26.062442	981.704111	1472.795002	668.451378	-942.993631	-762.613361	17.203266		1924.697742
1304	298	300.128254	25.583385	92.417202	-8.115975	956.609105	1510.22255	714.488925	-911.804338	-727.92503	-43.353993		1868.413443
1304.5	298	300.868842	26.621266	86.186763	14.906408	919.702877	1530.278191	761.796867	-882.75042	-681.085547	-95.586484		1802.453297
1305	298	301.128529	26.461934	83.172808	41.035851	872.857837	1532.558742	808.994543	-855.135991	-621.28881	-138.4548		1727.993828
1305.5	298	301.020647	24.757806	83.966491	67.933029	813.993549	1517.067108	854.639439	-830.138156	-548.288498	-171.078917		1644.131705
1306	298	300.755035	21.30575	88.85515	93.143968	744.673662	1484.241585	897.249992	-809.806227	-462.418585	-192.765238		1554.479889
1306.5	298	300.525667	16.095779	97.796006	114.320834	665.632526	1434.955485	935.327164	-790.92124	-364.577084	-203.034097		1456.553766
1307	298	300.421182	9.343982	110.415018	129.460751	580.400525	1370.50529	967.389041	-775.205626	-256.176447	-201.650669		1355.606151
1307.5	298	300.398016	1.507467	126.030094	137.112366	486.310551	1292.563177	992.026486	-762.364671	-139.075655	-188.651981		1248.675222
1308	298	300.321547	-6.745017	143.694061	136.535276	387.843725	1203.133574	1007.983054	-754.931147	-15.488788	-164.373745		1142.774872
1308.5	298	300.051858	-14.602404	162.255676	127.752433	283.62971	1104.47486	1014.232569	-749.646123	112.125628	-129.465404		1033.275833
1309	298	299.530172	-21.181892	180.431965	111.543446	177.333273	999.017117	1010.047744	-746.914835	241.186812	-84.895314		924.248108
1309.5	298	298.82519	-25.643295	196.896971	89.373626	69.172218	889.264502	995.035217	-745.260503	369.122184	-31.931829		814.432721
1310	298	298.11926	-27.298498	210.380676	63.2157	-37.861999	777.70272	969.142126	-745.589718	493.499531	27.900028		707.727719
1310.5	298	297.640917	-25.722761	219.769267	35.344904	-143.54103	666.708516	932.631381	-746.542857	612.151745	92.886341		603.001827
1311	298	297.574124	-20.812461	224.204493	8.095805	-247.096406	558.465645	886.039967	-746.751904	723.290679	161.208285		499.655498
1311.5	298	297.983345	-12.840158	223.172269	-16.397515	-344.758712	454.902777	830.13086	-745.188103	825.598207	231.033502		400.429391
1312	298	298.787667	-2.424934	216.568401	-36.373928	-437.048903	357.639243	765.848579	-741.610675	918.287673	300.604072		304.561772
1312.5	298	299.793961	9.523625	204.729121	-50.611747	-523.397268	267.954271	694.281995	-734.771743	1001.143813	368.314131		211.374475
1313	298	300.771638	21.917677	188.415186	-58.525072	-600.333662	186.774954	616.630117	-723.591456	1074.52969	432.771084		123.257794
1313.5	298	301.535441	33.631108	168.74507	-60.190052	-669.776389	114.689568	534.168734	-708.846208	1139.367096	492.838934		39.069819
1314	298	302.001978	43.638258	147.082137	-56.314224	-729.674672	51.979223	448.204763	-691.417163	1197.092939	547.665178		-38.257509
1314.5	298	302.200104	51.158549	124.889199	-48.125063	-780.016459	-1.344833	360.015358	-667.472786	1249.598945	596.691452		-112.543673
1315	298	302.236395	55.740524	103.570108	-37.215591	-824.672584	-45.485784	270.783919	-637.325046	1299.15348	639.650791		-187.347538
1315.5	298	302.234811	57.324202	84.320242	-25.347967	-862.499393	-80.803741	181.541809	-599.962361	1348.311951	676.557698		-262.537032
1316	298	302.280427	56.22255	68.004085	-14.254615	-892.172022	-107.758858	93.134156	-555.350267	1399.818613	707.69304		-336.821755
1316.5	298	302.390438	53.094567	55.073122	-5.449973	-915.673496	-126.860779	6.220318	-500.549969	1456.512574	733.578852		-415.123527
1317	298	302.521247	48.825997	45.531955	-0.066857	-931.254173	-138.627267	-78.69172	-437.131725	1521.21397	754.948758		-494.122448
1317.5	298	302.602651	44.413801	38.958241	1.246081	-949.994989	-143.549179	-161.190083	-361.485648	1596.623454	772.710046		-588.509341
1318	298	302.578561	40.837529	34.577934	-1.603574	-965.529705	-142.079318	-240.906869	-268.398137	1685.215106	787.89661		-697.131568
1318.5	298	302.434936	38.909554	31.379128	-8.154074	-982.421654	-134.620313	-317.481538	-162.967568	1789.144467	801.617822		-819.454086
1319	298	302.20502	39.183323	28.255778	-17.444976	-997.924032	-121.529176	-390.55191	-40.379131	1910.151199	815.0045		-957.544901
1319.5	298	301.951817	41.8758	24.164617	-28.136514	-1015.010858	-103.115712	-459.763323	96.7173	2049.47659	829.153686		-1111.728158
1320	298	301.739103	46.868203	18.271182	-38.66288	-1035.875998	-79.651966	-524.796564	251.440339	2207.790776	845.079209		-1287.316337
