t,temperature,ConvEKinTemp(ekin),sum_vel[0],sum_vel[1],sum_vel[2],sum_fup[0],sum_fup[1],sum_fup[2],sum_fdw[0],sum_fdw[1],sum_fdw[2]
1425.000000,298.000000,301.747415,-20.166806,139.646952,-214.903412,1146.804793,2434.585515,1217.177219,4919.161975,3858.157040,3609.188918
1425.500000,298.000000,301.272833,-21.878990,151.139718,-216.089962,1212.559719,2502.831469,1222.808887,4907.736639,3796.643488,3580.051083
1426.000000,298.000000,300.507775,-24.174967,158.769451,-220.144110,1268.884151,2559.517045,1223.548434,4879.287915,3719.353364,3534.164983
1426.500000,298.000000,299.806668,-26.864456,162.195523,-226.571083,1308.452309,2604.184750,1214.041224,4835.097061,3626.481539,3469.899247
1427.000000,298.000000,299.445319,-29.635547,161.425988,-234.366208,1333.910762,2636.847795,1199.877282,4775.731937,3518.318514,3387.741804
1427.500000,298.000000,299.491161,-32.093796,156.798861,-242.222194,1343.287173,2657.943945,1179.090281,4697.392486,3395.190834,3305.857705
1428.000000,298.000000,299.781618,-33.797943,148.933184,-248.850569,1337.663464,2668.213327,1153.246536,4604.574856,3257.505731,3190.347773
1428.500000,298.000000,299.998918,-34.329472,138.652575,-253.105861,1314.813623,2668.593377,1152.904788,4495.448750,3105.778180,3059.390838
1429.000000,298.000000,299.832161,-33.334807,126.892488,-253.931755,1278.268113,2660.081467,1114.775515,4369.709837,2940.707194,2919.402724
1429.500000,298.000000,299.144419,-30.608609,114.603932,-250.700294,1227.364530,2643.591994,1084.134418,4231.713907,2763.201993,2767.953829
1430.000000,298.000000,298.056583,-26.124179,102.668884,-243.232136,1161.451165,2619.870407,1040.330850,4082.087807,2574.445902,2602.325874
1430.500000,298.000000,296.916070,-20.050904,91.819957,-231.934461,1087.196399,2589.434559,993.933409,3919.728587,2375.923808,2353.530040
1431.000000,298.000000,296.164294,-12.747246,82.565073,-217.365148,1002.383316,2552.525171,950.225822,3751.424969,2169.444694,2178.433345
1431.500000,298.000000,296.148659,-4.730191,75.152187,-200.785512,909.657996,2509.150845,857.032556,3576.781828,1957.152388,2000.174767
1432.000000,298.000000,296.959905,3.395429,69.549341,-183.463933,810.943627,2459.094986,818.411861,3397.725708,1741.519997,1840.954099
1432.500000,298.000000,298.374294,10.978404,65.467317,-166.871228,707.941482,2402.023239,780.157329,3219.487701,1525.386132,1701.470556
1433.000000,298.000000,299.926077,17.401428,62.399514,-152.475502,602.418547,2337.553103,748.212338,3044.575958,1311.734031,1528.947359
1433.500000,298.000000,301.086585,22.149499,59.685795,-141.425600,494.044012,2265.353530,721.967786,2876.777885,1103.842402,1363.719462
1434.000000,298.000000,301.471224,24.863878,56.599033,-134.590505,385.107067,2185.199220,700.312831,2721.862279,904.967869,1203.399193
1434.500000,298.000000,300.999696,25.384445,52.432753,-132.451899,276.764971,2097.029718,681.216921,2580.160204,718.390600,1044.162107
1435.000000,298.000000,299.929086,23.764519,46.594359,-134.992956,170.151963,2001.028868,666.823381,2457.075400,547.282996,902.534301
1435.500000,298.000000,298.751279,20.267649,38.687388,-141.742671,65.319713,1897.670018,667.373548,2352.599091,394.583167,776.758828
1436.000000,298.000000,297.997564,15.350431,28.576696,-151.861119,-35.015169,1787.707671,659.571583,2270.023763,262.847482,650.751554
1436.500000,298.000000,298.025326,9.607668,16.430515,-164.234425,-131.768764,1672.256588,658.732732,2211.282487,154.181259,548.337621
1437.000000,298.000000,298.883699,3.713312,2.731661,-177.520894,-224.371031,1552.704775,650.875123,2172.538014,70.165191,465.705419
1437.500000,298.000000,300.297788,-1.633123,-11.747103,-190.375841,-312.298593,1430.678484,643.585495,2162.642229,11.808602,401.498372
1438.000000,298.000000,301.781280,-5.791556,-26.010044,-201.634741,-394.974883,1307.998105,589.659296,2175.862482,-20.564682,416.493614
1438.500000,298.000000,302.840005,-8.238378,-38.921751,-210.293252,-471.264206,1186.584903,578.802107,2211.526878,-27.284191,388.849328
1439.000000,298.000000,303.162175,-8.637057,-49.316333,-215.760577,-542.168497,1068.356923,581.275423,2267.452809,-9.426486,366.914086
1439.500000,298.000000,302.728872,-6.860687,-56.122445,-217.677394,-601.075906,955.200808,584.794763,2338.957718,31.219004,380.192049
1440.000000,298.000000,301.808162,-3.039704,-58.475890,-216.122657,-651.106173,848.952834,650.130977,2424.609784,92.156405,415.031673
1440.500000,298.000000,300.828755,2.453234,-55.815796,-211.678911,-693.844075,751.346125,662.277119,2517.632158,170.225907,462.003042
1441.000000,298.000000,300.192096,9.026596,-47.954404,-205.141145,-723.422722,664.043394,650.816123,2613.790842,261.698545,512.717029
1441.500000,298.000000,300.109244,15.917892,-35.105862,-197.512776,-737.996185,588.755672,657.490935,2710.930645,362.409515,547.873174
1442.000000,298.000000,300.537342,22.271066,-17.870584,-189.801671,-736.401987,527.204383,661.913306,2804.782753,467.853277,612.813377
1442.500000,298.000000,301.221233,27.221182,2.814292,-183.074261,-718.417633,481.195702,633.138335,2890.153942,573.350615,684.912242
1443.000000,298.000000,301.819408,30.008999,25.761725,-178.145850,-682.052869,452.491201,640.983728,2962.843726,674.207674,757.094159
1443.500000,298.000000,302.068244,30.060891,49.647701,-175.659672,-625.274318,442.887943,640.636731,3021.451495,765.842353,823.089249
1444.000000,298.000000,301.900146,27.060799,73.131228,-175.864095,-550.977416,454.148482,664.529424,3058.880595,843.899140,886.494637
1444.500000,298.000000,301.459083,21.013024,94.968688,-178.737598,-450.859726,487.972611,675.953193,3076.632954,904.353647,939.857615
1445.000000,298.000000,301.026912,12.233250,114.112702,-183.874163,-329.235496,545.872453,699.520976,3070.878552,943.594943,1009.159487
1445.500000,298.000000,300.887342,1.353711,129.785225,-190.570523,-182.244381,629.113296,717.518380,3040.402664,958.549356,1040.120848
1446.000000,298.000000,301.187959,-10.734433,141.516270,-197.800018,-14.630008,738.642973,737.141698,2985.018195,946.668709,1060.897486
1446.500000,298.000000,301.867800,-22.976756,149.150037,-204.533970,175.659003,874.963324,760.977762,2903.129583,906.031504,1093.633000
1447.000000,298.000000,302.684511,-34.260826,152.820874,-209.758120,383.691491,1038.049501,784.479819,2797.240982,835.397671,1088.089043
1447.500000,298.000000,303.315691,-43.539991,152.904500,-212.410380,607.348593,1227.250736,809.743357,2667.994643,734.239837,1075.504327
1448.000000,298.000000,303.500334,-49.948854,149.954256,-211.750805,846.005978,1441.202655,805.778719,2514.697507,602.798319,1036.619735
1448.500000,298.000000,303.156792,-52.908569,144.627223,-207.366537,1095.512371,1677.790242,831.523744,2341.699803,442.050674,1001.156392
1449.000000,298.000000,302.411653,-52.189599,137.612329,-199.468097,1353.015439,1934.158359,863.889491,2149.887509,253.716006,917.629296
1449.500000,298.000000,301.542817,-47.967879,129.560200,-188.493812,1614.339627,2206.669519,895.154259,1945.120171,40.283245,864.438965
1450.000000,298.000000,300.850944,-40.773464,121.032822,-175.286281,1872.688356,2490.999396,920.862765,1727.640528,-195.050105,800.245899
1450.500000,298.000000,300.526578,-31.454200,112.452144,-160.885103,2126.697987,2782.239094,938.210228,1502.524990,-448.393916,675.003716
1451.000000,298.000000,300.569584,-21.077063,104.076103,-146.627127,2370.661664,3074.962375,990.688761,1274.204111,-715.328270,604.925500
1451.500000,298.000000,300.787566,-10.810680,95.989820,-133.815230,2602.606815,3363.586577,1007.354759,1046.792353,-990.925963,520.736216
1452.000000,298.000000,300.894481,-1.795283,88.115361,-123.548213,2814.190562,3642.412014,1026.059003,825.063611,-1269.886755,439.960488
1452.500000,298.000000,300.650986,4.987980,80.238891,-116.829983,3004.413354,3905.779594,1078.527031,617.387229,-1546.667377,353.605157
1453.000000,298.000000,299.976634,8.810438,72.052543,-114.249015,3167.598223,4148.309091,1097.989525,420.241981,-1815.630681,268.129931
1453.500000,298.000000,299.009208,9.277131,63.203563,-116.050463,3303.959904,4365.062486,1119.955498,240.867655,-2071.206603,178.705207
1454.000000,298.000000,298.064828,6.369384,53.358563,-122.068800,3413.997895,4551.688869,1133.736635,82.690111,-2308.065357,84.302789
1454.500000,298.000000,297.504228,0.436862,42.266728,-131.669287,3491.495145,4704.556256,1141.940955,-49.706861,-2521.223187,-5.505284
1455.000000,298.000000,297.580601,-7.846294,29.815481,-143.987757,3536.251387,4820.835313,1115.293283,-155.699875,-2706.208729,-51.918020
1455.500000,298.000000,298.329905,-17.540914,16.072465,-157.844922,3548.974463,4898.611567,1101.108227,-233.260021,-2859.206145,-47.950060
1456.000000,298.000000,299.543591,-27.565588,1.307631,-171.991204,3529.589707,4936.915373,1096.959321,-280.814376,-2977.142319,-109.491965
1456.500000,298.000000,300.846386,-36.792120,-14.001663,-185.340047,3478.539846,4935.732748,1072.309788,-299.102784,-3057.729479,-164.747395
1457.000000,298.000000,301.835626,-44.165762,-29.203537,-196.833685,3401.080529,4895.962979,1057.194797,-290.313543,-3099.564703,-206.225631
1457.500000,298.000000,302.232008,-48.814584,-43.519076,-205.640520,3295.205104,4819.350845,1021.548713,-250.362748,-3102.128831,-204.025188
1458.000000,298.000000,301.978152,-50.126864,-56.110688,-211.321509,3165.455613,4708.352281,983.420353,-188.165203,-3065.819462,-222.714487
1458.500000,298.000000,301.244689,-47.817566,-66.169463,-213.656253,3014.464183,4566.123806,944.044315,-104.144239,-2991.907802,-259.917536
1459.000000,298.000000,300.358548,-41.980632,-72.999295,-212.794093,2847.589052,4396.341452,911.965072,1.936031,-2882.480638,-245.034411
1459.500000,298.000000,299.662936,-33.064232,-76.096471,-209.165445,2666.790121,4203.118926,878.900884,123.605353,-2740.313453,-220.836815
1460.000000,298.000000,299.387602,-21.833086,-75.200903,-203.435943,2477.165582,3990.897041,867.573633,259.244233,-2568.849918,-193.462135
1460.500000,298.000000,299.576924,-9.312658,-70.335038,-196.302235,2285.018342,3764.372276,838.779901,403.865578,-2372.037255,-151.362285
1461.000000,298.000000,300.095868,3.304919,-61.792749,-188.480760,2091.923581,3528.397198,774.846029,556.904923,-2154.228310,-107.149740
1461.500000,298.000000,300.721485,14.778221,-50.113089,-180.688997,1904.653567,3287.803519,772.650838,713.356841,-1920.045967,-57.834117
1462.000000,298.000000,301.248098,23.919660,-36.016281,-173.538747,1725.495754,3047.379312,777.408541,870.728639,-1674.254820,-10.241721
1462.500000,298.000000,301.565564,29.739165,-20.334356,-167.345685,1559.601953,2811.677507,793.760631,1026.667017,-1421.648735,42.064134
1463.000000,298.000000,301.687222,31.546603,-3.934933,-162.443817,1411.125375,2584.936778,813.721704,1178.344645,-1166.911819,60.538433
1463.500000,298.000000,301.713584,29.014771,12.356343,-158.664058,1280.596623,2370.982219,838.576158,1325.744022,-914.542796,102.373181
1464.000000,298.000000,301.755202,22.256040,27.809946,-155.989358,1172.750444,2173.141321,874.384175,1464.127420,-668.811217,147.419708
1464.500000,298.000000,301.854777,11.817523,41.831995,-154.047974,1087.087124,1994.188890,912.838224,1593.651882,-433.625891,188.421448
1465.000000,298.000000,301.957087,-1.363236,53.990445,-152.565854,1023.857077,1836.252321,943.278239,1712.714315,-212.504926,219.296846
1465.500000,298.000000,301.933386,-16.048990,64.018969,-151.104556,984.002600,1700.797550,985.348735,1819.291997,-8.530015,259.144482
1466.000000,298.000000,301.653967,-30.826842,71.800324,-149.247388,967.138339,1588.619127,1046.186530,1915.406579,175.691554,308.572705
1466.500000,298.000000,301.071442,-44.260856,77.361418,-146.662238,969.531334,1499.839802,1097.640861,1993.780487,338.023726,320.245615
1467.000000,298.000000,300.267856,-55.058308,80.843198,-142.943551,989.739231,1433.897991,1154.774221,2059.685053,476.853124,372.776906
1467.500000,298.000000,299.440845,-62.232819,82.471431,-138.104921,1026.288196,1389.616434,1218.780544,2112.032554,590.969933,412.099760
1468.000000,298.000000,298.827455,-65.226276,82.532155,-132.076248,1075.182574,1365.254571,1281.378155,2148.772313,679.682171,407.136858
1468.500000,298.000000,298.594559,-63.974681,81.341134,-125.075474,1133.264321,1358.601502,1344.384935,2172.054751,742.781394,444.457749
1469.000000,298.000000,298.762235,-58.953354,79.211915,-117.512305,1200.366334,1367.097448,1407.423775,2180.003010,780.508030,490.220126
1469.500000,298.000000,299.180370,-51.116829,76.440969,-109.921869,1271.488310,1387.975695,1475.299445,2174.164167,793.538356,534.824996
1470.000000,298.000000,299.581426,-41.801554,73.288483,-102.812856,1343.311915,1418.382447,1542.170998,2154.896807,782.975095,572.053818
1470.500000,298.000000,299.698539,-32.571134,69.958493,-96.719479,1417.081323,1455.549865,1589.103400,2120.872040,750.304535,608.026025
1471.000000,298.000000,299.375999,-25.011418,66.583922,-92.230712,1488.633739,1496.927402,1641.578098,2076.444595,697.347709,652.195172
1471.500000,298.000000,298.642613,-20.535331,63.220029,-89.913964,1558.493254,1540.276414,1687.413961,2021.783657,626.224041,702.182856
1472.000000,298.000000,297.704844,-20.194122,59.846580,-90.222152,1625.930902,1583.784266,1727.241532,1954.133056,539.302393,737.764229
1472.500000,298.000000,296.862119,-24.544112,56.385064,-93.378456,1687.861475,1626.121524,1760.880154,1876.604674,439.113110,768.718156
1473.000000,298.000000,296.382821,-33.547837,52.720239,-99.225693,1744.088841,1666.474321,1841.409916,1789.083614,328.281507,799.235831
1473.500000,298.000000,296.381234,-46.562375,48.732198,-107.597237,1797.241312,1704.510498,1877.743156,1691.596190,209.449638,820.850584
1474.000000,298.000000,296.771427,-62.412834,44.338472,-118.143124,1845.954173,1740.310561,1872.303247,1584.919780,85.193055,840.881657
1474.500000,298.000000,297.302353,-79.503649,39.526089,-130.198392,1890.992791,1774.395568,1830.461857,1469.597234,-42.051163,863.927358
1475.000000,298.000000,297.663311,-96.027641,34.378529,-143.080944,1932.962857,1807.551923,1827.494533,1344.333333,-170.045124,878.868845
1475.500000,298.000000,297.627829,-110.151484,29.084243,-156.146251,1972.610482,1840.755161,1816.342112,1210.844650,-296.796298,887.568109
1476.000000,298.000000,297.152195,-120.248298,23.935859,-168.747207,2010.566794,1875.041122,1822.841908,1069.076551,-420.566932,885.889276
1476.500000,298.000000,296.402829,-125.085147,19.310571,-180.353663,2046.845506,1911.398809,1802.978656,916.869469,-539.867398,890.986429
1477.000000,298.000000,295.691094,-123.971308,15.640918,-190.594198,2082.811283,1950.611791,1819.087241,757.370697,-653.439314,919.512931
1477.500000,298.000000,295.338371,-116.834901,13.368407,-199.212665,2120.888810,1993.201196,1783.446306,589.866517,-760.230892,922.904564
1478.000000,298.000000,295.542338,-104.244860,12.895437,-206.076668,2157.523317,2039.249553,1740.351645,414.171841,-859.327929,908.990155
1478.500000,298.000000,296.289250,-87.359928,14.541415,-211.186699,2195.117381,2088.400771,1698.734334,235.512125,-949.945762,921.807376
1479.000000,298.000000,297.356213,-67.795668,18.499315,-214.740998,2233.808428,2139.854786,1647.576573,52.283706,-1031.322774,928.436700
1479.500000,298.000000,298.406127,-47.449576,24.805055,-217.047293,2272.500988,2192.355393,1602.506009,-134.649492,-1102.716285,932.804924
1480.000000,298.000000,299.125105,-28.316828,33.331760,-218.305247,2309.696565,2244.237142,1530.171386,-318.514800,-1163.322502,934.934098
1480.500000,298.000000,299.345394,-12.265353,43.792659,-218.742790,2341.651145,2293.476186,1481.942146,-495.368260,-1212.283130,924.127472
1481.000000,298.000000,299.110765,-0.847467,55.761462,-218.600609,2369.746905,2337.803766,1428.647530,-670.103561,-1248.653382,923.677745
1481.500000,298.000000,298.639225,4.863601,68.704944,-218.155365,2389.205625,2374.748227,1362.056115,-836.340655,-1271.429066,921.807572
1482.000000,298.000000,298.209820,4.375087,82.027072,-217.540499,2400.986828,2401.759802,1308.376125,-991.696791,-1279.553415,856.915506
1482.500000,298.000000,298.035549,-2.162224,95.112595,-216.845630,2400.219552,2416.235133,1264.726565,-1132.208367,-1271.939480,836.823342
1483.000000,298.000000,298.165012,-13.980764,107.374330,-216.011566,2385.108887,2415.622612,1212.553811,-1255.577225,-1247.509876,835.917664
1483.500000,298.000000,298.459657,-29.761301,118.286024,-214.959965,2352.445286,2397.519724,1161.112016,-1358.896066,-1205.293600,831.273358
1484.000000,298.000000,298.670087,-47.784851,127.410243,-213.644827,2301.271226,2359.747568,1116.364151,-1443.403359,-1144.479811,856.879850
1484.500000,298.000000,298.573492,-66.105948,134.408516,-211.911502,2228.232379,2300.390674,1083.556513,-1504.020308,-1064.435820,905.894184
1485.000000,298.000000,298.097351,-82.760791,139.042260,-209.658416,2134.347797,2217.863833,1032.668553,-1541.393128,-964.798602,920.132120
1485.500000,298.000000,297.377991,-95.963262,141.160583,-206.688293,2016.691969,2111.059021,1001.619398,-1553.658789,-845.552688,948.513010
1486.000000,298.000000,296.715142,-104.322758,140.687328,-202.983026,1877.632047,1979.266106,962.779192,-1540.958773,-707.057757,980.868626
1486.500000,298.000000,296.451173,-106.980246,137.612356,-198.582524,1714.621714,1822.295084,942.182957,-1504.081478,-550.070730,996.155748
1487.000000,298.000000,296.810476,-103.707085,131.986945,-193.424623,1533.186564,1640.521352,915.075142,-1442.557026,-375.780978,1043.455544
1487.500000,298.000000,297.774805,-94.960980,123.919282,-187.607713,1336.544494,1434.937914,863.560913,-1357.931581,-185.764887,1098.648496
1488.000000,298.000000,299.066532,-81.829493,113.581455,-181.254127,1123.564741,1207.243831,863.640012,-1250.320914,18.026437,1172.905294
1488.500000,298.000000,300.241673,-65.908063,101.218540,-174.617924,906.539057,959.777826,838.488438,-1126.410397,233.307001,1241.195225
1489.000000,298.000000,300.854802,-49.127979,87.143678,-168.045479,679.859296,695.694523,797.314650,-981.395507,457.491254,1318.127408
1489.500000,298.000000,300.650709,-33.531122,71.741567,-161.743016,450.482907,418.888376,774.710036,-819.488219,687.746706,1392.558119
1490.000000,298.000000,299.686483,-21.032736,55.466396,-155.941112,225.733819,133.961843,757.181176,-645.427371,921.058433,1472.684867
1490.500000,298.000000,298.318921,-13.188347,38.833161,-151.004604,11.398066,-153.839515,747.174794,-459.492732,1154.230166,1578.438680
1491.000000,298.000000,297.066924,-11.001770,22.406281,-147.139223,-191.729683,-438.775770,744.903843,-270.526970,1384.126530,1663.080072
1491.500000,298.000000,296.417144,-14.800274,6.773679,-144.359217,-378.648846,-714.748998,742.393642,-77.947893,1607.568818,1737.657741
1492.000000,298.000000,296.635694,-24.174303,-7.484964,-142.807257,-542.878877,-975.531506,742.164464,111.957772,1821.447795,1799.582262
1492.500000,298.000000,297.651927,-38.020816,-19.834270,-142.385390,-681.948644,-1214.945468,745.713260,300.086552,2022.767196,1867.406282
1493.000000,298.000000,299.097195,-54.665519,-29.816929,-142.995525,-793.874694,-1427.109378,755.400784,483.653505,2208.709753,1932.789701
1493.500000,298.000000,300.458766,-72.035302,-37.082974,-144.476912,-876.898941,-1606.669271,776.442028,652.552155,2376.672291,1989.647207
1494.000000,298.000000,301.278865,-87.891677,-41.417326,-146.646853,-929.301485,-1749.028603,783.109113,808.199330,2524.300623,2037.974082
1494.500000,298.000000,301.337497,-100.084919,-42.745901,-149.191274,-950.291322,-1850.518959,793.777363,943.797342,2649.518570,2093.330936
1495.000000,298.000000,300.729439,-106.802435,-41.152244,-152.114299,-940.540182,-1908.563625,830.344955,1059.125176,2750.573563,2147.583440
1495.500000,298.000000,299.807588,-106.772623,-36.858592,-155.351654,-899.655648,-1921.797004,838.544512,1149.208044,2826.074399,2200.934995
1496.000000,298.000000,299.031591,-99.412950,-30.204093,-158.744941,-829.388377,-1890.104410,847.788470,1214.637651,2875.032454,2248.274099
1496.500000,298.000000,298.769557,-84.904346,-21.616846,-162.321123,-731.012436,-1814.647892,846.503679,1254.891394,2896.890159,2302.764668
1497.000000,298.000000,299.142258,-64.163877,-11.582155,-166.021845,-607.591966,-1697.792678,864.152195,1267.135854,2891.592854,2344.784575
1497.500000,298.000000,299.988828,-38.757905,-0.598150,-169.954012,-460.553397,-1543.000231,876.781459,1250.710156,2859.581966,2343.276371
1498.000000,298.000000,300.944667,-10.744447,10.871191,-174.209293,-296.297669,-1354.669568,880.541522,1207.810067,2801.835992,2341.972738
1498.500000,298.000000,301.600934,17.559412,22.432574,-178.785178,-118.293771,-1137.953392,876.350191,1139.298393,2719.813388,2375.280051
1499.000000,298.000000,301.686542,43.800861,33.790246,-183.893352,69.422092,-898.530300,840.511239,1048.231758,2615.626652,2418.634585
1499.500000,298.000000,301.178464,65.825269,44.765616,-189.671120,262.912383,-642.389540,798.787806,932.514941,2491.727904,2434.061233
1500.000000,298.000000,300.296666,81.894006,55.297786,-196.105639,454.627637,-375.707991,762.119008,801.651450,2351.004478,2439.915087
1500.500000,298.000000,299.411649,90.842801,65.427566,-203.249626,641.031342,-104.657989,752.172022,657.366271,2196.679825,2439.212331
1501.000000,298.000000,298.881312,92.184360,75.266584,-210.987446,819.106285,164.819017,749.546964,499.693120,2032.227551,2434.241784
1501.500000,298.000000,298.890735,86.138072,84.956564,-219.146720,982.746735,427.022227,745.386636,336.210636,1861.260857,2412.793666
1502.000000,298.000000,299.384444,73.600151,94.627261,-227.540168,1128.885311,676.620831,738.010880,168.205165,1687.456131,2385.610707
1502.500000,298.000000,300.102516,56.033520,104.356226,-236.059075,1254.724978,908.739012,753.715104,0.422696,1514.438353,2369.382444
1503.000000,298.000000,300.704621,35.313537,114.131316,-244.407338,1356.388448,1119.014986,735.126214,-167.935236,1345.717005,2313.249970
1503.500000,298.000000,300.926175,13.538618,123.825684,-252.469949,1431.404401,1303.675095,717.860887,-328.789966,1184.468996,2268.904480
1504.000000,298.000000,300.695061,-7.183093,133.182301,-259.973866,1484.387650,1459.599155,669.872516,-478.447244,1033.608613,2218.388091
1504.500000,298.000000,300.160289,-24.953356,141.817140,-266.633566,1512.429517,1584.341013,645.396460,-619.513076,895.650630,2157.696266
1505.000000,298.000000,299.618977,-38.272374,149.231304,-272.342761,1519.290749,1676.146558,582.204806,-747.238370,772.718787,2110.240912
1505.500000,298.000000,299.372378,-46.189976,154.848916,-277.029691,1503.534020,1734.015072,539.901897,-860.500770,666.415611,2041.125558
1506.000000,298.000000,299.580213,-48.393845,158.065527,-280.514590,1469.589197,1757.882036,497.725047,-957.835968,577.890226,1965.678273
1506.500000,298.000000,300.180927,-45.240673,158.302244,-282.816100,1420.516344,1748.462357,455.669817,-1037.345361,507.833624,1897.675969
1507.000000,298.000000,300.910749,-37.713555,155.074820,-283.835255,1359.491041,1707.310079,411.441483,-1099.731284,456.489602,1778.223869
1507.500000,298.000000,301.422832,-27.306728,148.058294,-283.536969,1290.668243,1636.815800,366.727787,-1142.634810,423.686222,1690.086234
1508.000000,298.000000,301.438910,-15.851870,137.142672,-282.094236,1217.361178,1540.142033,347.409567,-1167.634758,408.848418,1593.779878
1508.500000,298.000000,300.878109,-5.308395,122.472673,-279.353112,1142.773079,1421.152374,273.107470,-1175.135892,411.035221,1510.019078
1509.000000,298.000000,299.911348,2.460266,104.463868,-275.464472,1069.009132,1284.269177,266.606518,-1165.067606,429.012407,1410.668502
1509.500000,298.000000,298.895742,5.895751,83.795419,-270.643630,1001.852237,1134.339620,241.483070,-1140.406957,461.278830,1313.950927
1510.000000,298.000000,298.226466,3.935924,61.368583,-264.981090,941.803868,976.554187,218.835433,-1100.227395,506.104086,1210.238107
1510.500000,298.000000,298.175689,-3.876062,38.249332,-258.569048,889.299090,816.108762,208.171727,-1046.076515,561.573537,1118.251052
1511.000000,298.000000,298.776703,-17.316936,15.595569,-251.525183,848.107120,658.087966,201.012903,-981.120344,625.628253,1043.007571
1511.500000,298.000000,299.800200,-35.513704,-5.424385,-244.099879,819.097847,507.303022,195.460754,-906.309643,696.109771,954.226831
1512.000000,298.000000,300.840968,-57.024826,-23.723270,-236.392091,801.790120,368.116377,201.268919,-825.801799,770.775986,871.334868
1512.500000,298.000000,301.481232,-79.985129,-38.389850,-228.368365,794.447559,244.323489,215.883253,-743.423340,847.321708,794.623905
1513.000000,298.000000,301.451721,-102.328476,-48.743561,-220.252993,798.178564,139.057332,226.742072,-660.359622,923.436374,686.857008
1513.500000,298.000000,300.730665,-121.984187,-54.393275,-212.101338,810.403398,54.706358,237.631737,-580.572212,996.727000,660.769747
1514.000000,298.000000,299.550286,-137.093060,-55.273651,-203.880544,829.418312,-7.090533,241.016378,-504.652620,1064.785460,611.855430
1514.500000,298.000000,298.305866,-146.199075,-51.645561,-195.789404,852.891706,-45.484302,253.272892,-436.798794,1125.257502,581.812263
1515.000000,298.000000,297.400436,-148.410352,-44.076935,-187.898284,879.126297,-60.390320,263.586386,-380.309630,1175.923445,542.364487
1515.500000,298.000000,297.090993,-143.473702,-33.389986,-180.447622,907.349607,-52.410205,283.462420,-334.954695,1214.747548,538.869874
1516.000000,298.000000,297.405559,-131.797436,-20.590054,-173.611577,931.624939,-22.737179,369.481475,-301.156411,1239.839298,546.409319
1516.500000,298.000000,298.151210,-114.402567,-6.772976,-167.478130,952.163028,26.873033,371.150252,-281.703411,1249.642145,604.362562
1517.000000,298.000000,299.013493,-92.821069,6.976104,-162.350451,966.553501,94.346519,374.652563,-277.458877,1242.825186,653.683694
1517.500000,298.000000,299.688042,-68.934090,19.681091,-158.413794,972.071033,177.318745,401.303650,-287.294178,1218.443647,693.435284
1518.000000,298.000000,299.993316,-44.793706,30.568537,-155.798460,969.619900,273.338054,399.905744,-313.069931,1176.009082,732.126660
1518.500000,298.000000,299.926823,-22.417515,39.140769,-154.703279,959.374167,379.945557,391.423282,-350.711348,1115.453771,798.589382
1519.000000,298.000000,299.636800,-3.607461,45.217037,-155.101825,937.798925,494.708734,404.152052,-402.779899,1037.130680,849.177601
1519.500000,298.000000,299.332742,10.210996,48.944214,-156.972097,905.411483,615.312853,395.135893,-468.561403,941.766870,898.680463
1520.000000,298.000000,299.179698,18.125673,50.769619,-160.287907,861.307996,739.551254,375.426843,-543.665576,830.523019,947.979672
1520.500000,298.000000,299.227194,19.789866,51.376500,-164.803512,807.395327,865.399832,354.449845,-629.059518,704.891367,994.296928
1521.000000,298.000000,299.403885,15.442334,51.594951,-170.247907,745.134259,991.019938,320.391617,-720.535870,566.657138,1042.671952
1521.500000,298.000000,299.566686,5.862824,52.284983,-176.230894,677.104336,1114.751724,318.382767,-817.750273,417.860228,1080.044461
1522.000000,298.000000,299.582725,-7.725001,54.211797,-182.516420,603.322500,1235.122282,285.401038,-919.012927,260.769251,1067.615488
1522.500000,298.000000,299.408366,-23.790948,57.925645,-188.817370,527.443635,1350.817873,247.404355,-1022.407308,97.718291,1087.154723
1523.000000,298.000000,299.117876,-40.642829,63.662274,-194.893343,451.661820,1460.605512,173.789758,-1125.343074,-68.882000,1028.607350
1523.500000,298.000000,298.869411,-56.606162,71.281692,-200.516769,380.399169,1563.560700,124.222120,-1226.722839,-236.528435,998.125204
1524.000000,298.000000,298.829524,-70.194423,80.253281,-205.712786,313.975801,1658.821130,76.067340,-1324.033449,-402.673725,986.549412
1524.500000,298.000000,299.081441,-80.233726,89.688829,-210.326466,255.471184,1745.641068,27.090424,-1415.237262,-564.813339,964.940549
1525.000000,298.000000,299.577292,-85.982174,98.432644,-214.435218,207.503338,1823.401177,-25.464957,-1499.129462,-720.441037,930.155869
1525.500000,298.000000,300.156876,-87.173716,105.188593,-218.002731,174.619765,1891.610112,-79.356905,-1573.893982,-867.089888,879.872910
1526.000000,298.000000,300.609484,-84.028680,108.676827,-221.054081,151.430528,1949.907469,-130.338593,-1640.415712,-1002.311037,853.533602
1526.500000,298.000000,300.773976,-77.202445,107.802044,-223.714021,144.174979,1998.085926,-179.241453,-1693.777101,-1123.749739,781.969977
1527.000000,298.000000,300.618751,-67.723430,101.808878,-225.927141,151.413161,2036.075783,-239.584840,-1731.434821,-1229.247635,691.206549
1527.500000,298.000000,300.256660,-56.865738,90.400524,-227.626625,172.878955,2063.906278,-280.558724,-1756.751379,-1316.768188,589.700415
1528.000000,298.000000,299.906982,-45.988400,73.812337,-228.702587,207.261826,2081.657578,-311.364929,-1765.129842,-1384.487515,515.126405
