t,temperature,ConvEKinTemp(ekin),sum_vel[0],sum_vel[1],sum_vel[2],sum_fup[0],sum_fup[1],sum_fup[2],sum_fdw[0],sum_fdw[1],sum_fdw[2]
13.000000,298.000000,266.720345,56.722686,109.400345,98.925470,-1067.370944,914.212881,109.898682,-3025.791952,-4192.513214,-1864.221941
13.500000,298.000000,275.608195,52.074906,113.906507,122.296700,-998.246518,981.630195,200.196536,-2894.840215,-3974.848054,-1796.676883
14.000000,298.000000,281.700257,50.190899,119.187992,137.212762,-920.618623,1060.842146,280.611638,-2761.140085,-3751.906262,-1714.508573
14.500000,298.000000,282.909368,52.139101,124.956346,143.042557,-833.017264,1149.765874,358.051408,-2623.061468,-3526.990321,-1613.059265
15.000000,298.000000,279.425058,58.428746,130.760644,139.905100,-739.479892,1245.904574,430.599924,-2491.529985,-3302.837956,-1512.821861
15.500000,298.000000,273.549261,68.957493,136.041646,128.937522,-637.295747,1346.475464,520.096397,-2368.869109,-3081.767361,-1387.388075
16.000000,298.000000,268.640830,83.021937,140.206513,112.077629,-528.631503,1448.619877,573.380128,-2261.085378,-2865.942787,-1278.206518
16.500000,298.000000,267.624965,99.378740,142.686174,91.579203,-413.281991,1549.533365,627.295623,-2169.395690,-2657.667134,-1180.253737
17.000000,298.000000,271.725068,116.387391,142.986979,70.037824,-297.750569,1646.599437,657.278584,-2097.541936,-2459.447644,-1053.350365
17.500000,298.000000,279.940031,132.190567,140.728692,50.100924,-180.117546,1737.420213,657.579778,-2047.503241,-2273.754628,-936.958855
18.000000,298.000000,289.454308,144.914503,135.677657,33.902086,-64.925071,1820.000514,668.314763,-2013.772308,-2102.663735,-800.497043
18.500000,298.000000,296.828354,152.890109,127.759914,23.159554,45.494019,1892.721236,691.104139,-1996.007667,-1947.560875,-684.586167
19.000000,298.000000,299.440479,154.858709,117.075238,18.828385,148.902932,1954.276679,672.486677,-1993.446758,-1809.001508,-551.556926
19.500000,298.000000,296.552959,150.087234,103.903753,20.971607,244.134040,2003.704334,722.489900,-2004.019471,-1686.769629,-431.587489
20.000000,298.000000,289.593948,138.480339,88.703869,28.812673,329.221584,2040.442054,740.763491,-2026.486823,-1580.071625,-334.713634
20.500000,298.000000,281.549279,120.589204,72.104057,40.850985,403.850114,2064.320804,787.962009,-2058.090236,-1487.678342,-214.817328
21.000000,298.000000,275.717479,97.554702,54.883204,55.041749,465.384011,2075.541393,799.826885,-2099.821377,-1408.211506,-92.836333
21.500000,298.000000,274.372880,71.014042,37.944406,68.913655,515.844995,2074.687210,807.492662,-2145.181351,-1340.322325,27.674829
22.000000,298.000000,277.882966,42.920720,22.268988,79.934128,553.119752,2062.802147,833.282087,-2193.223995,-1282.793814,146.549635
22.500000,298.000000,284.621710,15.369733,8.848925,85.913480,578.492779,2041.397691,836.059336,-2240.186045,-1234.525247,257.800373
23.000000,298.000000,291.717454,-9.609194,-1.394337,84.805034,595.904602,2012.339507,850.725869,-2282.877679,-1194.446250,360.977747
23.500000,298.000000,296.273321,-30.244082,-7.696391,75.530683,598.350495,1977.867824,859.602226,-2322.827548,-1161.386622,468.829578
24.000000,298.000000,296.548024,-45.181215,-9.531448,57.804005,593.017616,1940.539563,804.840863,-2360.017206,-1133.963499,558.768515
24.500000,298.000000,292.616822,-53.602959,-6.678470,32.292623,578.957474,1903.155036,749.781013,-2389.695124,-1110.627653,648.225896
25.000000,298.000000,286.253921,-55.264095,0.745168,0.289676,555.837447,1868.628575,801.386209,-2415.408354,-1089.917740,703.405538
25.500000,298.000000,280.126084,-50.493664,12.268447,-36.323849,525.274562,1840.049115,762.175700,-2435.621489,-1070.710997,741.045088
26.000000,298.000000,276.660625,-40.124401,27.088722,-74.827016,492.025097,1820.382288,609.645225,-2452.901263,-1052.518176,768.651824
26.500000,298.000000,277.074033,-25.404104,44.140735,-112.285707,456.866683,1812.231612,569.211464,-2463.850418,-1035.527069,783.619777
27.000000,298.000000,280.953684,-7.830513,62.187214,-145.906414,418.217533,1817.757263,531.645307,-2466.840805,-1020.351643,793.087298
27.500000,298.000000,286.537791,10.984466,79.937500,-173.140157,382.458335,1838.503519,486.738425,-2458.952179,-1007.855356,784.808230
28.000000,298.000000,291.539395,29.491131,96.179931,-191.777855,345.588889,1875.234815,438.461180,-2439.462310,-998.784379,776.715992
28.500000,298.000000,294.154237,46.326226,109.909633,-200.446509,314.585933,1927.829652,394.481723,-2407.477125,-993.545393,761.384341
29.000000,298.000000,293.811156,60.431233,120.424532,-198.645384,287.271080,1995.234501,362.584944,-2363.553478,-992.137729,754.572922
29.500000,298.000000,291.333043,71.122405,127.395610,-186.750164,267.721502,2075.480101,332.130069,-2307.405147,-994.223041,750.060973
30.000000,298.000000,288.487420,78.124693,130.887695,-165.997597,254.422182,2165.717479,298.600006,-2241.877631,-999.230819,747.448018
30.500000,298.000000,287.136175,81.572697,131.336870,-138.536068,247.529309,2262.295050,260.646895,-2168.811856,-1006.398938,750.317416
31.000000,298.000000,288.369342,81.971277,129.480723,-106.956800,248.073073,2360.939592,250.419277,-2094.481859,-1014.846146,784.164878
31.500000,298.000000,292.003832,80.157784,126.257061,-74.302704,254.725630,2456.896873,234.795205,-2017.699455,-1023.586667,801.298073
32.000000,298.000000,296.648557,77.174969,122.678270,-43.441786,266.048975,2545.078468,217.018852,-1940.523127,-1031.316601,823.569435
32.500000,298.000000,300.297484,74.183142,119.699371,-17.224814,281.390088,2620.377106,245.266451,-1866.287291,-1036.324694,847.713015
33.000000,298.000000,301.192740,72.326699,118.098058,2.225909,296.006656,2677.793778,294.338181,-1798.487516,-1036.319999,874.393504
33.500000,298.000000,298.583485,72.602632,118.378049,13.509155,309.005091,2712.607847,296.425757,-1737.781071,-1028.450064,897.657530
34.000000,298.000000,293.045300,75.728052,120.712770,16.121133,317.349392,2720.703227,328.961264,-1688.860546,-1009.692393,899.105116
34.500000,298.000000,286.270283,82.059212,124.927953,10.646097,319.579333,2698.666666,350.437233,-1649.770518,-977.421644,928.700736
35.000000,298.000000,280.409862,91.536717,130.526155,-1.510509,312.678051,2643.990922,366.159085,-1620.439900,-929.836204,981.030737
35.500000,298.000000,277.243294,103.661932,136.753748,-18.145110,293.527303,2555.209015,383.622056,-1598.078591,-866.091007,1013.362689
36.000000,298.000000,277.535890,117.537673,142.687953,-36.651972,262.518553,2431.969585,418.780246,-1575.258349,-785.972756,1038.894001
36.500000,298.000000,280.822065,131.958729,147.347425,-54.304621,215.462063,2275.060113,436.484649,-1550.819270,-689.399761,1076.875291
37.000000,298.000000,285.666313,145.541613,149.812473,-68.503620,154.302148,2086.383546,456.459755,-1519.162300,-576.045557,1129.843693
37.500000,298.000000,290.266133,156.867647,149.336006,-77.171960,76.881942,1868.849645,495.777304,-1475.651292,-445.243994,1184.973509
38.000000,298.000000,293.159735,164.626633,145.443650,-78.892606,-14.717353,1626.373912,495.493032,-1420.756712,-296.173492,1273.250172
38.500000,298.000000,293.721798,167.775843,138.000578,-73.075724,-121.159374,1363.570278,514.256867,-1351.060948,-128.173018,1340.211059
39.000000,298.000000,292.275544,165.635422,127.239171,-60.315889,-239.684883,1085.650890,519.593506,-1266.436097,58.950178,1432.204798
39.500000,298.000000,289.823854,157.967344,113.745088,-41.996235,-368.404019,798.253543,515.927586,-1162.775398,264.627171,1528.315836
40.000000,298.000000,287.537100,145.014158,98.398213,-20.132972,-502.854114,507.300483,465.943677,-1044.171984,487.403222,1643.417703
40.500000,298.000000,286.250835,127.453747,82.281360,2.579004,-641.903034,218.855613,516.582280,-910.586968,724.879821,1766.325864
41.000000,298.000000,286.172423,106.353302,66.561925,23.556513,-782.924554,-61.080219,506.211468,-761.878610,973.651880,1880.454905
41.500000,298.000000,286.891721,83.048275,52.367960,40.255540,-920.144307,-326.622686,489.445982,-600.267323,1229.441204,2012.494279
42.000000,298.000000,287.668290,59.018486,40.666579,50.381446,-1050.231693,-572.147926,485.542922,-427.706099,1487.210562,2155.358032
42.500000,298.000000,287.824274,35.758763,32.170130,52.486814,-1169.912464,-792.429549,468.011741,-246.902795,1741.418901,2304.154439
43.000000,298.000000,287.069958,14.635638,27.278395,45.894510,-1279.062387,-982.709188,421.587384,-60.315721,1986.291165,2449.810823
43.500000,298.000000,285.627951,-3.226757,26.055499,30.707070,-1371.408747,-1138.825485,409.837348,129.468922,2216.012285,2604.428857
44.000000,298.000000,284.110456,-17.038548,28.246673,8.014533,-1446.330976,-1257.277381,392.849596,316.586087,2424.909093,2744.856887
44.500000,298.000000,283.235712,-26.388888,33.323687,-20.419968,-1501.474753,-1335.354054,338.467296,498.189632,2607.584908,2881.216362
45.000000,298.000000,283.513346,-31.262211,40.546573,-52.238436,-1536.515281,-1371.266040,269.902601,670.551940,2759.053085,3005.770562
45.500000,298.000000,285.048714,-32.002029,49.056699,-84.736924,-1550.122163,-1364.149222,196.528905,830.925768,2874.835961,3119.884268
46.000000,298.000000,287.531436,-29.259388,57.960370,-115.303454,-1542.545797,-1314.084735,117.198622,978.484479,2951.123236,3222.478040
46.500000,298.000000,290.399131,-23.888128,66.413233,-141.348065,-1512.913939,-1222.149045,5.471901,1106.906628,2984.926933,3312.804680
47.000000,298.000000,293.075973,-16.844243,73.690986,-160.867919,-1461.425647,-1090.392674,-85.357765,1215.153302,2974.226443,3399.738349
47.500000,298.000000,295.163576,-9.100493,79.243830,-172.432544,-1391.607971,-921.861003,-212.777443,1299.710194,2918.012463,3463.977340
48.000000,298.000000,296.521003,-1.516549,82.736480,-175.307606,-1301.950808,-720.398731,-296.067664,1356.858453,2816.356700,3519.346036
48.500000,298.000000,297.208312,5.232925,84.063567,-169.668739,-1196.044851,-490.656206,-376.200398,1389.431032,2670.395517,3576.208732
49.000000,298.000000,297.360448,10.706816,83.344753,-156.331371,-1073.473811,-237.950475,-411.382413,1391.604848,2482.297525,3597.194929
49.500000,298.000000,297.067135,14.733778,80.892785,-136.873841,-937.155927,31.931953,-477.864019,1365.902106,2255.198992,3635.791146
50.000000,298.000000,296.324296,17.430004,77.168020,-113.413983,-787.904073,312.842814,-547.140231,1308.731567,1993.187206,3603.506477
50.500000,298.000000,295.098703,19.138656,72.723119,-88.137126,-628.283205,598.576614,-583.626944,1220.145481,1701.116029,3590.671750
51.000000,298.000000,293.436599,20.398667,68.142574,-63.619293,-461.157097,883.018249,-646.980853,1103.592276,1384.503443,3564.787666
51.500000,298.000000,291.546367,21.832593,63.983635,-42.044913,-287.716294,1160.407645,-715.772775,959.533154,1049.405860,3522.848821
52.000000,298.000000,289.813584,24.060794,60.726408,-25.301663,-110.529602,1425.425776,-737.796598,789.666378,702.267406,3452.493612
52.500000,298.000000,288.704237,27.608489,58.739810,-14.644811,68.830182,1673.455125,-737.226739,599.056442,349.787235,3385.656656
53.000000,298.000000,288.589746,32.814062,58.259595,-10.652085,248.665390,1900.644134,-720.112146,391.130910,-1.193217,3305.249266
53.500000,298.000000,289.578134,39.769666,59.386449,-13.149743,426.115050,2103.953243,-668.304605,171.170321,-343.854706,3218.686677
54.000000,298.000000,291.438904,48.297617,62.087294,-21.202649,599.552874,2281.269051,-602.222630,-56.461814,-671.558127,3125.194572
54.500000,298.000000,293.662825,57.980752,66.203292,-33.328274,767.299282,2431.312406,-547.350727,-286.370201,-978.051775,3013.741807
55.000000,298.000000,295.641214,68.223810,71.467557,-47.701015,927.078314,2553.601127,-561.206632,-512.745737,-1257.679168,2923.156621
55.500000,298.000000,296.907969,78.340953,77.519973,-62.334410,1081.900637,2648.386810,-484.780831,-729.960275,-1505.627661,2827.484480
56.000000,298.000000,297.309064,87.640473,83.923229,-75.328759,1226.604056,2716.645936,-395.179452,-932.670413,-1717.954773,2736.854915
56.500000,298.000000,297.017956,95.544109,90.190112,-85.074109,1362.712244,2759.888662,-273.190750,-1114.810535,-1891.779464,2662.069559
57.000000,298.000000,296.417738,101.631130,95.814763,-90.372696,1490.519830,2780.055023,-163.786901,-1274.949399,-2025.391760,2590.558933
57.500000,298.000000,295.892873,105.693626,100.302530,-90.609046,1607.671332,2779.391266,-49.962913,-1407.661881,-2118.169066,2524.120963
58.000000,298.000000,295.621089,107.734509,103.204441,-85.860055,1718.855725,2760.321679,74.021954,-1511.175946,-2170.529487,2483.337016
58.500000,298.000000,295.492234,107.950015,104.155923,-76.709414,1822.371806,2725.319680,179.162157,-1585.271637,-2183.872020,2455.377663
59.000000,298.000000,295.181717,106.693420,102.920872,-64.391388,1918.292491,2676.799035,310.849512,-1626.565408,-2160.349873,2445.710986
59.500000,298.000000,294.346453,104.375611,99.424945,-50.389600,2006.657405,2616.983201,427.248207,-1640.577823,-2102.763636,2451.462499
60.000000,298.000000,292.857979,101.422700,93.786346,-36.286559,2090.550210,2547.885139,538.064379,-1630.453870,-2014.536183,2472.820218
60.500000,298.000000,470.384253,207.215673,44.965169,57.109650,2150.357272,2486.262673,616.034568,-1599.063936,-1920.335284,2518.801811
61.000000,298.000000,766.876252,125.577111,27.635782,47.723229,2183.885143,2443.085718,673.385403,-1564.662023,-1842.964633,2540.223858
61.500000,298.000000,311.123785,121.031950,27.064593,56.165224,2212.637420,2394.806432,726.025932,-1517.166786,-1745.790497,2560.854423
62.000000,298.000000,315.293318,116.335075,27.522888,56.971517,2235.219719,2341.930665,788.389921,-1454.390936,-1632.925314,2573.491178
62.500000,298.000000,319.515694,110.618719,29.660172,50.642668,2250.120905,2284.840080,842.449585,-1376.701755,-1508.951336,2615.701425
63.000000,298.000000,324.954207,103.643867,33.578580,38.180105,2257.450605,2223.792699,878.334654,-1286.608906,-1378.411082,2664.006431
63.500000,298.000000,331.001135,95.893055,39.221455,20.761240,2255.261184,2158.932608,890.541131,-1185.077367,-1245.464404,2713.984557
64.000000,298.000000,340.026800,82.771925,44.074610,-0.503397,2244.627052,2094.631413,894.658369,-1079.326377,-1122.099697,2760.162744
64.500000,298.000000,309.437859,76.386982,53.598176,-21.335495,2220.982878,2026.724862,880.351513,-967.387764,-1002.742169,2791.079796
65.000000,298.000000,320.210927,70.761678,64.095827,-40.165129,2185.163976,1955.318079,852.175027,-849.685150,-889.887637,2834.196463
65.500000,298.000000,329.871209,66.569027,74.899834,-55.557086,2135.673419,1880.570200,809.406831,-729.590815,-785.726426,2883.126724
66.000000,298.000000,338.932278,60.869271,81.291888,-63.155215,2076.198499,1807.447915,742.741339,-618.122486,-698.371485,2912.690925
66.500000,298.000000,307.253190,61.828185,93.997485,-71.408953,2001.004856,1731.514988,686.452168,-509.593406,-623.109484,2936.088127
67.000000,298.000000,314.113561,63.689681,107.368457,-76.839007,1910.936499,1653.147653,591.618626,-404.562719,-560.919436,2950.189537
67.500000,298.000000,368.305725,58.492169,105.151818,-68.379368,1818.205434,1580.756978,515.308451,-316.242914,-517.827314,2977.579595
68.000000,298.000000,556.197284,50.395614,89.907486,-47.165624,1738.643213,1526.405560,411.961383,-259.436242,-497.958166,2959.748151
68.500000,298.000000,286.629530,59.372067,97.969182,-37.707244,1648.384073,1470.927662,307.006405,-212.292675,-491.087387,2940.148056
69.000000,298.000000,277.790615,50.138427,95.236177,-26.422501,1549.256359,1414.972623,229.690322,-176.170684,-496.294279,2912.558273
69.500000,298.000000,264.299718,35.969183,88.101559,-17.470974,1441.301373,1359.341294,146.948271,-151.622332,-512.361227,2873.607792
70.000000,298.000000,240.596551,20.544055,77.927656,-10.341369,1327.250643,1304.999563,57.698024,-139.217423,-537.898252,2822.667404
70.500000,298.000000,215.874558,6.237985,66.353017,-5.142810,1209.279981,1253.081726,-36.318132,-138.445221,-571.451577,2758.984214
71.000000,298.000000,200.822874,-4.982287,55.310550,-2.375637,1089.664008,1204.938122,-34.193774,-148.947300,-611.554367,2684.660820
71.500000,298.000000,202.429081,-11.562080,46.912451,-2.655168,970.327848,1161.958745,-135.279050,-169.955412,-656.794236,2601.970538
72.000000,298.000000,221.468948,-12.612758,42.814953,-6.310429,853.244768,1125.642347,-237.967949,-197.866917,-705.792910,2509.690919
72.500000,298.000000,252.648364,-8.897130,42.713428,-12.420516,742.717228,1097.499172,-319.154857,-234.055395,-757.206232,2410.703935
73.000000,298.000000,285.098273,-2.333569,45.392261,-20.015254,638.149421,1078.954785,-419.774046,-276.305595,-809.757487,2303.339894
73.500000,298.000000,307.339944,4.880202,50.329613,-28.435803,543.081889,1071.246801,-509.438983,-321.232205,-862.290026,2190.661011
74.000000,298.000000,316.475978,9.396737,55.468351,-36.019895,457.470856,1075.370953,-608.225153,-368.793810,-913.807010,2076.361130
74.500000,298.000000,316.256703,11.477978,56.427320,-39.129513,384.382642,1092.000771,-704.427102,-416.291385,-963.493508,1962.061899
75.000000,298.000000,305.420633,16.549917,53.077512,-35.751050,324.460154,1121.436928,-793.317832,-462.819976,-1010.768473,1850.478806
75.500000,298.000000,282.650959,31.087652,46.592720,-29.167939,278.020687,1163.548395,-887.515738,-506.972059,-1055.297405,1742.697565
76.000000,298.000000,259.028681,56.693632,44.331826,-29.546646,245.662909,1217.741646,-979.196328,-548.491444,-1096.961109,1631.436607
76.500000,298.000000,244.666108,89.254168,52.748831,-29.155384,228.120920,1282.926279,-1051.283408,-587.815700,-1135.822454,1533.342614
77.000000,298.000000,238.457568,120.556519,66.283343,-24.959916,222.962350,1357.526540,-1112.322990,-621.383219,-1172.082965,1443.066368
77.500000,298.000000,238.160229,146.505950,81.221958,-17.203675,233.574543,1439.508606,-1169.590511,-650.689118,-1206.026753,1358.927964
78.000000,298.000000,243.289491,163.990995,95.431503,-6.782569,256.306528,1526.440371,-1215.418776,-675.997041,-1238.011750,1280.255013
78.500000,298.000000,252.331890,171.399223,107.954146,5.272930,290.835726,1615.572079,-1250.367925,-697.323021,-1268.415055,1210.271191
79.000000,298.000000,263.040251,169.174586,116.998778,17.780380,335.516767,1703.938592,-1286.929521,-716.646582,-1297.622071,1148.455721
79.500000,298.000000,272.450411,156.502088,120.021856,29.785048,389.809590,1788.469592,-1307.003133,-732.820840,-1325.981062,1100.945171
80.000000,298.000000,278.537817,134.179986,116.731357,40.828135,448.471511,1866.115371,-1320.315292,-746.906334,-1353.815325,1059.753833
80.500000,298.000000,287.992299,113.049004,111.151675,54.329856,513.603561,1933.959345,-1326.307407,-761.274365,-1381.356447,1014.176433
81.000000,298.000000,302.844673,90.346697,101.724320,60.702435,579.023838,1989.338110,-1327.320796,-775.298501,-1408.690319,973.160212
81.500000,298.000000,313.142362,64.908851,90.406066,57.980326,645.904808,2029.942564,-1322.973204,-790.323519,-1435.729161,935.446496
82.000000,298.000000,310.601152,36.169638,77.642439,47.586241,708.509880,2053.902632,-1317.531233,-808.345664,-1462.146064,898.644894
82.500000,298.000000,294.215929,5.154760,64.399116,32.809887,765.900956,2059.871571,-1312.476384,-826.417572,-1487.345586,864.390541
83.000000,298.000000,272.601412,-27.667820,51.713143,17.875420,816.148894,2047.066396,-1298.017301,-846.628822,-1510.499850,831.907657
83.500000,298.000000,256.619433,-63.324913,39.139685,4.652828,856.263283,2015.150084,-1278.868257,-868.825335,-1530.583730,773.214639
84.000000,298.000000,254.982084,-99.046795,26.494159,-8.962399,886.789669,1964.393293,-1236.087740,-893.713366,-1546.504379,747.793208
84.500000,298.000000,272.425120,-126.687382,15.796158,-24.634676,905.692660,1895.607588,-1201.589817,-920.319643,-1557.209308,717.655292
85.000000,298.000000,288.084939,-142.901859,7.359732,-43.429177,912.738740,1810.111322,-1170.859405,-947.856500,-1561.801902,687.617027
85.500000,298.000000,294.531713,-146.322380,1.231566,-65.531217,907.962525,1709.673539,-1144.161160,-975.752902,-1559.597662,656.125966
86.000000,298.000000,290.932859,-137.692015,-3.219083,-90.155155,890.515402,1596.458442,-1110.021567,-1002.484170,-1550.116480,626.269716
86.500000,298.000000,280.588158,-119.321428,-7.682216,-115.209455,861.356828,1472.960307,-1043.617316,-1027.220985,-1533.142637,595.996493
87.000000,298.000000,274.560689,-97.618557,-15.507753,-141.210247,823.126822,1341.920058,-1012.229771,-1048.343566,-1508.685189,561.152026
87.500000,298.000000,283.276778,-82.726657,-23.086456,-160.409369,775.895993,1206.280017,-953.847639,-1065.544157,-1476.978955,534.608809
88.000000,298.000000,295.812297,-68.143033,-27.324631,-163.195363,723.420493,1069.084243,-923.921744,-1077.619533,-1438.494915,515.547950
88.500000,298.000000,294.799543,-50.685707,-27.457761,-148.563995,664.356065,933.406863,-813.271539,-1085.894831,-1393.954620,493.921705
89.000000,298.000000,276.744788,-29.978480,-23.442851,-118.026719,602.065422,802.255416,-773.900892,-1090.310163,-1344.347604,497.482343
89.500000,298.000000,247.383505,-6.753824,-15.985966,-74.818483,539.459607,678.493724,-746.724349,-1090.353622,-1290.939998,475.854063
90.000000,298.000000,221.288098,17.785460,-6.524863,-23.456510,478.707785,564.877261,-718.297599,-1087.426548,-1235.264409,459.946651
90.500000,298.000000,218.065343,46.935443,-8.606027,24.620587,420.733227,463.955583,-692.337040,-1083.663362,-1179.116156,444.230917
91.000000,298.000000,239.530726,71.208370,-8.488276,63.044143,366.999335,378.022976,-694.109212,-1078.753241,-1124.498106,430.731434
91.500000,298.000000,271.745789,90.026286,-4.772899,90.580679,319.387271,309.008969,-669.066930,-1076.037655,-1073.575979,419.136137
92.000000,298.000000,299.155313,101.487168,3.146691,106.935436,278.034225,258.409706,-643.565209,-1076.062155,-1028.621213,406.058273
92.500000,298.000000,308.563863,104.665267,14.570476,113.530905,244.576456,227.205605,-597.650709,-1080.994233,-991.999705,433.226146
93.000000,298.000000,296.888445,99.811153,28.623517,112.729260,219.402452,215.845274,-574.173202,-1092.973864,-966.205326,400.123392
93.500000,298.000000,273.032796,88.235518,44.807414,109.093569,202.150540,224.219906,-550.931343,-1113.495258,-953.946924,393.505786
94.000000,298.000000,262.790050,81.138609,68.418918,122.706091,192.688654,251.647892,-527.047790,-1143.990796,-958.068629,393.869911
94.500000,298.000000,275.068718,78.531249,93.629281,132.394531,189.648825,296.886203,-511.099981,-1185.038131,-981.496638,387.619801
95.000000,298.000000,291.113135,76.508265,113.517219,132.843770,193.050067,358.195358,-488.606139,-1237.135814,-1027.070909,355.247565
95.500000,298.000000,297.347769,73.493295,125.104210,122.840974,205.475271,433.355529,-465.763834,-1299.017696,-1097.346308,347.626080
96.000000,298.000000,289.087575,69.184983,126.850756,102.925585,218.441020,519.803935,-437.539363,-1375.354814,-1194.402051,330.372898
96.500000,298.000000,268.945207,63.881094,118.431444,74.980258,235.385516,614.712288,-417.957826,-1461.605341,-1319.690791,314.982030
97.000000,298.000000,244.935004,57.986928,100.785081,41.874131,258.115339,715.140608,-390.497100,-1560.794472,-1473.957345,310.495912
97.500000,298.000000,226.833722,51.698257,76.268471,6.751220,281.276279,818.142988,-374.995602,-1672.259487,-1657.081076,285.718207
98.000000,298.000000,222.541077,44.170447,49.807446,-31.225141,306.950877,920.869686,-390.860298,-1796.328579,-1868.065012,283.042308
98.500000,298.000000,241.556004,31.754265,34.852561,-59.788975,332.568384,1020.676333,-383.861863,-1934.187632,-2105.055918,242.319877
99.000000,298.000000,275.001303,24.827560,25.679489,-76.929878,357.663502,1115.286939,-361.926588,-2083.312129,-2365.366771,210.638459
99.500000,298.000000,298.913698,24.980232,20.340716,-83.227448,383.166636,1202.868001,-357.641231,-2244.290386,-2645.607404,153.313934
100.000000,298.000000,303.900963,31.659383,17.533585,-81.967946,406.999721,1282.069620,-352.830775,-2416.292019,-2941.767482,86.886461
100.500000,298.000000,304.369597,45.006094,14.930596,-80.915518,427.870400,1352.053674,-350.102926,-2598.290692,-3249.192203,13.635844
101.000000,298.000000,293.122565,64.729111,5.659252,-94.484524,444.331675,1412.479953,-346.107058,-2791.898479,-3562.679548,-70.420718
101.500000,298.000000,295.728298,71.237258,-11.606668,-103.017270,459.405569,1463.431862,-364.932219,-2989.507997,-3876.513163,-160.550589
102.000000,298.000000,298.869144,63.974844,-32.813406,-96.640711,474.275064,1505.483815,-365.999457,-3190.488041,-4184.668663,-259.530282
