step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
57,-0.0191591,-3014.52,379.221,-0.0930738,-1839.07,374.315,100,-4116.07,1101.54,743.653,1207.89,-6461.97,394.355,1428.22,-326.672
58,-0.0328167,-3042.4,351.344,-0.10637,-2248.98,347.137,100,-4139.57,1097.22,743.191,1181.39,-6461.07,396.925,1421.88,-324.662
59,-0.0464399,-3075.28,318.464,-0.119666,-2565.54,315.13,100,-4162.29,1087.01,740.236,1157.15,-6459.9,400.228,1409.1,-322.086
60,-0.0600195,-3113.81,279.935,-0.132963,-2786.28,279.55,100,-4182.77,1068.96,734.616,1136.87,-6458.42,404.158,1387.89,-318.922
61,-0.0735426,-3151.34,242.403,-0.146259,-2869.88,241.947,100,-4200.25,1048.91,726.43,1121.3,-6456.53,408.541,1364.08,-315.171
62,-0.0870085,-3189.28,204.463,-0.159555,-2824.63,204.089,100,-4213.24,1023.96,716.616,1111.14,-6454.28,413.276,1335.02,-311.065
63,-0.100392,-3226.17,167.574,-0.172851,-2660.85,167.621,100,-4221.71,995.543,705.787,1106.2,-6451.87,418.166,1302.37,-306.827
64,-0.113688,-3260.16,133.581,-0.186148,-2407.22,133.928,100,-4226.07,965.906,694.863,1105.29,-6449.3,423.081,1268.4,-302.498
65,-0.126916,-3291,102.748,-0.199444,-2121.74,103.819,100,-4226.96,935.966,684.689,1107.34,-6446.76,427.765,1234.24,-298.275
66,-0.140101,-3316.81,76.9344,-0.21274,-1780.14,77.8787,100,-4225.43,908.617,675.503,1111.24,-6444.3,432.13,1202.89,-294.272
67,-0.153244,-3335.45,58.2957,-0.226036,-1456.49,56.3611,100,-4222.16,886.707,667.958,1115.88,-6442.01,436.023,1177.34,-290.631
68,-0.166388,-3352.61,41.136,-0.239333,-1137,39.1192,100,-4218.26,865.652,661.562,1120.82,-6440.03,439.386,1153.11,-287.456
69,-0.179522,-3365.81,27.9373,-0.252629,-855.543,25.8725,100,-4214.19,848.38,656.595,1125.41,-6438.34,442.149,1133.21,-284.826
70,-0.192669,-3375.5,18.2495,-0.265925,-620.34,16.0607,100,-4210.43,834.937,652.884,1129.35,-6436.99,444.321,1117.68,-282.738
71,-0.205839,-3382.45,11.2997,-0.279221,-432.794,9.05928,100,-4207.24,824.798,650.233,1132.52,-6435.95,445.958,1105.95,-281.15
72,-0.219031,-3387.13,6.61565,-0.292518,-289.24,4.2591,100,-4204.73,817.599,648.383,1134.93,-6435.18,447.137,1097.59,-279.987
73,-0.232246,-3390.3,3.4424,-0.305814,-183.042,1.11931,100,-4202.85,812.548,647.139,1136.68,-6434.62,447.951,1091.72,-279.169
74,-0.245482,-3390.89,2.85878,-0.31911,-115.781,-0.867306,100,-4201.43,810.545,646.419,1137.91,-6434.24,448.471,1089.16,-278.612
75,-0.258743,-3392.07,1.67203,-0.332406,-61.223,-2.04405,100,-4200.52,808.451,645.904,1138.74,-6433.98,448.809,1086.69,-278.239
76,-0.272008,-3395.65,-1.90766,-0.345703,-43.3033,-2.73895,100,-4200.02,804.364,645.516,1139.35,-6433.87,448.988,1082.37,-278.008
77,-0.285285,-3396.13,-2.38345,-0.358999,-17.9786,-3.14636,100,-4199.66,803.535,645.323,1139.69,-6433.77,449.093,1081.4,-277.862
78,-0.298569,-3396.1,-2.35763,-0.372295,-1.03041,-3.27274,100,-4199.47,803.367,645.244,1139.88,-6433.72,449.126,1081.16,-277.794
79,-0.311857,-3396.1,-2.35051,-0.385592,12.1389,-3.19889,100,-4199.37,803.277,645.193,1140,-6433.69,449.129,1081.03,-277.757
80,-0.325149,-3395.86,-2.11754,-0.398888,22.5736,-2.96812,100,-4199.33,803.463,645.207,1140.03,-6433.67,449.115,1081.2,-277.741
81,-0.338444,-3398.39,-4.64551,-0.412184,11.5686,-2.74113,100,-4199.38,800.984,645.181,1140.08,-6433.71,449.071,1078.72,-277.74
82,-0.351743,-3398.19,-4.44723,-0.42548,18.1533,-2.54354,100,-4199.39,801.195,645.236,1140.05,-6433.71,449.034,1078.95,-277.758
83,-0.36504,-3397.91,-4.16504,-0.438777,24.2142,-2.26187,100,-4199.41,801.5,645.294,1140.01,-6433.72,448.999,1079.27,-277.774
84,-0.378337,-3397.55,-3.80555,-0.452073,29.7654,-1.90301,100,-4199.42,801.871,645.378,1139.95,-6433.72,448.963,1079.67,-277.799
85,-0.391634,-3395.7,-1.95713,-0.465369,25.4225,-1.53611,100,-4199.37,803.665,645.39,1140,-6433.7,448.937,1081.48,-277.812
86,-0.40494,-3395.33,-1.58649,-0.478665,30.1653,-1.16656,100,-4199.37,804.038,645.488,1139.93,-6433.69,448.909,1081.88,-277.84
87,-0.418237,-3394.9,-1.15965,-0.491962,33.8545,-0.740947,100,-4199.37,804.462,645.565,1139.87,-6433.69,448.89,1082.32,-277.856
88,-0.431534,-3394.44,-0.691159,-0.505258,36.433,-0.273666,100,-4199.35,804.913,645.664,1139.79,-6433.68,448.873,1082.79,-277.879
89,-0.444831,-3393.94,-0.195334,-0.518554,37.9956,0.221145,100,-4199.34,805.403,645.722,1139.74,-6433.67,448.867,1083.3,-277.894
90,-0.458127,-3392.18,1.56968,-0.53185,29.4941,0.669826,100,-4199.45,807.271,645.834,1139.63,-6433.71,448.805,1085.25,-277.978
91,-0.471428,-3393.11,0.635215,-0.545147,7.30499,0.914471,100,-4199.58,806.472,645.859,1139.52,-6433.72,448.759,1084.49,-278.015
92,-0.484734,-3393.06,0.688856,-0.558443,0.334259,0.965258,100,-4199.58,806.525,645.853,1139.51,-6433.73,448.783,1084.56,-278.031
93,-0.498035,-3391.03,2.71515,-0.571739,-12.4749,0.884545,100,-4199.54,808.512,645.84,1139.5,-6433.73,448.847,1086.56,-278.044
94,-0.511339,-3391.17,2.57044,-0.585035,-9.12458,0.740949,100,-4199.55,808.376,645.826,1139.48,-6433.71,448.861,1086.42,-278.049
95,-0.524637,-3391.27,2.4776,-0.598332,-4.62965,0.649509,100,-4199.56,808.297,645.807,1139.45,-6433.7,448.878,1086.35,-278.054
96,-0.537935,-3391.29,2.4532,-0.611628,1.18475,0.626607,100,-4199.58,808.29,645.777,1139.42,-6433.68,448.901,1086.35,-278.057
97,-0.551234,-3394.1,-0.358893,-0.624924,-11.6562,0.556991,100,-4199.65,805.546,645.684,1139.4,-6433.66,448.918,1083.61,-278.059
98,-0.56454,-3394.22,-0.471101,-0.63822,-5.07816,0.445739,100,-4199.66,805.448,645.655,1139.36,-6433.63,448.944,1083.51,-278.063
99,-0.577839,-3394.17,-0.420341,-0.651517,2.14573,0.426244,100,-4199.66,805.499,645.641,1139.31,-6433.59,448.974,1083.57,-278.067
100,-0.59114,-3394.02,-0.271893,-0.664813,9.52951,0.503862,100,-4199.65,805.635,645.638,1139.26,-6433.55,449.005,1083.71,-278.07
