step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
39,-0.0737962,-3151.37,242.373,-0.146259,2870.66,241.454,100,-4200.28,1048.91,726.266,1121.41,-6456.53,408.574,1364.18,-315.267
40,-0.0604381,-3113.47,280.28,-0.132963,2786.03,279.06,100,-4182.89,1069.42,734.546,1136.8,-6458.39,404.164,1388.25,-318.833
41,-0.0469987,-3075.07,318.672,-0.119666,2566.06,314.642,100,-4162.08,1086.96,740.451,1157.14,-6459.91,400.247,1408.97,-322.016
42,-0.0334812,-3042.24,351.504,-0.10637,2251.51,346.67,100,-4139.66,1097.42,743.275,1181.14,-6461.01,396.934,1422.12,-324.706
43,-0.0198729,-3014.46,379.288,-0.0930738,1839.29,373.866,100,-4116.07,1101.62,743.686,1207.84,-6461.97,394.365,1428.35,-326.731
44,-0.00622625,-2995.41,398.331,-0.0797776,1346.43,395.045,100,-4093.86,1098.44,741.942,1234.35,-6462.66,392.508,1426.67,-328.23
45,0.00743369,-2980.98,412.766,-0.0664813,830.982,409.521,100,-4073.44,1092.46,737.949,1260.13,-6463.01,391.496,1421.78,-329.328
46,0.0210917,-2973.6,420.146,-0.053185,305.819,417.078,100,-4057.59,1083.99,732.279,1282.28,-6463.4,391.261,1414.15,-330.159
47,0.0347507,-2973.12,420.623,-0.0398888,-207.784,417.73,100,-4045,1071.87,726.665,1300.16,-6463.53,391.704,1402.35,-330.479
48,0.0483571,-2979.29,414.457,-0.0265925,-693.006,411.741,100,-4038.01,1058.72,720.015,1312.85,-6463.7,392.823,1389.39,-330.671
49,0.0619474,-2992.07,401.677,-0.0132963,-1141.57,399.545,100,-4036.16,1044.1,712.898,1320.04,-6463.75,394.649,1374.59,-330.498
50,0.0755303,-3012.21,381.538,0,-1549.51,381.654,100,-4038.53,1026.32,706.845,1321.29,-6463.67,397.01,1356.25,-329.933
51,0.0890459,-3033.66,360.09,0.0132963,-1889.22,358.793,100,-4046,1012.34,700.848,1316.99,-6463.54,399.699,1341.37,-329.026
52,0.102491,-3060.24,333.51,0.0265925,-2162,331.86,100,-4056.77,996.53,695.356,1307.81,-6463.08,403.147,1324.05,-327.521
53,0.115911,-3090.81,302.94,0.0398888,-2358.36,301.808,100,-4070.79,979.985,690.041,1294.9,-6462.55,406.81,1305.58,-325.591
54,0.129305,-3123.34,270.41,0.053185,-2478.13,269.654,100,-4086.3,962.963,685.227,1279.06,-6461.56,410.977,1285.95,-322.986
55,0.142628,-3156.91,236.836,0.0664813,-2529.94,236.36,100,-4103.37,946.459,680.998,1260.75,-6460.31,415.191,1266.16,-319.706
56,0.155895,-3187.71,206.037,0.0797776,-2521.05,202.78,100,-4120.04,932.33,676.65,1242.09,-6458.5,419.723,1248.19,-315.855
57,0.169121,-3220.46,173.282,0.0930738,-2429.61,169.868,100,-4136.3,915.833,672.414,1223.49,-6456.42,424.218,1227.22,-311.382
58,0.182263,-3251.63,142.114,0.10637,-2270.21,138.623,100,-4151.44,899.805,667.817,1206.14,-6453.92,428.522,1206.41,-306.601
59,0.195375,-3280.11,113.635,0.119666,-2050.29,109.899,100,-4164.08,883.971,663.871,1190.55,-6451.1,432.591,1185.72,-301.749
60,0.208425,-3308.78,84.9653,0.132963,-1799.51,84.3054,100,-4174.54,865.762,659.674,1177.6,-6448.14,436.325,1162.78,-297.016
61,0.221456,-3330.92,62.829,0.146259,-1503.04,62.3496,100,-4182.21,851.298,656.388,1167.13,-6445.28,439.546,1144.03,-292.729
62,0.234479,-3348.68,45.0642,0.159555,-1201.75,44.3678,100,-4187.81,839.128,653.412,1159.14,-6442.58,442.219,1128.05,-288.924
63,0.247507,-3362.68,31.067,0.172851,-918.839,30.2699,100,-4191.79,829.115,651.185,1152.98,-6440.24,444.281,1114.89,-285.778
64,0.260554,-3373.12,20.6216,0.186148,-669.633,19.7095,100,-4194.47,821.348,649.49,1148.57,-6438.35,445.826,1104.67,-283.319
65,0.273637,-3380.61,13.1388,0.199444,-463.231,12.1781,100,-4196.27,815.663,648.315,1145.4,-6436.91,446.92,1097.17,-281.507
66,0.286762,-3388.48,5.26692,0.21274,-320.57,6.96727,100,-4197.56,809.083,647.455,1143.21,-6435.89,447.672,1089.31,-280.224
67,0.299926,-3391.82,1.92187,0.226036,-199.312,3.51102,100,-4198.37,806.548,646.948,1141.66,-6435.17,448.197,1085.89,-279.345
68,0.313124,-3391.1,2.64355,0.239333,-129.147,1.32738,100,-4198.79,807.692,646.724,1140.59,-6434.71,448.601,1086.49,-278.796
69,0.32636,-3392.44,1.30368,0.252629,-65.551,0.032997,100,-4199.18,806.743,646.552,1139.83,-6434.41,448.839,1085.17,-278.425
70,0.339603,-3393.1,0.640769,0.265925,-21.6454,-0.546696,100,-4199.44,806.335,646.496,1139.29,-6434.22,448.997,1084.53,-278.194
71,0.352867,-3393.13,0.619527,0.279221,7.20252,-0.642714,100,-4199.62,806.492,646.483,1138.91,-6434.12,449.107,1084.56,-278.065
72,0.366138,-3392.89,0.858569,0.292518,25.0837,-0.428071,100,-4199.7,806.818,646.524,1138.65,-6434.06,449.18,1084.82,-278
73,0.379419,-3392.48,1.26155,0.305814,35.6135,-0.0245478,100,-4199.76,807.274,646.544,1138.47,-6434.02,449.247,1085.23,-277.952
74,0.392705,-3390.09,3.65858,0.31911,27.3519,0.394055,100,-4199.67,809.579,646.687,1138.31,-6433.98,449.307,1087.53,-277.946
75,0.40601,-3388.95,4.79806,0.332406,24.0007,0.735453,100,-4199.69,810.739,646.725,1138.27,-6434,449.313,1088.72,-277.982
76,0.419307,-3388.63,5.11397,0.345703,24.4343,1.05745,100,-4199.71,811.081,646.682,1138.24,-6433.98,449.346,1089.06,-277.975
77,0.432602,-3391.25,2.49824,0.358999,3.81941,1.24529,100,-4199.83,808.579,646.549,1138.26,-6433.99,449.359,1086.57,-277.988
78,0.445897,-3391.21,2.53489,0.372295,1.77898,1.28251,100,-4199.86,808.646,646.459,1138.29,-6433.97,449.371,1086.64,-277.99
79,0.459196,-3391.2,2.54969,0.385592,0.66111,1.29873,100,-4199.88,808.687,646.378,1138.31,-6433.94,449.374,1086.69,-278.001
80,0.472494,-3391.19,2.55937,0.398888,1.08672,1.31035,100,-4199.91,808.725,646.261,1138.36,-6433.91,449.375,1086.72,-277.999
81,0.485792,-3391.16,2.58701,0.412184,3.39643,1.34015,100,-4199.92,808.757,646.18,1138.39,-6433.86,449.369,1086.77,-278.01
82,0.499091,-3393.83,-0.0889625,0.42548,-11.6445,1.28532,100,-4200.01,806.172,645.978,1138.48,-6433.83,449.367,1084.19,-278.016
83,0.512389,-3393.89,-0.145227,0.438777,-7.20573,1.16,100,-4200,806.106,645.898,1138.52,-6433.77,449.356,1084.13,-278.027
84,0.525686,-3393.95,-0.204349,0.452073,-1.52841,1.10194,100,-4199.98,806.03,645.799,1138.58,-6433.71,449.352,1084.05,-278.023
85,0.538983,-3393.36,0.381178,0.465369,-0.271903,1.08997,100,-4199.9,806.536,645.748,1138.68,-6433.67,449.34,1084.58,-278.049
