step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738722,-3394.02,0,0.664813,9.52975,0,194,-4199.65,805.636,645.636,1139.26,-6433.55,449.005,1083.71,-278.072
1,0.725186,-3393.84,0.174216,0.651517,16.5537,0.173406,21,-4199.63,805.789,645.651,1139.19,-6433.51,449.035,1083.86,-278.075
2,0.711886,-3393.58,0.437367,0.63822,22.8061,0.435075,31,-4199.73,806.152,645.576,1139.15,-6433.49,449.028,1084.22,-278.064
3,0.698577,-3390.71,3.30865,0.624924,10.3487,0.655493,29,-4199.9,809.193,645.389,1139.09,-6433.41,449.024,1087.25,-278.062
4,0.685261,-3390.4,3.62008,0.611628,15.3302,0.826209,43,-4199.47,809.07,645.758,1139,-6433.37,449.151,1087.15,-278.075
5,0.67198,-3390.17,3.85011,0.598332,19.0178,1.05456,21,-4199.51,809.341,645.778,1138.94,-6433.39,449.16,1087.43,-278.087
6,0.658685,-3389.82,4.19968,0.585035,21.5392,1.32419,21,-4199.47,809.653,645.624,1139.12,-6433.37,449.152,1087.74,-278.09
7,0.645386,-3389.45,4.56958,0.571739,23.3487,1.62261,25,-4199.55,810.099,645.522,1139.08,-6433.33,449.18,1088.2,-278.096
8,0.632088,-3389.35,4.66931,0.558443,-12.4009,1.69539,37,-4199.41,810.064,645.854,1138.78,-6433.3,449.258,1088.13,-278.066
9,0.618775,-3389.5,4.51709,0.545147,-10.4108,1.54374,21,-4199.5,810.001,645.872,1138.69,-6433.31,449.252,1088.08,-278.077
10,0.605483,-3389.62,4.39651,0.53185,-7.58789,1.42408,22,-4199.64,810.02,645.809,1138.65,-6433.33,449.234,1088.11,-278.094
11,0.592189,-3389.77,4.24873,0.518554,-3.56543,1.34993,71,-4199.53,809.764,645.886,1138.7,-6433.4,449.284,1087.83,-278.069
12,0.578883,-3389.85,4.16554,0.505258,1.94395,1.33915,91,-4199.6,809.747,645.888,1138.68,-6433.46,449.295,1087.82,-278.073
13,0.565589,-3389.85,4.16621,0.491962,8.90896,1.4113,45,-4199.61,809.762,645.839,1138.72,-6433.49,449.326,1087.83,-278.064
